tag,side,K,outcome,lift,ci_lo,ci_hi,n_cond_exc,n_cond_clusters,powered,null_spanning
2026H1,above,30,poc_before_stop_20,0.03645833333333334,0.01875164293008709,0.0559741036266032,192,132,True,False
2026H1,above,30,poc_before_stop_30,0.05338541666666666,0.033376515550911444,0.07642560677991354,192,132,True,False
2026H1,above,30,poc_before_stop_40,0.06640625,0.044124359008300806,0.09389936101255891,192,132,True,False
2026H1,above,30,poc_before_stop_60,0.08072916666666669,0.05158217495241257,0.11316194164427587,192,132,True,False
2026H1,above,30,poc_before_stop_80,0.07291666666666669,0.03901829117063497,0.10721380034348976,192,132,True,False
2026H1,above,45,touched_poc,0.09703125000000001,0.06295622226560206,0.13579813690323106,200,139,True,False
2026H1,above,45,reached_opposite_edge,0.05640624999999999,0.030305760051356923,0.08465634738743982,200,139,True,False
2026H1,above,45,poc_before_stop_10,0.024531250000000004,0.010425378977084588,0.03937465557606378,200,139,True,False
2026H1,above,45,poc_before_stop_20,0.03437499999999999,0.019005018387089203,0.051930363038246136,200,139,True,False
2026H1,above,45,poc_before_stop_30,0.04859374999999999,0.030518544877748403,0.07032719803780524,200,139,True,False
2026H1,above,45,poc_before_stop_40,0.05953124999999998,0.03946588130841275,0.08395977309149752,200,139,True,False
2026H1,above,45,poc_before_stop_60,0.08468750000000003,0.06147010528349267,0.114655940708007,200,139,True,False
2026H1,above,45,poc_before_stop_80,0.07500000000000001,0.0457280844424885,0.1071763572889941,200,139,True,False
2026H1,above,60,touched_poc,0.10581173780487807,0.07219911146323181,0.14273877635441848,205,143,True,False
2026H1,above,60,reached_opposite_edge,0.06213795731707317,0.039321479212086875,0.0887502260305457,205,143,True,False
2026H1,above,60,poc_before_stop_10,0.026238567073170738,0.015804261614037682,0.0388210460824232,205,143,True,False
2026H1,above,60,poc_before_stop_20,0.034984756097560965,0.022863033037235234,0.05006685937899435,205,143,True,False
2026H1,above,60,poc_before_stop_30,0.04761814024390243,0.03080438520573004,0.06705245648807028,205,143,True,False
2026H1,above,60,poc_before_stop_40,0.057336128048780466,0.039693798405331215,0.0765129220161907,205,143,True,False
2026H1,above,60,poc_before_stop_60,0.07968750000000002,0.05830366896368446,0.10649511217641672,205,143,True,False
2026H1,above,60,poc_before_stop_80,0.07865853658536587,0.051720120799281566,0.1102652077546034,205,143,True,False
2026H1,below,5,touched_poc,0.03979591836734697,-0.01075685366739292,0.09558932450615631,140,105,True,True
2026H1,below,5,reached_opposite_edge,0.009183673469387754,-0.04005987570550222,0.06065888739077339,140,105,True,True
2026H1,below,5,poc_before_stop_10,0.06836734693877551,0.03883586836094679,0.10181278931878834,140,105,True,False
2026H1,below,5,poc_before_stop_20,0.08571428571428572,0.05232304563849824,0.12465716539449258,140,105,True,False
2026H1,below,5,poc_before_stop_30,0.10306122448979593,0.06639131541475146,0.1454702437722362,140,105,True,False
2026H1,below,5,poc_before_stop_40,0.11020408163265308,0.0693286137495037,0.15784961590400923,140,105,True,False
2026H1,below,5,poc_before_stop_60,0.10408163265306125,0.05859091394572341,0.15370195841893944,140,105,True,False
2026H1,below,5,poc_before_stop_80,0.11224489795918369,0.06418425507375786,0.16305104875700482,140,105,True,False
2026H1,below,10,touched_poc,0.052133580705009286,0.012989507373069942,0.09641462603032805,176,126,True,False
2026H1,below,10,reached_opposite_edge,0.0372680890538033,0.0031118390136259874,0.07314948501858522,176,126,True,False
2026H1,below,10,poc_before_stop_10,0.04320500927643785,0.026399103263896617,0.0639080187077084,176,126,True,False
2026H1,below,10,poc_before_stop_20,0.05032467532467533,0.02921978668236114,0.07312914798432346,176,126,True,False
2026H1,below,10,poc_before_stop_30,0.063126159554731,0.041096876452012925,0.09007778781850247,176,126,True,False
2026H1,below,10,poc_before_stop_40,0.07416512059369204,0.04700136926919552,0.10556757917310339,176,126,True,False
2026H1,below,10,poc_before_stop_60,0.07615955473098329,0.041888075020359676,0.11385847575955083,176,126,True,False
2026H1,below,10,poc_before_stop_80,0.08399814471243044,0.0487300991147106,0.12327642012301185,176,126,True,False
2026H1,below,15,touched_poc,0.05799868334430547,0.019686213161571365,0.0952710170039322,186,132,True,False
2026H1,below,15,reached_opposite_edge,0.04075049374588541,0.011199573662506056,0.07430974984612415,186,132,True,False
2026H1,below,15,poc_before_stop_10,0.03495720868992759,0.02157791900101348,0.05223695873980799,186,132,True,False
2026H1,below,15,poc_before_stop_20,0.03993855606758834,0.022408226448474115,0.0603789826613765,186,132,True,False
2026H1,below,15,poc_before_stop_30,0.05029624753127057,0.03174450549450549,0.07180613435032537,186,132,True,False
2026H1,below,15,poc_before_stop_40,0.06304586350669303,0.04019512337357261,0.09105141839884674,186,132,True,False
2026H1,below,15,poc_before_stop_60,0.06614000438885231,0.038759597195949666,0.09734871597080948,186,132,True,False
2026H1,below,15,poc_before_stop_80,0.0816765415843757,0.051247915071106334,0.11875971255642043,186,132,True,False
2026H1,below,20,touched_poc,0.05808312853937381,0.022871372802991063,0.0950360434647915,191,136,True,False
2026H1,below,20,reached_opposite_edge,0.037119350357944225,0.009282552428328778,0.06798052167306799,191,136,True,False
2026H1,below,20,poc_before_stop_10,0.031157174911849564,0.019366524483556358,0.046992856158203616,191,136,True,False
2026H1,below,20,poc_before_stop_20,0.035153328347045626,0.019663231240107767,0.05240735265129114,191,136,True,False
2026H1,below,20,poc_before_stop_30,0.044385083876482545,0.027830964484548127,0.06345063999530967,191,136,True,False
2026H1,below,20,poc_before_stop_40,0.05530505395875632,0.034562920324578215,0.08008665818430283,191,136,True,False
2026H1,below,20,poc_before_stop_60,0.06152366705844642,0.034531327318492434,0.09194834806310831,191,136,True,False
2026H1,below,20,poc_before_stop_80,0.07537130035260181,0.0479974250157949,0.10714375470926182,191,136,True,False
2026H1,below,30,touched_poc,0.06416566626650655,0.035640294435766655,0.09598680743391609,204,146,True,False
2026H1,below,30,reached_opposite_edge,0.03537414965986391,0.013953729110629268,0.06018161256817315,204,146,True,False
2026H1,below,30,poc_before_stop_10,0.022148859543817526,0.01293525476616379,0.034199221371996186,204,146,True,False
2026H1,below,30,poc_before_stop_20,0.028711484593837544,0.017614771606546988,0.04230328572719879,204,146,True,False
2026H1,below,30,poc_before_stop_30,0.03527410964385755,0.02270320428715457,0.05338025581978778,204,146,True,False
2026H1,below,30,poc_before_stop_40,0.04675870348139258,0.030531710865749285,0.06583202181761423,204,146,True,False
2026H1,below,30,poc_before_stop_60,0.057442977190876376,0.03757266865912151,0.08012688582887904,204,146,True,False
2026H1,below,30,poc_before_stop_80,0.06728691476590637,0.04387938127340506,0.09246206235368175,204,146,True,False
2026H1,below,45,touched_poc,0.07259889737885672,0.046257662548653294,0.10202503191733839,211,150,True,False
2026H1,below,45,reached_opposite_edge,0.03853370732179123,0.019342703327615854,0.059932944609460005,211,150,True,False
2026H1,below,45,poc_before_stop_10,0.017758003675403797,0.010264295102518575,0.028593191446051266,211,150,True,False
2026H1,below,45,poc_before_stop_20,0.023019634394041977,0.014037939322651443,0.03522984821457929,211,150,True,False
2026H1,below,45,poc_before_stop_30,0.028281265112680143,0.01784461382113821,0.04128836733657384,211,150,True,False
2026H1,below,45,poc_before_stop_40,0.03748911887029696,0.02412590817577032,0.05387758241945284,211,150,True,False
2026H1,below,45,poc_before_stop_60,0.04524615533417159,0.026485862667152932,0.06520978081455606,211,150,True,False
2026H1,below,45,poc_before_stop_80,0.05313860141212884,0.03296373757530362,0.07594155605283189,211,150,True,False
2026H1,below,60,touched_poc,0.07052681537731365,0.04590217144731104,0.09927963961123366,215,152,True,False
2026H1,below,60,reached_opposite_edge,0.036924537256763146,0.020421876327682033,0.05647103726986977,215,152,True,False
2026H1,below,60,poc_before_stop_10,0.015377313716184157,0.008637306375594978,0.024435685975443405,215,152,True,False
2026H1,below,60,poc_before_stop_20,0.019933554817275767,0.011451615417996063,0.030695778608131472,215,152,True,False
2026H1,below,60,poc_before_stop_30,0.024489795918367363,0.015104500155970368,0.03648981447597256,215,152,True,False
2026H1,below,60,poc_before_stop_40,0.03246321784527764,0.020003570222832893,0.048519512165280415,215,152,True,False
2026H1,below,60,poc_before_stop_60,0.04328429046037019,0.02793321226795802,0.061365676694962235,215,152,True,False
2026H1,below,60,poc_before_stop_80,0.05011865211200761,0.03238063519795341,0.07028580007631889,215,152,True,False
