block,outcome,n,k,p,wilson_lo,wilson_hi
FIT|above|clustered|failed_10,median_t_touched_poc,172,,14.0,,
FIT|above|clustered|failed_15,touched_poc,270,184.0,0.6814814814814815,0.6236944423861533,0.7341766772684207
FIT|above|clustered|failed_15,reached_opposite_edge,270,104.0,0.3851851851851852,0.3291347849569164,0.4444569556697816
FIT|above|clustered|failed_15,poc_before_stop_10,270,48.0,0.17777777777777778,0.13678956229108313,0.22780661301610178
FIT|above|clustered|failed_15,poc_before_stop_20,270,73.0,0.27037037037037037,0.22088697670461274,0.32629650454878334
FIT|above|clustered|failed_15,poc_before_stop_30,270,93.0,0.34444444444444444,0.29030222044333914,0.4029511055670259
FIT|above|clustered|failed_15,poc_before_stop_40,270,110.0,0.4074074074074074,0.35049507638485833,0.46691761766893036
FIT|above|clustered|failed_15,poc_before_stop_60,270,141.0,0.5222222222222223,0.4627470887112816,0.5810738647158091
FIT|above|clustered|failed_15,poc_before_stop_80,270,158.0,0.5851851851851851,0.5256226468513953,0.642357674619119
FIT|above|clustered|failed_15,median_t_touched_poc,184,,15.5,,
FIT|above|clustered|failed_20,touched_poc,278,188.0,0.6762589928057554,0.6191765209320921,0.7285365207196726
FIT|above|clustered|failed_20,reached_opposite_edge,278,106.0,0.381294964028777,0.3261842854966358,0.439641625227686
FIT|above|clustered|failed_20,poc_before_stop_10,278,48.0,0.17266187050359713,0.13277273812942172,0.2214744702315867
FIT|above|clustered|failed_20,poc_before_stop_20,278,73.0,0.26258992805755393,0.21434965877951645,0.317302162669127
FIT|above|clustered|failed_20,poc_before_stop_30,278,94.0,0.3381294964028777,0.28506096679565174,0.39561072964660526
FIT|above|clustered|failed_20,poc_before_stop_40,278,112.0,0.4028776978417266,0.3469235140025466,0.46147950386280756
FIT|above|clustered|failed_20,poc_before_stop_60,278,143.0,0.5143884892086331,0.45584166726480435,0.5725430708292173
FIT|above|clustered|failed_20,poc_before_stop_80,278,160.0,0.5755395683453237,0.5167962469371179,0.6322236280564955
FIT|above|clustered|failed_20,median_t_touched_poc,188,,16.0,,
FIT|above|clustered|failed_30,touched_poc,285,193.0,0.6771929824561403,0.6208643357188176,0.7288082876152174
FIT|above|clustered|failed_30,reached_opposite_edge,285,110.0,0.38596491228070173,0.3313179582909891,0.44364520490987946
FIT|above|clustered|failed_30,poc_before_stop_10,285,48.0,0.16842105263157894,0.12944686658152504,0.2162152541102313
FIT|above|clustered|failed_30,poc_before_stop_20,285,73.0,0.256140350877193,0.20893960646422116,0.3098277733037901
FIT|above|clustered|failed_30,poc_before_stop_30,285,94.0,0.3298245614035088,0.27782037529953546,0.38635542209253
FIT|above|clustered|failed_30,poc_before_stop_40,285,112.0,0.3929824561403509,0.33806122880675293,0.450750355120216
FIT|above|clustered|failed_30,poc_before_stop_60,285,144.0,0.5052631578947369,0.44753344658105165,0.5628528689635237
FIT|above|clustered|failed_30,poc_before_stop_80,285,162.0,0.5684210526315789,0.5103833812778474,0.6246387208016314
FIT|above|clustered|failed_30,median_t_touched_poc,193,,16.0,,
FIT|above|clustered|failed_45,touched_poc,296,202.0,0.6824324324324325,0.6273496575004904,0.732840522914769
FIT|above|clustered|failed_45,reached_opposite_edge,296,114.0,0.38513513513513514,0.33150554011916655,0.44170804998974433
FIT|above|clustered|failed_45,poc_before_stop_10,296,49.0,0.16554054054054054,0.12753872612373096,0.2121126097816271
FIT|above|clustered|failed_45,poc_before_stop_20,296,74.0,0.25,0.20408553514151867,0.30232051391905196
FIT|above|clustered|failed_45,poc_before_stop_30,296,95.0,0.32094594594594594,0.2703483522742291,0.3761316558367201
FIT|above|clustered|failed_45,poc_before_stop_40,296,113.0,0.38175675675675674,0.3282609046715818,0.4382824969111205
FIT|above|clustered|failed_45,poc_before_stop_60,296,149.0,0.5033783783783784,0.44674110011460133,0.5599290884116073
FIT|above|clustered|failed_45,poc_before_stop_80,296,167.0,0.5641891891891891,0.5072338078602908,0.6194997741376708
FIT|above|clustered|failed_45,median_t_touched_poc,202,,18.0,,
FIT|above|clustered|failed_60,touched_poc,307,212.0,0.6905537459283387,0.6367549058483736,0.739642590497032
FIT|above|clustered|failed_60,reached_opposite_edge,307,122.0,0.3973941368078176,0.3442455555561482,0.4530788694886335
FIT|above|clustered|failed_60,poc_before_stop_10,307,50.0,0.16286644951140064,0.12577334287165404,0.20829262513262853
FIT|above|clustered|failed_60,poc_before_stop_20,307,76.0,0.247557003257329,0.2025954714196667,0.2987582727381295
FIT|above|clustered|failed_60,poc_before_stop_30,307,98.0,0.31921824104234525,0.2695799284218265,0.37332501094278886
FIT|above|clustered|failed_60,poc_before_stop_40,307,116.0,0.3778501628664495,0.3254380151637773,0.4332815384609629
FIT|above|clustered|failed_60,poc_before_stop_60,307,154.0,0.501628664495114,0.4460239686151336,0.5571931040032031
FIT|above|clustered|failed_60,poc_before_stop_80,307,175.0,0.5700325732899023,0.5141233366619467,0.6242107859265358
FIT|above|clustered|failed_60,median_t_touched_poc,212,,19.0,,
FIT|below|per_excursion|UNCOND,touched_poc,523,290.0,0.5544933078393881,0.5116525385559005,0.5965393733963826
FIT|below|per_excursion|UNCOND,reached_opposite_edge,523,175.0,0.33460803059273425,0.2955035967364952,0.376124459969733
FIT|below|per_excursion|UNCOND,poc_before_stop_10,523,64.0,0.12237093690248566,0.09700531110446112,0.15324372010340095
FIT|below|per_excursion|UNCOND,poc_before_stop_20,523,87.0,0.16634799235181644,0.13688869269844595,0.2006731095586271
FIT|below|per_excursion|UNCOND,poc_before_stop_30,523,105.0,0.20076481835564053,0.1686716517320349,0.2372218843896381
FIT|below|per_excursion|UNCOND,poc_before_stop_40,523,135.0,0.25812619502868067,0.22248051858101314,0.29729924064832625
FIT|below|per_excursion|UNCOND,poc_before_stop_60,523,178.0,0.3403441682600382,0.30103084728201074,0.38198583173498396
FIT|below|per_excursion|UNCOND,poc_before_stop_80,523,209.0,0.39961759082217974,0.3585165740496755,0.442182535511908
FIT|below|per_excursion|UNCOND,median_t_touched_poc,290,,21.0,,
FIT|below|per_excursion|failed_5,touched_poc,310,184.0,0.5935483870967742,0.5380495274730236,0.6467570756031779
FIT|below|per_excursion|failed_5,reached_opposite_edge,310,108.0,0.34838709677419355,0.29749618092218616,0.4029896692646597
FIT|below|per_excursion|failed_5,poc_before_stop_10,310,62.0,0.2,0.1592652345146438,0.2480791073444341
FIT|below|per_excursion|failed_5,poc_before_stop_20,310,81.0,0.26129032258064516,0.2155174578540814,0.31290707222733544
FIT|below|per_excursion|failed_5,poc_before_stop_30,310,93.0,0.3,0.2516887511457144,0.35320747676033754
FIT|below|per_excursion|failed_5,poc_before_stop_40,310,112.0,0.36129032258064514,0.3098138523212297,0.4161625638071611
FIT|below|per_excursion|failed_5,poc_before_stop_60,310,135.0,0.43548387096774194,0.3814117879833204,0.49113538230895437
FIT|below|per_excursion|failed_5,poc_before_stop_80,310,150.0,0.4838709677419355,0.4287782788337001,0.5393585137393686
FIT|below|per_excursion|failed_5,median_t_touched_poc,184,,12.0,,
FIT|below|per_excursion|failed_10,touched_poc,371,228.0,0.6145552560646901,0.5640959752213413,0.6626664759046812
FIT|below|per_excursion|failed_10,reached_opposite_edge,371,139.0,0.3746630727762803,0.32692923431334986,0.42496596621935523
FIT|below|per_excursion|failed_10,poc_before_stop_10,371,64.0,0.1725067385444744,0.13746733907959086,0.21425883005425128
FIT|below|per_excursion|failed_10,poc_before_stop_20,371,85.0,0.22911051212938005,0.18925104754572805,0.2745224503797957
FIT|below|per_excursion|failed_10,poc_before_stop_30,371,100.0,0.2695417789757412,0.226921274620734,0.31688602958456236
FIT|below|per_excursion|failed_10,poc_before_stop_40,371,125.0,0.33692722371967654,0.2907194356425905,0.3864775456956602
FIT|below|per_excursion|failed_10,poc_before_stop_60,371,157.0,0.42318059299191374,0.3739449941282677,0.4739907739401645
FIT|below|per_excursion|failed_10,poc_before_stop_80,371,178.0,0.4797843665768194,0.4294148390640541,0.5305682577960597
FIT|below|per_excursion|failed_10,median_t_touched_poc,228,,13.5,,
FIT|below|per_excursion|failed_15,touched_poc,394,242.0,0.6142131979695431,0.5652639033455397,0.660956783480574
FIT|below|per_excursion|failed_15,reached_opposite_edge,394,149.0,0.37817258883248733,0.3316824710301507,0.4270154630219948
FIT|below|per_excursion|failed_15,poc_before_stop_10,394,64.0,0.16243654822335024,0.12930452440255671,0.20208766786692942
FIT|below|per_excursion|failed_15,poc_before_stop_20,394,85.0,0.21573604060913706,0.17796809409710607,0.2589937520245665
FIT|below|per_excursion|failed_15,poc_before_stop_30,394,101.0,0.2563451776649746,0.21572932797914113,0.3016665401251496
FIT|below|per_excursion|failed_15,poc_before_stop_40,394,128.0,0.3248730964467005,0.28051266374342365,0.3726156164565353
FIT|below|per_excursion|failed_15,poc_before_stop_60,394,162.0,0.41116751269035534,0.3636665921428517,0.46038398477017095
FIT|below|per_excursion|failed_15,poc_before_stop_80,394,187.0,0.4746192893401015,0.42579435820073497,0.5239343780601287
FIT|below|per_excursion|failed_15,median_t_touched_poc,242,,16.0,,
FIT|below|per_excursion|failed_20,touched_poc,409,253.0,0.6185819070904646,0.5706096543778028,0.664347287945839
FIT|below|per_excursion|failed_20,reached_opposite_edge,409,154.0,0.3765281173594132,0.3309247893332856,0.4244293222678708
FIT|below|per_excursion|failed_20,poc_before_stop_10,409,64.0,0.15647921760391198,0.12448412208344767,0.19486741613363118
FIT|below|per_excursion|failed_20,poc_before_stop_20,409,85.0,0.2078239608801956,0.17130822639655036,0.24977724561014664
FIT|below|per_excursion|failed_20,poc_before_stop_30,409,103.0,0.25183374083129584,0.2122076855115268,0.29607830117198564
FIT|below|per_excursion|failed_20,poc_before_stop_40,409,131.0,0.3202933985330073,0.27692559178673626,0.3670056399496002
FIT|below|per_excursion|failed_20,poc_before_stop_60,409,167.0,0.4083129584352078,0.3617444158078101,0.4565878452821575
FIT|below|per_excursion|failed_20,poc_before_stop_80,409,192.0,0.46943765281173594,0.42157949286260465,0.5178645941673845
FIT|below|per_excursion|failed_20,median_t_touched_poc,253,,17.0,,
FIT|below|per_excursion|failed_30,touched_poc,431,266.0,0.617169373549884,0.5704351595371301,0.661833326274715
FIT|below|per_excursion|failed_30,reached_opposite_edge,431,160.0,0.37122969837587005,0.32694240122491547,0.41779223317988845
FIT|below|per_excursion|failed_30,poc_before_stop_10,431,64.0,0.14849187935034802,0.11803101871233171,0.1851635238521331
FIT|below|per_excursion|failed_30,poc_before_stop_20,431,87.0,0.20185614849187936,0.16667127519260297,0.2423089143752765
FIT|below|per_excursion|failed_30,poc_before_stop_30,431,105.0,0.24361948955916474,0.20547344629623518,0.2862955104917078
FIT|below|per_excursion|failed_30,poc_before_stop_40,431,135.0,0.31322505800464034,0.2712499733955616,0.35850026209248725
FIT|below|per_excursion|failed_30,poc_before_stop_60,431,175.0,0.4060324825986079,0.36069661090725474,0.4530286628476023
FIT|below|per_excursion|failed_30,poc_before_stop_80,431,200.0,0.46403712296983757,0.4174795188492567,0.5112301538223551
FIT|below|per_excursion|failed_30,median_t_touched_poc,266,,19.0,,
FIT|below|per_excursion|failed_45,touched_poc,447,277.0,0.6196868008948546,0.57384267357553,0.663491237048512
FIT|below|per_excursion|failed_45,reached_opposite_edge,447,168.0,0.37583892617449666,0.3321755514396995,0.42161824221199545
FIT|below|per_excursion|failed_45,poc_before_stop_10,447,64.0,0.14317673378076062,0.11374305293499123,0.178691363055015
FIT|below|per_excursion|failed_45,poc_before_stop_20,447,87.0,0.19463087248322147,0.16059375784925914,0.2338720589697744
FIT|below|per_excursion|failed_45,poc_before_stop_30,447,105.0,0.2348993288590604,0.19795999635030967,0.27635648198709306
FIT|below|per_excursion|failed_45,poc_before_stop_40,447,135.0,0.30201342281879195,0.26128496293867953,0.3461159512626719
FIT|below|per_excursion|failed_45,poc_before_stop_60,447,177.0,0.3959731543624161,0.3517063373992135,0.4420127870116661
FIT|below|per_excursion|failed_45,poc_before_stop_80,447,204.0,0.4563758389261745,0.41076755800760933,0.5027275586808241
FIT|below|per_excursion|failed_45,median_t_touched_poc,277,,20.0,,
FIT|below|per_excursion|failed_60,touched_poc,454,281.0,0.6189427312775331,0.5734479943403982,0.6624414486459972
FIT|below|per_excursion|failed_60,reached_opposite_edge,454,171.0,0.3766519823788546,0.3332901312627084,0.4220837797143631
FIT|below|per_excursion|failed_60,poc_before_stop_10,454,64.0,0.14096916299559473,0.11196356062920587,0.1759997873933417
FIT|below|per_excursion|failed_60,poc_before_stop_20,454,87.0,0.19162995594713655,0.1580721710132128,0.23036260642946604
FIT|below|per_excursion|failed_60,poc_before_stop_30,454,105.0,0.23127753303964757,0.1948431858617075,0.2722214059097698
FIT|below|per_excursion|failed_60,poc_before_stop_40,454,135.0,0.2973568281938326,0.2571524521013569,0.3409618302181177
FIT|below|per_excursion|failed_60,poc_before_stop_60,454,178.0,0.3920704845814978,0.34824636774940265,0.43770580435553497
FIT|below|per_excursion|failed_60,poc_before_stop_80,454,206.0,0.45374449339207046,0.4085270505932466,0.4997381660231552
FIT|below|per_excursion|failed_60,median_t_touched_poc,281,,20.0,,
FIT|below|clustered|UNCOND,touched_poc,367,206.0,0.5613079019073569,0.510162886537233,0.6111827230168192
FIT|below|clustered|UNCOND,reached_opposite_edge,367,128.0,0.34877384196185285,0.30180864888095854,0.3988721808857127
FIT|below|clustered|UNCOND,poc_before_stop_10,367,47.0,0.12806539509536785,0.09768975160750273,0.16614688376458067
FIT|below|clustered|UNCOND,poc_before_stop_20,367,62.0,0.16893732970027248,0.13407639765110424,0.21065731075701394
FIT|below|clustered|UNCOND,poc_before_stop_30,367,78.0,0.2125340599455041,0.17376740251668626,0.257256517129869
FIT|below|clustered|UNCOND,poc_before_stop_40,367,96.0,0.2615803814713896,0.21925030491821768,0.30885010237157934
FIT|below|clustered|UNCOND,poc_before_stop_60,367,119.0,0.3242506811989101,0.2783939575498139,0.3737486283952365
FIT|below|clustered|UNCOND,poc_before_stop_80,367,142.0,0.3869209809264305,0.3385071402649444,0.43767762433535934
FIT|below|clustered|UNCOND,median_t_touched_poc,206,,20.0,,
FIT|below|clustered|failed_5,touched_poc,218,131.0,0.6009174311926605,0.5347035219009446,0.6636361943650757
FIT|below|clustered|failed_5,reached_opposite_edge,218,80.0,0.3669724770642202,0.3058089628198694,0.432743229374922
FIT|below|clustered|failed_5,poc_before_stop_10,218,45.0,0.20642201834862386,0.15800302153149337,0.26500871296735634
FIT|below|clustered|failed_5,poc_before_stop_20,218,56.0,0.25688073394495414,0.20344192441822304,0.31873966821363686
FIT|below|clustered|failed_5,poc_before_stop_30,218,67.0,0.3073394495412844,0.2498680196533223,0.3714834311115478
FIT|below|clustered|failed_5,poc_before_stop_40,218,79.0,0.3623853211009174,0.30146789508491945,0.4280688554614164
FIT|below|clustered|failed_5,poc_before_stop_60,218,90.0,0.41284403669724773,0.34954627313820896,0.47916033554113713
FIT|below|clustered|failed_5,poc_before_stop_80,218,103.0,0.4724770642201835,0.40725493451809597,0.5386524155911714
FIT|below|clustered|failed_5,median_t_touched_poc,131,,12.0,,
FIT|below|clustered|failed_10,touched_poc,263,165.0,0.6273764258555133,0.5675002358627315,0.6835850521883071
FIT|below|clustered|failed_10,reached_opposite_edge,263,104.0,0.39543726235741444,0.3382569838389362,0.45562822746245
FIT|below|clustered|failed_10,poc_before_stop_10,263,47.0,0.17870722433460076,0.13713325807457258,0.22953220937877802
FIT|below|clustered|failed_10,poc_before_stop_20,263,60.0,0.22813688212927757,0.181549146155971,0.28255240322763336
FIT|below|clustered|failed_10,poc_before_stop_30,263,74.0,0.2813688212927757,0.23047103881445533,0.3385616757248069
FIT|below|clustered|failed_10,poc_before_stop_40,263,90.0,0.34220532319391633,0.2875047716079617,0.40144927453776663
FIT|below|clustered|failed_10,poc_before_stop_60,263,107.0,0.4068441064638783,0.34922758491500616,0.4671428760625924
FIT|below|clustered|failed_10,poc_before_stop_80,263,125.0,0.4752851711026616,0.4157204336222622,0.5355615254126108
FIT|below|clustered|failed_10,median_t_touched_poc,165,,15.0,,
FIT|below|clustered|failed_15,touched_poc,279,174.0,0.6236559139784946,0.5654903039573302,0.6784624950651614
FIT|below|clustered|failed_15,reached_opposite_edge,279,111.0,0.3978494623655914,0.34217780519494717,0.456295969525603
FIT|below|clustered|failed_15,poc_before_stop_10,279,47.0,0.16845878136200718,0.12911126101548956,0.21681239377927894
FIT|below|clustered|failed_15,poc_before_stop_20,279,60.0,0.21505376344086022,0.17088517650573065,0.2669627213989622
FIT|below|clustered|failed_15,poc_before_stop_30,279,75.0,0.26881720430107525,0.2201933339256593,0.3237209983366386
FIT|below|clustered|failed_15,poc_before_stop_40,279,92.0,0.32974910394265233,0.2772235059369199,0.3868994519306639
FIT|below|clustered|failed_15,poc_before_stop_60,279,110.0,0.3942652329749104,0.3387298016834521,0.4526728774132578
FIT|below|clustered|failed_15,poc_before_stop_80,279,130.0,0.4659498207885305,0.4082744712220085,0.5245501203515082
FIT|below|clustered|failed_15,median_t_touched_poc,174,,16.0,,
FIT|below|clustered|failed_20,touched_poc,291,182.0,0.6254295532646048,0.5685229813951939,0.6790675892705468
FIT|below|clustered|failed_20,reached_opposite_edge,291,115.0,0.3951890034364261,0.3407328093588811,0.4523764398108426
FIT|below|clustered|failed_20,poc_before_stop_10,291,47.0,0.16151202749140894,0.12368530785332557,0.2081593165144706
FIT|below|clustered|failed_20,poc_before_stop_20,291,60.0,0.20618556701030927,0.16367576275644408,0.2563518045881911
FIT|below|clustered|failed_20,poc_before_stop_30,291,76.0,0.2611683848797251,0.214042540430318,0.31451787980888857
FIT|below|clustered|failed_20,poc_before_stop_40,291,94.0,0.3230240549828179,0.27190173388458744,0.3787581458610117
FIT|below|clustered|failed_20,poc_before_stop_60,291,113.0,0.38831615120274915,0.3341211571041335,0.4454214854537689
FIT|below|clustered|failed_20,poc_before_stop_80,291,133.0,0.4570446735395189,0.4007394774923316,0.5144692311837848
FIT|below|clustered|failed_20,median_t_touched_poc,182,,17.0,,
FIT|below|clustered|failed_30,touched_poc,307,192.0,0.6254071661237784,0.5700268787888512,0.6776877128230823
FIT|below|clustered|failed_30,reached_opposite_edge,307,120.0,0.39087947882736157,0.33796632608570143,0.44648980848573316
FIT|below|clustered|failed_30,poc_before_stop_10,307,47.0,0.15309446254071662,0.11712300122531583,0.19764053106894597
FIT|below|clustered|failed_30,poc_before_stop_20,307,62.0,0.20195439739413681,0.16085609643425738,0.25041961441010835
FIT|below|clustered|failed_30,poc_before_stop_30,307,78.0,0.254071661237785,0.20861926093470493,0.3056027736964384
FIT|below|clustered|failed_30,poc_before_stop_40,307,96.0,0.3127035830618892,0.2634286762300228,0.3666079726612453
FIT|below|clustered|failed_30,poc_before_stop_60,307,118.0,0.38436482084690554,0.33169711531001816,0.4398907287880692
FIT|below|clustered|failed_30,poc_before_stop_80,307,138.0,0.4495114006514658,0.3948311040153958,0.5054396448161635
FIT|below|clustered|failed_30,median_t_touched_poc,192,,18.0,,
FIT|below|clustered|failed_45,touched_poc,318,199.0,0.6257861635220126,0.5713936005793504,0.6771758820481285
FIT|below|clustered|failed_45,reached_opposite_edge,318,125.0,0.39308176100628933,0.3409795534369686,0.4477363863296744
FIT|below|clustered|failed_45,poc_before_stop_10,318,47.0,0.14779874213836477,0.11300141290510797,0.19100403573795122
FIT|below|clustered|failed_45,poc_before_stop_20,318,62.0,0.1949685534591195,0.1551730055462907,0.24204599908207308
FIT|below|clustered|failed_45,poc_before_stop_30,318,78.0,0.24528301886792453,0.20121836576022703,0.2954284319191283
FIT|below|clustered|failed_45,poc_before_stop_40,318,96.0,0.3018867924528302,0.25404015511412087,0.35446290974760003
FIT|below|clustered|failed_45,poc_before_stop_60,318,119.0,0.3742138364779874,0.3228241179518715,0.4286063994206497
FIT|below|clustered|failed_45,poc_before_stop_80,318,140.0,0.44025157232704404,0.38672477976570363,0.49520471598624394
FIT|below|clustered|failed_45,median_t_touched_poc,199,,19.0,,
FIT|below|clustered|failed_60,touched_poc,321,201.0,0.6261682242990654,0.5720406885443486,0.6773116111611078
FIT|below|clustered|failed_60,reached_opposite_edge,321,126.0,0.3925233644859813,0.3406763359933622,0.4469124457390268
FIT|below|clustered|failed_60,poc_before_stop_10,321,47.0,0.14641744548286603,0.11192724383170362,0.1892706323023876
FIT|below|clustered|failed_60,poc_before_stop_20,321,62.0,0.19314641744548286,0.15369218300008422,0.2398583967286205
FIT|below|clustered|failed_60,poc_before_stop_30,321,78.0,0.24299065420560748,0.19929037220066692,0.2927697580289589
FIT|below|clustered|failed_60,poc_before_stop_40,321,96.0,0.29906542056074764,0.25159501861947225,0.35128835592368973
FIT|below|clustered|failed_60,poc_before_stop_60,321,119.0,0.3707165109034268,0.31969838205839646,0.4247924713298396
FIT|below|clustered|failed_60,poc_before_stop_80,321,141.0,0.4392523364485981,0.3859948916478634,0.4939465936791392
FIT|below|clustered|failed_60,median_t_touched_poc,201,,19.0,,
2025H2|above|per_excursion|UNCOND,touched_poc,270,165.0,0.6111111111111112,0.5517910240364242,0.6673137430990294
2025H2|above|per_excursion|UNCOND,reached_opposite_edge,270,93.0,0.34444444444444444,0.29030222044333914,0.4029511055670259
2025H2|above|per_excursion|UNCOND,poc_before_stop_10,270,39.0,0.14444444444444443,0.10749753218462643,0.19136721298192239
2025H2|above|per_excursion|UNCOND,poc_before_stop_20,270,60.0,0.2222222222222222,0.17672397567001008,0.2755141064913562
2025H2|above|per_excursion|UNCOND,poc_before_stop_30,270,78.0,0.28888888888888886,0.23808538026370804,0.3456155621789302
2025H2|above|per_excursion|UNCOND,poc_before_stop_40,270,94.0,0.34814814814814815,0.2938143416978802,0.4067424765503334
2025H2|above|per_excursion|UNCOND,poc_before_stop_60,270,124.0,0.45925925925925926,0.4008038587745259,0.5188577266091412
2025H2|above|per_excursion|UNCOND,poc_before_stop_80,270,146.0,0.5407407407407407,0.4811422733908589,0.5991961412254742
2025H2|above|per_excursion|UNCOND,median_t_touched_poc,165,,28.0,,
2025H2|above|per_excursion|failed_5,touched_poc,150,106.0,0.7066666666666667,0.6293750243784035,0.7736369047746994
2025H2|above|per_excursion|failed_5,reached_opposite_edge,150,60.0,0.4,0.3250419076797755,0.4799523201493683
2025H2|above|per_excursion|failed_5,poc_before_stop_10,150,34.0,0.22666666666666666,0.1669808346497373,0.3000033880832556
2025H2|above|per_excursion|failed_5,poc_before_stop_20,150,49.0,0.32666666666666666,0.2567570339087464,0.40523296099510275
2025H2|above|per_excursion|failed_5,poc_before_stop_30,150,62.0,0.41333333333333333,0.3376520916836594,0.4933429057682652
2025H2|above|per_excursion|failed_5,poc_before_stop_40,150,72.0,0.48,0.4015497821637989,0.5594490634020298
2025H2|above|per_excursion|failed_5,poc_before_stop_60,150,91.0,0.6066666666666667,0.5267647239233271,0.6812414330589196
2025H2|above|per_excursion|failed_5,poc_before_stop_80,150,101.0,0.6733333333333333,0.5947670390048972,0.7432429660912535
2025H2|above|per_excursion|failed_5,median_t_touched_poc,106,,19.5,,
2025H2|above|per_excursion|failed_10,touched_poc,180,129.0,0.7166666666666667,0.6468429127526663,0.777435378994142
2025H2|above|per_excursion|failed_10,reached_opposite_edge,180,71.0,0.39444444444444443,0.32596704903202867,0.4673332703733726
2025H2|above|per_excursion|failed_10,poc_before_stop_10,180,38.0,0.2111111111111111,0.15784712930233702,0.2764484817019188
2025H2|above|per_excursion|failed_10,poc_before_stop_20,180,58.0,0.32222222222222224,0.25828034373405556,0.3935938784224097
2025H2|above|per_excursion|failed_10,poc_before_stop_30,180,72.0,0.4,0.33124143172171067,0.47293781824130116
2025H2|above|per_excursion|failed_10,poc_before_stop_40,180,84.0,0.4666666666666667,0.39524296450687024,0.5394834521474671
2025H2|above|per_excursion|failed_10,poc_before_stop_60,180,107.0,0.5944444444444444,0.5214669105268773,0.6634749089525006
2025H2|above|per_excursion|failed_10,poc_before_stop_80,180,120.0,0.6666666666666666,0.5949509727403892,0.7314169439879248
2025H2|above|per_excursion|failed_10,median_t_touched_poc,129,,20.0,,
2025H2|above|per_excursion|failed_15,touched_poc,190,137.0,0.7210526315789474,0.6533839301908292,0.7799595832758365
2025H2|above|per_excursion|failed_15,reached_opposite_edge,190,75.0,0.39473684210526316,0.3279802532873067,0.46566569268094776
2025H2|above|per_excursion|failed_15,poc_before_stop_10,190,38.0,0.2,0.14932155946000866,0.26256938654951667
2025H2|above|per_excursion|failed_15,poc_before_stop_20,190,58.0,0.30526315789473685,0.24417714406083138,0.37406785598043935
2025H2|above|per_excursion|failed_15,poc_before_stop_30,190,72.0,0.37894736842105264,0.31300971647219844,0.4496831213912942
2025H2|above|per_excursion|failed_15,poc_before_stop_40,190,87.0,0.45789473684210524,0.38858560565121514,0.5288727727360866
2025H2|above|per_excursion|failed_15,poc_before_stop_60,190,111.0,0.5842105263157895,0.5131384031225447,0.6519448401028519
2025H2|above|per_excursion|failed_15,poc_before_stop_80,190,126.0,0.6631578947368421,0.5933102427887381,0.7265385409604673
2025H2|above|per_excursion|failed_15,median_t_touched_poc,137,,20.0,,
2025H2|above|per_excursion|failed_20,touched_poc,197,139.0,0.7055837563451777,0.6384935318005891,0.7648093695903577
2025H2|above|per_excursion|failed_20,reached_opposite_edge,197,76.0,0.38578680203045684,0.32061313083899984,0.4553297017215852
2025H2|above|per_excursion|failed_20,poc_before_stop_10,197,38.0,0.19289340101522842,0.14388240643857347,0.2536527655576663
2025H2|above|per_excursion|failed_20,poc_before_stop_20,197,58.0,0.29441624365482233,0.23519063040964222,0.36150646819941085
2025H2|above|per_excursion|failed_20,poc_before_stop_30,197,72.0,0.36548223350253806,0.3014040026817687,0.4347064445562536
2025H2|above|per_excursion|failed_20,poc_before_stop_40,197,88.0,0.4467005076142132,0.3789553297185429,0.51648465880973
2025H2|above|per_excursion|failed_20,poc_before_stop_60,197,112.0,0.5685279187817259,0.4987060436035137,0.6357282568601353
2025H2|above|per_excursion|failed_20,poc_before_stop_80,197,127.0,0.6446700507614214,0.575651779562885,0.7081539658603739
2025H2|above|per_excursion|failed_20,median_t_touched_poc,139,,20.0,,
2025H2|above|per_excursion|failed_30,touched_poc,203,143.0,0.7044334975369458,0.6383359453837542,0.7629372994567422
2025H2|above|per_excursion|failed_30,reached_opposite_edge,203,79.0,0.3891625615763547,0.3247437428216672,0.45769847383107587
2025H2|above|per_excursion|failed_30,poc_before_stop_10,203,38.0,0.18719211822660098,0.13952650746931675,0.24647708175064673
2025H2|above|per_excursion|failed_30,poc_before_stop_20,203,58.0,0.2857142857142857,0.22799990227309663,0.3513883832555398
2025H2|above|per_excursion|failed_30,poc_before_stop_30,203,73.0,0.35960591133004927,0.2967619788726979,0.4276648288874432
2025H2|above|per_excursion|failed_30,poc_before_stop_40,203,89.0,0.43842364532019706,0.37193553348721536,0.5071990313198642
2025H2|above|per_excursion|failed_30,poc_before_stop_60,203,114.0,0.5615763546798029,0.4928009686801359,0.6280644665127847
2025H2|above|per_excursion|failed_30,poc_before_stop_80,203,130.0,0.6403940886699507,0.5723351711125568,0.7032380211273022
2025H2|above|per_excursion|failed_30,median_t_touched_poc,143,,20.0,,
2025H2|above|per_excursion|failed_45,touched_poc,208,145.0,0.6971153846153846,0.6315589451788081,0.7555227233886498
2025H2|above|per_excursion|failed_45,reached_opposite_edge,208,80.0,0.38461538461538464,0.32115994998932124,0.45225565865411815
2025H2|above|per_excursion|failed_45,poc_before_stop_10,208,38.0,0.18269230769230768,0.13609334418498878,0.2407995795844692
2025H2|above|per_excursion|failed_45,poc_before_stop_20,208,58.0,0.27884615384615385,0.222336142471955,0.34337710742797034
2025H2|above|per_excursion|failed_45,poc_before_stop_30,208,73.0,0.35096153846153844,0.289336390876017,0.4179921036217587
