block,outcome,n,k,p,wilson_lo,wilson_hi
FIT|below|per_excursion|accepted_10,cont_before_stop_40,152,66,0.4342105263157895,0.3579952497146258,0.5136693122508571
FIT|below|per_excursion|accepted_10,cont_before_stop_60,152,71,0.46710526315789475,0.3895793569221462,0.5462529240605953
FIT|below|per_excursion|accepted_10,cont_before_stop_80,152,74,0.4868421052631579,0.40869031228958663,0.56564260010351
FIT|below|per_excursion|accepted_10,returned_to_poc,152,62,0.40789473684210525,0.33297256606751885,0.4873578206841572
FIT|below|per_excursion|accepted_15,cont_before_reentry_0.25,129,126,0.9767441860465116,0.9338547672904618,0.9920600063948897
FIT|below|per_excursion|accepted_15,cont_before_reentry_0.5,129,107,0.8294573643410853,0.7552650521256196,0.8845947508276722
FIT|below|per_excursion|accepted_15,cont_before_reentry_0.75,129,83,0.6434108527131783,0.5577031835141428,0.7208240248302313
FIT|below|per_excursion|accepted_15,cont_before_reentry_1.0,129,67,0.5193798449612403,0.4338540255591821,0.6037847863792469
FIT|below|per_excursion|accepted_15,cont_before_reentry_1.5,129,41,0.3178294573643411,0.24373941678304956,0.4024557509957185
FIT|below|per_excursion|accepted_15,cont_before_reentry_2.0,129,33,0.2558139534883721,0.18834226527419157,0.337408704301604
FIT|below|per_excursion|accepted_15,cont_before_stop_10,129,44,0.34108527131782945,0.2649314187379118,0.42643032336697095
FIT|below|per_excursion|accepted_15,cont_before_stop_20,129,55,0.4263565891472868,0.3443591959416736,0.5126133186922965
FIT|below|per_excursion|accepted_15,cont_before_stop_30,129,60,0.46511627906976744,0.38129883334069925,0.5509513051701287
FIT|below|per_excursion|accepted_15,cont_before_stop_40,129,62,0.4806201550387597,0.3962152136207532,0.5661459744408179
FIT|below|per_excursion|accepted_15,cont_before_stop_60,129,66,0.5116279069767442,0.42628654943579447,0.5962967377272629
FIT|below|per_excursion|accepted_15,cont_before_stop_80,129,69,0.5348837209302325,0.4490486948298713,0.6187011666593007
FIT|below|per_excursion|accepted_15,returned_to_poc,129,48,0.37209302325581395,0.29351051285070046,0.45807332835566866
FIT|below|per_excursion|accepted_20,cont_before_reentry_0.25,114,112,0.9824561403508771,0.9382807541193635,0.9951756823173447
FIT|below|per_excursion|accepted_20,cont_before_reentry_0.5,114,100,0.8771929824561403,0.8043737386135157,0.9254194753279106
FIT|below|per_excursion|accepted_20,cont_before_reentry_0.75,114,80,0.7017543859649122,0.6123146161519669,0.7780398936306564
FIT|below|per_excursion|accepted_20,cont_before_reentry_1.0,114,64,0.5614035087719298,0.4697858335407131,0.6490177129148679
FIT|below|per_excursion|accepted_20,cont_before_reentry_1.5,114,41,0.35964912280701755,0.27745645534646424,0.45099258132649334
FIT|below|per_excursion|accepted_20,cont_before_reentry_2.0,114,33,0.2894736842105263,0.21416522774282082,0.3785083272666156
FIT|below|per_excursion|accepted_20,cont_before_stop_10,114,41,0.35964912280701755,0.27745645534646424,0.45099258132649334
FIT|below|per_excursion|accepted_20,cont_before_stop_20,114,52,0.45614035087719296,0.3676298671543296,0.5475104568059697
FIT|below|per_excursion|accepted_20,cont_before_stop_30,114,57,0.5,0.4097230744494871,0.5902769255505129
FIT|below|per_excursion|accepted_20,cont_before_stop_40,114,59,0.5175438596491229,0.4267487861701612,0.6071950842457191
FIT|below|per_excursion|accepted_20,cont_before_stop_60,114,63,0.5526315789473685,0.46112402812823594,0.640707583119405
FIT|below|per_excursion|accepted_20,cont_before_stop_80,114,65,0.5701754385964912,0.4784751206157115,0.6573003610478098
FIT|below|per_excursion|accepted_20,returned_to_poc,114,37,0.32456140350877194,0.24555015263764907,0.415011143203548
FIT|below|per_excursion|accepted_30,cont_before_reentry_0.25,92,91,0.9891304347826086,0.9409707111384389,0.9980787204236383
FIT|below|per_excursion|accepted_30,cont_before_reentry_0.5,92,88,0.9565217391304348,0.8934815767361862,0.9829645593884194
FIT|below|per_excursion|accepted_30,cont_before_reentry_0.75,92,73,0.7934782608695652,0.6998199715595795,0.8636096873776667
FIT|below|per_excursion|accepted_30,cont_before_reentry_1.0,92,59,0.6413043478260869,0.5394508158914832,0.7318301310042279
FIT|below|per_excursion|accepted_30,cont_before_reentry_1.5,92,41,0.44565217391304346,0.34829640062529765,0.5473647736455826
FIT|below|per_excursion|accepted_30,cont_before_reentry_2.0,92,33,0.358695652173913,0.268169868995772,0.46054918410851675
FIT|below|per_excursion|accepted_30,cont_before_stop_10,92,38,0.41304347826086957,0.31788936478397756,0.5151685140494309
FIT|below|per_excursion|accepted_30,cont_before_stop_20,92,49,0.532608695652174,0.43140275849037324,0.6312005369470985
FIT|below|per_excursion|accepted_30,cont_before_stop_30,92,54,0.5869565217391305,0.48483148595056913,0.6821106352160224
FIT|below|per_excursion|accepted_30,cont_before_stop_40,92,56,0.6086956521739131,0.5065323092393207,0.7021453422189189
FIT|below|per_excursion|accepted_30,cont_before_stop_60,92,58,0.6304347826086957,0.5284279942763104,0.721985187473577
FIT|below|per_excursion|accepted_30,cont_before_stop_80,92,60,0.6521739130434783,0.550524829810952,0.7416238822305832
FIT|below|per_excursion|accepted_30,returned_to_poc,92,24,0.2608695652173913,0.18202097082654678,0.3588881959653265
FIT|below|per_excursion|accepted_45,cont_before_reentry_0.25,76,75,0.9868421052631579,0.929161553705025,0.9976735798594324
FIT|below|per_excursion|accepted_45,cont_before_reentry_0.5,76,72,0.9473684210526315,0.8723414339669251,0.979344904984198
FIT|below|per_excursion|accepted_45,cont_before_reentry_0.75,76,61,0.8026315789473685,0.6995595508255928,0.8765812078766376
FIT|below|per_excursion|accepted_45,cont_before_reentry_1.0,76,53,0.6973684210526315,0.5866558660798696,0.7890881069868022
FIT|below|per_excursion|accepted_45,cont_before_reentry_1.5,76,38,0.5,0.3903240360982663,0.6096759639017337
FIT|below|per_excursion|accepted_45,cont_before_reentry_2.0,76,31,0.40789473684210525,0.3044362924110896,0.5202165201577967
FIT|below|per_excursion|accepted_45,cont_before_stop_10,76,33,0.4342105263157895,0.32860752483199596,0.5461444841457801
FIT|below|per_excursion|accepted_45,cont_before_stop_20,76,44,0.5789473684210527,0.46678201550241605,0.6835155737242529
FIT|below|per_excursion|accepted_45,cont_before_stop_30,76,48,0.631578947368421,0.5192485688815169,0.731247413162931
FIT|below|per_excursion|accepted_45,cont_before_stop_40,76,50,0.6578947368421053,0.5459568776794728,0.7546383007738648
FIT|below|per_excursion|accepted_45,cont_before_stop_60,76,52,0.6842105263157895,0.5730014229213028,0.7776929519409245
FIT|below|per_excursion|accepted_45,cont_before_stop_80,76,53,0.6973684210526315,0.5866558660798696,0.7890881069868022
FIT|below|per_excursion|accepted_45,returned_to_poc,76,13,0.17105263157894737,0.10277922110932626,0.27098082377955374
FIT|below|per_excursion|accepted_60,cont_before_reentry_0.25,69,68,0.9855072463768116,0.9223669266494263,0.9974371413556695
FIT|below|per_excursion|accepted_60,cont_before_reentry_0.5,69,67,0.9710144927536232,0.9003322653873425,0.992014964766855
FIT|below|per_excursion|accepted_60,cont_before_reentry_0.75,69,58,0.8405797101449275,0.7366529959201307,0.9085826935759813
FIT|below|per_excursion|accepted_60,cont_before_reentry_1.0,69,50,0.7246376811594203,0.6095247943146683,0.8160561923742568
FIT|below|per_excursion|accepted_60,cont_before_reentry_1.5,69,37,0.5362318840579711,0.4197820076036184,0.6488600870236277
FIT|below|per_excursion|accepted_60,cont_before_reentry_2.0,69,31,0.4492753623188406,0.3376866594343888,0.5662144080874668
FIT|below|per_excursion|accepted_60,cont_before_stop_10,69,31,0.4492753623188406,0.3376866594343888,0.5662144080874668
FIT|below|per_excursion|accepted_60,cont_before_stop_20,69,42,0.6086956521739131,0.4907377603589871,0.7151885235227509
FIT|below|per_excursion|accepted_60,cont_before_stop_30,69,46,0.6666666666666666,0.5492625453552142,0.7664910899301172
FIT|below|per_excursion|accepted_60,cont_before_stop_40,69,48,0.6956521739130435,0.5791620736176137,0.7915052373695144
FIT|below|per_excursion|accepted_60,cont_before_stop_60,69,50,0.7246376811594203,0.6095247943146683,0.8160561923742568
FIT|below|per_excursion|accepted_60,cont_before_stop_80,69,50,0.7246376811594203,0.6095247943146683,0.8160561923742568
FIT|below|per_excursion|accepted_60,returned_to_poc,69,9,0.13043478260869565,0.07016548568804834,0.22968514911404272
FIT|below|clustered|UNCOND,cont_before_reentry_0.25,367,183,0.4986376021798365,0.4477619725134178,0.5495414583853809
FIT|below|clustered|UNCOND,cont_before_reentry_0.5,367,114,0.3106267029972752,0.26544895883820935,0.3597279360948294
FIT|below|clustered|UNCOND,cont_before_reentry_0.75,367,73,0.1989100817438692,0.16128105833390585,0.24277717030063786
FIT|below|clustered|UNCOND,cont_before_reentry_1.0,367,56,0.15258855585831063,0.11941185622891104,0.19296302296479323
FIT|below|clustered|UNCOND,cont_before_reentry_1.5,367,32,0.08719346049046321,0.06243912939108581,0.12050043294496277
FIT|below|clustered|UNCOND,cont_before_reentry_2.0,367,23,0.06267029972752043,0.04211982300691151,0.09228149550751621
FIT|below|clustered|UNCOND,cont_before_stop_10,367,40,0.10899182561307902,0.08106719204141241,0.14501747591385475
FIT|below|clustered|UNCOND,cont_before_stop_20,367,55,0.14986376021798364,0.11698117123829181,0.1900005697530101
FIT|below|clustered|UNCOND,cont_before_stop_30,367,59,0.16076294277929154,0.12672736220250802,0.2018269315984032
FIT|below|clustered|UNCOND,cont_before_stop_40,367,66,0.17983651226158037,0.1439239982644993,0.22238226295322816
FIT|below|clustered|UNCOND,cont_before_stop_60,367,79,0.21525885558583105,0.17627295720423392,0.26014410064472365
FIT|below|clustered|UNCOND,cont_before_stop_80,367,84,0.22888283378746593,0.18884012841582204,0.27454262044514716
FIT|below|clustered|UNCOND,returned_to_poc,367,206,0.5613079019073569,0.510162886537233,0.6111827230168192
FIT|below|clustered|accepted_5,cont_before_reentry_0.25,149,135,0.9060402684563759,0.8484649358851504,0.9432043478700578
FIT|below|clustered|accepted_5,cont_before_reentry_0.5,149,100,0.6711409395973155,0.5922340166211622,0.741444772399628
FIT|below|clustered|accepted_5,cont_before_reentry_0.75,149,69,0.46308724832214765,0.3849565522885824,0.5430735128245805
FIT|below|clustered|accepted_5,cont_before_reentry_1.0,149,55,0.3691275167785235,0.295840463974443,0.4489934032449528
FIT|below|clustered|accepted_5,cont_before_reentry_1.5,149,31,0.2080536912751678,0.15062130950665814,0.28016193275199397
FIT|below|clustered|accepted_5,cont_before_reentry_2.0,149,23,0.15436241610738255,0.1051154275884652,0.22098427301660567
FIT|below|clustered|accepted_5,cont_before_stop_10,149,39,0.26174496644295303,0.19778542339168842,0.3376813605205449
FIT|below|clustered|accepted_5,cont_before_stop_20,149,49,0.3288590604026846,0.258555227600372,0.40776598337883796
FIT|below|clustered|accepted_5,cont_before_stop_30,149,51,0.3422818791946309,0.2709192738187184,0.42157282257388673
FIT|below|clustered|accepted_5,cont_before_stop_40,149,53,0.35570469798657717,0.2833482425162708,0.43531473928972964
FIT|below|clustered|accepted_5,cont_before_stop_60,149,59,0.3959731543624161,0.3210090155907528,0.4761666224554335
FIT|below|clustered|accepted_5,cont_before_stop_80,149,61,0.40939597315436244,0.3336829795416323,0.4896635439179494
FIT|below|clustered|accepted_5,returned_to_poc,149,75,0.5033557046979866,0.42400375273975244,0.5825389686135964
FIT|below|clustered|accepted_10,cont_before_reentry_0.25,104,101,0.9711538461538461,0.9185982306978785,0.9901419957082579
FIT|below|clustered|accepted_10,cont_before_reentry_0.5,104,84,0.8076923076923077,0.7215434846683545,0.8719195203315714
FIT|below|clustered|accepted_10,cont_before_reentry_0.75,104,64,0.6153846153846154,0.5193597705642685,0.7031888563107038
FIT|below|clustered|accepted_10,cont_before_reentry_1.0,104,52,0.5,0.4056302261379199,0.5943697738620801
FIT|below|clustered|accepted_10,cont_before_reentry_1.5,104,31,0.2980769230769231,0.2186388055378162,0.39190109743098245
FIT|below|clustered|accepted_10,cont_before_reentry_2.0,104,23,0.22115384615384615,0.15212835010666392,0.3100458016121533
FIT|below|clustered|accepted_10,cont_before_stop_10,104,37,0.3557692307692308,0.2704028984181852,0.45141131798809964
FIT|below|clustered|accepted_10,cont_before_stop_20,104,47,0.4519230769230769,0.35968758127067046,0.5475838241980912
FIT|below|clustered|accepted_10,cont_before_stop_30,104,48,0.46153846153846156,0.3688084282037568,0.5570086961712525
FIT|below|clustered|accepted_10,cont_before_stop_40,104,48,0.46153846153846156,0.3688084282037568,0.5570086961712525
FIT|below|clustered|accepted_10,cont_before_stop_60,104,51,0.49038461538461536,0.39637419660186013,0.5850800844918921
FIT|below|clustered|accepted_10,cont_before_stop_80,104,52,0.5,0.4056302261379199,0.5943697738620801
FIT|below|clustered|accepted_10,returned_to_poc,104,41,0.3942307692307692,0.30568746591993623,0.4903096261113392
FIT|below|clustered|accepted_15,cont_before_reentry_0.25,88,87,0.9886363636363636,0.9384035699273238,0.9979912663995695
FIT|below|clustered|accepted_15,cont_before_reentry_0.5,88,75,0.8522727272727273,0.7634870210099294,0.9115883261094588
FIT|below|clustered|accepted_15,cont_before_reentry_0.75,88,58,0.6590909090909091,0.5552626020736617,0.7496101353350941
FIT|below|clustered|accepted_15,cont_before_reentry_1.0,88,48,0.5454545454545454,0.44169880685506685,0.6454076895474348
FIT|below|clustered|accepted_15,cont_before_reentry_1.5,88,30,0.3409090909090909,0.2503898646649058,0.4447373979263383
FIT|below|clustered|accepted_15,cont_before_reentry_2.0,88,23,0.26136363636363635,0.18093113139383873,0.3617597624930273
FIT|below|clustered|accepted_15,cont_before_stop_10,88,34,0.38636363636363635,0.29141940235595687,0.49081435663778894
FIT|below|clustered|accepted_15,cont_before_stop_20,88,43,0.48863636363636365,0.38687686309205005,0.5913465128073245
FIT|below|clustered|accepted_15,cont_before_stop_30,88,44,0.5,0.3977398665504473,0.6022601334495528
FIT|below|clustered|accepted_15,cont_before_stop_40,88,44,0.5,0.3977398665504473,0.6022601334495528
FIT|below|clustered|accepted_15,cont_before_stop_60,88,47,0.5340909090909091,0.43063280602477044,0.6346970662771058
FIT|below|clustered|accepted_15,cont_before_stop_80,88,48,0.5454545454545454,0.44169880685506685,0.6454076895474348
FIT|below|clustered|accepted_15,returned_to_poc,88,32,0.36363636363636365,0.27079145605030686,0.4678890547421881
FIT|below|clustered|accepted_20,cont_before_reentry_0.25,76,76,1.0,0.9518847317689024,0.9999999999999999
FIT|below|clustered|accepted_20,cont_before_reentry_0.5,76,68,0.8947368421052632,0.805798558740362,0.9456893873929819
FIT|below|clustered|accepted_20,cont_before_reentry_0.75,76,55,0.7236842105263158,0.6142442230029846,0.8115989464725769
FIT|below|clustered|accepted_20,cont_before_reentry_1.0,76,45,0.5921052631578947,0.47978347984220315,0.6955637075889103
FIT|below|clustered|accepted_20,cont_before_reentry_1.5,76,30,0.39473684210526316,0.2924641219449393,0.5071390924195023
FIT|below|clustered|accepted_20,cont_before_reentry_2.0,76,23,0.3026315789473684,0.2109118930131978,0.41334413392013025
FIT|below|clustered|accepted_20,cont_before_stop_10,76,31,0.40789473684210525,0.3044362924110896,0.5202165201577967
FIT|below|clustered|accepted_20,cont_before_stop_20,76,40,0.5263157894736842,0.4155183265272202,0.6345808698816693
FIT|below|clustered|accepted_20,cont_before_stop_30,76,41,0.5394736842105263,0.4282242601460334,0.6469245344673011
FIT|below|clustered|accepted_20,cont_before_stop_40,76,41,0.5394736842105263,0.4282242601460334,0.6469245344673011
FIT|below|clustered|accepted_20,cont_before_stop_60,76,44,0.5789473684210527,0.46678201550241605,0.6835155737242529
FIT|below|clustered|accepted_20,cont_before_stop_80,76,45,0.5921052631578947,0.47978347984220315,0.6955637075889103
FIT|below|clustered|accepted_20,returned_to_poc,76,24,0.3157894736842105,0.22230704805907556,0.42699857707869726
FIT|below|clustered|accepted_30,cont_before_reentry_0.25,60,60,1.0,0.9398260695220669,0.9999999999999999
FIT|below|clustered|accepted_30,cont_before_reentry_0.5,60,59,0.9833333333333333,0.9114466177322051,0.9970519161391262
FIT|below|clustered|accepted_30,cont_before_reentry_0.75,60,48,0.8,0.6821795390818299,0.8817161026314104
FIT|below|clustered|accepted_30,cont_before_reentry_1.0,60,40,0.6666666666666666,0.540566298666634,0.7727090578407216
FIT|below|clustered|accepted_30,cont_before_reentry_1.5,60,30,0.5,0.37734812427246284,0.6226518757275372
FIT|below|clustered|accepted_30,cont_before_reentry_2.0,60,23,0.38333333333333336,0.2708808958488824,0.5098263545959686
FIT|below|clustered|accepted_30,cont_before_stop_10,60,28,0.4666666666666667,0.34627701540988,0.5910679132886489
FIT|below|clustered|accepted_30,cont_before_stop_20,60,37,0.6166666666666667,0.4901736454040315,0.7291191041511176
FIT|below|clustered|accepted_30,cont_before_stop_30,60,38,0.6333333333333333,0.5068276736679673,0.7437926115379172
FIT|below|clustered|accepted_30,cont_before_stop_40,60,38,0.6333333333333333,0.5068276736679673,0.7437926115379172
FIT|below|clustered|accepted_30,cont_before_stop_60,60,40,0.6666666666666666,0.540566298666634,0.7727090578407216
FIT|below|clustered|accepted_30,cont_before_stop_80,60,41,0.6833333333333333,0.5576599505698345,0.7869429415882567
FIT|below|clustered|accepted_30,returned_to_poc,60,14,0.23333333333333334,0.1443943161843107,0.3543651134039202
FIT|below|clustered|accepted_45,cont_before_reentry_0.25,49,49,1.0,0.9272997032640949,0.9999999999999999
FIT|below|clustered|accepted_45,cont_before_reentry_0.5,49,48,0.9795918367346939,0.8930623153224584,0.9963884204614692
FIT|below|clustered|accepted_45,cont_before_reentry_0.75,49,40,0.8163265306122449,0.6864212843271743,0.9002377116154164
FIT|below|clustered|accepted_45,cont_before_reentry_1.0,49,37,0.7551020408163265,0.619134127396842,0.8539779661052471
FIT|below|clustered|accepted_45,cont_before_reentry_1.5,49,29,0.5918367346938775,0.4524706997204626,0.7178496539402894
FIT|below|clustered|accepted_45,cont_before_reentry_2.0,49,22,0.4489795918367347,0.3185262492963633,0.5868513320032188
FIT|below|clustered|accepted_45,cont_before_stop_10,49,25,0.5102040816326531,0.37467331533409215,0.6442511684059913
FIT|below|clustered|accepted_45,cont_before_stop_20,49,34,0.6938775510204082,0.5547184259930626,0.8048467650685251
FIT|below|clustered|accepted_45,cont_before_stop_30,49,35,0.7142857142857143,0.5759085079389967,0.8215056506027583
FIT|below|clustered|accepted_45,cont_before_stop_40,49,35,0.7142857142857143,0.5759085079389967,0.8215056506027583
FIT|below|clustered|accepted_45,cont_before_stop_60,49,37,0.7551020408163265,0.619134127396842,0.8539779661052471
FIT|below|clustered|accepted_45,cont_before_stop_80,49,37,0.7551020408163265,0.619134127396842,0.8539779661052471
FIT|below|clustered|accepted_45,returned_to_poc,49,7,0.14285714285714285,0.07096333720544586,0.2666797318916292
FIT|below|clustered|accepted_60,cont_before_reentry_0.25,46,46,1.0,0.9229238226702192,1.0
FIT|below|clustered|accepted_60,cont_before_reentry_0.5,46,46,1.0,0.9229238226702192,1.0
FIT|below|clustered|accepted_60,cont_before_reentry_0.75,46,39,0.8478260869565217,0.7177558259368491,0.9242781376598252
FIT|below|clustered|accepted_60,cont_before_reentry_1.0,46,36,0.782608695652174,0.6442603416081054,0.8773922538141925
FIT|below|clustered|accepted_60,cont_before_reentry_1.5,46,28,0.6086956521739131,0.4645658371764493,0.7360697764475116
FIT|below|clustered|accepted_60,cont_before_reentry_2.0,46,22,0.4782608695652174,0.34124459875672114,0.6186282785184867
FIT|below|clustered|accepted_60,cont_before_stop_10,46,24,0.5217391304347826,0.38137172148151327,0.6587554012432788
FIT|below|clustered|accepted_60,cont_before_stop_20,46,33,0.717391304347826,0.5745116426970621,0.8267595845508592
FIT|below|clustered|accepted_60,cont_before_stop_30,46,34,0.7391304347826086,0.5974057019172069,0.8439926480555066
FIT|below|clustered|accepted_60,cont_before_stop_40,46,34,0.7391304347826086,0.5974057019172069,0.8439926480555066
FIT|below|clustered|accepted_60,cont_before_stop_60,46,36,0.782608695652174,0.6442603416081054,0.8773922538141925
FIT|below|clustered|accepted_60,cont_before_stop_80,46,36,0.782608695652174,0.6442603416081054,0.8773922538141925
FIT|below|clustered|accepted_60,returned_to_poc,46,5,0.10869565217391304,0.04733076082742689,0.23038103012631456
2025H2|above|per_excursion|UNCOND,cont_before_reentry_0.25,270,122,0.45185185185185184,0.3935775625065863,0.5114770384013837
2025H2|above|per_excursion|UNCOND,cont_before_reentry_0.5,270,82,0.3037037037037037,0.25192151520407385,0.36099339618995824
2025H2|above|per_excursion|UNCOND,cont_before_reentry_0.75,270,60,0.2222222222222222,0.17672397567001008,0.2755141064913562
2025H2|above|per_excursion|UNCOND,cont_before_reentry_1.0,270,42,0.15555555555555556,0.11718910287069771,0.2035861190093965
2025H2|above|per_excursion|UNCOND,cont_before_reentry_1.5,270,23,0.08518518518518518,0.05743227753280504,0.12457659182816862
2025H2|above|per_excursion|UNCOND,cont_before_reentry_2.0,270,17,0.06296296296296296,0.039678754725658405,0.09850916120822453
2025H2|above|per_excursion|UNCOND,cont_before_stop_10,270,30,0.1111111111111111,0.07894620322726065,0.15418711179865216
2025H2|above|per_excursion|UNCOND,cont_before_stop_20,270,36,0.13333333333333333,0.09788729149770689,0.17906697695529664
2025H2|above|per_excursion|UNCOND,cont_before_stop_30,270,44,0.16296296296296298,0.12369185416418679,0.21169035219160434
2025H2|above|per_excursion|UNCOND,cont_before_stop_40,270,46,0.17037037037037037,0.1302258692684152,0.2197633215630728
2025H2|above|per_excursion|UNCOND,cont_before_stop_60,270,60,0.2222222222222222,0.17672397567001008,0.2755141064913562
2025H2|above|per_excursion|UNCOND,cont_before_stop_80,270,72,0.26666666666666666,0.21746071143805334,0.32241927757749433
2025H2|above|per_excursion|UNCOND,returned_to_poc,270,165,0.6111111111111112,0.5517910240364242,0.6673137430990294
2025H2|above|per_excursion|accepted_5,cont_before_reentry_0.25,120,99,0.825,0.7472413105195714,0.8825955132940744
2025H2|above|per_excursion|accepted_5,cont_before_reentry_0.5,120,78,0.65,0.5612115776488139,0.7294823410344072
2025H2|above|per_excursion|accepted_5,cont_before_reentry_0.75,120,57,0.475,0.3878193727928457,0.5637316407599509
2025H2|above|per_excursion|accepted_5,cont_before_reentry_1.0,120,41,0.3416666666666667,0.26290306359700033,0.43025335557071076
2025H2|above|per_excursion|accepted_5,cont_before_reentry_1.5,120,23,0.19166666666666668,0.13124933052612614,0.2712131699583638
2025H2|above|per_excursion|accepted_5,cont_before_reentry_2.0,120,17,0.14166666666666666,0.09036804031591959,0.21519648727416324
2025H2|above|per_excursion|accepted_5,cont_before_stop_10,120,29,0.24166666666666667,0.1738573324150334,0.32550314096386357
2025H2|above|per_excursion|accepted_5,cont_before_stop_20,120,33,0.275,0.2030277984147616,0.3609313235604068
2025H2|above|per_excursion|accepted_5,cont_before_stop_30,120,40,0.3333333333333333,0.255316102227993,0.4216906547906502
2025H2|above|per_excursion|accepted_5,cont_before_stop_40,120,41,0.3416666666666667,0.26290306359700033,0.43025335557071076
2025H2|above|per_excursion|accepted_5,cont_before_stop_60,120,46,0.38333333333333336,0.30124387764148153,0.47266085227156884
2025H2|above|per_excursion|accepted_5,cont_before_stop_80,120,48,0.4,0.3167626523940113,0.4894414018171747
2025H2|above|per_excursion|accepted_5,returned_to_poc,120,59,0.49166666666666664,0.4038741586989492,0.5799761791519831
2025H2|above|per_excursion|accepted_10,cont_before_reentry_0.25,90,83,0.9222222222222223,0.8480596940416417,0.9618156704022723
2025H2|above|per_excursion|accepted_10,cont_before_reentry_0.5,90,69,0.7666666666666667,0.6694810141144782,0.8420192160606255
2025H2|above|per_excursion|accepted_10,cont_before_reentry_0.75,90,53,0.5888888888888889,0.48563048727714275,0.6848695894478919
2025H2|above|per_excursion|accepted_10,cont_before_reentry_1.0,90,40,0.4444444444444444,0.3461548633017185,0.5472825887451348
2025H2|above|per_excursion|accepted_10,cont_before_reentry_1.5,90,23,0.25555555555555554,0.17674636135607297,0.35437842765008193
2025H2|above|per_excursion|accepted_10,cont_before_reentry_2.0,90,17,0.18888888888888888,0.1214115980938824,0.28183813336849667
2025H2|above|per_excursion|accepted_10,cont_before_stop_10,90,28,0.3111111111111111,0.22485715147181132,0.4128301854874903
2025H2|above|per_excursion|accepted_10,cont_before_stop_20,90,31,0.34444444444444444,0.2544576592146297,0.44716720651655983
2025H2|above|per_excursion|accepted_10,cont_before_stop_30,90,37,0.4111111111111111,0.3151304105521081,0.5143695127228572
2025H2|above|per_excursion|accepted_10,cont_before_stop_40,90,38,0.4222222222222222,0.32542241309246966,0.525390019773125
2025H2|above|per_excursion|accepted_10,cont_before_stop_60,90,42,0.4666666666666667,0.3670825183252626,0.5689799529028493
2025H2|above|per_excursion|accepted_10,cont_before_stop_80,90,44,0.4888888888888889,0.3882031497910542,0.5904843406183163
2025H2|above|per_excursion|accepted_10,returned_to_poc,90,36,0.4,0.30488859176782823,0.5032988219165079
2025H2|above|per_excursion|accepted_15,cont_before_reentry_0.25,80,76,0.95,0.878375474489178,0.9803867628727044
2025H2|above|per_excursion|accepted_15,cont_before_reentry_0.5,80,67,0.8375,0.7415689513651669,0.9025027266562451
2025H2|above|per_excursion|accepted_15,cont_before_reentry_0.75,80,52,0.65,0.5407980232189245,0.7454560559017032
2025H2|above|per_excursion|accepted_15,cont_before_reentry_1.0,80,39,0.4875,0.38107693944368337,0.5950685539629311
2025H2|above|per_excursion|accepted_15,cont_before_reentry_1.5,80,23,0.2875,0.19986786008396254,0.3946055278284818
2025H2|above|per_excursion|accepted_15,cont_before_reentry_2.0,80,17,0.2125,0.13712274217035494,0.3142236061817758
2025H2|above|per_excursion|accepted_15,cont_before_stop_10,80,27,0.3375,0.24345459812221978,0.44643681616376707
2025H2|above|per_excursion|accepted_15,cont_before_stop_20,80,30,0.375,0.2769401625800477,0.484514771486096
2025H2|above|per_excursion|accepted_15,cont_before_stop_30,80,36,0.45,0.3457751037437976,0.5588068698826599
2025H2|above|per_excursion|accepted_15,cont_before_stop_40,80,37,0.4625,0.3574781238878701,0.5709583563319731
2025H2|above|per_excursion|accepted_15,cont_before_stop_60,80,40,0.5,0.392972274311075,0.607027725688925
2025H2|above|per_excursion|accepted_15,cont_before_stop_80,80,42,0.525,0.41695451180328746,0.6307545013834838
2025H2|above|per_excursion|accepted_15,returned_to_poc,80,28,0.35,0.2545439440982969,0.4592019767810756
2025H2|above|per_excursion|accepted_20,cont_before_reentry_0.25,73,70,0.958904109589041,0.8859972266493555,0.9859263147657112
2025H2|above|per_excursion|accepted_20,cont_before_reentry_0.5,73,62,0.8493150684931506,0.7499788763087365,0.9137241179027322
2025H2|above|per_excursion|accepted_20,cont_before_reentry_0.75,73,51,0.6986301369863014,0.5856241782400962,0.7917755635664254
2025H2|above|per_excursion|accepted_20,cont_before_reentry_1.0,73,39,0.5342465753424658,0.42098744972394103,0.6440814712771833
2025H2|above|per_excursion|accepted_20,cont_before_reentry_1.5,73,23,0.3150684931506849,0.22003473675403795,0.4285930898398903
2025H2|above|per_excursion|accepted_20,cont_before_reentry_2.0,73,17,0.2328767123287671,0.15078759076763015,0.3416748254235996
2025H2|above|per_excursion|accepted_20,cont_before_stop_10,73,27,0.3698630136986301,0.26822983017391167,0.4845082700218156
2025H2|above|per_excursion|accepted_20,cont_before_stop_20,73,30,0.410958904109589,0.30531095731906,0.5255098480780166
2025H2|above|per_excursion|accepted_20,cont_before_stop_30,73,36,0.4931506849315068,0.38170665864691183,0.6052795571528633
2025H2|above|per_excursion|accepted_20,cont_before_stop_40,73,37,0.5068493150684932,0.39472044284713675,0.6182933413530882
2025H2|above|per_excursion|accepted_20,cont_before_stop_60,73,39,0.5342465753424658,0.42098744972394103,0.6440814712771833
2025H2|above|per_excursion|accepted_20,cont_before_stop_80,73,41,0.5616438356164384,0.44757571671811325,0.6695483410839106
