day,weekday,fill,window,branch,bias,conviction,counter,dir,pattern,entry,stop_dist,padded,derisk,target_kind,tgt_dist,reason,exit,exit_t,pts,R,dollars
2024-08-15,Thursday,09:42,intime,E4war,BULLISH,MEDIUM,False,long,B2,19364.25,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),19444.25,09:56,80.0,4.0,1595.0
2024-08-16,Friday,08:03,premarket,E4war,BEARISH,MEDIUM,False,short,B2,19557.25,5.75,False,False,4R cap,23.0,stop,19563.25,08:08,-6.0,-1.043,-125.0
2024-08-16,Friday,08:43,premarket,E4war,BEARISH,MEDIUM,False,short,B2,19468.5,10.0,False,False,4R cap,40.0,stop,19478.75,08:58,-10.25,-1.025,-210.0
2024-08-16,Friday,09:47,intime,E4war,BEARISH,MEDIUM,False,short,B2,19486.0,20.0,True,False,4R cap,80.0,stop,19506.25,09:49,-20.25,-1.012,-410.0
2024-08-16,Friday,09:56,intime,E4war,BEARISH,MEDIUM,True,long,A,19501.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,19481.5,09:59,-20.25,-1.012,-410.0
2024-08-19,Monday,08:03,premarket,E4war,BULLISH,MEDIUM,False,long,B2,19611.5,5.0,False,False,draw:AsiaL,15.75,draw:AsiaL,19627.25,08:17,15.75,3.15,310.0
2024-08-19,Monday,09:44,intime,E4war,BULLISH,MEDIUM,False,long,B2,19601.75,20.0,True,False,draw:PDL,12.75,draw:PDL,19614.5,09:47,12.75,0.637,250.0
2024-08-19,Monday,09:49,intime,E4war,BULLISH,MEDIUM,False,long,B2,19623.25,15.25,False,False,draw:equal-highs,19.37,stop,19607.75,09:50,-15.5,-1.016,-315.0
2024-08-20,Tuesday,08:01,premarket,E4war,BEARISH,MEDIUM,True,long,B,19878.75,6.25,False,False,4R cap (no draw in dir),25.0,stop,19872.25,08:01,-6.5,-1.04,-135.0
2024-08-20,Tuesday,08:15,premarket,E4war,BEARISH,MEDIUM,False,short,B2,19872.75,5.75,False,False,draw:LondonL,23.0,draw:LondonL,19849.75,08:52,23.0,4.0,455.0
2024-08-20,Tuesday,10:04,intime,E4war,BULLISH,LOW,False,long,A,19895.25,20.0,True,False,draw:LondonH,35.75,stop,19875.0,10:11,-20.25,-1.012,-410.0
2024-08-21,Wednesday,08:12,premarket,E4war,BULLISH,MEDIUM,False,long,B2,19834.5,9.0,False,False,draw:AsiaH,7.5,draw:AsiaH,19842.0,08:20,7.5,0.833,145.0
2024-08-21,Wednesday,08:20,premarket,E4war,BULLISH,MEDIUM,False,long,B,19840.5,9.5,False,False,draw:AsiaH,1.5,draw:AsiaH,19842.0,08:20,1.5,0.158,25.0
2024-08-21,Wednesday,09:48,intime,E4war,BULLISH,LOW,False,long,B2,19853.5,20.0,True,False,draw:PDH,77.5,draw:PDH,19931.0,10:36,77.5,3.875,1545.0
2024-08-22,Thursday,08:36,premarket,E4war,BULLISH,LOW,False,long,B,19968.0,9.5,False,False,draw:LondonH,19.25,stop,19958.25,08:37,-9.75,-1.026,-200.0
2024-08-22,Thursday,08:50,premarket,E4war,BULLISH,LOW,False,long,B,19968.5,6.25,False,False,draw:LondonH,18.75,draw:LondonH,19987.25,09:00,18.75,3.0,370.0
2024-08-22,Thursday,09:43,intime,E4war,BULLISH,LOW,False,long,B2,19994.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,19974.25,09:43,-20.25,-1.012,-410.0
2024-08-22,Thursday,09:54,intime,E4war,BULLISH,LOW,True,short,A,19982.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,20002.5,09:56,-20.25,-1.012,-410.0
2024-08-23,Friday,08:00,premarket,E4war,BULLISH,MEDIUM,False,long,B2,19737.75,12.25,False,False,4R cap,49.0,stop,19725.25,08:20,-12.5,-1.02,-255.0
2024-08-23,Friday,08:28,premarket,E4war,BULLISH,MEDIUM,True,short,A,19724.75,5.5,False,False,4R cap (no draw in dir),22.0,stop,19730.5,08:30,-5.75,-1.045,-120.0
2024-08-28,Wednesday,08:39,premarket,E4war,BEARISH,MEDIUM,False,short,B,19637.0,7.75,False,False,draw:equal-lows,13.75,stop,19645.0,08:42,-8.0,-1.032,-165.0
2024-08-28,Wednesday,08:48,premarket,E4war,BEARISH,MEDIUM,False,short,B2,19634.75,5.25,False,False,draw:equal-lows,11.5,stop,19640.25,08:53,-5.5,-1.048,-115.0
2024-08-28,Wednesday,10:14,intime,E4war,BULLISH,MEDIUM,False,long,A,19548.75,20.0,True,False,draw:equal-highs,74.5,stop,19528.5,10:41,-20.25,-1.012,-410.0
2024-08-29,Thursday,08:00,premarket,E4war,BULLISH,MEDIUM,False,long,B2,19466.0,7.5,False,False,4R cap,30.0,stop,19458.25,08:01,-7.75,-1.033,-160.0
2024-08-29,Thursday,08:03,premarket,E4war,BULLISH,MEDIUM,False,long,B2,19463.75,9.25,False,False,4R cap,37.0,stop,19454.25,08:06,-9.5,-1.027,-195.0
2024-08-29,Thursday,09:43,intime,E4war,BULLISH,MEDIUM,False,long,B2,19537.5,20.0,True,False,4R cap,80.0,4R cap,19617.5,09:49,80.0,4.0,1595.0
2024-08-29,Thursday,09:51,intime,E4war,BULLISH,MEDIUM,False,long,B2,19574.75,20.0,True,False,draw:equal-highs,48.5,stop,19554.5,09:51,-20.25,-1.012,-410.0
2024-09-04,Wednesday,08:36,premarket,E4war,BEARISH,MEDIUM,False,short,B,18858.25,12.75,False,False,draw:LondonL,28.0,stop,18871.25,08:40,-13.0,-1.02,-265.0
2024-09-04,Wednesday,09:15,premarket,E4war,BEARISH,MEDIUM,False,short,A,18892.75,7.5,False,False,4R cap,30.0,4R cap,18862.75,09:30,30.0,4.0,595.0
2024-09-11,Wednesday,10:10,intime,E3bal,BEARISH,MEDIUM,False,short,B,18771.75,30.5,False,False,draw:equal-lows,65.37,draw:equal-lows,18706.38,10:14,65.37,2.143,1302.4
2024-09-12,Thursday,08:14,premarket,E3bal,BEARISH,MEDIUM,False,short,B,19296.0,7.0,False,False,4R cap,28.0,stop,19303.25,08:16,-7.25,-1.036,-150.0
2024-09-12,Thursday,08:35,premarket,E3bal,BEARISH,MEDIUM,False,short,B,19268.75,60.75,False,False,draw:LondonL,9.0,draw:LondonL,19259.75,08:38,9.0,0.148,175.0
2024-09-12,Thursday,09:40,intime,E3bal,BEARISH,MEDIUM,False,short,A,19256.25,32.5,False,False,draw:AsiaL,22.25,draw:AsiaL,19234.0,09:47,22.25,0.685,440.0
2024-09-13,Friday,08:02,premarket,E3bal,BULLISH,MEDIUM,False,long,B,19459.0,9.75,False,False,draw:AsiaH,14.75,stop,19449.0,08:08,-10.0,-1.026,-205.0
2024-09-13,Friday,08:14,premarket,E3bal,BULLISH,MEDIUM,False,long,B,19457.25,6.5,False,False,draw:AsiaH,16.5,stop,19450.5,08:26,-6.75,-1.038,-140.0
2024-09-13,Friday,09:40,intime,E3bal,BULLISH,MEDIUM,False,long,A,19470.75,32.75,False,False,draw:AsiaH,3.0,draw:AsiaH,19473.75,09:40,3.0,0.092,55.0
2024-09-13,Friday,09:50,intime,E3bal,BULLISH,LOW,False,long,A,19475.25,15.25,False,False,4R cap,61.0,stop,19459.75,10:00,-15.5,-1.016,-315.0
2024-09-16,Monday,08:03,premarket,E4war,BEARISH,MEDIUM,False,short,B2,19684.75,10.5,False,False,draw:LondonL,4.5,draw:LondonL,19680.25,08:05,4.5,0.429,85.0
2024-09-16,Monday,08:05,premarket,E4war,BEARISH,MEDIUM,False,short,B2,19682.25,13.0,False,False,draw:LondonL,2.0,draw:LondonL,19680.25,08:05,2.0,0.154,35.0
2024-09-16,Monday,09:59,intime,E4war,BEARISH,MEDIUM,False,short,B2,19667.75,20.0,True,False,4R cap,80.0,stop,19688.0,10:00,-20.25,-1.012,-410.0
2024-09-16,Monday,10:13,intime,E4war,BEARISH,MEDIUM,True,long,B,19673.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,19653.5,10:20,-20.25,-1.012,-410.0
2024-09-17,Tuesday,09:46,intime,E4war,BULLISH,MEDIUM,False,long,B2,19790.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,19769.75,09:49,-20.25,-1.012,-410.0
2024-09-17,Tuesday,10:03,intime,E4war,BULLISH,MEDIUM,True,short,A,19771.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,19791.75,10:04,-20.25,-1.012,-410.0
2024-09-18,Wednesday,08:21,premarket,E4war,BULLISH,MEDIUM,False,long,B,19688.25,8.75,False,False,draw:equal-highs,8.25,draw:equal-highs,19696.5,08:24,8.25,0.943,160.0
2024-09-18,Wednesday,08:25,premarket,E4war,BULLISH,MEDIUM,False,long,B,19698.25,11.5,False,False,draw:AsiaH,17.25,draw:AsiaH,19715.5,08:36,17.25,1.5,340.0
2024-09-18,Wednesday,09:44,intime,E4war,BULLISH,MEDIUM,True,short,A,19698.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,19718.75,10:43,-20.25,-1.012,-410.0
2024-09-19,Thursday,08:31,premarket,E4war,BULLISH,MEDIUM,False,long,B2,20006.5,7.25,False,False,4R cap (no draw in dir),29.0,stop,19999.0,08:37,-7.5,-1.034,-155.0
2024-09-19,Thursday,08:41,premarket,E4war,BULLISH,MEDIUM,False,long,B,20011.5,8.75,False,False,4R cap (no draw in dir),35.0,stop,20002.5,08:43,-9.0,-1.029,-185.0
2024-09-19,Thursday,09:45,intime,E4war,BULLISH,LOW,False,long,B2,20031.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,20011.25,09:49,-20.25,-1.012,-410.0
2024-09-19,Thursday,09:49,intime,E4war,BULLISH,LOW,False,long,B2,20026.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,20006.25,09:50,-20.25,-1.012,-410.0
2024-09-20,Friday,09:29,premarket,E4war,BULLISH,MEDIUM,False,long,A,20037.75,7.25,False,False,4R cap,29.0,4R cap,20066.75,09:32,29.0,4.0,575.0
2024-09-20,Friday,09:46,intime,E4war,BULLISH,MEDIUM,False,long,B2,20049.5,20.0,True,False,draw:LondonH,20.25,draw:LondonH,20069.75,09:51,20.25,1.012,400.0
2024-09-20,Friday,09:56,intime,E4war,BULLISH,MEDIUM,True,short,A,20034.0,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),19954.0,10:52,80.0,4.0,1595.0
2024-09-24,Tuesday,08:11,premarket,E4war,BEARISH,MEDIUM,False,short,B,20100.75,12.25,False,False,4R cap,49.0,stop,20113.25,08:13,-12.5,-1.02,-255.0
2024-09-24,Tuesday,08:27,premarket,E4war,BEARISH,MEDIUM,False,short,B,20110.5,7.75,False,False,4R cap,31.0,stop,20118.5,08:52,-8.0,-1.032,-165.0
2024-09-25,Wednesday,08:14,premarket,E4war,BULLISH,MEDIUM,False,long,B2,20130.75,5.75,False,False,4R cap,23.0,4R cap,20153.75,08:40,23.0,4.0,455.0
2024-09-25,Wednesday,09:43,intime,E4war,BULLISH,MEDIUM,False,long,A,20153.5,20.0,True,False,draw:AsiaH,29.5,draw:AsiaH,20183.0,09:45,29.5,1.475,585.0
2024-09-25,Wednesday,09:48,intime,E4war,BULLISH,MEDIUM,False,long,B2,20187.75,20.0,True,False,draw:equal-highs,3.13,draw:equal-highs,20190.88,09:48,3.13,0.157,57.6
2024-09-26,Thursday,08:15,premarket,E4war,BULLISH,LOW,False,long,B,20477.0,14.5,False,False,draw:LondonH,27.75,draw:LondonH,20504.75,08:27,27.75,1.914,550.0
2024-09-26,Thursday,08:43,premarket,E4war,BULLISH,LOW,False,long,B,20501.25,8.75,False,False,draw:LondonH,3.5,draw:LondonH,20504.75,08:43,3.5,0.4,65.0
2024-09-26,Thursday,09:59,intime,E4war,BULLISH,LOW,False,long,B2,20430.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,20410.0,10:04,-20.25,-1.012,-410.0
2024-09-27,Friday,09:43,intime,E4war,BULLISH,LOW,False,long,B2,20333.25,20.0,True,False,4R cap,80.0,stop,20313.0,09:58,-20.25,-1.012,-410.0
2024-09-27,Friday,10:07,intime,E4war,BULLISH,LOW,True,short,A,20333.0,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),20253.0,11:19,80.0,4.0,1595.0
2024-10-02,Wednesday,08:07,premarket,E4war,BULLISH,MEDIUM,True,short,A,19928.0,5.5,False,False,4R cap (no draw in dir),22.0,stop,19933.75,08:11,-5.75,-1.045,-120.0
2024-10-02,Wednesday,08:12,premarket,E4war,BULLISH,MEDIUM,False,long,B,19940.25,15.0,False,False,4R cap,60.0,4R cap,20000.25,08:40,60.0,4.0,1195.0
2024-10-02,Wednesday,09:53,intime,E4war,BULLISH,MEDIUM,False,long,B2,19908.5,20.0,True,False,4R cap,80.0,4R cap,19988.5,10:19,80.0,4.0,1595.0
2024-10-07,Monday,08:06,premarket,E4war,BEARISH,MEDIUM,False,short,B,20105.25,8.0,False,False,4R cap,32.0,stop,20113.5,08:07,-8.25,-1.031,-170.0
2024-10-09,Wednesday,08:09,premarket,E4war,BEARISH,MEDIUM,False,short,B,20272.0,5.0,False,False,4R cap,20.0,stop,20277.25,08:37,-5.25,-1.05,-110.0
2024-10-09,Wednesday,08:40,premarket,E4war,BEARISH,MEDIUM,True,long,B,20277.0,6.0,False,False,4R cap (no draw in dir),24.0,stop,20270.75,08:41,-6.25,-1.042,-130.0
2024-10-11,Friday,08:10,premarket,E3bal,BEARISH,MEDIUM,True,long,B,20391.25,24.75,False,False,4R cap (no draw in dir),99.0,stop,20366.25,08:30,-25.0,-1.01,-505.0
2024-10-11,Friday,08:40,premarket,E3bal,BEARISH,MEDIUM,False,short,B,20374.0,33.0,False,False,draw:equal-lows,19.5,draw:equal-lows,20354.5,09:26,19.5,0.591,385.0
2024-10-11,Friday,09:40,intime,E3bal,BEARISH,MEDIUM,False,short,A,20318.75,26.25,False,False,draw:PDL,17.25,stop,20345.25,09:43,-26.5,-1.01,-535.0
2024-10-11,Friday,09:43,intime,E3bal,BEARISH,MEDIUM,False,short,A,20336.25,20.0,True,False,draw:PDL,34.75,stop,20356.5,09:46,-20.25,-1.012,-410.0
2024-10-15,Tuesday,08:45,premarket,E3bal,BULLISH,MEDIUM,True,short,B,20607.0,9.0,False,False,4R cap (no draw in dir),36.0,stop,20616.25,08:50,-9.25,-1.028,-190.0
2024-10-15,Tuesday,09:40,intime,E3bal,BULLISH,MEDIUM,True,short,A,20621.25,38.0,False,False,4R cap (no draw in dir),152.0,4R cap (no draw in dir),20469.25,10:31,152.0,4.0,3035.0
2024-10-21,Monday,09:40,intime,E3bal,BULLISH,LOW,False,long,A,20468.75,29.75,False,False,draw:AsiaH,54.75,draw:AsiaH,20523.5,10:06,54.75,1.84,1090.0
2024-10-21,Monday,10:06,intime,E3bal,BULLISH,LOW,False,long,B,20512.25,19.5,False,False,draw:AsiaH,11.25,draw:AsiaH,20523.5,10:06,11.25,0.577,220.0
2024-10-22,Tuesday,09:00,premarket,E3bal,BEARISH,MEDIUM,False,short,A,20394.25,6.0,False,False,draw:LondonL,18.5,draw:LondonL,20375.75,09:04,18.5,3.083,365.0
2024-10-22,Tuesday,09:06,premarket,E3bal,BEARISH,MEDIUM,False,short,A,20376.25,15.0,False,False,draw:LondonL,0.5,draw:LondonL,20375.75,09:07,0.5,0.033,5.0
2024-10-22,Tuesday,10:03,intime,E3bal,BEARISH,MEDIUM,False,short,B,20444.75,20.0,True,False,draw:LondonL,69.0,stop,20465.0,10:05,-20.25,-1.012,-410.0
2024-10-23,Wednesday,09:45,intime,E3bal,BEARISH,MEDIUM,False,short,A,20427.25,24.25,False,False,draw:PDL,67.0,draw:PDL,20360.25,10:06,67.0,2.763,1335.0
2024-10-25,Friday,08:05,premarket,E3bal,BULLISH,MEDIUM,False,long,B,20454.25,11.25,False,False,draw:LondonH,2.75,draw:LondonH,20457.0,08:06,2.75,0.244,50.0
2024-10-25,Friday,08:07,premarket,E3bal,BULLISH,MEDIUM,False,long,A,20460.25,8.25,False,False,draw:equal-highs,25.87,stop,20451.75,08:30,-8.5,-1.03,-175.0
2024-10-28,Monday,08:00,premarket,E3bal,BEARISH,MEDIUM,False,short,B,20619.0,11.0,False,False,draw:equal-lows,14.25,draw:equal-lows,20604.75,08:03,14.25,1.295,280.0
2024-10-28,Monday,08:03,premarket,E3bal,BEARISH,MEDIUM,False,short,A,20608.0,16.25,False,False,draw:equal-lows,3.25,draw:equal-lows,20604.75,08:03,3.25,0.2,60.0
2024-10-28,Monday,10:01,intime,E3bal,BULLISH,MEDIUM,False,long,A,20569.0,16.5,False,False,draw:AsiaL,23.0,draw:AsiaL,20592.0,10:09,23.0,1.394,455.0
2024-10-28,Monday,10:09,intime,E3bal,BULLISH,MEDIUM,False,long,B,20584.75,31.25,False,False,draw:AsiaL,7.25,draw:AsiaL,20592.0,10:09,7.25,0.232,140.0
2024-10-29,Tuesday,08:16,premarket,E3bal,BULLISH,MEDIUM,False,long,B,20492.5,15.25,False,False,draw:equal-highs,28.62,draw:equal-highs,20521.12,09:30,28.62,1.877,567.4
2024-10-29,Tuesday,09:51,intime,E3bal,BULLISH,MEDIUM,False,long,A,20480.75,20.0,True,False,draw:equal-highs,40.37,draw:equal-highs,20521.12,09:59,40.37,2.018,802.4
2024-10-29,Tuesday,10:00,intime,E3bal,BULLISH,MEDIUM,False,long,A,20515.25,23.25,False,False,draw:equal-highs,5.87,draw:equal-highs,20521.12,10:00,5.87,0.252,112.4
2024-10-30,Wednesday,09:23,premarket,E3bal,BEARISH,MEDIUM,False,short,A,20651.0,8.5,False,False,4R cap,34.0,stop,20659.75,09:25,-8.75,-1.029,-180.0
2024-10-30,Wednesday,09:25,premarket,E3bal,BEARISH,MEDIUM,False,short,A,20651.25,13.25,False,False,draw:equal-lows,46.5,stop,20664.75,09:25,-13.5,-1.019,-275.0
2024-10-30,Wednesday,09:40,intime,E3bal,BEARISH,MEDIUM,False,short,A,20610.75,30.5,False,False,draw:equal-lows,6.0,draw:equal-lows,20604.75,09:40,6.0,0.197,115.0
2024-10-30,Wednesday,10:00,intime,E3bal,BEARISH,MEDIUM,False,short,A,20631.5,20.0,True,False,4R cap,80.0,stop,20651.75,10:02,-20.25,-1.012,-410.0
2024-11-04,Monday,08:17,premarket,E3bal,BULLISH,MEDIUM,False,long,B,20150.5,7.25,False,False,4R cap,29.0,stop,20143.0,08:54,-7.5,-1.034,-155.0
2024-11-04,Monday,09:47,intime,E3bal,BULLISH,MEDIUM,False,long,A,20123.75,20.0,True,False,4R cap,80.0,stop,20103.5,09:50,-20.25,-1.012,-410.0
2024-11-04,Monday,10:00,intime,E3bal,BULLISH,MEDIUM,False,long,B,20131.5,31.75,False,False,draw:LondonH,112.25,stop,20099.5,11:43,-32.0,-1.008,-645.0
2024-11-06,Wednesday,08:00,premarket,E3bal,BULLISH,MEDIUM,False,long,A,20688.5,11.5,False,False,draw:LondonH,42.75,stop,20676.75,08:01,-11.75,-1.022,-240.0
2024-11-06,Wednesday,08:01,premarket,E3bal,BULLISH,MEDIUM,False,long,A,20683.25,5.0,False,False,4R cap,20.0,stop,20678.0,08:01,-5.25,-1.05,-110.0
2024-11-06,Wednesday,09:45,intime,E3bal,BULLISH,MEDIUM,False,long,A,20745.25,20.0,True,False,draw:PWH,43.25,stop,20725.0,09:46,-20.25,-1.012,-410.0
2024-11-06,Wednesday,10:02,intime,E3bal,BULLISH,MEDIUM,False,long,B,20736.25,60.75,False,True,draw:PWH,52.25,stop,20675.25,10:07,-61.0,-1.004,-612.5
2024-11-11,Monday,08:49,premarket,E4war,BULLISH,MEDIUM,True,short,B,21292.75,8.5,False,False,4R cap (no draw in dir),34.0,stop,21301.5,08:57,-8.75,-1.029,-180.0
2024-11-13,Wednesday,09:42,intime,E4war,BULLISH,MEDIUM,True,short,A,21167.25,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),21087.25,10:06,80.0,4.0,1595.0
2024-11-14,Thursday,08:15,premarket,E4war,BULLISH,MEDIUM,False,long,B,21169.5,10.5,False,False,draw:LondonH,20.75,stop,21158.75,08:30,-10.75,-1.024,-220.0
2024-11-14,Thursday,08:43,premarket,E4war,BULLISH,MEDIUM,False,long,B,21152.25,14.25,False,False,draw:LondonH,38.0,stop,21137.75,08:46,-14.5,-1.018,-295.0
2024-11-18,Monday,09:26,premarket,E4war,BEARISH,MEDIUM,False,short,B2,20572.0,11.5,False,False,4R cap,46.0,4R cap,20526.0,09:31,46.0,4.0,915.0
2024-11-18,Monday,09:44,intime,E4war,BEARISH,MEDIUM,False,short,B2,20546.75,20.0,True,False,draw:LondonL,1.75,draw:LondonL,20545.0,09:44,1.75,0.087,30.0
2024-11-19,Tuesday,10:02,intime,E3bal,BEARISH,MEDIUM,True,long,B,20552.0,26.0,False,False,4R cap (no draw in dir),104.0,stop,20525.75,10:02,-26.25,-1.01,-530.0
2024-11-19,Tuesday,10:08,intime,E3bal,BEARISH,MEDIUM,True,long,A,20558.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,20537.75,10:15,-20.25,-1.012,-410.0
2024-11-22,Friday,08:15,premarket,E3bal,BEARISH,MEDIUM,True,long,A,20788.5,5.0,False,False,4R cap (no draw in dir),20.0,stop,20783.25,08:15,-5.25,-1.05,-110.0
2024-11-22,Friday,08:17,premarket,E3bal,BEARISH,MEDIUM,True,long,A,20794.0,9.5,False,False,4R cap (no draw in dir),38.0,stop,20784.25,08:32,-9.75,-1.026,-200.0
2024-11-25,Monday,08:15,premarket,E4war,BEARISH,MEDIUM,False,short,B,20946.75,10.75,False,False,draw:LondonL,15.25,stop,20957.75,08:26,-11.0,-1.023,-225.0
2024-11-25,Monday,08:28,premarket,E4war,BEARISH,MEDIUM,False,short,B2,20953.75,5.0,False,False,4R cap,20.0,stop,20959.0,08:29,-5.25,-1.05,-110.0
2024-11-28,Thursday,08:39,premarket,E3bal,BULLISH,MEDIUM,False,long,B,20870.25,5.25,False,False,4R cap,21.0,stop,20864.75,09:07,-5.5,-1.048,-115.0
2024-11-29,Friday,08:16,premarket,E3bal,BEARISH,MEDIUM,False,short,B,20850.25,11.5,False,False,draw:equal-lows,4.13,draw:equal-lows,20846.12,08:16,4.13,0.359,77.6
2024-11-29,Friday,08:44,premarket,E3bal,BEARISH,LOW,False,short,B,20826.75,16.5,False,False,draw:PDL,4.0,draw:PDL,20822.75,08:44,4.0,0.242,75.0
2024-11-29,Friday,09:46,intime,E3bal,BEARISH,LOW,True,long,A,20871.25,18.25,False,False,4R cap (no draw in dir),73.0,stop,20852.75,09:49,-18.5,-1.014,-375.0
2024-12-03,Tuesday,08:20,premarket,E3bal,BEARISH,MEDIUM,False,short,B,21204.0,11.0,False,False,draw:LondonL,17.0,stop,21215.25,08:42,-11.25,-1.023,-230.0
2024-12-03,Tuesday,08:54,premarket,E3bal,BEARISH,MEDIUM,False,short,B,21207.5,16.75,False,False,draw:LondonL,20.5,draw:LondonL,21187.0,09:05,20.5,1.224,405.0
2024-12-03,Tuesday,09:44,intime,E3bal,BEARISH,MEDIUM,False,short,A,21180.25,20.0,True,False,4R cap,80.0,stop,21200.5,09:45,-20.25,-1.012,-410.0
2024-12-03,Tuesday,09:58,intime,E3bal,BEARISH,MEDIUM,False,short,A,21191.5,20.0,True,False,4R cap,80.0,stop,21211.75,10:00,-20.25,-1.012,-410.0
2024-12-05,Thursday,10:06,intime,E3bal,BULLISH,MEDIUM,True,short,A,21515.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,21535.25,10:19,-20.25,-1.012,-410.0
2024-12-06,Friday,08:57,premarket,E3bal,BULLISH,MEDIUM,False,long,B,21502.5,10.5,False,False,draw:equal-highs,17.88,stop,21491.75,08:59,-10.75,-1.024,-220.0
2024-12-06,Friday,10:12,intime,E3bal,BULLISH,MEDIUM,False,long,B,21626.25,22.25,False,False,4R cap (no draw in dir),89.0,stop,21603.75,10:51,-22.5,-1.011,-455.0
2024-12-09,Monday,08:33,premarket,E3bal,BEARISH,MEDIUM,False,short,B,21613.75,10.5,False,False,draw:LondonL,27.75,stop,21624.5,08:40,-10.75,-1.024,-220.0
2024-12-09,Monday,08:51,premarket,E3bal,BEARISH,MEDIUM,False,short,B,21619.25,10.75,False,False,draw:LondonL,33.25,stop,21630.25,09:21,-11.0,-1.023,-225.0
2024-12-09,Monday,09:40,intime,E3bal,BEARISH,MEDIUM,False,short,A,21611.25,20.0,True,False,draw:LondonL,25.25,stop,21631.5,09:45,-20.25,-1.012,-410.0
2024-12-09,Monday,09:59,intime,E3bal,BEARISH,MEDIUM,False,short,A,21615.75,20.0,True,False,draw:LondonL,29.75,draw:LondonL,21586.0,10:26,29.75,1.488,590.0
2024-12-10,Tuesday,08:00,premarket,E3bal,BULLISH,MEDIUM,False,long,B,21528.75,7.25,False,False,draw:equal-highs,21.87,stop,21521.25,08:24,-7.5,-1.034,-155.0
2024-12-10,Tuesday,09:53,intime,E3bal,BEARISH,MEDIUM,False,short,A,21545.25,20.0,True,False,draw:equal-lows,56.87,stop,21565.5,10:02,-20.25,-1.012,-410.0
2024-12-11,Wednesday,09:40,intime,E3bal,BULLISH,MEDIUM,False,long,A,21606.25,20.0,True,False,draw:PDH,0.5,draw:PDH,21606.75,09:40,0.5,0.025,5.0
2024-12-11,Wednesday,09:45,intime,E3bal,BULLISH,MEDIUM,False,long,A,21636.5,33.0,False,False,draw:equal-highs,10.5,draw:equal-highs,21647.0,09:45,10.5,0.318,205.0
2024-12-13,Friday,10:12,intime,E3bal,BULLISH,MEDIUM,False,long,B,21865.5,30.25,False,False,4R cap (no draw in dir),121.0,stop,21835.0,10:19,-30.5,-1.008,-615.0
2024-12-19,Thursday,08:00,premarket,E3bal,BULLISH,MEDIUM,False,long,B,21675.25,21.0,False,False,4R cap,84.0,stop,21654.0,08:06,-21.25,-1.012,-430.0
2024-12-19,Thursday,10:12,intime,E3bal,BULLISH,MEDIUM,False,long,B,21593.75,61.0,False,True,4R cap,244.0,stop,21532.5,10:27,-61.25,-1.004,-615.0
2024-12-20,Friday,09:48,intime,E4war,BULLISH,MEDIUM,False,long,A,21240.5,20.0,True,False,4R cap,80.0,stop,21220.25,09:48,-20.25,-1.012,-410.0
2024-12-26,Thursday,08:20,premarket,E4war,BEARISH,MEDIUM,False,short,B,21954.0,6.5,False,False,4R cap,26.0,4R cap,21928.0,08:30,26.0,4.0,515.0
2024-12-26,Thursday,08:48,premarket,E4war,BEARISH,MEDIUM,False,short,B,21943.0,9.75,False,False,4R cap,39.0,stop,21953.0,08:49,-10.0,-1.026,-205.0
2024-12-26,Thursday,09:52,intime,E4war,BEARISH,MEDIUM,False,short,B2,21948.0,20.0,True,False,draw:LondonL,53.75,draw:LondonL,21894.25,09:53,53.75,2.688,1070.0
2024-12-26,Thursday,10:03,intime,E4war,BEARISH,MEDIUM,True,long,A,21959.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,21939.0,10:09,-20.25,-1.012,-410.0
2025-01-02,Thursday,08:10,premarket,E4war,BULLISH,MEDIUM,False,long,B2,21438.75,5.0,False,False,4R cap,20.0,stop,21433.5,08:11,-5.25,-1.05,-110.0
2025-01-02,Thursday,08:35,premarket,E4war,BULLISH,MEDIUM,False,long,B2,21442.75,11.5,False,False,4R cap,46.0,stop,21431.0,08:36,-11.75,-1.022,-240.0
2025-01-08,Wednesday,08:34,premarket,E3bal,BEARISH,MEDIUM,False,short,B,21348.25,45.25,False,False,draw:LondonL,126.75,stop,21393.75,10:02,-45.5,-1.006,-915.0
2025-01-08,Wednesday,10:02,intime,E3bal,BULLISH,MEDIUM,False,long,A,21365.75,33.75,False,False,draw:AsiaL,18.75,draw:AsiaL,21384.5,10:02,18.75,0.556,370.0
