tape,day,ts,dir,entry,risk,res,r,hold,vwin,disp,risk_atr,atr,mins_in,vol_z,lrlq,lrlq_wrong,bar_delta,bar_ratio,vwin_delta,wick_delta,d_sma20,bb_w,d_vwap,d_vwap_p1,d_vwap_m1,d_vwap_p2,d_vwap_m2,vwap_sd,D15_ok,D15_conflict,D60_ok,D60_conflict,D240_ok,D240_conflict,d_fib0.382,d_fib0.5,d_fib0.618,d_fib0.705,d_fib0.786,fib_depth
2020-22,2020-01-07,2020-01-07 09:56:00,1,8849.75,11.0,TARGET,1.9318181818181819,18,2,0.8,1.6210526315789473,6.785714285714286,26,0.5384141256662195,3,1,,,,,0.6760526315788937,2.1186815449544363,2.211309300002253,4.092643497343325,0.3299751026611806,5.973977694684398,1.5513590946798919,-1.1753941979726292,False,False,False,False,False,False,,,,,,
2020-22,2020-01-07,2020-01-07 10:29:00,1,8866.25,11.75,STOP,-1.0638297872340425,2,3,0.8333333333333334,2.292682926829268,5.125,59,1.0075440666452142,3,2,,,,,0.16097560975623953,1.909463349733352,0.3208783514969471,1.9768821744719611,2.6186388774658553,4.274642700440869,4.916399403434763,0.13964830010370427,False,False,False,False,False,False,,,,,,
2020-22,2020-01-07,2020-01-07 10:31:00,-1,8849.25,23.5,STOP,-1.0319148936170213,26,1,0.9090909090909091,3.749287749287749,6.267857142857143,61,2.125629649397872,2,3,,,,,2.718233618233676,2.0119875588008624,2.4517837173287704,4.30985130986142,0.5937161247961208,6.16791890239436,1.2643514677368193,-1.3195341908884508,False,False,False,False,True,False,1.9357492877492575,1.1168091168091168,0.29786894586897605,0.30592592592585627,0.8680797720798857,0.3390804597701149
2020-22,2020-01-08,2020-01-08 09:32:00,1,8873.75,26.0,FLAT,0.33653846153846156,120,6,0.6190476190476191,4.425531914893617,5.875,2,4.684414788588548,4,0,,,,,1.480851063829911,1.5708866382766078,13.183279104460839,3.621130068399733,22.745428140521945,5.941018967661373,32.30757717658305,1.3786941674662987,False,False,False,False,False,False,,,,,,
2020-22,2020-01-08,2020-01-08 09:46:00,-1,8875.75,10.25,STOP,-1.0731707317073171,8,1,0.8888888888888888,1.564032697547684,6.553571428571429,16,0.9703117531467417,2,1,,,,,0.4081743869208699,2.6920781196870927,11.348518250994116,2.525945813812251,20.17109068817598,6.2966266233696135,28.993663125357845,1.2863049107046105,False,False,False,False,False,False,0.3916185286104786,1.1253405994550407,1.8590626702996031,2.4000272479564364,2.9036839237058065,0.6809815950920245
2020-22,2020-01-08,2020-01-08 10:12:00,1,8893.25,10.25,STOP,-1.0731707317073171,14,2,0.8888888888888888,2.5855855855855854,3.9642857142857144,42,1.1934832621249822,1,3,,,,,0.7346846846847764,1.4658958696916804,21.74374254097891,6.65017063790642,36.8373144440514,8.44340126516607,51.930886347123895,1.4405962141110238,False,False,False,False,False,False,3.9316036036034347,5.36036036036036,6.789117117117286,7.842522522522559,8.823279279279067,0.057291666666666664
2020-22,2020-01-09,2020-01-09 09:37:00,1,9012.5,14.0,STOP,-1.0535714285714286,10,1,0.9714285714285714,2.196078431372549,6.375,7,1.9029651290758733,1,7,,,,,1.6098039215687416,2.3368524598642764,4.822322916348782,1.6451833979198116,7.999462434777753,1.531956120509159,11.176601953206722,1.517819059684649,False,False,False,False,False,False,2.88384313725492,3.156862745098039,3.429882352941158,3.6311764705882807,3.818588235294252,-0.864406779661017
2020-22,2020-01-09,2020-01-09 09:40:00,-1,9010.75,8.5,TARGET,1.911764705882353,21,1,0.6451612903225806,1.152542372881356,7.375,10,1.1291266831267341,8,0,,,,,0.7457627118644068,2.1822772218112805,3.7091008134233623,0.8603056942330283,6.557895932613697,1.9884894249573057,9.40669105180403,1.301989317672517,False,False,False,False,False,False,,,,,,
2020-22,2020-01-09,2020-01-09 09:55:00,-1,9004.75,9.5,STOP,-1.0789473684210527,43,2,0.8,1.3571428571428572,7.0,25,0.6355257551633664,7,2,,,,,0.5214285714285195,1.4036166268078325,2.494993456203052,0.5315292489597466,5.5215161613658506,3.558051954122545,8.548038866528648,0.8243762559411723,False,False,False,False,False,False,,,,,,
2020-22,2020-01-09,2020-01-09 10:10:00,1,9002.25,7.0,TARGET,1.8928571428571428,29,3,0.8181818181818182,1.2288401253918495,5.696428571428571,40,0.5233743178381222,5,8,,,,,0.09655172413780332,1.777202745254781,2.388637810794062,1.1870679105316793,5.964343532119802,4.762773631857101,9.540049253445224,0.6680185666701158,False,False,False,False,False,False,1.4488902821317866,0.8119122257053292,0.1749341692788717,0.2947021943572135,0.731949843260183,0.6504065040650406
