sym,day,dir,risk,res,r
GC,2023-07-04,-1,0.8999999999998636,TARGET,1.6666666666666161
GC,2023-07-05,-1,5.7000000000000455,FLAT,1.1228070175438587
GC,2023-07-05,1,1.8999999999998636,STOP,-1.1578947368421164
GC,2023-07-06,1,2.699999999999818,TARGET,1.8888888888888815
GC,2023-07-12,-1,4.099999999999909,STOP,-1.0731707317073187
GC,2023-07-12,-1,3.099999999999909,STOP,-1.09677419354839
GC,2023-07-19,1,4.7000000000000455,FLAT,0.6170212765957
GC,2023-07-25,1,8.299999999999955,TARGET,1.9638554216867468
GC,2023-08-04,-1,3.2999999999999545,FLAT,0.1515151515151398
GC,2023-08-07,1,3.7999999999999545,FLAT,-0.6842105263157856
GC,2023-08-10,1,5.899999999999864,STOP,-1.0508474576271198
GC,2023-08-14,1,2.599999999999909,TARGET,1.8846153846153806
GC,2023-08-15,1,4.699999999999818,FLAT,0.7659574468085597
GC,2023-08-18,1,4.2000000000000455,STOP,-1.0714285714285705
GC,2023-08-22,1,2.7999999999999545,TARGET,1.8928571428571412
GC,2023-08-24,1,2.599999999999909,TARGET,1.8846153846153806
GC,2023-08-25,1,1.4999999999997726,STOP,-1.2000000000000304
GC,2023-08-28,1,3.7000000000000455,TARGET,1.91891891891892
GC,2023-08-30,-1,2.9999999999997726,FLAT,0.9333333333334496
GC,2023-08-31,1,1.5,STOP,-1.2
GC,2023-09-05,1,2.2999999999999545,FLAT,-0.04347826086954632
GC,2023-09-06,1,3.3999999999998636,FLAT,0.17647058823532794
GC,2023-09-07,1,1.599999999999909,FLAT,0.06250000000006037
GC,2023-09-14,-1,2.0,STOP,-1.15
GC,2023-10-02,1,2.9999999999997726,FLAT,0.7000000000000834
GC,2023-10-03,-1,6.199999999999818,FLAT,0.46774193548389204
GC,2023-10-10,1,2.3999999999998636,STOP,-1.125000000000007
GC,2023-10-10,1,3.3999999999998636,FLAT,1.5882352941177242
GC,2023-10-11,-1,1.7000000000000455,STOP,-1.1764705882352893
GC,2023-10-17,-1,4.199999999999818,FLAT,0.4047619047619223
GC,2023-10-23,1,5.0,FLAT,-0.06000000000000001
GC,2023-10-31,1,2.900000000000091,TARGET,1.8965517241379344
GC,2023-11-10,1,3.199999999999818,STOP,-1.0937500000000053
GC,2023-11-21,-1,2.2000000000000455,STOP,-1.1363636363636334
GC,2023-12-07,-1,4.199999999999818,FLAT,1.0238095238095466
GC,2023-12-14,-1,3.599999999999909,FLAT,0.750000000000019
GC,2023-12-19,-1,2.5,STOP,-1.1199999999999999
GC,2023-12-21,-1,4.299999999999727,FLAT,0.02325581395351099
GC,2023-12-22,-1,3.900000000000091,STOP,-1.076923076923075
GC,2023-12-27,-1,3.5,STOP,-1.0857142857142856
GC,2023-12-28,1,2.800000000000182,TARGET,1.89285714285715
GC,2023-12-29,1,2.0,TARGET,1.85
GC,2024-01-05,-1,5.599999999999909,STOP,-1.0535714285714295
GC,2024-01-08,1,3.9999999999997726,TARGET,1.9249999999999958
GC,2024-01-10,1,3.400000000000091,STOP,-1.0882352941176447
GC,2024-01-11,1,4.7999999999999545,STOP,-1.0625000000000007
GC,2024-01-12,-1,5.099999999999909,FLAT,1.313725490196102
GC,2024-01-17,1,5.699999999999818,STOP,-1.0526315789473701
GC,2024-01-19,1,3.5,STOP,-1.0857142857142856
GC,2024-01-22,1,3.599999999999909,STOP,-1.0833333333333355
GC,2024-01-25,1,3.5,STOP,-1.0857142857142856
GC,2024-02-07,-1,4.300000000000182,FLAT,0.6976744186045583
GC,2024-02-13,1,5.099999999999909,FLAT,-0.2941176470588377
GC,2024-02-14,1,3.7000000000000455,STOP,-1.08108108108108
GC,2024-02-29,-1,2.5,FLAT,1.199999999999891
GC,2024-03-01,-1,3.4999999999995453,TARGET,1.9142857142857033
GC,2024-03-07,1,5.599999999999909,FLAT,0.3928571428571493
GC,2024-03-14,1,3.699999999999818,STOP,-1.081081081081085
GC,2024-03-21,1,4.599999999999909,STOP,-1.065217391304349
GC,2024-03-21,1,4.699999999999818,STOP,-1.063829787234045
GC,2024-03-22,1,4.800000000000182,STOP,-1.0624999999999976
GC,2024-03-25,-1,1.5,STOP,-1.2
GC,2024-04-01,1,5.699999999999818,FLAT,1.0350877192983265
GC,2024-04-10,1,6.299999999999727,TARGET,1.95238095238095
GC,2024-04-16,1,7.800000000000182,TARGET,1.9615384615384623
GC,2024-04-22,1,5.900000000000091,STOP,-1.0508474576271178
GC,2024-04-24,1,4.400000000000091,TARGET,1.931818181818183
GC,2024-04-26,1,4.699999999999818,STOP,-1.063829787234045
GC,2024-05-02,1,9.099999999999909,FLAT,0.6483516483516348
GC,2024-05-02,1,4.400000000000091,TARGET,1.931818181818183
GC,2024-05-06,-1,8.599999999999909,FLAT,0.1046511627907305
GC,2024-05-14,-1,6.400000000000091,FLAT,0.3749999999999663
GC,2024-05-16,1,3.800000000000182,STOP,-1.0789473684210489
GC,2024-06-13,-1,5.199999999999818,TARGET,1.94230769230769
GC,2024-06-14,-1,5.800000000000182,FLAT,-0.39655172413791856
GC,2024-06-19,1,2.0,TARGET,1.85
GC,2024-06-25,1,5.299999999999727,STOP,-1.0566037735849085
GC,2024-07-03,-1,3.399999999999636,STOP,-1.0882352941176565
GC,2024-07-04,-1,1.900000000000091,STOP,-1.1578947368420975
GC,2024-07-05,-1,6.0,STOP,-1.05
GC,2024-07-05,-1,3.899999999999636,STOP,-1.076923076923084
GC,2024-07-08,-1,3.5,TARGET,1.9142857142857144
GC,2024-07-09,-1,2.200000000000273,STOP,-1.1363636363636194
GC,2024-07-23,1,2.699999999999818,STOP,-1.1111111111111185
GC,2024-07-26,-1,5.699999999999818,STOP,-1.0526315789473701
GC,2024-07-26,-1,3.399999999999636,STOP,-1.0882352941176565
GC,2024-07-30,-1,5.599999999999909,FLAT,1.2500000000000528
GC,2024-07-30,-1,6.900000000000091,STOP,-1.0434782608695645
GC,2024-08-08,-1,5.099999999999909,FLAT,-0.0980392156862406
GC,2024-08-22,1,6.400000000000091,FLAT,1.124999999999984
GC,2024-08-29,1,3.599999999999909,TARGET,1.9166666666666645
GC,2024-09-03,1,8.899999999999636,FLAT,0.4157303370786687
GC,2024-09-04,1,17.499999999999545,FLAT,-0.34285714285714136
GC,2024-10-07,1,2.699999999999818,STOP,-1.1111111111111185
GC,2024-10-14,1,3.599999999999909,STOP,-1.0833333333333355
GC,2024-10-25,-1,4.399999999999636,STOP,-1.0681818181818237
GC,2024-11-01,-1,3.699999999999818,TARGET,1.918918918918915
GC,2024-11-05,1,3.5,TARGET,1.9142857142857144
GC,2024-11-06,-1,3.300000000000182,STOP,-1.090909090909086
GC,2024-11-07,-1,3.399999999999636,STOP,-1.0882352941176565
GC,2024-11-08,1,5.699999999999818,STOP,-1.0526315789473701
GC,2024-11-12,-1,4.399999999999636,TARGET,1.931818181818176
GC,2024-11-20,-1,4.199999999999818,STOP,-1.0714285714285745
GC,2024-11-21,-1,3.9999999999995453,FLAT,-0.9250000000000141
GC,2024-11-22,1,5.899999999999636,TARGET,1.9491525423728782
GC,2024-11-22,-1,3.799999999999727,STOP,-1.0789473684210582
GC,2024-11-28,1,2.0,STOP,-1.15
GC,2024-11-28,1,2.199999999999818,FLAT,1.2272727272728288
GC,2024-11-29,-1,3.799999999999727,STOP,-1.0789473684210582
GC,2024-12-02,-1,6.300000000000182,FLAT,0.41269841269841523
GC,2024-12-05,1,3.300000000000182,TARGET,1.909090909090914
GC,2024-12-06,1,4.200000000000273,STOP,-1.0714285714285667
GC,2024-12-06,1,3.900000000000091,FLAT,-0.641025641025696
GC,2024-12-12,1,4.499999999999545,STOP,-1.0666666666666733
GC,2024-12-13,1,2.699999999999818,TARGET,1.8888888888888815
GC,2024-12-17,1,6.0,FLAT,0.4166666666666212
GC,2024-12-19,1,4.099999999999909,STOP,-1.0731707317073187
GC,2024-12-20,-1,2.099999999999909,STOP,-1.142857142857149
GC,2024-12-26,-1,2.099999999999909,STOP,-1.142857142857149
GC,2024-12-27,1,3.099999999999909,FLAT,1.0967741935483606
GC,2024-12-27,1,2.699999999999818,FLAT,-0.40740740740733383
GC,2025-01-09,-1,3.199999999999818,TARGET,1.9062499999999947
GC,2025-01-10,-1,18.0,FLAT,-0.5555555555555708
GC,2025-01-10,-1,5.199999999999818,TARGET,1.94230769230769
GC,2025-01-22,-1,4.299999999999727,STOP,-1.0697674418604695
GC,2025-01-22,-1,7.599999999999909,STOP,-1.0394736842105268
GC,2025-01-27,1,4.099999999999909,STOP,-1.0731707317073187
GC,2025-02-06,1,13.400000000000091,FLAT,0.41791044776116404
GC,2025-02-11,1,6.699999999999818,FLAT,0.6268656716418081
GC,2025-02-14,1,11.800000000000182,STOP,-1.025423728813559
GC,2025-02-21,1,5.099999999999909,TARGET,1.9411764705882342
GC,2025-02-24,1,6.900000000000091,FLAT,0.9999999999999605
GC,2025-02-26,-1,5.699999999999818,STOP,-1.0526315789473701
GC,2025-03-05,-1,7.299999999999727,STOP,-1.0410958904109604
GC,2025-03-05,-1,5.800000000000182,STOP,-1.051724137931033
GC,2025-03-11,-1,5.0,FLAT,-0.16
GC,2025-03-13,-1,3.099999999999909,STOP,-1.09677419354839
GC,2025-03-24,-1,6.099999999999909,TARGET,1.9508196721311466
GC,2025-03-24,-1,5.5,TARGET,1.9454545454545453
GC,2025-03-25,-1,2.599999999999909,STOP,-1.1153846153846194
GC,2025-03-25,-1,8.900000000000091,STOP,-1.033707865168539
GC,2025-03-25,-1,2.0,TARGET,1.85
GC,2025-04-08,-1,12.400000000000091,FLAT,0.11290322580643611
GC,2025-04-14,1,10.099999999999909,FLAT,-0.4158415841584286
GC,2025-05-01,-1,4.699999999999818,TARGET,1.9361702127659548
GC,2025-05-02,-1,8.5,STOP,-1.035294117647059
GC,2025-05-06,-1,6.599999999999909,TARGET,1.954545454545454
GC,2025-05-08,-1,6.599999999999909,TARGET,1.954545454545454
GC,2025-05-08,-1,5.099999999999909,TARGET,1.9411764705882342
GC,2025-05-12,-1,13.699999999999818,FLAT,-0.13138686131387037
GC,2025-05-13,-1,6.900000000000091,TARGET,1.9565217391304353
GC,2025-05-21,-1,8.099999999999909,STOP,-1.0370370370370376
GC,2025-05-30,1,8.400000000000091,STOP,-1.0357142857142854
GC,2025-06-02,-1,5.499999999999545,STOP,-1.0545454545454591
GC,2025-06-03,1,10.900000000000091,FLAT,0.4495412844036493
GC,2025-06-04,-1,8.699999999999818,FLAT,0.09195402298849721
GC,2025-06-05,1,8.099999999999909,STOP,-1.0370370370370376
GC,2025-06-10,-1,5.900000000000091,TARGET,1.949152542372882
GC,2025-06-24,1,5.800000000000182,STOP,-1.051724137931033
GC,2025-06-24,1,4.799999999999727,STOP,-1.0625000000000036
GC,2025-07-03,1,2.799999999999727,STOP,-1.1071428571428674
GC,2025-07-04,1,1.199999999999818,TARGET,1.7499999999999623
GC,2025-07-14,1,3.799999999999727,FLAT,0.5526315789474321
GC,2025-07-22,-1,6.399999999999636,STOP,-1.0468750000000027
GC,2025-07-23,1,6.199999999999818,STOP,-1.0483870967741948
GC,2025-08-14,1,8.299999999999727,STOP,-1.0361445783132543
GC,2025-08-15,1,3.900000000000091,STOP,-1.076923076923075
GC,2025-08-18,1,6.099999999999909,STOP,-1.0491803278688532
GC,2025-09-22,1,6.199999999999818,TARGET,1.951612903225805
GC,2025-09-23,1,7.5,FLAT,0.31999999999997575
GC,2025-09-25,1,12.199999999999818,FLAT,0.2131147540983713
GC,2025-10-23,-1,13.400000000000546,FLAT,-0.18656716417908328
GC,2025-10-23,-1,9.199999999999818,FLAT,1.021739130434783
GC,2025-10-29,1,8.099999999999909,STOP,-1.0370370370370376
GC,2025-11-11,1,11.0,FLAT,0.4818181818182149
GC,2025-11-13,-1,14.900000000000546,FLAT,0.5234899328858502
GC,2025-11-17,1,13.299999999999727,STOP,-1.0225563909774442
GC,2025-11-17,1,10.800000000000182,STOP,-1.0277777777777775
GC,2025-11-20,-1,10.900000000000546,TARGET,1.9724770642201848
GC,2025-11-27,-1,1.6000000000003638,TARGET,1.8125000000000426
GC,2025-12-04,-1,10.700000000000728,STOP,-1.0280373831775682
GC,2025-12-05,-1,10.900000000000546,TARGET,1.9724770642201848
GC,2025-12-11,-1,14.199999999999818,STOP,-1.0211267605633807
GC,2025-12-11,-1,6.900000000000546,STOP,-1.0434782608695619
GC,2025-12-15,1,9.699999999999818,STOP,-1.030927835051547
GC,2025-12-16,-1,8.199999999999818,STOP,-1.0365853658536595
GC,2025-12-16,-1,11.899999999999636,TARGET,1.9747899159663858
GC,2025-12-16,-1,8.900000000000546,TARGET,1.9662921348314626
GC,2025-12-16,-1,6.800000000000182,TARGET,1.9558823529411775
GC,2025-12-23,1,18.900000000000546,FLAT,1.386243386243346
GC,2025-12-24,1,11.600000000000364,TARGET,1.9741379310344835
GC,2025-12-30,-1,11.800000000000182,STOP,-1.025423728813559
GC,2025-12-30,-1,5.700000000000728,STOP,-1.0526315789473617
GC,2026-01-02,-1,7.800000000000182,TARGET,1.9615384615384623
GC,2026-01-09,-1,7.900000000000546,TARGET,1.9620253164556987
GC,2026-01-21,1,19.600000000000364,FLAT,-0.5153061224489793
GC,2026-01-23,-1,13.300000000000182,STOP,-1.0225563909774433
GC,2026-02-03,-1,25.0,STOP,-1.012
GC,2026-02-13,-1,9.400000000000546,STOP,-1.0319148936170195
GC,2026-02-13,-1,24.200000000000728,STOP,-1.0123966942148757
GC,2026-02-19,-1,9.100000000000364,TARGET,1.9670329670329683
GC,2026-02-24,1,8.00000000000091,STOP,-1.0374999999999959
GC,2026-03-04,1,18.600000000000364,STOP,-1.0161290322580643
GC,2026-04-08,1,14.300000000000182,STOP,-1.0209790209790208
GC,2026-04-17,-1,9.300000000001091,STOP,-1.0322580645161252
GC,2026-04-20,-1,12.300000000000182,FLAT,1.3089430894308454
GC,2026-04-29,1,19.700000000000728,FLAT,0.7817258883248349
GC,2026-05-01,-1,21.900000000000546,FLAT,0.20091324200911911
GC,2026-05-12,1,11.400000000000546,STOP,-1.026315789473683
GC,2026-05-18,-1,8.800000000001091,TARGET,1.965909090909095
GC,2026-05-21,1,6.800000000000182,STOP,-1.0441176470588223
GC,2026-05-26,1,5.600000000000364,STOP,-1.053571428571425
GC,2026-06-02,1,6.399999999999636,STOP,-1.0468750000000027
GC,2026-06-03,1,20.200000000000728,FLAT,-0.3019801980198001
