tape,day,ts,i,dir,entry,risk,res,r,wick_delta,wick_ratio,bar_delta,bar_ratio,wick_vol_share,vol_z,cvd_div
2023-26,2025-06-26,2025-06-26 09:30:00,879044,1,22556.25,14.5,STOP,-1.0517241379310345,-235.0,-0.2266152362584378,-227.0,-0.073296738779464,0.3348401679044236,6.348164855443921,
2023-26,2025-06-26,2025-06-26 09:31:00,879045,1,22557.25,19.0,STOP,-1.0394736842105263,-183.0,-0.07711757269279393,57.0,0.01682905225863596,0.7006200177147919,5.202764976958525,
2023-26,2025-06-26,2025-06-26 10:15:00,879089,1,22555.25,10.75,TARGET,2.9302325581395348,-44.0,-0.07432432432432433,71.0,0.07759562841530054,0.6469945355191257,0.7746687550268805,
2023-26,2025-06-27,2025-06-27 09:51:00,880445,1,22737.75,8.5,TARGET,2.911764705882353,-126.0,-0.2290909090909091,-126.0,-0.13968957871396895,0.6097560975609756,0.7457627118644068,
2023-26,2025-07-01,2025-07-01 09:31:00,883185,-1,22801.5,15.0,STOP,-1.05,-52.0,-0.03869047619047619,152.0,0.0608,0.5376,4.1543322800598705,
2023-26,2025-07-03,2025-07-03 10:17:00,885990,1,23047.5,9.25,STOP,-1.0810810810810811,-81.0,-0.10112359550561797,-55.0,-0.06117908787541713,0.8909899888765295,0.6715372676685468,
2023-26,2025-07-07,2025-07-07 09:57:00,888265,1,22958.75,11.75,STOP,-1.0638297872340425,-115.0,-0.3034300791556728,-6.0,-0.00911854103343465,0.5759878419452887,0.5983450031826861,
2023-26,2025-07-08,2025-07-08 09:50:00,889638,-1,22906.0,12.5,STOP,-1.06,-47.0,-0.061598951507208385,52.0,0.052845528455284556,0.7754065040650406,0.7130951518225958,
2023-26,2025-07-08,2025-07-08 10:20:00,889668,-1,22879.0,12.25,STOP,-1.0612244897959184,-45.0,-0.057034220532319393,-20.0,-0.02403846153846154,0.9483173076923077,0.7892240561563271,
2023-26,2025-07-08,2025-07-08 10:23:00,889671,-1,22879.25,8.25,TARGET,2.909090909090909,-7.0,-0.035897435897435895,9.0,0.01276595744680851,0.2765957446808511,0.7180322859907318,
2023-26,2025-07-09,2025-07-09 10:05:00,891031,1,23094.5,11.75,STOP,-1.0638297872340425,-100.0,-0.1404494382022472,6.0,0.004149377593360996,0.49239280774550487,0.8907381722915704,
2023-26,2025-07-09,2025-07-09 10:08:00,891034,1,23091.75,15.0,STOP,-1.05,-101.0,-0.07431935246504782,65.0,0.034777956126270736,0.7271268057784912,1.1841521394611727,
2023-26,2025-07-09,2025-07-09 10:10:00,891036,1,23097.75,15.75,STOP,-1.0476190476190477,-61.0,-0.08390646492434663,202.0,0.1132286995515695,0.4075112107623318,1.1544683880152722,
2023-26,2025-07-11,2025-07-11 10:10:00,893796,1,22957.75,16.25,TARGET,2.953846153846154,-103.0,-0.18038528896672504,11.0,0.007953723788864787,0.4128705712219812,1.1497225814525887,
2023-26,2025-07-14,2025-07-14 09:35:00,895141,1,22939.25,22.75,STOP,-1.032967032967033,-229.0,-0.12097200211304807,-142.0,-0.06407942238267147,0.8542418772563177,1.692519293955834,
2023-26,2025-07-15,2025-07-15 10:24:00,896570,1,23182.5,8.0,STOP,-1.09375,-79.0,-0.23303834808259588,9.0,0.011764705882352941,0.44313725490196076,0.5633802816901409,
2023-26,2025-07-16,2025-07-16 10:05:00,897931,-1,22970.5,12.5,STOP,-1.06,-153.0,-0.2537313432835821,-10.0,-0.007407407407407408,0.44666666666666666,0.8693412325326807,
2023-26,2025-07-22,2025-07-22 10:22:00,903468,1,23178.5,14.0,STOP,-1.0535714285714286,-151.0,-0.11917916337805841,-102.0,-0.07193229901269393,0.8935119887165022,0.7471218946758345,
2023-26,2025-07-23,2025-07-23 09:52:00,904818,-1,23202.25,8.0,TARGET,2.90625,-158.0,-0.2515923566878981,-55.0,-0.037037037037037035,0.4228956228956229,0.7407222665602554,
2023-26,2025-07-23,2025-07-23 10:09:00,904835,-1,23168.5,17.0,STOP,-1.0441176470588236,-186.0,-0.10108695652173913,-64.0,-0.030217186024551465,0.8687440982058546,1.3395737145025617,
2023-26,2025-07-28,2025-07-28 09:32:00,908938,-1,23475.5,10.0,STOP,-1.075,-62.0,-0.10954063604240283,87.0,0.036693378321383384,0.23871784057359763,2.4971025181751134,
2023-26,2025-07-28,2025-07-28 09:41:00,908947,1,23489.25,15.75,STOP,-1.0476190476190477,4.0,0.005089058524173028,259.0,0.15334517465956188,0.46536412078152756,1.064205154054565,
2023-26,2025-07-28,2025-07-28 09:49:00,908955,1,23500.5,12.5,STOP,-1.06,24.0,0.036036036036036036,164.0,0.1008610086100861,0.4095940959409594,0.8023502690959364,
2023-26,2025-07-29,2025-07-29 10:11:00,910357,-1,23573.5,11.0,STOP,-1.0681818181818181,-289.0,-0.21518987341772153,-244.0,-0.16920943134535368,0.9313453536754508,1.0072294205986099,
2023-26,2025-07-29,2025-07-29 10:23:00,910369,-1,23561.0,9.0,STOP,-1.0833333333333333,-54.0,-0.06537530266343826,30.0,0.028517110266159697,0.785171102661597,0.8395574549666495,
2023-26,2025-07-31,2025-07-31 09:49:00,913094,-1,23645.5,16.25,STOP,-1.0461538461538462,-158.0,-0.07955689828801611,17.0,0.00684655658477648,0.7998389045509464,0.7492673494667512,
2023-26,2025-08-04,2025-08-04 10:17:00,915882,1,23259.0,14.0,STOP,-1.0535714285714286,-130.0,-0.12452107279693486,-122.0,-0.10971223021582734,0.9388489208633094,0.8104048360505587,
2023-26,2025-08-06,2025-08-06 09:30:00,918595,-1,23167.0,16.0,STOP,-1.046875,-117.0,-0.06034038164002063,17.0,0.0038839387708476127,0.44299748686314827,9.031791907514451,
2023-26,2025-08-08,2025-08-08 10:20:00,921405,1,23660.0,14.0,TARGET,2.9464285714285716,-90.0,-0.09297520661157024,-9.0,-0.0070921985815602835,0.7628053585500394,0.7683211546041661,
2023-26,2025-08-13,2025-08-13 09:53:00,925518,1,24056.75,9.25,STOP,-1.0810810810810811,-99.0,-0.13112582781456952,-1.0,-0.001049317943336831,0.7922350472193075,0.5981296679846859,
2023-26,2025-08-13,2025-08-13 10:22:00,925547,-1,23995.0,8.75,TARGET,2.914285714285714,-60.0,-0.10380622837370242,10.0,0.010460251046025104,0.604602510460251,0.7469398928473662,
2023-26,2025-08-18,2025-08-18 09:47:00,929651,1,23792.25,8.0,STOP,-1.09375,-37.0,-0.06690777576853527,42.0,0.039399624765478425,0.5187617260787992,0.5974164261495784,
2023-26,2025-08-19,2025-08-19 09:42:00,931026,-1,23715.25,16.5,TARGET,2.9545454545454546,-207.0,-0.07940161104718067,-156.0,-0.04896421845574388,0.8182674199623352,1.3634123872571073,
2023-26,2025-08-19,2025-08-19 10:00:00,931044,-1,23674.0,16.75,STOP,-1.044776119402985,-27.0,-0.01565217391304348,123.0,0.05697081982399259,0.7989810097267254,1.016119543475703,
2023-26,2025-08-21,2025-08-21 09:35:00,933779,1,23260.0,36.5,STOP,-1.0205479452054795,-86.0,-0.03323029366306028,85.0,0.026771653543307086,0.8151181102362205,2.347372702732685,
2023-26,2025-08-21,2025-08-21 09:43:00,933787,1,23263.25,17.5,STOP,-1.042857142857143,-57.0,-0.141439205955335,11.0,0.010587102983638113,0.38787295476419636,0.5204572803850782,
2023-26,2025-08-21,2025-08-21 09:51:00,933795,-1,23228.25,32.0,STOP,-1.0234375,-99.0,-0.080553295362083,59.0,0.032686980609418284,0.6808864265927977,0.7772801653604341,
2023-26,2025-08-25,2025-08-25 09:52:00,936555,-1,23472.0,24.75,STOP,-1.0303030303030303,-108.0,-0.08866995073891626,41.0,0.024390243902439025,0.7245687091017252,0.8795240715989203,
2023-26,2025-08-25,2025-08-25 10:18:00,936581,1,23549.75,15.0,STOP,-1.05,-139.0,-0.15325248070562295,-79.0,-0.07417840375586854,0.8516431924882629,0.7285924607114733,
