tape,day,ts,i,dir,entry,risk,res,r,wick_delta,wick_ratio,bar_delta,bar_ratio,wick_vol_share,vol_z,cvd_div,mult
2023-26,2025-09-10,2025-09-10 09:50:00,952873,-1,23937.0,16.5,TARGET,1.9545454545454546,-179.0,-0.12508735150244585,8.0,0.0034423407917383822,0.6157487091222031,0.8474170183748319,,2.0
2023-26,2025-09-16,2025-09-16 10:01:00,958401,-1,24537.5,10.75,STOP,-1.069767441860465,20.0,0.03003003003003003,211.0,0.14132618888144674,0.44608171466845276,0.6870090853150903,,2.0
2023-26,2025-09-17,2025-09-17 10:13:00,959793,-1,24465.75,10.25,STOP,-1.0731707317073171,-112.0,-0.21875,-63.0,-0.05398457583547558,0.4387317909168809,0.6546299996367203,,2.0
2023-26,2025-09-23,2025-09-23 09:53:00,965292,-1,24962.25,9.75,TARGET,1.9230769230769231,-77.0,-0.06067769897557131,4.0,0.0025906735751295338,0.8218911917098446,0.755788340104753,,2.0
2023-26,2025-09-29,2025-09-29 09:38:00,970797,-1,24875.5,13.0,STOP,-1.0576923076923077,-64.0,-0.09968847352024922,15.0,0.009404388714733543,0.4025078369905956,1.2122594874134915,,2.0
2023-26,2025-09-29,2025-09-29 09:39:00,970798,-1,24873.25,10.75,STOP,-1.069767441860465,-8.0,-0.0110803324099723,-29.0,-0.02333065164923572,0.580852775543041,0.9071984222636135,,2.0
2023-26,2025-10-01,2025-10-01 09:46:00,973565,1,24815.75,14.5,STOP,-1.0517241379310345,-149.0,-0.42939481268011526,-8.0,-0.004895960832313341,0.21236230110159118,0.8101920971434259,,2.0
2023-26,2025-10-02,2025-10-02 10:14:00,974973,1,25060.75,10.25,TARGET,1.9268292682926829,-53.0,-0.11804008908685969,8.0,0.008368200836820083,0.4696652719665272,0.5960451094936116,,2.0
2023-26,2025-10-02,2025-10-02 10:18:00,974977,1,25075.0,11.25,STOP,-1.0666666666666667,-118.0,-0.18042813455657492,-87.0,-0.0985277463193658,0.7406568516421291,0.6109795179044168,,2.0
2023-26,2025-10-03,2025-10-03 10:21:00,976360,-1,25073.0,11.0,STOP,-1.0681818181818181,-56.0,-0.17721518987341772,172.0,0.16475095785440613,0.30268199233716475,0.7181427343078246,,2.0
2023-26,2025-10-07,2025-10-07 09:32:00,979071,-1,25225.5,22.5,STOP,-1.0333333333333334,-240.0,-0.12396694214876033,-60.0,-0.01890359168241966,0.6099558916194077,3.649231831520801,,2.0
2023-26,2025-10-09,2025-10-09 09:53:00,981852,-1,25274.0,14.75,STOP,-1.0508474576271187,-46.0,-0.07590759075907591,137.0,0.06357308584686774,0.28120649651972157,1.0366557629401576,,2.0
2023-26,2025-10-14,2025-10-14 09:31:00,985970,-1,24597.5,30.5,TARGET,1.9754098360655739,-55.0,-0.02071563088512241,-2.0,-0.0004737091425864519,0.6288488867835149,4.129530890769456,,2.0
2023-26,2025-10-15,2025-10-15 09:37:00,987356,-1,24973.25,21.75,TARGET,1.9655172413793103,-118.0,-0.13258426966292136,-17.0,-0.007212558336868901,0.3775986423419601,1.7413468287096894,,2.0
2023-26,2025-10-15,2025-10-15 10:20:00,987399,1,25095.0,21.5,STOP,-1.0348837209302326,-67.0,-0.08712613784135241,96.0,0.06896551724137931,0.5524425287356322,0.8553946437905482,,2.0
2023-26,2025-10-17,2025-10-17 09:30:00,990109,-1,24705.75,65.0,STOP,-1.0115384615384615,-198.0,-0.07215743440233237,251.0,0.03906614785992218,0.4270817120622568,7.048883524441762,,2.0
2023-26,2025-10-17,2025-10-17 10:08:00,990147,1,24835.5,14.0,STOP,-1.0535714285714286,-25.0,-0.04970178926441352,20.0,0.015408320493066256,0.38751926040061635,0.5999768705909564,,2.0
2023-26,2025-10-20,2025-10-20 09:56:00,991515,1,25218.25,15.5,STOP,-1.0483870967741935,-12.0,-0.03015075376884422,116.0,0.07901907356948229,0.27111716621253407,0.9811194653299916,,2.0
2023-26,2025-10-21,2025-10-21 09:53:00,992892,-1,25260.5,10.75,TARGET,1.930232558139535,-52.0,-0.034574468085106384,-47.0,-0.031064111037673495,0.9940515532055518,0.7822530544626217,,2.0
2023-26,2025-10-22,2025-10-22 09:40:00,994259,-1,25224.5,10.25,STOP,-1.0731707317073171,-239.0,-0.09153581003446955,-176.0,-0.06442166910688141,0.955710102489019,1.599508023895982,,2.0
2023-26,2025-10-24,2025-10-24 10:16:00,997055,1,25528.0,8.0,STOP,-1.09375,-110.0,-0.24017467248908297,-137.0,-0.15765247410817032,0.5270425776754891,0.6122089541723907,,2.0
2023-26,2025-10-24,2025-10-24 10:17:00,997056,1,25529.0,9.0,STOP,-1.0833333333333333,-4.0,-0.004405286343612335,3.0,0.003089598352214212,0.9351184346035015,0.7051561365286856,,2.0
2023-26,2025-10-27,2025-10-27 10:13:00,998432,1,25861.5,11.75,STOP,-1.0638297872340425,-62.0,-0.0981012658227848,-5.0,-0.004420866489832007,0.5587975243147657,0.9122467102607572,,2.0
2023-26,2025-11-03,2025-11-03 10:09:00,1005328,-1,26123.0,12.5,STOP,-1.06,-115.0,-0.09076558800315707,6.0,0.003500583430571762,0.7392065344224037,0.9932620817843867,,2.0
2023-26,2025-11-10,2025-11-10 09:55:00,1012214,1,25620.0,13.75,TARGET,1.9454545454545455,-52.0,-0.06933333333333333,136.0,0.08095238095238096,0.44642857142857145,0.7612958806592759,,2.0
2023-26,2025-11-10,2025-11-10 09:56:00,1012215,1,25622.75,16.25,TARGET,1.9538461538461538,-124.0,-0.12375249500998003,-15.0,-0.009416195856873822,0.6290018832391714,0.7368762752736041,,2.0
2023-26,2025-11-10,2025-11-10 10:03:00,1012222,1,25628.75,8.25,TARGET,1.9090909090909092,-21.0,-0.04656319290465632,46.0,0.03758169934640523,0.3684640522875817,0.5949222268201845,,2.0
2023-26,2025-11-12,2025-11-12 10:24:00,1015003,-1,25599.25,14.75,STOP,-1.0508474576271187,-107.0,-0.15091678420310295,-72.0,-0.06976744186046512,0.687015503875969,0.5475117975117976,,2.0
2023-26,2025-11-14,2025-11-14 10:03:00,1017742,1,24933.25,21.5,STOP,-1.0348837209302326,-53.0,-0.0848,129.0,0.05543618392780404,0.26858616244091105,0.6892452185284808,,2.0
2023-26,2025-11-14,2025-11-14 10:05:00,1017744,1,24926.5,31.75,STOP,-1.0236220472440944,-48.0,-0.020924149956408022,69.0,0.02182853527364758,0.725719708952863,0.953171453148816,,2.0
2023-26,2025-11-17,2025-11-17 10:24:00,1019143,-1,25096.5,31.75,STOP,-1.0236220472440944,-140.0,-0.15521064301552107,83.0,0.04284976768198245,0.4656685596282912,0.9419144642466387,,2.0
2023-26,2025-11-18,2025-11-18 10:10:00,1020509,-1,24524.75,47.25,STOP,-1.0158730158730158,-156.0,-0.08996539792387544,-42.0,-0.012041284403669725,0.49713302752293576,0.9980536951170644,,2.0
2023-26,2025-11-19,2025-11-19 09:30:00,1021849,-1,24603.75,30.0,STOP,-1.025,-279.0,-0.1279229711141678,6.0,0.0008925914906277894,0.32445700684320145,8.629239465570402,,2.0
2023-26,2025-11-20,2025-11-20 09:41:00,1023240,-1,25160.25,46.25,STOP,-1.0162162162162163,50.0,0.05219206680584551,309.0,0.09575457080880075,0.2968701580415246,1.589407251577775,,2.0
2023-26,2025-11-20,2025-11-20 10:19:00,1023278,-1,25218.25,14.75,STOP,-1.0508474576271187,-20.0,-0.044642857142857144,50.0,0.03571428571428571,0.32,0.6652095410054167,,2.0
2023-26,2025-11-24,2025-11-24 10:13:00,1026032,1,24707.25,12.75,TARGET,1.9411764705882353,-39.0,-0.0718232044198895,-21.0,-0.013824884792626729,0.3574720210664911,0.7768083309878975,,2.0
2023-26,2025-11-24,2025-11-24 10:21:00,1026040,1,24731.75,32.0,STOP,-1.0234375,-43.0,-0.09014675052410902,71.0,0.048464163822525594,0.32559726962457336,0.7761925042589437,,2.0
2023-26,2025-11-25,2025-11-25 09:39:00,1027378,-1,24836.5,22.75,TARGET,1.967032967032967,-100.0,-0.12165450121654502,50.0,0.030193236714975844,0.4963768115942029,1.0153062789484986,,2.0
2023-26,2025-11-26,2025-11-26 10:15:00,1028794,-1,25170.5,21.5,STOP,-1.0348837209302326,-181.0,-0.12737508796622096,-107.0,-0.05694518360830229,0.7562533262373603,0.891547390158798,,2.0
2023-26,2025-12-01,2025-12-01 10:05:00,1031812,1,25351.5,20.0,STOP,-1.0375,-198.0,-0.14820359281437126,-209.0,-0.10455227613806903,0.6683341670835418,0.952563030230613,,2.0
2023-26,2025-12-01,2025-12-01 10:10:00,1031817,1,25375.0,25.5,STOP,-1.0294117647058822,31.0,0.028518859245630176,151.0,0.08773968622893666,0.631609529343405,0.9304590084119986,,2.0
2023-26,2025-12-01,2025-12-01 10:12:00,1031819,1,25374.0,21.0,STOP,-1.0357142857142858,25.0,0.02768549280177187,72.0,0.06844106463878327,0.8583650190114068,0.5921256296963385,,2.0
2023-26,2025-12-05,2025-12-05 10:20:00,1037347,1,25841.25,13.75,STOP,-1.0545454545454545,-243.0,-0.16957431960921143,-185.0,-0.10966212211025489,0.8494368701837581,1.0658606426980592,,2.0
2023-26,2025-12-09,2025-12-09 09:30:00,1040057,-1,25602.25,37.25,STOP,-1.0201342281879195,-76.0,-0.032121724429416736,129.0,0.027175057931325047,0.4984200547714346,8.936410739519548,,2.0
2023-26,2025-12-09,2025-12-09 09:48:00,1040075,1,25611.5,16.0,TARGET,1.953125,-131.0,-0.08727514990006663,-103.0,-0.05950317735413056,0.8671288272674754,0.7535433420713556,,2.0
2023-26,2025-12-09,2025-12-09 09:50:00,1040077,1,25626.25,16.75,STOP,-1.044776119402985,-56.0,-0.11864406779661017,20.0,0.01890359168241966,0.44612476370510395,0.5080143224473121,,2.0
2023-26,2025-12-09,2025-12-09 10:15:00,1040102,1,25638.5,14.75,TARGET,1.9491525423728813,-80.0,-0.06633499170812604,-68.0,-0.052307692307692305,0.9276923076923077,0.9818431492218492,,2.0
2023-26,2025-12-09,2025-12-09 10:16:00,1040103,1,25640.0,9.5,STOP,-1.0789473684210527,-7.0,-0.010432190760059613,62.0,0.07061503416856492,0.7642369020501139,0.6660016880227116,,2.0
2023-26,2025-12-09,2025-12-09 10:20:00,1040107,1,25638.0,10.25,TARGET,1.9268292682926829,-88.0,-0.24858757062146894,23.0,0.028930817610062894,0.44528301886792454,0.630367914353054,,2.0
2023-26,2025-12-10,2025-12-10 09:30:00,1041437,-1,25644.5,19.75,TARGET,1.9620253164556962,-43.0,-0.014640789921688798,80.0,0.01558846453624318,0.5722915042868277,9.293572142922082,,2.0
2023-26,2025-12-10,2025-12-10 10:04:00,1041471,-1,25626.0,8.5,STOP,-1.088235294117647,-56.0,-0.12121212121212122,-40.0,-0.04672897196261682,0.5397196261682243,0.5025028879476319,,2.0
2023-26,2025-12-12,2025-12-12 09:34:00,1044201,-1,25574.5,13.75,STOP,-1.0545454545454545,49.0,0.025748817656332107,592.0,0.16052060737527116,0.5159978308026031,2.2492380397931577,,2.0
2023-26,2025-12-12,2025-12-12 09:55:00,1044222,-1,25558.75,11.75,TARGET,1.9361702127659575,7.0,0.009446693657219974,150.0,0.10474860335195531,0.5174581005586593,0.569661600104525,,2.0
2023-26,2025-12-16,2025-12-16 10:05:00,1046992,1,25371.25,30.0,STOP,-1.025,135.0,0.09691313711414214,226.0,0.10152740341419586,0.6257861635220126,0.8455537385056701,,2.0
2023-26,2025-12-17,2025-12-17 09:31:00,1048338,-1,25416.5,31.75,TARGET,1.9763779527559056,-197.0,-0.09633251833740832,-107.0,-0.024751330094841546,0.4730511219060837,4.639135468930915,,2.0
2023-26,2025-12-18,2025-12-18 10:06:00,1049753,1,25273.0,24.5,STOP,-1.030612244897959,-11.0,-0.005048187241854061,22.0,0.008513931888544891,0.843266253869969,0.8669151501863627,,2.0
2023-26,2025-12-23,2025-12-23 09:51:00,1053878,1,25732.75,24.25,STOP,-1.0309278350515463,-149.0,-0.12243221035332785,20.0,0.012224938875305624,0.7438875305623472,0.8784237830282504,,2.0
2023-26,2025-12-23,2025-12-23 10:29:00,1053916,1,25673.25,14.25,TARGET,1.9473684210526316,-99.0,-0.1111111111111111,-17.0,-0.01521933751119069,0.7976723366159355,0.9870428514571263,,2.0
2023-26,2025-12-31,2025-12-31 09:58:00,1060554,-1,25602.75,9.75,STOP,-1.0769230769230769,-27.0,-0.060948081264108354,57.0,0.07187894073139975,0.5586380832282472,0.5934074157219291,,2.0
2023-26,2025-12-31,2025-12-31 10:00:00,1060556,-1,25605.25,8.75,STOP,-1.0857142857142856,13.0,0.018030513176144243,108.0,0.0962566844919786,0.642602495543672,0.8726084927671489,,2.0
2023-26,2026-01-06,2026-01-06 09:35:00,1064670,1,25652.0,25.5,STOP,-1.0294117647058822,-296.0,-0.08899579073962718,-173.0,-0.04639313488871011,0.8919281308661839,2.8924914675767917,,2.0
2023-26,2026-01-12,2026-01-12 09:46:00,1070201,1,25856.25,21.75,TARGET,1.9655172413793103,-26.0,-0.023985239852398525,168.0,0.10011918951132301,0.6460071513706794,0.6213549091851659,,2.0
2023-26,2026-01-12,2026-01-12 09:48:00,1070203,1,25858.25,17.5,TARGET,1.957142857142857,-116.0,-0.09847198641765705,-95.0,-0.0659264399722415,0.8174878556557946,0.5172104375291626,,2.0
2023-26,2026-01-16,2026-01-16 09:30:00,1075705,1,25883.5,43.25,STOP,-1.0173410404624277,-408.0,-0.0779816513761468,-189.0,-0.026400335242352285,0.730828327978768,7.27466720861701,,2.0
2023-26,2026-01-16,2026-01-16 09:38:00,1075713,1,25870.0,18.5,STOP,-1.0405405405405406,2.0,0.0030959752321981426,132.0,0.10526315789473684,0.5151515151515151,0.6461086637298091,,2.0
2023-26,2026-01-16,2026-01-16 10:11:00,1075746,-1,25745.75,13.25,TARGET,1.9433962264150944,-16.0,-0.03278688524590164,121.0,0.11382878645343368,0.4590780809031044,0.528251254783084,,2.0
2023-26,2026-01-20,2026-01-20 09:49:00,1078244,1,25297.75,19.5,TARGET,1.9615384615384615,-123.0,-0.2,-54.0,-0.024725274725274724,0.2815934065934066,0.6154973438358674,,2.0
2023-26,2026-01-20,2026-01-20 09:57:00,1078252,1,25329.25,32.75,STOP,-1.0229007633587786,-85.0,-0.05356017643352237,43.0,0.020121665886757137,0.7426298549368273,0.7891141390642886,,2.0
2023-26,2026-01-21,2026-01-21 10:13:00,1079648,1,25323.75,22.5,TARGET,1.9666666666666666,-186.0,-0.18452380952380953,-194.0,-0.1371994342291372,0.7128712871287128,0.7839435915942592,,2.0
2023-26,2026-01-21,2026-01-21 10:14:00,1079649,1,25327.5,12.75,TARGET,1.9411764705882353,-80.0,-0.13513513513513514,-36.0,-0.03696098562628337,0.6078028747433265,0.557209941587447,,2.0
2023-26,2026-01-21,2026-01-21 10:21:00,1079656,1,25335.0,13.25,STOP,-1.0566037735849056,-94.0,-0.08216783216783216,-101.0,-0.07520476545048399,0.8518242740134029,0.7761435547721559,,2.0
2023-26,2026-01-22,2026-01-22 10:11:00,1081026,-1,25553.5,18.0,STOP,-1.0416666666666667,26.0,0.04961832061068702,50.0,0.030376670716889428,0.3183475091130012,0.8842806489738906,,2.0
2023-26,2026-01-23,2026-01-23 09:33:00,1082368,1,25603.5,17.0,STOP,-1.0441176470588236,-82.0,-0.09090909090909091,134.0,0.051067073170731704,0.34375,2.4215577703949798,,2.0
2023-26,2026-01-23,2026-01-23 10:14:00,1082409,1,25688.25,11.5,STOP,-1.065217391304348,80.0,0.10025062656641603,297.0,0.16770186335403728,0.4505928853754941,1.073430917962239,,2.0
2023-26,2026-01-23,2026-01-23 10:17:00,1082412,1,25697.0,23.5,TARGET,1.9680851063829787,-305.0,-0.1829634073185363,-247.0,-0.13034300791556727,0.8796833773087072,1.1496344829678165,,2.0
2023-26,2026-01-27,2026-01-27 09:42:00,1085137,-1,25960.75,23.5,STOP,-1.0319148936170213,-77.0,-0.035664659564613246,165.0,0.05606523955147808,0.7336051647978253,1.3076222424632884,,2.0
2023-26,2026-01-29,2026-01-29 09:31:00,1087886,-1,26119.75,55.75,TARGET,1.9865470852017937,-55.0,-0.02106472615855994,201.0,0.04063068526379624,0.5277946230038407,5.110009296560272,,2.0
2023-26,2026-01-29,2026-01-29 10:19:00,1087934,-1,25759.25,27.75,STOP,-1.027027027027027,15.0,0.007957559681697613,75.0,0.029844807003581376,0.7500994826900119,0.7404896310816985,,2.0
2023-26,2026-01-30,2026-01-30 10:20:00,1089315,1,25904.75,28.25,STOP,-1.0265486725663717,-103.0,-0.1791304347826087,52.0,0.03439153439153439,0.3802910052910053,0.9263854425144747,,2.0
2023-26,2026-02-05,2026-02-05 09:33:00,1094788,-1,24710.5,53.75,STOP,-1.013953488372093,-152.0,-0.06797853309481217,-43.0,-0.011656275413391162,0.6061263214963405,2.1134198140282403,,2.0
2023-26,2026-02-05,2026-02-05 09:52:00,1094807,1,24887.25,23.0,STOP,-1.0326086956521738,-223.0,-0.17381137957911147,-321.0,-0.13974749673487158,0.5585546364823684,0.7465368531102979,,2.0
2023-26,2026-02-05,2026-02-05 10:22:00,1094837,-1,24600.5,61.75,STOP,-1.0121457489878543,-52.0,-0.04553415061295972,21.0,0.008731808731808732,0.47484407484407487,0.9226505513962933,,2.0
2023-26,2026-02-12,2026-02-12 09:35:00,1101690,-1,25350.25,18.5,STOP,-1.0405405405405406,-125.0,-0.19083969465648856,90.0,0.0379746835443038,0.27637130801687765,2.2559611632002285,,2.0
2023-26,2026-02-16,2026-02-16 09:33:00,1104446,-1,24764.0,13.0,TARGET,1.9423076923076923,70.0,0.22875816993464052,53.0,0.0853462157809984,0.4927536231884058,1.7041712403951703,,2.0
2023-26,2026-02-17,2026-02-17 10:14:00,1105627,-1,24498.75,20.25,STOP,-1.037037037037037,-8.0,-0.01238390092879257,-6.0,-0.004497751124437781,0.48425787106446777,0.6232254734026328,,2.0
2023-26,2026-02-18,2026-02-18 10:25:00,1107018,1,25053.5,17.5,STOP,-1.042857142857143,-150.0,-0.1736111111111111,-81.0,-0.06197398622800306,0.6610558530986993,0.7918092872504771,,2.0
2023-26,2026-02-23,2026-02-23 09:37:00,1111110,1,25005.0,40.5,STOP,-1.0185185185185186,-70.0,-0.051094890510948905,177.0,0.0794791198922317,0.6151773686573866,1.36416539050536,,2.0
2023-26,2026-02-23,2026-02-23 10:03:00,1111136,-1,24909.25,27.5,TARGET,1.9727272727272727,-38.0,-0.033101045296167246,32.0,0.020618556701030927,0.7396907216494846,0.7582197469343885,,2.0
2023-26,2026-02-23,2026-02-23 10:17:00,1111150,-1,24879.75,15.5,STOP,-1.0483870967741935,-54.0,-0.06398104265402843,-24.0,-0.017266187050359712,0.6071942446043166,0.7389293498484929,,2.0
2023-26,2026-02-25,2026-02-25 10:23:00,1113916,-1,25302.0,9.75,STOP,-1.0769230769230769,-48.0,-0.21818181818181817,94.0,0.10262008733624454,0.24017467248908297,0.7113181906425937,,2.0
2023-26,2026-02-27,2026-02-27 10:00:00,1116653,1,24889.0,23.0,TARGET,1.9673913043478262,-152.0,-0.17966903073286053,-122.0,-0.060939060939060936,0.4225774225774226,0.9735933472742303,,2.0
2023-26,2026-02-27,2026-02-27 10:04:00,1116657,1,24921.75,29.0,TARGET,1.9741379310344827,-89.0,-0.08484270734032412,-47.0,-0.037933817594834544,0.8466505246166263,0.6384458815345374,,2.0
2023-26,2026-03-02,2026-03-02 09:58:00,1118031,1,24858.0,23.0,STOP,-1.0326086956521738,43.0,0.09052631578947369,88.0,0.07927927927927927,0.42792792792792794,0.5779499528845147,,2.0
2023-26,2026-03-02,2026-03-02 09:59:00,1118032,1,24862.0,18.0,STOP,-1.0416666666666667,-34.0,-0.06666666666666667,33.0,0.04429530201342282,0.6845637583892618,0.42066629023150764,,2.0
2023-26,2026-03-02,2026-03-02 10:20:00,1118053,1,24919.75,15.0,STOP,-1.05,-21.0,-0.13725490196078433,15.0,0.01698754246885617,0.17327293318233294,0.5925975638401396,,2.0
2023-26,2026-03-03,2026-03-03 09:35:00,1119388,1,24551.5,49.5,TARGET,1.9848484848484849,284.0,0.08352941176470588,474.0,0.10304347826086957,0.7391304347826086,2.6821279985836948,,2.0
2023-26,2026-03-03,2026-03-03 10:01:00,1119414,-1,24487.25,61.75,STOP,-1.0121457489878543,-104.0,-0.08188976377952756,2.0,0.0008244023083264633,0.5234954657873042,1.0284398584402847,,2.0
2023-26,2026-03-09,2026-03-09 09:56:00,1124929,-1,24373.25,29.25,STOP,-1.0256410256410255,-180.0,-0.15761821366024517,-139.0,-0.06870983687592684,0.5645081562036579,1.121385339609953,,2.0
2023-26,2026-03-10,2026-03-10 09:40:00,1126293,1,25023.5,20.0,STOP,-1.0375,-68.0,-0.1574074074074074,-9.0,-0.0050991501416430595,0.24475920679886687,1.228809134263933,,2.0
2023-26,2026-03-16,2026-03-16 09:42:00,1131815,1,24897.75,15.25,STOP,-1.0491803278688525,-152.0,-0.1039671682626539,-110.0,-0.058886509635974305,0.7826552462526767,1.0031449951198352,,2.0
2023-26,2026-03-16,2026-03-16 09:49:00,1131822,1,24927.0,23.25,STOP,-1.032258064516129,-384.0,-0.18096135721017909,-349.0,-0.1416971173365814,0.8615509541209907,1.203992015968064,,2.0
2023-26,2026-03-16,2026-03-16 10:15:00,1131848,1,24951.5,9.75,STOP,-1.0769230769230769,-135.0,-0.1802403204272363,-133.0,-0.12900096993210475,0.7264791464597479,0.7931522877024447,,2.0
2023-26,2026-03-16,2026-03-16 10:17:00,1131850,1,24960.5,20.0,STOP,-1.0375,-25.0,-0.023651844843897825,25.0,0.021422450728363324,0.9057412167952014,0.7272260053963767,,2.0
2023-26,2026-03-16,2026-03-16 10:24:00,1131857,1,24966.25,10.5,STOP,-1.0714285714285714,-22.0,-0.029411764705882353,-14.0,-0.017902813299232736,0.9565217391304348,0.6315034086831719,,2.0
2023-26,2026-03-17,2026-03-17 09:30:00,1133183,1,25001.75,38.25,TARGET,1.9803921568627452,-116.0,-0.021553325901151988,-90.0,-0.014955134596211365,0.8943170488534397,7.305761753269707,,2.0
2023-26,2026-03-17,2026-03-17 09:31:00,1133184,1,25017.25,35.25,TARGET,1.9787234042553192,-14.0,-0.0066985645933014355,194.0,0.06270200387847447,0.6755009696186167,2.9976781131614323,,2.0
2023-26,2026-03-18,2026-03-18 09:31:00,1134564,1,24928.0,24.25,TARGET,1.9690721649484537,-179.0,-0.0647846543612016,68.0,0.01795142555438226,0.7294086589229145,3.3478976337740454,,2.0
2023-26,2026-03-18,2026-03-18 09:44:00,1134577,1,24952.75,26.75,STOP,-1.02803738317757,-35.0,-0.02857142857142857,105.0,0.06939854593522803,0.8096497025776602,0.9428466200154016,,2.0
2023-26,2026-03-19,2026-03-19 09:39:00,1135952,-1,24384.0,24.0,STOP,-1.03125,-188.0,-0.3263888888888889,-22.0,-0.015514809590973202,0.40620592383638926,0.8463145329752313,,2.0
2023-26,2026-03-20,2026-03-20 10:10:00,1137363,-1,24287.75,22.5,TARGET,1.9666666666666666,-44.0,-0.03985507246376811,45.0,0.029980013324450366,0.7355096602265156,0.7924607993242173,,2.0
2023-26,2026-03-23,2026-03-23 09:56:00,1138729,1,24560.5,12.75,STOP,-1.0588235294117647,-32.0,-0.11267605633802817,77.0,0.07785642062689585,0.2871587462082912,0.6002306245068884,,2.0
2023-26,2026-03-26,2026-03-26 10:05:00,1142878,1,24205.0,25.5,STOP,-1.0294117647058822,-106.0,-0.08399366085578447,139.0,0.0809551543389633,0.7350029120559115,0.9769311927913542,,2.0
2023-26,2026-04-01,2026-04-01 09:56:00,1148389,-1,24104.0,12.75,STOP,-1.0588235294117647,-7.0,-0.02527075812274368,22.0,0.023404255319148935,0.2946808510638298,0.5344213308815079,,2.0
2023-26,2026-04-01,2026-04-01 10:19:00,1148412,1,24178.75,27.25,STOP,-1.0275229357798166,-94.0,-0.12335958005249344,3.0,0.0030643513789581204,0.7783452502553626,0.7521800929660789,,2.0
2023-26,2026-04-06,2026-04-06 10:26:00,1152088,1,24367.0,20.0,STOP,-1.0375,21.0,0.03614457831325301,129.0,0.13423517169614985,0.6045785639958376,0.8431303737497807,,2.0
2023-26,2026-04-06,2026-04-06 10:28:00,1152090,1,24378.25,23.0,STOP,-1.0326086956521738,-64.0,-0.20512820512820512,48.0,0.057279236276849645,0.3723150357995227,0.7621299622572871,,2.0
2023-26,2026-04-08,2026-04-08 09:30:00,1154792,-1,25185.0,65.25,TARGET,1.9885057471264367,-232.0,-0.057625434674615006,207.0,0.030863277173102728,0.6002683763232444,8.424291904791811,,2.0
2023-26,2026-04-08,2026-04-08 10:10:00,1154832,-1,25074.0,16.75,STOP,-1.044776119402985,-44.0,-0.04480651731160896,32.0,0.02593192868719611,0.7957860615883307,0.6864517564598225,,2.0
2023-26,2026-04-15,2026-04-15 09:35:00,1161697,1,26021.5,12.75,TARGET,1.9411764705882353,-160.0,-0.10973936899862825,-30.0,-0.013837638376383764,0.672509225092251,2.0672525792892626,,2.0
2023-26,2026-04-15,2026-04-15 09:37:00,1161699,1,26028.25,16.25,STOP,-1.0461538461538462,-34.0,-0.031423290203327174,27.0,0.01727447216890595,0.6922584772872681,1.3210666892779923,,2.0
2023-26,2026-04-15,2026-04-15 10:06:00,1161728,1,26074.75,18.0,STOP,-1.0416666666666667,-109.0,-0.08314263920671243,-24.0,-0.016107382550335572,0.8798657718120806,1.176144902317488,,2.0
2023-26,2026-04-15,2026-04-15 10:11:00,1161733,1,26071.25,12.5,TARGET,1.94,-70.0,-0.17857142857142858,62.0,0.055357142857142855,0.35,0.9812346545071904,,2.0
2023-26,2026-04-16,2026-04-16 09:46:00,1163088,-1,26381.0,11.0,TARGET,1.9318181818181819,-159.0,-0.23555555555555555,4.0,0.003105590062111801,0.5240683229813664,0.5474328459707583,,2.0
2023-26,2026-04-17,2026-04-17 09:56:00,1164478,1,26705.25,18.5,TARGET,1.9594594594594594,-140.0,-0.1437371663244353,-19.0,-0.0120942075111394,0.6199872692552514,0.7456452608097204,,2.0
2023-26,2026-04-17,2026-04-17 09:58:00,1164480,1,26713.0,20.5,TARGET,1.9634146341463414,-169.0,-0.15779645191409897,-52.0,-0.03389830508474576,0.6981747066492829,0.7524587349471463,,2.0
2023-26,2026-04-24,2026-04-24 09:34:00,1171355,-1,27220.75,25.0,STOP,-1.03,-146.0,-0.08518086347724621,-13.0,-0.006129184347006129,0.8081093823668081,1.835092576570341,,2.0
2023-26,2026-04-24,2026-04-24 10:24:00,1171405,1,27233.75,12.75,STOP,-1.0588235294117647,-34.0,-0.1223021582733813,-21.0,-0.027237354085603113,0.36057068741893644,0.6116377771607632,,2.0
2023-26,2026-04-28,2026-04-28 09:34:00,1174115,1,27139.5,15.0,TARGET,1.95,-33.0,-0.12087912087912088,144.0,0.07309644670050762,0.13857868020304567,1.3405501089324618,,2.0
2023-26,2026-04-29,2026-04-29 09:41:00,1175502,-1,27179.25,17.75,STOP,-1.0422535211267605,-94.0,-0.12947658402203857,18.0,0.015050167224080268,0.6070234113712375,0.7989845681074219,,2.0
2023-26,2026-04-29,2026-04-29 10:05:00,1175526,1,27210.0,17.25,STOP,-1.0434782608695652,-34.0,-0.08947368421052632,55.0,0.07649513212795549,0.5285118219749653,0.5877282987892468,,2.0
2023-26,2026-04-30,2026-04-30 09:50:00,1176891,-1,27315.0,28.25,TARGET,1.9734513274336283,128.0,0.07256235827664399,246.0,0.11171662125340599,0.8010899182561307,0.7941612168948947,,2.0
2023-26,2026-05-04,2026-05-04 09:53:00,1179654,1,27877.75,29.25,STOP,-1.0256410256410255,-258.0,-0.16951379763469118,-160.0,-0.09445100354191263,0.898465171192444,1.1986131748390292,,2.0
