tape,tf,sess,trend,W,U,buf,tgt,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2020-22,1,NY,HHHL,1.0,0.5,2,R2,621,-0.14785496410759386,-91.81793271081578,0.32689210950080516,0.3333333333333333,-0.0064412238325281534,2.0,12.0,-2.615669389607022,-0.12260268423142932,-0.1727038529314235,-0.1581485550188095,0.0
2020-22,1,NY,HHHL,1.0,0.5,2,R3,621,-0.1930918485893296,-119.91003797397369,0.23349436392914655,0.25,-0.016505636070853452,3.0,12.0,-2.837363325735282,-0.24922606085480595,-0.13785434897985127,-0.2084356775304288,0.001610305958132045
2020-22,1,NY,HHHL,1.0,0.5,2,DOL,621,-0.10370653909611469,-64.40176077868722,0.394524959742351,0.4271844660194175,-0.032659506277066486,1.3409090909090908,12.0,-1.8662116997013467,-0.08947251919156982,-0.11771317849100225,-0.12988081571524357,0.0
2020-22,1,NY,HHHL,2.0,0.5,2,R1,324,-0.1105623861287927,-35.822213105728835,0.5123456790123457,0.5,0.012345679012345734,1.0,11.5,-1.9800285839572498,-0.07374626084165949,-0.14692677981731084,-0.12060894475346955,0.0
2020-22,1,NY,HHHL,2.0,0.5,2,R2,324,-0.07969818859792854,-25.82221310572885,0.35185185185185186,0.3333333333333333,0.018518518518518545,2.0,11.5,-0.9992816528686934,-0.01784563972364706,-0.14079181049215747,-0.09879231486349392,0.0
2020-22,1,NY,HHHL,2.0,0.5,2,R3,324,-0.09541456286693438,-30.91431836888674,0.25925925925925924,0.25,0.009259259259259245,3.0,11.5,-0.9786408353054178,-0.06132390059321228,-0.12908693480600955,-0.12398271632330721,0.0030864197530864196
2020-22,1,NY,HHHL,2.0,0.5,2,DOL,324,-0.027386612032385838,-8.873262298493012,0.4012345679012346,0.38485412787088763,0.016380440030346943,1.5983870967741935,11.5,-0.33243942658620396,0.03542270099271932,-0.08942525864000504,-0.07540346510433965,0.0
2020-22,1,NY,NONE,1.0,0.5,2,R1,2185,-0.1538876103677738,-336.2444286535857,0.4897025171624714,0.5,-0.010297482837528626,1.0,11.5,-7.160620875764929,-0.18682012049091926,-0.12134465677929701,-0.15544605014339075,0.0
2020-22,1,NY,NONE,1.0,0.5,2,R2,2185,-0.13169150729766554,-287.74594344539923,0.3327231121281464,0.3333333333333333,-0.0006102212051868894,2.0,11.5,-4.349520961674318,-0.15643338015942754,-0.10724230445155687,-0.13459109504798783,0.0018306636155606408
2020-22,1,NY,NONE,1.0,0.5,2,R3,2185,-0.15580005859201296,-340.4231280235483,0.24210526315789474,0.25,-0.00789473684210526,3.0,11.5,-4.244313308320671,-0.20014026444111865,-0.11198435017333348,-0.16010725843600349,0.005034324942791762
2020-22,1,NY,NONE,1.0,0.5,2,DOL,2185,-0.1354509484230951,-295.9603223044628,0.41693363844393594,0.48837209302325585,-0.07143845457931991,1.0476190476190477,11.5,-4.753238612127637,-0.15181594951528332,-0.11927952787157883,-0.15255525899942116,0.0
2020-22,1,NY,NONE,2.0,0.5,2,R1,1133,-0.1686275689653905,-191.05503563778743,0.48455428067078554,0.5,-0.015445719329214458,1.0,11.0,-5.630667305664199,-0.19497749713134407,-0.14241681295524303,-0.17166271317841636,0.0
2020-22,1,NY,NONE,2.0,0.5,2,R2,1133,-0.14744486817103922,-167.05503563778743,0.3300970873786408,0.3333333333333333,-0.003236245954692518,2.0,11.0,-3.5081889197279716,-0.13834032898975115,-0.15650131999749653,-0.15307864238195604,0.0
