day,ft,direction,entry,stop,risk_pts,exit_price,k0,life_min,life_end_ts,stopped,micros,pl_mech,pl,R,mfe_R,mae_R,fillhm,rk,oos,px_0800,prev_close,gap_pts,gap_abs,expiry_week,big_R2,reach4,et,buck,seg,has_depth,wall_ahead_d,wall_ahead_sz,wall_behind_d,thick,imb,leak_wall_ahead_d,t_mfe,t_mae,eff30,crosses,mfe30,adverse_first,stalled_1_2R,gave_back,sl_no_1R,mfe15,mfeU15,_shift_mfe15,mfeU30,_shift_mfe30,mfe45,mfeU45,_shift_mfe45,mfe60,mfeU60,_shift_mfe60,mfe_life,gap15,gap30,gap45,gap60,gap_life,won
2025-11-12,2025-11-12 13:39:00+00:00,long,25798.25,25789.0,9.25,25788.75,1014898,23,2025-11-12 14:02:00+00:00,True,3,-48.75,-58.5,-1.054054054054054,1.2162162162162162,-1.054054054054054,519,9.25,False,25795.25,25647.0,148.25,148.25,False,False,False,2025-11-12 08:39:00-05:00,7,mid 08:30-08:59,True,0.75,15.0,,103.0,0.1262135922330097,0.5,16,23,0.1253644314868804,8.0,1.2162162162162162,False,True,True,False,1.162162162162162,1.162162162162162,1.2162162162162162,1.2162162162162162,1.2162162162162162,1.2162162162162162,1.2162162162162162,1.2162162162162162,1.2162162162162162,1.2162162162162162,1.2162162162162162,1.2162162162162162,2.216216216216216,2.27027027027027,2.27027027027027,2.27027027027027,2.27027027027027,False
2025-11-13,2025-11-13 13:34:00+00:00,short,25528.0,25576.5,48.5,25491.25,1016273,442,2025-11-13 20:56:00+00:00,False,2,271.875,72.5,0.3737113402061855,10.835051546391751,-0.3505154639175257,514,48.5,False,25572.5,25625.25,-52.75,52.75,False,False,True,2025-11-13 08:34:00-05:00,6,mid 08:30-08:59,True,3.0,6.0,3.0,43.0,0.0697674418604651,9.25,381,17,0.1457725947521865,17.0,0.9432989690721649,True,False,False,False,0.4793814432989691,0.4793814432989691,0.4793814432989691,0.9432989690721649,0.9432989690721649,1.9175257731958764,1.9175257731958764,1.9175257731958764,2.097938144329897,2.097938144329897,2.7989690721649483,10.835051546391751,0.10567010309278357,0.5695876288659794,1.5438144329896908,1.7242268041237114,10.461340206185566,True
2025-11-21,2025-11-21 13:01:00+00:00,short,24216.0,24259.75,43.75,24260.0,1024520,16,2025-11-21 13:17:00+00:00,True,1,-222.5,-44.5,-0.5085714285714286,1.6342857142857143,-1.1085714285714283,481,43.75,False,24215.75,24138.25,77.5,77.5,False,False,False,2025-11-21 08:01:00-05:00,0,early 08:00-08:29,True,1.25,5.0,1.75,64.0,-0.15625,21.0,3,16,0.0788177339901477,1.0,1.6342857142857143,False,True,True,False,1.6342857142857143,1.6342857142857143,1.6342857142857143,1.6342857142857143,1.6342857142857143,1.6342857142857143,1.6342857142857143,1.6342857142857143,1.6342857142857143,1.6342857142857143,1.6342857142857143,1.6342857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,False
2025-11-24,2025-11-24 13:06:00+00:00,long,24520.0,24499.0,21.0,24546.5,1025905,52,2025-11-24 13:58:00+00:00,True,4,393.75,210.0,1.25,2.095238095238096,-1.1785714285714286,486,21.0,False,24510.25,24313.75,196.5,196.5,False,False,False,2025-11-24 08:06:00-05:00,1,early 08:00-08:29,True,0.25,2.0,4.25,47.0,0.1063829787234042,10.0,26,52,0.16,8.0,2.0952380952380953,False,False,False,False,1.4285714285714286,1.4285714285714286,1.4285714285714286,2.0952380952380953,2.0952380952380953,2.0952380952380953,2.0952380952380953,2.0952380952380953,2.0952380952380953,2.0952380952380953,2.0952380952380953,2.095238095238096,0.1785714285714286,0.8452380952380953,0.8452380952380953,0.8452380952380953,0.8452380952380958,True
2025-11-24,2025-11-24 13:59:00+00:00,short,24498.5,24517.5,19.0,24517.75,1025958,3,2025-11-24 14:02:00+00:00,True,8,-562.5,-312.0,-1.0263157894736843,0.3947368421052631,-1.0,539,19.0,False,24510.25,24313.75,196.5,196.5,False,False,False,2025-11-24 08:59:00-05:00,11,mid 08:30-08:59,True,2.5,4.0,2.75,44.0,-0.0454545454545454,2.5,0,3,0.1446153846153846,1.0,0.39473684210526316,False,False,False,True,0.39473684210526316,0.39473684210526316,0.17105263157894737,0.39473684210526316,0.17105263157894737,0.39473684210526316,0.39473684210526316,0.17105263157894737,0.39473684210526316,0.39473684210526316,0.17105263157894737,0.3947368421052631,1.4210526315789473,1.4210526315789473,1.4210526315789473,1.4210526315789473,1.4210526315789473,False
2025-11-26,2025-11-26 13:06:00+00:00,long,25179.0,25168.0,11.0,25203.5,1028665,113,2025-11-26 14:59:00+00:00,True,14,727.5,679.0,2.2045454545454546,9.204545454545457,-2.159090909090909,486,11.0,False,25172.75,25080.0,92.75,92.75,False,True,True,2025-11-26 08:06:00-05:00,1,early 08:00-08:29,True,2.0,5.0,2.5,66.0,0.1212121212121212,,105,113,0.1663807890222984,12.0,2.9318181818181817,False,False,False,False,2.3863636363636362,2.3863636363636362,2.3863636363636362,2.9318181818181817,2.9318181818181817,2.9318181818181817,2.9318181818181817,2.9318181818181817,3.772727272727273,3.772727272727273,3.772727272727273,9.204545454545457,0.18181818181818166,0.7272727272727271,0.7272727272727271,1.5681818181818183,7.000000000000002,True
2025-11-27,2025-11-27 13:23:00+00:00,long,25297.5,25290.5,7.0,25315.0,1030062,77,2025-11-27 14:40:00+00:00,True,7,-25.0,161.875,1.6517857142857142,2.892857142857143,-1.5,503,7.0,False,25298.25,25296.5,1.75,1.75,False,False,False,2025-11-27 08:23:00-05:00,4,early 08:00-08:29,True,1.75,7.0,2.25,83.0,-0.0120481927710843,4.5,70,77,0.0758620689655172,12.0,2.5714285714285716,False,False,False,False,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.892857142857143,0.9196428571428574,0.9196428571428574,0.9196428571428574,0.9196428571428574,1.2410714285714286,True
2025-12-01,2025-12-01 13:06:00+00:00,short,25224.0,25242.5,18.5,25242.75,1031693,1,2025-12-01 13:07:00+00:00,True,3,-190.0,-114.0,-1.027027027027027,0.1351351351351351,-1.2837837837837838,486,18.5,False,25221.5,,,,False,False,False,2025-12-01 08:06:00-05:00,1,early 08:00-08:29,True,1.5,6.0,3.5,82.0,0.0975609756097561,,0,1,0.1256454388984509,1.0,0.13513513513513514,False,False,False,True,0.13513513513513514,0.13513513513513514,-0.527027027027027,0.13513513513513514,-0.527027027027027,0.13513513513513514,0.13513513513513514,-0.527027027027027,0.13513513513513514,0.13513513513513514,-0.527027027027027,0.1351351351351351,1.162162162162162,1.162162162162162,1.162162162162162,1.162162162162162,1.162162162162162,False
2025-12-03,2025-12-03 13:05:00+00:00,long,25660.5,25653.5,7.0,25675.75,1034452,13,2025-12-03 13:18:00+00:00,True,7,108.125,151.375,1.5446428571428572,2.4642857142857144,-1.9642857142857144,485,7.0,False,25659.5,25600.5,59.0,59.0,False,False,False,2025-12-03 08:05:00-05:00,1,early 08:00-08:29,True,3.0,6.0,1.5,96.0,0.0833333333333333,3.0,10,13,0.0217917675544794,2.0,2.4642857142857144,False,False,False,False,2.4642857142857144,2.4642857142857144,2.4642857142857144,2.4642857142857144,2.4642857142857144,2.4642857142857144,2.4642857142857144,2.4642857142857144,2.4642857142857144,2.4642857142857144,2.4642857142857144,2.4642857142857144,0.9196428571428572,0.9196428571428572,0.9196428571428572,0.9196428571428572,0.9196428571428572,True
2025-12-04,2025-12-04 13:01:00+00:00,short,25657.5,25666.25,8.75,25666.5,1035828,29,2025-12-04 13:30:00+00:00,True,11,-185.0,-203.5,-1.0571428571428572,2.4857142857142858,-1.0285714285714285,481,8.75,False,25657.75,25657.5,0.25,0.25,False,False,False,2025-12-04 08:01:00-05:00,0,early 08:00-08:29,True,2.5,11.0,1.25,89.0,0.0786516853932584,0.75,14,29,0.2628571428571428,6.0,2.4857142857142858,False,False,True,False,2.4857142857142858,2.4857142857142858,2.4857142857142858,3.1142857142857143,3.1142857142857143,2.4857142857142858,3.3714285714285714,3.1142857142857143,2.4857142857142858,4.485714285714286,3.1142857142857143,2.4857142857142858,3.5428571428571427,3.5428571428571427,3.5428571428571427,3.5428571428571427,3.5428571428571427,False
2025-12-05,2025-12-05 13:21:00+00:00,short,25688.5,25705.0,16.5,25639.5,1037228,69,2025-12-05 14:30:00+00:00,True,3,487.5,292.5,2.9545454545454546,6.590909090909091,-3.287878787878788,501,16.5,False,25703.0,25628.0,75.0,75.0,False,True,True,2025-12-05 08:21:00-05:00,4,early 08:00-08:29,True,2.75,14.0,1.25,114.0,0.0175438596491228,,30,69,0.656597774244833,4.0,6.590909090909091,False,False,False,False,2.5,2.5,2.787878787878788,6.590909090909091,6.590909090909091,6.590909090909091,6.590909090909091,6.590909090909091,6.590909090909091,6.590909090909091,6.590909090909091,6.590909090909091,-0.4545454545454546,3.6363636363636362,3.6363636363636362,3.6363636363636362,3.6363636363636362,True
2025-12-09,2025-12-09 13:02:00+00:00,short,25653.0,25663.5,10.5,25663.75,1039969,5,2025-12-09 13:07:00+00:00,True,10,-105.0,-220.0,-1.0476190476190477,0.1666666666666666,-1.0,482,10.5,False,25656.75,25668.75,-12.0,12.0,False,False,False,2025-12-09 08:02:00-05:00,0,early 08:00-08:29,True,2.0,5.0,2.25,80.0,0.0,1.75,0,5,0.2334293948126801,3.0,0.16666666666666666,False,False,False,True,0.16666666666666666,0.7619047619047619,0.023809523809523808,1.8095238095238095,0.023809523809523808,0.16666666666666666,4.380952380952381,0.023809523809523808,0.16666666666666666,4.380952380952381,0.023809523809523808,0.1666666666666666,1.2142857142857144,1.2142857142857144,1.2142857142857144,1.2142857142857144,1.2142857142857142,False
2025-12-09,2025-12-09 13:17:00+00:00,short,25656.5,25663.5,7.0,25634.75,1039984,105,2025-12-09 15:02:00+00:00,True,14,226.25,316.75,1.6160714285714286,13.785714285714286,-1.7857142857142858,497,7.0,False,25656.75,25668.75,-12.0,12.0,False,False,True,2025-12-09 08:17:00-05:00,3,early 08:00-08:29,True,7.75,10.0,,79.0,-0.0632911392405063,4.75,76,105,0.2217194570135746,18.0,7.071428571428571,False,False,False,False,3.2142857142857144,3.2142857142857144,4.107142857142857,7.071428571428571,7.071428571428571,7.071428571428571,7.071428571428571,7.071428571428571,8.392857142857142,8.392857142857142,8.392857142857142,13.785714285714286,1.5982142857142858,5.455357142857142,5.455357142857142,6.7767857142857135,12.169642857142858,True
2025-12-10,2025-12-10 13:04:00+00:00,long,25655.25,25645.25,10.0,25645.0,1041351,2,2025-12-10 13:06:00+00:00,True,5,-105.0,-105.0,-1.05,0.025,-1.025,484,10.0,False,25648.0,25703.0,-55.0,55.0,False,False,False,2025-12-10 08:04:00-05:00,0,early 08:00-08:29,True,0.25,7.0,3.0,90.0,-0.1777777777777777,,0,2,0.3333333333333334,1.0,0.025,False,False,False,True,0.025,1.6,-0.025,6.475,-0.025,0.025,6.475,-0.025,0.025,6.475,-0.025,0.025,1.075,1.075,1.075,1.075,1.075,False
2025-12-10,2025-12-10 14:21:00+00:00,short,25651.0,25666.75,15.75,25667.0,1041428,4,2025-12-10 14:25:00+00:00,True,10,-243.75,-325.0,-1.031746031746032,0.2857142857142857,-1.0793650793650793,561,15.75,False,25648.0,25703.0,-55.0,55.0,False,False,False,2025-12-10 09:21:00-05:00,16,late 09:00-09:29,True,1.0,8.0,,84.0,-0.1428571428571428,4.75,1,4,0.0401459854014598,1.0,0.2857142857142857,False,False,False,True,0.2857142857142857,5.333333333333333,0.2857142857142857,5.333333333333333,0.2857142857142857,0.2857142857142857,5.333333333333333,0.2857142857142857,0.2857142857142857,5.333333333333333,0.2857142857142857,0.2857142857142857,1.3174603174603177,1.3174603174603177,1.3174603174603177,1.3174603174603177,1.3174603174603177,False
2025-12-11,2025-12-11 13:32:00+00:00,short,25652.5,25687.0,34.5,25576.25,1042759,315,2025-12-11 18:47:00+00:00,True,1,380.0,152.0,2.2028985507246377,7.601449275362318,-1.0,512,34.5,False,25696.25,25800.0,-103.75,103.75,False,True,True,2025-12-11 08:32:00-05:00,6,mid 08:30-08:59,True,0.5,10.0,3.25,66.0,0.2727272727272727,,88,315,0.0651769087523277,14.0,0.5942028985507246,False,False,False,False,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,2.217391304347826,2.217391304347826,2.217391304347826,7.601449275362318,-1.608695652173913,-1.608695652173913,-1.608695652173913,0.01449275362318847,5.398550724637681,True
2025-12-12,2025-12-12 13:13:00+00:00,long,25598.5,25580.5,18.0,25580.25,1044120,22,2025-12-12 13:35:00+00:00,True,3,-92.5,-111.0,-1.0277777777777777,0.0833333333333333,-1.1805555555555556,493,18.0,False,25567.0,25714.75,-147.75,147.75,False,False,False,2025-12-12 08:13:00-05:00,2,early 08:00-08:29,True,1.5,14.0,1.75,111.0,-0.1171171171171171,,12,22,0.0276923076923076,4.0,0.08333333333333333,False,False,False,True,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.5,0.08333333333333333,0.08333333333333333,1.875,0.08333333333333333,0.0833333333333333,1.111111111111111,1.111111111111111,1.111111111111111,1.111111111111111,1.111111111111111,False
2025-12-17,2025-12-17 13:52:00+00:00,short,25443.5,25457.75,14.25,25458.0,1048299,4,2025-12-17 13:56:00+00:00,True,11,-112.5,-324.5,-1.0350877192982455,0.4912280701754385,-1.1228070175438596,532,14.25,False,25491.25,25372.25,119.0,119.0,True,False,False,2025-12-17 08:52:00-05:00,10,mid 08:30-08:59,True,237.25,6.0,,52.0,-0.0384615384615384,233.0,0,4,0.0,1.0,0.49122807017543857,False,False,False,True,0.49122807017543857,0.49122807017543857,0.10526315789473684,1.1929824561403508,0.10526315789473684,0.49122807017543857,7.842105263157895,0.10526315789473684,0.49122807017543857,13.894736842105264,0.10526315789473684,0.4912280701754385,1.526315789473684,1.526315789473684,1.526315789473684,1.526315789473684,1.526315789473684,False
2025-12-19,2025-12-19 13:01:00+00:00,short,25286.25,25305.0,18.75,25305.25,1051008,6,2025-12-19 13:07:00+00:00,True,8,-120.0,-308.0,-1.0266666666666666,0.6666666666666666,-1.106666666666667,481,18.75,False,25285.5,25251.75,33.75,33.75,True,False,False,2025-12-19 08:01:00-05:00,0,early 08:00-08:29,True,231.5,3.0,,45.0,0.0222222222222222,241.0,2,6,0.3123209169054441,1.0,0.6666666666666666,False,False,False,True,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6933333333333334,1.6933333333333334,1.6933333333333334,1.6933333333333334,1.6933333333333334,False
2025-12-23,2025-12-23 13:04:00+00:00,short,25672.75,25687.0,14.25,25630.5,1053771,86,2025-12-23 14:30:00+00:00,True,7,420.0,588.0,2.9473684210526314,4.526315789473684,-3.3508771929824563,484,14.25,True,25679.75,25688.25,-8.5,8.5,False,True,True,2025-12-23 08:04:00-05:00,0,early 08:00-08:29,True,2.0,6.0,3.25,90.0,-0.1111111111111111,0.75,35,86,0.0215827338129496,2.0,0.8245614035087719,False,False,False,False,0.5964912280701754,0.5964912280701754,0.8245614035087719,0.8245614035087719,1.7719298245614035,4.526315789473684,4.526315789473684,4.526315789473684,4.526315789473684,4.526315789473684,4.526315789473684,4.526315789473684,-2.350877192982456,-2.1228070175438596,1.5789473684210527,1.5789473684210527,1.5789473684210527,True
2025-12-23,2025-12-23 13:05:00+00:00,short,25674.25,25687.0,12.75,25673.5,1053772,85,2025-12-23 14:30:00+00:00,True,8,65.0,52.0,0.2549019607843137,5.176470588235294,-3.627450980392157,485,12.75,True,25679.75,25688.25,-8.5,8.5,False,False,True,2025-12-23 08:05:00-05:00,1,early 08:00-08:29,True,2.25,5.0,1.75,82.0,-0.1707317073170731,1.0,34,85,0.2032520325203252,2.0,2.0980392156862746,False,False,False,False,1.0392156862745099,1.0392156862745099,1.0392156862745099,2.0980392156862746,2.450980392156863,5.176470588235294,5.176470588235294,5.176470588235294,5.176470588235294,5.176470588235294,5.176470588235294,5.176470588235294,0.7843137254901962,1.843137254901961,4.921568627450981,4.921568627450981,4.921568627450981,True
2025-12-23,2025-12-23 13:32:00+00:00,short,25670.0,25679.0,9.0,25630.5,1053799,58,2025-12-23 14:30:00+00:00,True,11,410.0,451.0,2.2777777777777777,6.861111111111111,-5.611111111111111,512,9.0,True,25679.75,25688.25,-8.5,8.5,False,True,True,2025-12-23 08:32:00-05:00,6,mid 08:30-08:59,True,2.0,6.0,,68.0,0.0,0.75,7,58,0.303776683087028,10.0,6.861111111111111,False,False,False,False,6.861111111111111,6.861111111111111,6.861111111111111,6.861111111111111,6.861111111111111,6.861111111111111,6.861111111111111,6.861111111111111,6.861111111111111,6.861111111111111,6.861111111111111,6.861111111111111,4.583333333333333,4.583333333333333,4.583333333333333,4.583333333333333,4.583333333333333,True
2025-12-24,2025-12-24 13:04:00+00:00,short,25807.0,25816.0,9.0,25816.25,1055148,26,2025-12-24 13:30:00+00:00,True,11,-190.0,-209.0,-1.0555555555555556,0.7222222222222222,-1.9444444444444444,484,9.0,True,25811.75,25811.25,0.5,0.5,False,False,False,2025-12-24 08:04:00-05:00,0,early 08:00-08:29,True,1.0,9.0,2.0,110.0,0.1454545454545454,,5,26,0.016260162601626,6.0,0.7222222222222222,False,False,False,True,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,False
2025-12-26,2025-12-26 14:00:00+00:00,short,25898.75,25923.25,24.5,25898.5,1056356,36,2025-12-26 14:36:00+00:00,True,2,32.5,13.0,0.1326530612244898,1.3979591836734695,-1.1938775510204085,540,24.5,True,25892.25,,,,False,False,False,2025-12-26 09:00:00-05:00,12,late 09:00-09:29,True,3.5,23.0,0.25,109.0,0.1926605504587156,3.5,31,36,0.2710280373831776,7.0,1.336734693877551,False,True,False,False,0.29591836734693877,0.29591836734693877,0.29591836734693877,1.336734693877551,1.3979591836734695,1.3979591836734695,1.3979591836734695,1.3979591836734695,1.3979591836734695,1.3979591836734695,1.3979591836734695,1.3979591836734695,0.16326530612244897,1.2040816326530612,1.2653061224489797,1.2653061224489797,1.2653061224489797,True
2025-12-29,2025-12-29 13:29:00+00:00,long,25748.25,25739.75,8.5,25739.5,1057705,3,2025-12-29 13:32:00+00:00,True,6,-80.0,-108.0,-1.0588235294117647,0.4705882352941176,-1.0,509,8.5,True,25743.0,25866.75,-123.75,123.75,False,False,False,2025-12-29 08:29:00-05:00,5,early 08:00-08:29,True,6.25,7.0,,95.0,-0.031578947368421,1.75,0,3,0.3293768545994064,1.0,0.47058823529411764,False,False,False,True,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.47058823529411764,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.4705882352941176,1.5294117647058822,1.5294117647058822,1.5294117647058822,1.5294117647058822,1.5294117647058822,False
2025-12-30,2025-12-30 13:10:00+00:00,long,25734.75,25723.5,11.25,25723.25,1059066,21,2025-12-30 13:31:00+00:00,True,4,-117.5,-94.0,-1.0444444444444445,0.8888888888888888,-1.6666666666666667,490,11.25,True,25729.25,25741.0,-11.75,11.75,False,False,False,2025-12-30 08:10:00-05:00,2,early 08:00-08:29,True,1.25,8.0,3.25,93.0,-0.2043010752688172,2.25,10,21,0.2524752475247525,4.0,0.8888888888888888,False,False,False,True,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.9333333333333333,1.9333333333333333,1.9333333333333333,1.9333333333333333,1.9333333333333333,False
2025-12-31,2025-12-31 13:25:00+00:00,long,25646.25,25633.75,12.5,25660.75,1060461,71,2025-12-31 14:36:00+00:00,True,6,213.75,171.0,1.14,5.64,-1.22,505,12.5,True,25631.75,25678.0,-46.25,46.25,False,False,True,2025-12-31 08:25:00-05:00,5,early 08:00-08:29,True,1.75,16.0,2.75,109.0,0.0091743119266055,3.0,36,71,0.5147679324894514,2.0,5.48,False,False,False,False,1.86,1.86,2.0,5.48,5.48,5.64,5.64,5.64,5.64,5.64,5.64,5.64,0.7200000000000002,4.340000000000001,4.5,4.5,4.5,True
2025-12-31,2025-12-31 13:40:00+00:00,long,25660.75,25646.0,14.75,25687.0,1060476,56,2025-12-31 14:36:00+00:00,True,10,780.0,520.0,1.7627118644067796,3.7966101694915255,-2.016949152542373,520,14.75,True,25631.75,25678.0,-46.25,46.25,False,False,False,2025-12-31 08:40:00-05:00,8,mid 08:30-08:59,True,2.0,9.0,3.0,87.0,0.1264367816091954,9.25,21,56,0.3126385809312638,2.0,3.7966101694915255,False,False,False,False,3.6610169491525424,3.6610169491525424,3.6610169491525424,3.7966101694915255,3.7966101694915255,3.7966101694915255,3.7966101694915255,3.7966101694915255,3.7966101694915255,3.7966101694915255,3.7966101694915255,3.7966101694915255,1.8983050847457628,2.0338983050847457,2.0338983050847457,2.0338983050847457,2.0338983050847457,True
2026-02-02,2026-02-02 13:01:00+00:00,short,25474.25,25498.75,24.5,25499.0,1090556,14,2026-02-02 13:15:00+00:00,True,8,-1125.0,-400.0,-1.020408163265306,0.7448979591836735,-1.1224489795918366,481,24.5,True,25474.25,25675.5,-201.25,201.25,False,False,False,2026-02-02 08:01:00-05:00,0,early 08:00-08:29,True,2.0,5.0,1.5,49.0,0.1836734693877551,2.5,3,14,0.0885341074020319,1.0,0.7448979591836735,False,False,False,True,0.7448979591836735,0.7448979591836735,0.7448979591836735,0.7448979591836735,0.7448979591836735,0.7448979591836735,0.7448979591836735,0.7448979591836735,0.7448979591836735,0.7448979591836735,0.7448979591836735,0.7448979591836735,1.7653061224489794,1.7653061224489794,1.7653061224489794,1.7653061224489794,1.7653061224489794,False
2026-02-05,2026-02-05 13:40:00+00:00,short,24816.0,24869.25,53.25,24786.0,1094735,58,2026-02-05 14:38:00+00:00,True,1,-85.0,29.5,0.2769953051643192,3.07981220657277,-1.4507042253521127,520,53.25,True,24802.25,24994.5,-192.25,192.25,False,False,False,2026-02-05 08:40:00-05:00,8,mid 08:30-08:59,True,1.25,4.0,2.5,60.0,-0.1333333333333333,,52,58,0.0985294117647059,8.0,1.511737089201878,False,False,False,False,1.0751173708920188,1.0751173708920188,1.0751173708920188,1.511737089201878,1.511737089201878,1.704225352112676,1.704225352112676,1.704225352112676,3.07981220657277,3.07981220657277,3.07981220657277,3.07981220657277,0.7981220657276995,1.2347417840375587,1.4272300469483568,2.802816901408451,2.802816901408451,True
2026-02-09,2026-02-09 14:20:00+00:00,short,25047.75,25073.5,25.75,25073.75,1097535,7,2026-02-09 14:27:00+00:00,True,4,-525.0,-210.0,-1.019417475728155,0.3883495145631068,-1.2815533980582523,560,25.75,True,25109.75,25146.75,-37.0,37.0,False,False,False,2026-02-09 09:20:00-05:00,16,late 09:00-09:29,True,1.75,6.0,2.25,97.0,-0.1958762886597938,1.0,1,7,0.1848866498740554,1.0,0.3883495145631068,False,False,False,True,0.3883495145631068,3.5825242718446604,0.3883495145631068,3.5825242718446604,0.3883495145631068,0.3883495145631068,3.5825242718446604,0.3883495145631068,0.3883495145631068,3.5825242718446604,0.3883495145631068,0.3883495145631068,1.407766990291262,1.407766990291262,1.407766990291262,1.407766990291262,1.407766990291262,False
2026-02-10,2026-02-10 13:35:00+00:00,long,25345.0,25326.25,18.75,25373.5,1098870,61,2026-02-10 14:36:00+00:00,True,3,241.875,145.125,1.29,3.466666666666667,-1.1333333333333333,515,18.75,True,25330.25,25337.75,-7.5,7.5,False,False,False,2026-02-10 08:35:00-05:00,7,mid 08:30-08:59,True,1.0,6.0,,66.0,0.1515151515151515,,56,61,0.2787524366471735,4.0,2.0533333333333332,False,False,False,False,1.2666666666666666,1.2666666666666666,1.2666666666666666,2.0533333333333332,2.0533333333333332,2.8,2.8,2.8,3.466666666666667,3.466666666666667,3.466666666666667,3.466666666666667,-0.023333333333333428,0.7633333333333332,1.5099999999999998,2.1766666666666667,2.1766666666666667,True
2026-02-12,2026-02-12 13:34:00+00:00,long,25363.0,25347.75,15.25,25381.5,1101629,55,2026-02-12 14:29:00+00:00,True,3,182.5,109.5,1.1967213114754098,3.721311475409836,-1.1147540983606556,514,15.25,True,25354.25,25278.5,75.75,75.75,False,False,False,2026-02-12 08:34:00-05:00,6,mid 08:30-08:59,True,1.25,13.0,3.5,83.0,-0.180722891566265,8.0,9,55,0.0541871921182266,4.0,3.721311475409836,False,False,False,False,3.721311475409836,3.721311475409836,3.721311475409836,3.721311475409836,3.721311475409836,3.721311475409836,3.721311475409836,3.721311475409836,3.721311475409836,3.721311475409836,3.721311475409836,3.721311475409836,2.524590163934426,2.524590163934426,2.524590163934426,2.524590163934426,2.524590163934426,True
2026-02-16,2026-02-16 14:01:00+00:00,short,24839.75,24854.25,14.5,24815.75,1104414,239,2026-02-16 23:00:00+00:00,False,5,356.25,237.5,1.637931034482759,11.655172413793103,-0.0344827586206896,541,14.5,True,24863.25,24802.0,61.25,61.25,False,False,True,2026-02-16 09:01:00-05:00,12,late 09:00-09:29,False,,,,,,,158,0,0.5421245421245422,14.0,6.103448275862069,True,False,False,False,4.5344827586206895,4.5344827586206895,4.9655172413793105,6.103448275862069,6.103448275862069,10.0,10.0,10.137931034482758,10.137931034482758,10.137931034482758,10.137931034482758,11.655172413793103,2.8965517241379306,4.4655172413793105,8.362068965517242,8.5,10.017241379310345,True
2026-02-17,2026-02-17 13:01:00+00:00,short,24584.0,24604.75,20.75,24527.0,1105494,22,2026-02-17 13:23:00+00:00,True,2,567.5,227.0,2.7349397590361444,3.180722891566265,-1.4698795180722892,481,20.75,True,24584.75,,,,False,True,False,2026-02-17 08:01:00-05:00,0,early 08:00-08:29,True,3.0,4.0,2.0,52.0,0.0,2.25,12,22,0.038,2.0,3.180722891566265,False,False,False,False,3.180722891566265,3.180722891566265,3.180722891566265,3.180722891566265,3.180722891566265,3.180722891566265,3.180722891566265,3.180722891566265,3.180722891566265,3.180722891566265,3.180722891566265,3.180722891566265,0.4457831325301207,0.4457831325301207,0.4457831325301207,0.4457831325301207,0.4457831325301207,True
2026-02-19,2026-02-19 13:39:00+00:00,long,24861.5,24849.5,12.0,24848.5,1108292,5,2026-02-19 13:44:00+00:00,True,8,-53.75,-43.0,-0.2239583333333333,1.5416666666666667,-1.0,519,12.0,True,24869.25,24957.5,-88.25,88.25,False,False,False,2026-02-19 08:39:00-05:00,7,mid 08:30-08:59,True,7.75,6.0,,52.0,-0.1153846153846153,0.5,0,5,0.2261484098939929,1.0,1.5416666666666667,False,True,True,False,1.5416666666666667,1.6041666666666667,0.7708333333333334,1.6041666666666667,0.7708333333333334,1.5416666666666667,1.6041666666666667,0.7708333333333334,1.5416666666666667,1.8333333333333333,0.7708333333333334,1.5416666666666667,1.765625,1.765625,1.765625,1.765625,1.765625,False
