day,ft,direction,entry,stop,risk_pts,exit_price,k0,life_min,life_end_ts,stopped,micros,pl_mech,pl,R,mfe_R,mae_R,fillhm,rk,oos,px_0800,prev_close,gap_pts,gap_abs,expiry_week,big_R2,reach4,et,buck,seg,has_depth,wall_ahead_d,wall_ahead_sz,wall_behind_d,thick,imb,leak_wall_ahead_d,t_mfe,t_mae,eff30,crosses,mfe30,adverse_first,stalled_1_2R,gave_back,sl_no_1R
2026-03-17,2026-03-17 12:26:00+00:00,long,24903.25,24891.25,12.0,25032.5,1133119,450,2026-03-17 19:56:00+00:00,False,12,3870.0,3096.0,10.75,17.8125,-0.2916666666666667,506,12.0,True,24819.5,24884.5,-65.0,65.0,True,True,True,2026-03-17 08:26:00-04:00,5,early 08:00-08:29,True,,,216.5,54.0,0.14814814814814814,,81,0,0.1655913978494623,46.0,3.0833333333333335,True,False,False,False
2026-03-17,2026-03-17 12:56:00+00:00,long,24923.0,24916.0,7.0,24993.5,1133149,420,2026-03-17 19:56:00+00:00,False,14,872.5,1221.5,6.232142857142857,27.714285714285715,-0.7857142857142857,536,7.0,True,24819.5,24884.5,-65.0,65.0,True,True,True,2026-03-17 08:56:00-04:00,11,mid 08:30-08:59,True,,,218.5,44.0,0.22727272727272727,,51,1,0.5503875968992247,30.0,14.678571428571429,True,False,False,False
2026-03-20,2026-03-20 12:01:00+00:00,long,24461.75,24427.5,34.25,24427.25,1137234,3,2026-03-20 12:04:00+00:00,True,1,-270.0,-69.5,-1.0145985401459854,0.0656934306569343,-1.0802919708029195,481,34.25,True,24462.25,24574.75,-112.5,112.5,True,False,False,2026-03-20 08:01:00-04:00,0,early 08:00-08:29,False,,,,,,,0,3,0.14614499424626007,2.0,1.0875912408759123,False,False,False,True
2026-03-20,2026-03-20 12:06:00+00:00,long,24453.0,24424.75,28.25,24516.0,1137239,84,2026-03-20 13:30:00+00:00,True,4,1255.0,502.0,2.221238938053097,2.6371681415929205,-1.0884955752212389,486,28.25,True,24462.25,24574.75,-112.5,112.5,True,True,False,2026-03-20 08:06:00-04:00,1,early 08:00-08:29,False,,,,,,,80,84,0.10204081632653063,14.0,1.6283185840707965,False,False,False,False
2026-03-24,2026-03-24 12:06:00+00:00,short,24346.0,24397.75,51.75,24215.0,1139999,470,2026-03-24 19:56:00+00:00,False,2,1305.0,261.0,1.2608695652173914,4.096618357487923,-0.7584541062801933,486,51.75,True,24392.75,24398.75,-6.0,6.0,False,False,True,2026-03-24 08:06:00-04:00,1,early 08:00-08:29,True,0.75,5.0,0.25,65.0,-0.13846153846153847,0.25,106,199,0.2222222222222223,19.0,1.077294685990338,False,False,False,False
2026-03-25,2026-03-25 12:01:00+00:00,long,24508.5,24469.5,39.0,24469.25,1141374,15,2026-03-25 12:16:00+00:00,True,1,-395.0,-79.0,-1.0128205128205128,0.8012820512820513,-1.5769230769230769,481,39.0,True,24508.75,24219.25,289.5,289.5,False,False,False,2026-03-25 08:01:00-04:00,0,early 08:00-08:29,True,2.25,9.0,0.5,63.0,-0.047619047619047616,0.75,7,15,0.3526011560693642,2.0,0.8012820512820513,False,False,False,True
2026-03-26,2026-03-26 13:21:00+00:00,long,24145.75,24126.0,19.75,24125.75,1142834,9,2026-03-26 13:30:00+00:00,True,3,-87.5,-121.5,-1.0253164556962024,0.6835443037974683,-2.607594936708861,561,19.75,True,24095.25,24371.75,-276.5,276.5,False,False,False,2026-03-26 09:21:00-04:00,16,late 09:00-09:29,True,1.5,5.0,2.0,72.0,0.1111111111111111,,8,9,0.1282608695652174,7.0,3.0632911392405062,False,False,False,True
2026-03-31,2026-03-31 12:59:00+00:00,short,23378.5,23392.5,14.0,23392.75,1146952,11,2026-03-31 13:10:00+00:00,True,4,-42.5,-116.0,-1.0357142857142858,1.5357142857142858,-1.0178571428571428,539,14.0,True,23375.0,23135.5,239.5,239.5,False,False,False,2026-03-31 08:59:00-04:00,11,mid 08:30-08:59,True,0.75,3.0,2.0,46.0,-0.13043478260869565,5.5,5,11,0.06325301204819278,3.0,1.5357142857142858,False,True,True,False
2026-03-31,2026-03-31 13:21:00+00:00,long,23392.5,23379.0,13.5,23386.25,1146974,6,2026-03-31 13:27:00+00:00,True,6,43.125,34.5,0.2129629629629629,0.9629629629629628,-1.3333333333333333,561,13.5,True,23375.0,23135.5,239.5,239.5,False,False,False,2026-03-31 09:21:00-04:00,16,late 09:00-09:29,True,3.75,5.0,0.5,68.0,0.0,4.0,1,6,0.24726911618669312,1.0,10.462962962962964,False,False,False,False
2026-04-02,2026-04-02 13:01:00+00:00,short,23734.75,23754.25,19.5,23754.5,1149714,27,2026-04-02 13:28:00+00:00,True,3,-200.0,-120.0,-1.0256410256410255,1.4102564102564104,-1.294871794871795,541,19.5,True,23684.5,24200.75,-516.25,516.25,False,False,False,2026-04-02 09:01:00-04:00,12,late 09:00-09:29,True,0.75,5.0,,52.0,-0.038461538461538464,0.75,12,27,0.3304252998909487,10.0,1.4102564102564104,False,True,True,False
2026-04-06,2026-04-06 12:47:00+00:00,long,24334.5,24314.25,20.25,24314.0,1151989,5,2026-04-06 12:52:00+00:00,True,2,-125.0,-83.0,-1.0246913580246917,0.1481481481481481,-1.2962962962962965,527,20.25,True,24305.25,,,,False,False,False,2026-04-06 08:47:00-04:00,9,mid 08:30-08:59,True,1.0,2.0,2.5,44.0,0.2727272727272727,2.0,0,5,0.17216117216117222,1.0,0.14814814814814814,False,False,False,True
2026-04-07,2026-04-07 12:01:00+00:00,short,24200.5,24220.5,20.0,24190.5,1153323,5,2026-04-07 12:06:00+00:00,True,2,97.5,39.0,0.4875,3.375,-1.5375,481,20.0,True,24200.75,24363.75,-163.0,163.0,False,False,False,2026-04-07 08:01:00-04:00,0,early 08:00-08:29,True,2.25,4.0,3.5,60.0,-0.16666666666666666,0.25,5,5,0.12144212523719164,1.0,3.375,False,False,False,False
2026-04-07,2026-04-07 12:06:00+00:00,short,24187.75,24213.25,25.5,24213.5,1153328,0,2026-04-07 12:06:00+00:00,True,3,-390.0,-156.0,-1.0196078431372548,2.147058823529412,-1.7058823529411764,486,25.5,True,24200.75,24363.75,-163.0,163.0,False,False,False,2026-04-07 08:06:00-04:00,1,early 08:00-08:29,True,2.0,4.0,2.5,53.0,0.1320754716981132,19.75,0,0,0.19807692307692312,1.0,2.1470588235294117,False,False,True,False
2026-04-08,2026-04-08 12:02:00+00:00,long,25221.75,25209.25,12.5,25242.75,1154704,17,2026-04-08 12:19:00+00:00,True,8,415.0,332.0,1.66,2.82,-1.26,482,12.5,True,25219.25,24369.5,849.75,849.75,False,False,False,2026-04-08 08:02:00-04:00,0,early 08:00-08:29,True,0.5,5.0,1.75,78.0,0.02564102564102564,7.25,5,17,0.16565900846432893,4.0,2.82,False,False,False,False
2026-04-08,2026-04-08 12:06:00+00:00,long,25242.25,25209.25,33.0,25209.0,1154708,13,2026-04-08 12:19:00+00:00,True,2,-85.0,-134.0,-1.0151515151515151,0.4469696969696969,-1.0984848484848484,486,33.0,True,25219.25,24369.5,849.75,849.75,False,False,False,2026-04-08 08:06:00-04:00,1,early 08:00-08:29,True,1.5,6.0,2.25,63.0,0.1111111111111111,8.25,1,13,0.30512820512820504,3.0,0.44696969696969696,False,False,False,True
2026-04-10,2026-04-10 12:05:00+00:00,short,25272.75,25281.25,8.5,25281.5,1157467,3,2026-04-10 12:08:00+00:00,True,3,-31.25,-54.0,-1.0588235294117647,1.0588235294117647,-1.0588235294117647,485,8.5,True,25269.5,25249.0,20.5,20.5,False,False,False,2026-04-10 08:05:00-04:00,1,early 08:00-08:29,True,1.5,5.0,2.0,58.0,0.034482758620689655,6.0,1,3,0.21725239616613415,1.0,1.0588235294117647,False,True,True,False
2026-04-13,2026-04-13 12:35:00+00:00,long,25141.25,25122.25,19.0,25190.5,1158877,441,2026-04-13 19:56:00+00:00,False,8,1470.0,784.0,2.5789473684210527,21.38157894736842,-0.5263157894736842,515,19.0,True,25083.5,25284.25,-200.75,200.75,False,True,True,2026-04-13 08:35:00-04:00,7,mid 08:30-08:59,True,0.5,4.0,3.25,56.0,0.14285714285714285,,441,2,0.29795918367346935,7.0,2.1052631578947367,True,False,False,False
2026-04-15,2026-04-15 12:03:00+00:00,long,26000.25,25977.75,22.5,25977.5,1161605,2,2026-04-15 12:05:00+00:00,True,2,-230.0,-92.0,-1.022222222222222,0.0444444444444444,-1.4222222222222225,483,22.5,True,26000.5,26000.75,-0.25,0.25,False,False,False,2026-04-15 08:03:00-04:00,0,early 08:00-08:29,True,1.0,4.0,0.5,35.0,-0.08571428571428572,,0,2,0.018789144050104404,1.0,0.044444444444444446,False,False,False,True
2026-04-16,2026-04-16 12:58:00+00:00,short,26401.0,26408.0,7.0,26408.25,1163040,3,2026-04-16 13:01:00+00:00,True,7,-155.0,-105.0,-1.0714285714285714,0.2142857142857142,-2.5,538,7.0,True,26416.5,26364.25,52.25,52.25,False,False,False,2026-04-16 08:58:00-04:00,11,mid 08:30-08:59,True,2.5,4.0,1.0,62.0,0.0,,1,3,0.14991181657848326,1.0,0.8928571428571429,False,False,False,True
2026-04-17,2026-04-17 12:25:00+00:00,long,26593.0,26570.25,22.75,26592.5,1164387,451,2026-04-17 19:56:00+00:00,False,2,-7.5,-3.0,-0.0329670329670329,12.824175824175825,-0.2197802197802197,505,22.75,True,26562.75,26484.75,78.0,78.0,False,False,True,2026-04-17 08:25:00-04:00,5,early 08:00-08:29,True,0.5,9.0,3.0,78.0,-0.20512820512820512,19.0,251,0,0.37582005623242737,23.0,6.1208791208791204,True,False,True,False
2026-04-20,2026-04-20 12:01:00+00:00,long,26714.5,26700.5,14.0,26730.0,1165743,160,2026-04-20 14:41:00+00:00,True,4,-55.0,122.0,1.0892857142857142,8.089285714285714,-1.8214285714285716,481,14.0,True,26714.5,26827.25,-112.75,112.75,False,False,True,2026-04-20 08:01:00-04:00,0,early 08:00-08:29,True,1.5,5.0,2.5,74.0,0.08108108108108109,,89,160,0.13246753246753248,14.0,1.0178571428571428,False,False,False,False
2026-04-24,2026-04-24 12:24:00+00:00,long,27293.0,27263.25,29.75,27263.0,1171285,10,2026-04-24 12:34:00+00:00,True,3,-605.0,-181.5,-1.0168067226890756,0.361344537815126,-1.184873949579832,504,29.75,True,27284.5,26926.25,358.25,358.25,False,False,False,2026-04-24 08:24:00-04:00,4,early 08:00-08:29,True,3.0,5.0,1.0,59.0,0.05084745762711865,8.0,0,10,0.43184713375796174,1.0,0.36134453781512604,False,False,False,True
2026-04-27,2026-04-27 12:25:00+00:00,short,27426.0,27451.5,25.5,27390.5,1172666,445,2026-04-27 19:50:00+00:00,True,2,176.25,141.0,1.3823529411764706,5.0,-1.1274509803921569,505,25.5,True,27480.5,27434.0,46.5,46.5,False,False,True,2026-04-27 08:25:00-04:00,5,early 08:00-08:29,True,2.0,6.0,2.0,79.0,-0.11392405063291139,6.0,87,445,0.03921568627450981,24.0,1.411764705882353,False,False,False,False
2026-04-29,2026-04-29 12:03:00+00:00,short,27244.5,27253.0,8.5,27218.0,1175404,143,2026-04-29 14:26:00+00:00,True,6,-22.5,315.0,3.088235294117647,14.147058823529411,-1.411764705882353,483,8.5,True,27248.75,27169.25,79.5,79.5,False,True,True,2026-04-29 08:03:00-04:00,0,early 08:00-08:29,True,0.5,6.0,0.25,64.0,0.125,4.5,92,143,0.2558139534883721,10.0,5.323529411764706,False,False,False,False
2026-04-29,2026-04-29 12:41:00+00:00,long,27238.25,27201.5,36.75,27201.25,1175442,42,2026-04-29 13:23:00+00:00,True,3,-745.0,-223.5,-1.0136054421768708,0.3537414965986394,-1.0816326530612246,521,36.75,True,27248.75,27169.25,79.5,79.5,False,False,False,2026-04-29 08:41:00-04:00,8,mid 08:30-08:59,True,1.75,8.0,2.75,64.0,-0.0625,3.75,21,42,0.05882352941176469,3.0,0.35374149659863946,False,False,False,True
2026-04-30,2026-04-30 13:12:00+00:00,short,27514.0,27530.25,16.25,27416.5,1176853,285,2026-04-30 17:57:00+00:00,True,3,742.5,445.5,4.569230769230769,21.584615384615383,-1.5076923076923077,552,16.25,True,27447.75,27337.25,110.5,110.5,False,True,True,2026-04-30 09:12:00-04:00,14,late 09:00-09:29,True,2.0,15.0,2.0,79.0,0.11392405063291139,10.5,65,285,0.5194300518134717,12.0,14.953846153846154,False,False,False,False
2026-05-01,2026-05-01 12:41:00+00:00,short,27598.0,27613.5,15.5,27613.75,1178202,28,2026-05-01 13:09:00+00:00,True,3,-160.0,-96.0,-1.032258064516129,2.0806451612903225,-1.1290322580645162,521,15.5,True,27571.0,27577.5,-6.5,6.5,False,False,False,2026-05-01 08:41:00-04:00,8,mid 08:30-08:59,True,1.5,4.0,3.5,76.0,-0.10526315789473684,18.0,5,28,0.3896457765667574,3.0,2.0806451612903225,False,False,True,False
2026-05-04,2026-05-04 12:13:00+00:00,long,27867.5,27847.5,20.0,27847.25,1179554,2,2026-05-04 12:15:00+00:00,True,5,-410.0,-205.0,-1.025,0.0625,-1.9625,493,20.0,True,27838.0,27837.25,0.75,0.75,False,False,False,2026-05-04 08:13:00-04:00,2,early 08:00-08:29,True,,,1.25,74.0,0.13513513513513514,,0,2,0.018998272884283247,1.0,0.7,False,False,False,True
2026-05-11,2026-05-11 12:04:00+00:00,short,29332.5,29353.25,20.75,29293.0,1186445,87,2026-05-11 13:31:00+00:00,True,5,785.0,392.5,1.891566265060241,3.5301204819277108,-2.5903614457831323,484,20.75,True,29348.25,29339.75,8.5,8.5,False,False,False,2026-05-11 08:04:00-04:00,0,early 08:00-08:29,True,2.5,4.0,2.0,57.0,0.08771929824561403,5.75,43,87,0.11078286558345642,18.0,2.6265060240963853,False,False,False,False
2026-05-11,2026-05-11 12:34:00+00:00,long,29298.5,29281.75,16.75,29281.5,1186475,9,2026-05-11 12:43:00+00:00,True,6,-345.0,-207.0,-1.0298507462686568,0.9104477611940298,-1.4328358208955223,514,16.75,True,29348.25,29339.75,8.5,8.5,False,False,False,2026-05-11 08:34:00-04:00,6,mid 08:30-08:59,True,6.5,5.0,,48.0,-0.08333333333333333,9.0,1,9,0.008310249307479223,1.0,0.9104477611940298,False,False,False,True
2026-05-18,2026-05-18 12:06:00+00:00,long,29208.5,29171.75,36.75,29271.75,1193347,98,2026-05-18 13:44:00+00:00,True,1,157.5,126.0,1.7142857142857142,5.748299319727892,-1.3197278911564625,486,36.75,True,29192.75,29231.25,-38.5,38.5,False,False,True,2026-05-18 08:06:00-04:00,1,early 08:00-08:29,True,1.0,13.0,4.0,72.0,-0.19444444444444445,0.25,53,98,0.20879120879120874,4.0,1.748299319727891,False,False,False,False
2026-05-19,2026-05-19 12:37:00+00:00,long,28930.25,28884.75,45.5,28884.5,1194758,29,2026-05-19 13:06:00+00:00,True,2,-140.0,-92.5,-0.5082417582417582,0.1648351648351648,-1.324175824175824,517,45.5,True,28848.5,29098.75,-250.25,250.25,False,False,False,2026-05-19 08:37:00-04:00,7,mid 08:30-08:59,True,1.5,5.0,1.25,54.0,0.2222222222222222,,0,29,0.343493552168816,9.0,0.16483516483516483,False,False,False,True
2026-05-19,2026-05-19 13:07:00+00:00,short,28883.0,28924.25,41.25,28817.25,1194788,23,2026-05-19 13:30:00+00:00,True,4,982.5,524.0,1.587878787878788,1.945454545454545,-1.4666666666666666,547,41.25,True,28848.5,29098.75,-250.25,250.25,False,False,False,2026-05-19 09:07:00-04:00,13,late 09:00-09:29,True,2.75,2.0,2.0,52.0,-0.34615384615384615,32.25,20,23,0.3894736842105263,6.0,1.9454545454545455,False,True,False,False
2026-05-20,2026-05-20 13:22:00+00:00,long,29104.25,29089.0,15.25,29088.75,1196183,5,2026-05-20 13:27:00+00:00,True,3,-78.75,-94.5,-1.0327868852459017,0.8360655737704918,-1.5737704918032789,562,15.25,True,29090.5,28924.5,166.0,166.0,False,False,False,2026-05-20 09:22:00-04:00,16,late 09:00-09:29,False,,,,,,,2,5,0.029118136439267885,1.0,5.934426229508197,False,False,False,True
2026-05-21,2026-05-21 13:06:00+00:00,long,29221.0,29188.0,33.0,29187.75,1197547,18,2026-05-21 13:24:00+00:00,True,2,-56.25,-134.0,-1.0151515151515151,0.5454545454545454,-1.2348484848484849,546,33.0,True,29251.25,29396.25,-145.0,145.0,False,False,False,2026-05-21 09:06:00-04:00,13,late 09:00-09:29,True,12.5,7.0,,63.0,-0.20634920634920634,4.75,2,18,0.03141762452107279,5.0,1.4393939393939394,False,False,False,True
2026-05-22,2026-05-22 12:01:00+00:00,long,29506.5,29497.75,8.75,29497.5,1198862,9,2026-05-22 12:10:00+00:00,True,6,-46.25,-111.0,-1.0571428571428572,1.0857142857142856,-1.2285714285714286,481,8.75,True,29506.0,29446.25,59.75,59.75,False,False,False,2026-05-22 08:01:00-04:00,0,early 08:00-08:29,True,1.5,5.0,2.5,62.0,-0.03225806451612903,5.5,1,9,0.1847389558232932,1.0,8.942857142857143,False,True,True,False
2026-05-22,2026-05-22 13:17:00+00:00,long,29588.5,29577.25,11.25,29577.0,1198938,2,2026-05-22 13:19:00+00:00,True,13,-352.5,-305.5,-1.0444444444444445,0.6,-3.066666666666667,557,11.25,True,29506.0,29446.25,59.75,59.75,False,False,False,2026-05-22 09:17:00-04:00,15,late 09:00-09:29,True,1.75,9.0,0.75,73.0,-0.0958904109589041,3.75,1,2,0.14544357272178635,1.0,11.28888888888889,False,False,False,True
2026-05-26,2026-05-26 12:26:00+00:00,long,29890.5,29876.75,13.75,29912.5,1201407,67,2026-05-26 13:33:00+00:00,True,4,217.5,174.0,1.5818181818181818,3.2363636363636363,-1.8,506,13.75,True,29868.25,,,,False,False,False,2026-05-26 08:26:00-04:00,5,early 08:00-08:29,True,1.5,7.0,2.5,65.0,-0.13846153846153847,1.5,64,67,0.27191011235955054,6.0,2.909090909090909,False,False,False,False
2026-05-29,2026-05-29 12:55:00+00:00,long,30340.0,30332.75,7.25,30359.5,1205576,105,2026-05-29 14:40:00+00:00,True,14,117.5,329.0,1.6206896551724137,27.03448275862069,-1.1724137931034482,535,7.25,True,30347.5,30306.25,41.25,41.25,False,False,True,2026-05-29 08:55:00-04:00,11,mid 08:30-08:59,True,4.0,6.0,,67.0,0.16417910447761194,0.75,65,105,0.1609977324263038,14.0,3.2758620689655173,False,False,False,False
2026-05-29,2026-05-29 13:13:00+00:00,long,30350.5,30343.0,7.5,30342.75,1205594,2,2026-05-29 13:15:00+00:00,True,13,-160.0,-208.0,-1.0666666666666669,0.8333333333333334,-1.6666666666666667,553,7.5,True,30347.5,30306.25,41.25,41.25,False,False,False,2026-05-29 09:13:00-04:00,14,late 09:00-09:29,True,3.5,8.0,,96.0,0.0625,1.5,0,2,0.3270142180094786,1.0,14.3,False,False,False,True
2026-06-01,2026-06-01 12:27:00+00:00,long,30453.5,30443.25,10.25,30443.0,1206928,3,2026-06-01 12:30:00+00:00,True,5,-61.25,-107.5,-1.048780487804878,0.4634146341463415,-1.2682926829268293,507,10.25,True,30458.5,30397.5,61.0,61.0,False,False,False,2026-06-01 08:27:00-04:00,5,early 08:00-08:29,True,1.75,7.0,,81.0,0.1111111111111111,0.5,0,3,0.02260869565217391,1.0,4.170731707317073,False,False,False,True
2026-06-02,2026-06-02 12:23:00+00:00,long,30545.75,30524.75,21.0,30524.5,1208304,37,2026-06-02 13:00:00+00:00,True,5,-215.0,-215.0,-1.0238095238095235,0.6785714285714286,-1.1785714285714286,503,21.0,True,30533.0,30571.25,-38.25,38.25,False,False,False,2026-06-02 08:23:00-04:00,4,early 08:00-08:29,True,2.25,3.0,1.75,54.0,0.3333333333333333,4.5,19,37,0.03777335984095427,3.0,0.6785714285714286,False,False,False,True
2026-06-08,2026-06-08 12:11:00+00:00,long,29404.25,29377.75,26.5,29471.75,1213812,106,2026-06-08 13:57:00+00:00,True,4,1005.0,402.0,1.8962264150943395,7.547169811320755,-1.1320754716981132,491,26.5,True,29398.75,29015.75,383.0,383.0,False,False,True,2026-06-08 08:11:00-04:00,2,early 08:00-08:29,True,1.0,4.0,3.25,47.0,-0.10638297872340426,4.75,71,106,0.35552193645990915,8.0,3.150943396226415,False,False,False,False
2026-06-08,2026-06-08 12:11:00+00:00,long,29404.5,29377.75,26.75,29377.5,1213812,106,2026-06-08 13:57:00+00:00,True,4,-545.0,-218.0,-1.0186915887850467,7.467289719626168,-1.1308411214953271,491,26.75,True,29398.75,29015.75,383.0,383.0,False,False,True,2026-06-08 08:11:00-04:00,2,early 08:00-08:29,True,0.75,4.0,0.25,47.0,-0.10638297872340426,4.5,71,106,0.35552193645990926,8.0,3.1121495327102804,False,False,True,False
2026-06-09,2026-06-09 12:28:00+00:00,long,29670.5,29652.25,18.25,29725.0,1215209,66,2026-06-09 13:34:00+00:00,True,3,291.25,174.75,1.595890410958904,4.2465753424657535,-2.041095890410959,508,18.25,True,29681.75,29453.0,228.75,228.75,False,False,True,2026-06-09 08:28:00-04:00,5,early 08:00-08:29,True,0.75,13.0,,65.0,0.16923076923076924,5.25,62,66,0.19437939110070257,8.0,3.2739726027397262,False,False,False,False
2026-06-12,2026-06-12 12:11:00+00:00,long,29603.25,29593.5,9.75,29593.25,1219332,2,2026-06-12 12:13:00+00:00,True,10,-205.0,-205.0,-1.051282051282051,0.717948717948718,-1.5128205128205128,491,9.75,True,29628.0,29456.75,171.25,171.25,False,False,False,2026-06-12 08:11:00-04:00,2,early 08:00-08:29,True,8.75,5.0,,48.0,-0.08333333333333333,0.25,0,2,0.45642201834862384,1.0,0.717948717948718,False,False,False,True
2026-06-15,2026-06-15 12:18:00+00:00,short,30583.25,30597.0,13.75,30575.5,1220719,54,2026-06-15 13:12:00+00:00,True,4,76.25,122.0,1.1090909090909091,3.2545454545454544,-1.1636363636363636,498,13.75,True,30606.0,29648.25,957.75,957.75,True,False,False,2026-06-15 08:18:00-04:00,3,early 08:00-08:29,True,308.0,4.0,,32.0,0.0625,298.25,27,54,0.09562841530054644,14.0,3.2545454545454544,False,False,False,False
2026-06-15,2026-06-15 13:13:00+00:00,long,30591.5,30575.5,16.0,30625.75,1220774,403,2026-06-15 19:56:00+00:00,False,6,301.875,362.25,1.88671875,20.21875,-0.171875,553,16.0,True,30606.0,29648.25,957.75,957.75,True,False,True,2026-06-15 09:13:00-04:00,14,late 09:00-09:29,True,,,298.75,39.0,-0.07692307692307693,,197,1,0.330028328611898,7.0,8.9375,True,False,False,False
2026-06-15,2026-06-15 13:13:00+00:00,long,30594.25,30575.5,18.75,30681.0,1220774,403,2026-06-15 19:56:00+00:00,False,5,865.0,865.0,4.613333333333333,17.106666666666666,-0.2933333333333333,553,18.75,True,30606.0,29648.25,957.75,957.75,True,True,True,2026-06-15 09:13:00-04:00,14,late 09:00-09:29,True,,,301.5,39.0,-0.07692307692307693,,197,1,0.330028328611898,7.0,7.48,True,False,False,False
2026-06-16,2026-06-16 12:40:00+00:00,short,30848.5,30860.25,11.75,30810.5,1222121,63,2026-06-16 13:43:00+00:00,True,13,1132.5,981.5,3.2127659574468086,8.319148936170214,-1.0212765957446808,520,11.75,True,30934.75,30872.75,62.0,62.0,True,True,True,2026-06-16 08:40:00-04:00,8,mid 08:30-08:59,True,312.25,4.0,,33.0,-0.030303030303030304,302.75,54,63,0.3333333333333333,10.0,5.404255319148936,False,False,False,False
2026-06-16,2026-06-16 12:40:00+00:00,short,30847.0,30860.25,13.25,30810.5,1222121,63,2026-06-16 13:43:00+00:00,True,11,1087.5,797.5,2.7358490566037736,7.264150943396227,-1.018867924528302,520,13.25,True,30934.75,30872.75,62.0,62.0,True,True,True,2026-06-16 08:40:00-04:00,8,mid 08:30-08:59,True,310.75,4.0,,33.0,-0.030303030303030304,301.25,54,63,0.3333333333333333,10.0,4.679245283018868,False,False,False,False
2026-06-18,2026-06-18 13:07:00+00:00,long,30483.75,30467.5,16.25,30535.5,1224908,28,2026-06-18 13:35:00+00:00,True,6,1030.0,618.0,3.169230769230769,8.36923076923077,-1.907692307692308,547,16.25,True,30423.5,29994.75,428.75,428.75,True,True,True,2026-06-18 09:07:00-04:00,13,late 09:00-09:29,True,,,319.75,25.0,-0.2,,19,28,0.1251700680272109,2.0,8.36923076923077,False,False,False,False
2026-06-19,2026-06-19 12:01:00+00:00,long,30594.0,30566.5,27.5,30566.25,1226222,16,2026-06-19 12:17:00+00:00,True,2,-40.0,-112.0,-1.018181818181818,-0.009090909090909,-1.0636363636363635,481,27.5,True,30590.25,30692.75,-102.5,102.5,True,False,False,2026-06-19 08:01:00-04:00,0,early 08:00-08:29,True,0.5,2.0,1.25,34.0,-0.23529411764705882,2.0,0,16,0.24258289703315883,3.0,-0.00909090909090909,False,False,False,True
2026-06-24,2026-06-24 12:03:00+00:00,long,29841.25,29826.0,15.25,29832.5,1230124,13,2026-06-24 12:16:00+00:00,True,7,81.25,56.875,0.2663934426229508,1.4098360655737705,-1.180327868852459,483,15.25,True,29839.75,29650.5,189.25,189.25,False,False,False,2026-06-24 08:03:00-04:00,0,early 08:00-08:29,True,10.25,8.0,,60.0,-0.16666666666666666,1.0,9,13,0.0014992503748125943,4.0,2.0655737704918034,False,True,False,False
2026-06-24,2026-06-24 12:03:00+00:00,long,29849.25,29826.0,23.25,29825.75,1230124,13,2026-06-24 12:16:00+00:00,True,4,-475.0,-190.0,-1.021505376344086,0.5806451612903226,-1.118279569892473,483,23.25,True,29839.75,29650.5,189.25,189.25,False,False,False,2026-06-24 08:03:00-04:00,0,early 08:00-08:29,True,2.25,8.0,2.75,60.0,-0.16666666666666666,,9,13,0.0014992503748125926,4.0,1.010752688172043,False,False,False,True
2026-06-25,2026-06-25 13:07:00+00:00,short,30168.75,30201.75,33.0,30102.5,1231568,409,2026-06-25 19:56:00+00:00,False,3,1320.0,396.0,2.0,26.454545454545453,-0.7348484848484849,547,33.0,True,30127.5,29514.0,613.5,613.5,False,True,True,2026-06-25 09:07:00-04:00,13,late 09:00-09:29,True,2.0,3.0,3.25,37.0,0.13513513513513514,3.75,52,23,0.3852813852813852,19.0,4.303030303030303,True,False,False,False
2026-06-26,2026-06-26 13:16:00+00:00,short,29277.5,29290.25,12.75,29251.5,1232957,4,2026-06-26 13:20:00+00:00,True,12,772.5,618.0,2.019607843137255,5.196078431372549,-1.1176470588235294,556,12.75,True,29352.75,29749.5,-396.75,396.75,False,True,True,2026-06-26 09:16:00-04:00,15,late 09:00-09:29,True,2.0,5.0,1.5,72.0,0.027777777777777776,8.0,2,4,0.03664365374402549,2.0,7.529411764705882,False,False,False,False
2026-06-26,2026-06-26 13:20:00+00:00,short,29256.5,29283.75,27.25,29284.0,1232961,0,2026-06-26 13:20:00+00:00,True,4,-555.0,-222.0,-1.018348623853211,0.2935779816513761,-1.2935779816513762,560,27.25,True,29352.75,29749.5,-396.75,396.75,False,False,False,2026-06-26 09:20:00-04:00,16,late 09:00-09:29,True,2.0,4.0,3.75,62.0,-0.03225806451612903,,0,1,0.01541790641060319,1.0,2.7522935779816513,False,False,False,True
2026-06-29,2026-06-29 12:55:00+00:00,long,29682.5,29665.5,17.0,29731.0,1234316,30,2026-06-29 13:25:00+00:00,True,9,753.75,452.25,1.4779411764705883,2.985294117647059,-1.6470588235294117,535,17.0,True,29698.25,29316.0,382.25,382.25,False,False,False,2026-06-29 08:55:00-04:00,11,mid 08:30-08:59,True,2.25,3.0,2.0,35.0,0.14285714285714285,15.5,18,30,0.22418879056047197,6.0,2.985294117647059,False,False,False,False
