trading_date,entry_price,n_bars,prev_poc,midnight_open,day_open,prev_val,prev_vah,R_long,MFE_long,MAE_long,pts_long,stopped_long,R_short,MFE_short,MAE_short,pts_short,stopped_short
2023-12-19,16952.25,391,16840.5,16928.25,16917.0,16821.5,16928.5,2.466666666666667,77.25,7.75,74.0,False,-1.0,7.75,30.0,-74.0,True
2023-12-20,16985.5,391,16992.75,17040.75,17024.0,16963.75,17007.75,-1.0,88.0,30.0,-217.25,True,-1.0,14.5,30.0,217.25,True
2023-12-21,16922.25,391,17037.5,16838.25,16790.25,16884.0,17073.5,-1.0,36.5,30.0,24.75,True,-1.0,11.25,30.0,-24.75,True
2023-12-22,16999.25,391,16867.0,16913.0,16956.0,16842.0,16922.5,-1.0,42.25,30.0,-14.75,True,-1.0,10.0,30.0,14.75,True
2023-12-26,17009.5,391,17002.75,17021.75,16964.5,16967.75,17034.75,2.6083333333333334,101.75,4.0,78.25,False,-1.0,4.0,30.0,-78.25,True
2023-12-27,17091.75,391,17046.75,17082.5,17090.25,17006.25,17063.75,-1.0,33.0,30.0,26.0,True,-1.0,-0.0,30.0,-26.0,True
2023-12-28,17148.25,391,17080.5,17141.5,17127.0,17071.5,17107.0,-1.0,10.75,30.0,-49.25,True,1.6416666666666666,70.5,10.75,49.25,False
2023-12-29,17089.0,391,17123.25,17093.0,17090.25,17102.75,17143.25,-1.0,18.5,30.0,-78.75,True,2.625,150.75,18.5,78.75,False
2024-01-02,16861.75,391,17016.0,17008.0,17019.0,16938.5,17050.0,-1.0,11.75,30.0,-137.0,True,4.566666666666666,239.25,11.75,137.0,False
2024-01-03,16610.0,391,16719.5,16695.0,16736.75,16648.5,16789.0,-1.0,43.5,30.0,-73.0,True,-1.0,28.5,30.0,73.0,True
2024-01-04,16453.25,391,16591.5,16549.0,16545.25,16558.5,16628.0,-0.25833333333333336,130.5,17.25,-7.75,False,-1.0,10.0,30.0,7.75,True
2024-01-05,16449.25,391,16504.5,16442.25,16455.0,16456.0,16533.0,-1.0,128.0,30.0,12.25,True,-1.0,11.75,30.0,-12.25,True
2024-01-08,16512.0,391,16458.25,16448.25,16470.0,16403.25,16509.75,9.65,299.25,6.5,289.5,False,-1.0,6.5,30.0,-289.5,True
2024-01-09,16669.25,391,16790.75,16781.75,16788.0,16605.25,16811.25,5.616666666666666,199.25,8.75,168.5,False,-1.0,3.0,30.0,-168.5,True
2024-01-10,16840.0,391,16828.0,16827.75,16829.5,16728.5,16856.5,-1.0,34.0,30.0,109.0,True,-1.0,0.5,30.0,-109.0,True
2024-01-11,16984.5,391,16860.25,16997.75,16955.0,16814.75,16914.25,-1.0,59.0,30.0,-23.5,True,-1.0,9.5,30.0,23.5,True
2024-01-12,17008.0,391,16959.25,16945.75,16957.75,16824.75,16997.25,-1.0,6.25,30.0,-40.75,True,-1.0,34.0,30.0,40.75,True
2024-01-15,16957.75,210,16954.0,16991.5,16961.75,16934.5,16988.0,0.4083333333333333,21.25,21.5,12.25,False,-0.4083333333333333,21.5,21.25,-12.25,False
2024-01-16,16917.0,391,16962.75,16894.75,16961.0,16945.25,16977.75,-1.0,29.25,30.0,52.5,True,-1.0,62.0,30.0,-52.5,True
2024-01-17,16825.25,391,16893.25,16921.5,16978.0,16879.25,16970.25,-1.0,17.75,30.0,41.75,True,-1.0,136.0,30.0,-41.75,True
2024-01-18,16997.0,391,16816.0,16848.0,16854.5,16738.5,16843.0,-1.0,105.25,30.0,99.0,True,-1.0,2.25,30.0,-99.0,True
2024-01-19,17190.75,391,17016.25,17169.25,17116.0,16986.25,17091.25,8.525,257.25,24.5,255.75,False,-1.0,24.5,30.0,-255.75,True
2024-01-22,17528.25,391,17232.0,17552.25,17466.0,17146.5,17347.0,-1.0,56.75,30.0,-69.5,True,-1.0,0.75,30.0,69.5,True
2024-01-23,17487.5,391,17483.25,17474.5,17461.0,17440.25,17523.75,-1.0,0.5,30.0,61.5,True,-1.0,78.0,30.0,-61.5,True
2024-01-24,17692.5,391,17475.75,17594.75,17554.0,17434.75,17487.75,-1.0,3.0,30.0,-64.0,True,-1.0,55.0,30.0,64.0,True
2024-01-25,17722.0,391,17662.0,17609.5,17614.75,17614.5,17730.0,-1.0,4.75,30.0,-78.0,True,-1.0,72.75,30.0,78.0,True
2024-01-26,17557.75,391,17616.0,17491.0,17571.25,17592.0,17706.5,-1.0,13.25,30.0,-33.25,True,-1.0,53.75,30.0,33.25,True
2024-01-29,17548.0,391,17538.5,17531.25,17502.0,17507.5,17583.5,5.183333333333334,168.25,28.25,155.5,False,-1.0,18.25,30.0,-155.5,True
2024-01-30,17661.75,391,17546.25,17712.5,17711.75,17526.25,17605.25,-1.0,23.0,30.0,-65.25,True,2.175,113.5,23.0,65.25,False
2024-02-01,17307.0,391,17368.75,17317.25,17273.25,17288.75,17408.75,-1.0,30.75,30.0,119.25,True,-1.0,12.75,30.0,-119.25,True
2024-02-05,17722.75,391,17610.75,17684.25,17696.0,17548.25,17734.25,-1.0,14.5,30.0,-37.75,True,1.2583333333333333,168.5,22.75,37.75,False
2024-02-06,17741.0,391,17696.0,17739.0,17698.5,17676.0,17735.5,-1.0,26.75,30.0,-76.75,True,2.558333333333333,180.25,26.75,76.75,False
2024-02-07,17773.5,391,17629.25,17659.0,17645.75,17570.25,17663.75,-1.0,4.75,30.0,66.5,True,-1.0,54.75,30.0,-66.5,True
2024-02-08,17835.75,391,17845.5,17851.0,17856.25,17767.5,17875.5,0.7333333333333333,60.75,27.75,22.0,False,-1.0,27.75,30.0,-22.0,True
2024-02-09,17909.0,391,17863.25,17864.0,17854.25,17833.75,17879.75,-1.0,2.25,30.0,125.5,True,-1.0,34.0,30.0,-125.5,True
2024-02-12,18029.75,391,18033.0,18019.25,18040.0,17934.0,18071.0,-1.0,91.75,30.0,-64.0,True,-1.0,22.5,30.0,64.0,True
2024-02-13,17628.0,391,18035.25,17929.5,17928.5,17991.75,18101.25,-1.0,1.5,30.0,48.25,True,-1.0,41.25,30.0,-48.25,True
2024-02-14,17788.75,391,17647.5,17683.75,17703.0,17586.5,17746.5,-1.0,30.25,30.0,85.5,True,-1.0,4.75,30.0,-85.5,True
2024-02-15,17888.0,391,17786.75,17875.5,17870.0,17730.75,17815.25,-1.0,15.25,30.0,31.0,True,-1.0,107.5,30.0,-31.0,True
2024-02-16,17926.75,391,17899.0,17938.5,17952.0,17841.5,17924.5,-1.0,3.25,30.0,-183.75,True,6.125,209.75,3.25,183.75,False
2024-02-19,17789.25,210,17875.5,17779.0,17729.25,17749.5,17893.0,-0.016666666666666666,18.25,16.75,-0.5,False,0.016666666666666666,16.75,18.25,0.5,False
2024-02-20,17661.25,391,17779.5,17681.75,17787.75,17763.5,17790.0,-1.0,62.75,30.0,-57.0,True,-1.0,11.75,30.0,57.0,True
2024-02-21,17494.75,391,17555.0,17555.0,17573.0,17479.0,17614.0,-1.0,0.5,30.0,36.25,True,-1.0,46.5,30.0,-36.25,True
2024-02-22,17896.0,391,17480.5,17798.25,17702.5,17437.0,17524.5,-1.0,23.5,30.0,139.25,True,-1.0,32.0,30.0,-139.25,True
2024-02-23,18105.5,391,17897.5,18049.75,18023.25,17864.0,18034.5,-1.0,39.25,30.0,-128.25,True,-1.0,8.5,30.0,128.25,True
2024-02-26,18017.25,391,18015.5,17949.0,17961.5,17990.0,18073.0,-1.0,33.5,30.0,-48.75,True,-1.0,7.5,30.0,48.75,True
2024-02-27,18018.25,391,18014.0,17954.25,17951.0,17988.0,18041.5,-1.0,9.0,30.0,-4.25,True,0.14166666666666666,109.5,14.25,4.25,False
2024-02-28,17923.75,391,18006.0,18001.0,18017.5,17975.5,18029.0,-1.0,22.75,30.0,-11.75,True,-1.0,47.75,30.0,11.75,True
2024-02-29,18030.0,391,17928.0,17926.25,17870.0,17894.5,17946.5,-1.0,42.5,30.0,34.0,True,-1.0,9.25,30.0,-34.0,True
2024-03-01,18096.5,391,18022.25,18119.5,18075.0,17972.25,18070.75,7.608333333333333,276.25,2.75,228.25,False,-1.0,2.75,30.0,-228.25,True
2024-03-04,18330.25,391,18341.75,18349.0,18336.0,18143.75,18372.75,-1.0,4.5,30.0,-75.25,True,2.5083333333333333,79.75,16.25,75.25,False
2024-03-05,18133.75,391,18299.0,18208.75,18246.0,18289.0,18332.5,-1.0,1.5,30.0,-194.75,True,6.491666666666666,301.25,1.5,194.75,False
2024-03-06,18104.25,391,17952.25,17981.5,17981.0,17835.25,18038.75,-1.0,22.25,30.0,-62.25,True,-1.0,140.75,30.0,62.25,True
2024-03-07,18182.25,391,18042.75,17973.5,18041.0,18005.25,18105.75,-1.0,43.5,30.0,125.5,True,-1.0,16.0,30.0,-125.5,True
2024-03-08,18318.0,391,18301.0,18284.0,18279.0,18181.5,18358.5,-1.0,35.0,30.0,-252.0,True,-1.0,22.75,30.0,252.0,True
2024-03-11,18224.5,391,18053.25,18240.5,18056.0,18038.75,18309.75,-1.0,13.5,30.0,0.75,True,-1.0,86.5,30.0,-0.75,True
2024-03-12,18311.5,391,18231.5,18299.0,18253.0,18178.5,18248.5,-1.0,27.5,30.0,162.25,True,-1.0,137.5,30.0,-162.25,True
2024-03-13,18428.25,391,18409.0,18456.5,18469.5,18311.5,18480.0,-1.0,1.5,30.0,-94.0,True,3.1333333333333333,146.5,1.5,94.0,False
2024-03-14,18375.25,391,18335.5,18371.75,18342.0,18314.0,18392.5,-1.0,2.5,30.0,-95.75,True,3.191666666666667,214.0,22.75,95.75,False
2024-03-15,18152.5,391,18292.5,18244.5,18251.0,18222.5,18332.0,-1.0,22.0,30.0,-79.5,True,2.65,146.25,22.0,79.5,False
2024-03-18,18284.0,391,18070.0,18125.25,18073.5,18029.0,18133.5,-1.0,97.0,30.0,-66.0,True,-1.0,6.5,30.0,66.0,True
2024-03-19,18143.25,391,18286.25,18180.0,18222.0,18244.75,18348.25,-1.0,9.25,30.0,133.25,True,-1.0,90.0,30.0,-133.25,True
2024-03-20,18318.0,391,18268.0,18245.75,18274.0,18127.0,18286.5,-1.0,16.5,30.0,154.25,True,-1.0,73.25,30.0,-154.25,True
