Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
915,Exit short,2024-10-29 18:15,xS,20543,1,410765,-105,-0.03,10,10,0.00,-100,-0.02,915,0.09,1
915,Entry short,2024-10-29 18:14,S @ 20538,20538.25,1,410765,-105,-0.03,10,10,0.00,-100,-0.02,915,0.09,1
916,Exit long,2024-10-29 18:20,xL,20543,1,410755,95,0.02,10,100,0.02,-45,-0.01,1010,0.10,3
916,Entry long,2024-10-29 18:17,L @ 20538,20537.75,1,410755,95,0.02,10,100,0.02,-45,-0.01,1010,0.10,3
917,Exit short,2024-10-29 19:42,xS,20533,1,410765,95,0.02,10,100,0.02,-80,-0.02,1105,0.11,4
917,Entry short,2024-10-29 19:38,S @ 20538,20538.25,1,410765,95,0.02,10,100,0.02,-80,-0.02,1105,0.11,4
918,Exit long,2024-10-29 19:52,xL,20543,1,410755,95,0.02,10,100,0.02,-45,-0.01,1200,0.12,2
918,Entry long,2024-10-29 19:50,L @ 20538,20537.75,1,410755,95,0.02,10,100,0.02,-45,-0.01,1200,0.12,2
919,Exit short,2024-10-30 01:20,xS,20543.5,1,410765,-115,-0.03,10,20,0.00,-110,-0.03,1085,0.11,1
919,Entry short,2024-10-30 01:19,S @ 20538,20538.25,1,410765,-115,-0.03,10,20,0.00,-110,-0.03,1085,0.11,1
920,Exit long,2024-10-30 01:30,xL,20554,1,410755,315,0.08,10,320,0.08,-220,-0.05,1400,0.14,2
920,Entry long,2024-10-30 01:28,L @ 20538,20537.75,1,410755,315,0.08,10,320,0.08,-220,-0.05,1400,0.14,2
921,Exit short,2024-11-01 11:15,xS,20063.75,1,401385,100,0.02,10,105,0.03,-25,-0.01,1500,0.15,4
921,Entry short,2024-11-01 11:11,S @ 20069,20069.25,1,401385,100,0.02,10,105,0.03,-25,-0.01,1500,0.15,4
922,Exit long,2024-11-01 11:41,SAR,20066.25,1,401375,-60,-0.01,10,0,0.00,-60,-0.01,1440,0.14,1
922,Entry long,2024-11-01 11:40,L @ 20069,20068.75,1,401375,-60,-0.01,10,0,0.00,-60,-0.01,1440,0.14,1
923,Exit long,2024-11-01 12:01,xL,20074,1,401375,95,0.02,10,100,0.02,-50,-0.01,1535,0.15,1
923,Entry long,2024-11-01 12:00,L @ 20069,20068.75,1,401375,95,0.02,10,100,0.02,-50,-0.01,1535,0.15,1
924,Exit long,2024-11-01 12:06,xL,20074,1,401375,95,0.02,10,100,0.02,-20,0.00,1630,0.16,0
924,Entry long,2024-11-01 12:06,L @ 20069,20068.75,1,401375,95,0.02,10,100,0.02,-20,0.00,1630,0.16,0
925,Exit short,2024-11-01 12:40,xS,20064,1,401385,95,0.02,10,100,0.02,-60,-0.01,1725,0.17,2
925,Entry short,2024-11-01 12:38,S @ 20069,20069.25,1,401385,95,0.02,10,100,0.02,-60,-0.01,1725,0.17,2
926,Exit long,2024-11-01 18:27,xL,20064,1,401375,-105,-0.03,10,5,0.00,-100,-0.02,1620,0.16,1
926,Entry long,2024-11-01 18:26,L @ 20069,20068.75,1,401375,-105,-0.03,10,5,0.00,-100,-0.02,1620,0.16,1
927,Exit short,2024-11-01 18:31,xS,20063.75,1,401385,100,0.02,10,105,0.03,-5,0.00,1720,0.17,0
927,Entry short,2024-11-01 18:31,S @ 20069,20069.25,1,401385,100,0.02,10,105,0.03,-5,0.00,1720,0.17,0
928,Exit short,2024-11-04 19:52,xS,20167,1,403245,-105,-0.03,10,0,0.00,-100,-0.02,1615,0.16,0
928,Entry short,2024-11-04 19:52,S @ 20162,20162.25,1,403245,-105,-0.03,10,0,0.00,-100,-0.02,1615,0.16,0
929,Exit short,2024-11-04 19:59,xS,20168.5,1,403245,-135,-0.03,10,75,0.02,-130,-0.03,1480,0.15,3
929,Entry short,2024-11-04 19:56,S @ 20162,20162.25,1,403245,-135,-0.03,10,75,0.02,-130,-0.03,1480,0.15,3
930,Exit short,2024-11-04 20:03,xS,20154.75,1,403245,140,0.03,10,145,0.04,-55,-0.01,1620,0.16,1
930,Entry short,2024-11-04 20:02,S @ 20162,20162.25,1,403245,140,0.03,10,145,0.04,-55,-0.01,1620,0.16,1
931,Exit long,2024-11-04 20:12,xL,20156.25,1,403235,-120,-0.03,10,0,0.00,-115,-0.03,1500,0.15,1
931,Entry long,2024-11-04 20:11,L @ 20162,20161.75,1,403235,-120,-0.03,10,0,0.00,-115,-0.03,1500,0.15,1
932,Exit short,2024-11-04 20:22,xS,20157,1,403245,95,0.02,10,100,0.02,-80,-0.02,1595,0.16,2
932,Entry short,2024-11-04 20:20,S @ 20162,20162.25,1,403245,95,0.02,10,100,0.02,-80,-0.02,1595,0.16,2
933,Exit short,2024-11-04 20:29,xS,20157,1,403245,95,0.02,10,100,0.02,-35,-0.01,1690,0.17,1
933,Entry short,2024-11-04 20:28,S @ 20162,20162.25,1,403245,95,0.02,10,100,0.02,-35,-0.01,1690,0.17,1
934,Exit short,2024-11-04 23:58,xS,20168,1,403245,-125,-0.03,10,0,0.00,-120,-0.03,1565,0.16,1
934,Entry short,2024-11-04 23:57,S @ 20162,20162.25,1,403245,-125,-0.03,10,0,0.00,-120,-0.03,1565,0.16,1
935,Exit short,2024-11-05 00:20,xS,20169,1,403245,-145,-0.04,10,0,0.00,-140,-0.03,1420,0.14,1
935,Entry short,2024-11-05 00:19,S @ 20162,20162.25,1,403245,-145,-0.04,10,0,0.00,-140,-0.03,1420,0.14,1
936,Exit long,2024-11-05 00:44,xL,20155.5,1,403235,-135,-0.03,10,0,0.00,-130,-0.03,1285,0.13,1
936,Entry long,2024-11-05 00:43,L @ 20162,20161.75,1,403235,-135,-0.03,10,0,0.00,-130,-0.03,1285,0.13,1
937,Exit short,2024-11-05 02:20,xS,20167,1,403245,-105,-0.03,10,95,0.02,-100,-0.02,1180,0.12,2
937,Entry short,2024-11-05 02:18,S @ 20162,20162.25,1,403245,-105,-0.03,10,95,0.02,-100,-0.02,1180,0.12,2
938,Exit long,2024-11-05 02:22,xL,20157,1,403235,-105,-0.03,10,0,0.00,-100,-0.02,1075,0.11,0
938,Entry long,2024-11-05 02:22,L @ 20162,20161.75,1,403235,-105,-0.03,10,0,0.00,-100,-0.02,1075,0.11,0
939,Exit short,2024-11-05 05:23,xS,20155.75,1,403245,120,0.03,10,125,0.03,-25,-0.01,1195,0.12,0
939,Entry short,2024-11-05 05:23,S @ 20162,20162.25,1,403245,120,0.03,10,125,0.03,-25,-0.01,1195,0.12,0
940,Exit long,2024-11-05 05:55,SAR,20156,1,403235,-125,-0.03,10,140,0.03,-130,-0.03,1070,0.11,8
940,Entry long,2024-11-05 05:47,L @ 20162,20161.75,1,403235,-125,-0.03,10,140,0.03,-130,-0.03,1070,0.11,8
941,Exit short,2024-11-05 06:08,xS,20168.25,1,403245,-130,-0.03,10,60,0.01,-125,-0.03,940,0.09,1
941,Entry short,2024-11-05 06:07,S @ 20162,20162.25,1,403245,-130,-0.03,10,60,0.01,-125,-0.03,940,0.09,1
942,Exit short,2024-11-05 06:15,xS,20154.75,1,403245,140,0.03,10,145,0.04,-10,0.00,1080,0.11,0
942,Entry short,2024-11-05 06:15,S @ 20162,20162.25,1,403245,140,0.03,10,145,0.04,-10,0.00,1080,0.11,0
943,Exit long,2024-11-05 18:29,xL,20124,1,402575,-105,-0.03,10,75,0.02,-100,-0.02,975,0.10,4
943,Entry long,2024-11-05 18:25,L @ 20129,20128.75,1,402575,-105,-0.03,10,75,0.02,-100,-0.02,975,0.10,4
944,Exit long,2024-11-05 19:42,xL,20134,1,402575,95,0.02,10,100,0.02,-25,-0.01,1070,0.11,1
944,Entry long,2024-11-05 19:41,L @ 20129,20128.75,1,402575,95,0.02,10,100,0.02,-25,-0.01,1070,0.11,1
945,Exit long,2024-11-05 23:40,xL,20134,1,402575,95,0.02,10,100,0.02,-65,-0.02,1165,0.12,5
945,Entry long,2024-11-05 23:35,L @ 20129,20128.75,1,402575,95,0.02,10,100,0.02,-65,-0.02,1165,0.12,5
946,Exit long,2024-11-06 00:59,xL,20124,1,402575,-105,-0.03,10,0,0.00,-100,-0.02,1060,0.11,0
946,Entry long,2024-11-06 00:59,L @ 20129,20128.75,1,402575,-105,-0.03,10,0,0.00,-100,-0.02,1060,0.11,0
947,Exit short,2024-11-06 01:15,xS,20139,1,402585,-205,-0.05,10,25,0.01,-200,-0.05,855,0.09,4
947,Entry short,2024-11-06 01:11,S @ 20129,20129.25,1,402585,-205,-0.05,10,25,0.01,-200,-0.05,855,0.09,4
948,Exit long,2024-11-08 23:10,xL,21173,1,423355,95,0.02,10,100,0.02,-55,-0.01,950,0.10,3
948,Entry long,2024-11-08 23:07,L @ 21168,21167.75,1,423355,95,0.02,10,100,0.02,-55,-0.01,950,0.10,3
949,Exit short,2024-11-08 23:16,xS,21163,1,423365,95,0.02,10,100,0.02,-70,-0.02,1045,0.10,1
949,Entry short,2024-11-08 23:15,S @ 21168,21168.25,1,423365,95,0.02,10,100,0.02,-70,-0.02,1045,0.10,1
950,Exit short,2024-11-09 00:39,xS,21163,1,423365,95,0.02,10,100,0.02,-55,-0.01,1140,0.11,1
950,Entry short,2024-11-09 00:38,S @ 21168,21168.25,1,423365,95,0.02,10,100,0.02,-55,-0.01,1140,0.11,1
951,Exit short,2024-11-09 00:47,SAR,21171.75,1,423365,-80,-0.02,10,0,0.00,-95,-0.02,1060,0.11,1
951,Entry short,2024-11-09 00:46,S @ 21168,21168.25,1,423365,-80,-0.02,10,0,0.00,-95,-0.02,1060,0.11,1
952,Exit long,2024-11-09 02:11,xL,21174.5,1,423355,125,0.03,10,130,0.03,-55,-0.01,1185,0.12,1
952,Entry long,2024-11-09 02:10,L @ 21168,21167.75,1,423355,125,0.03,10,130,0.03,-55,-0.01,1185,0.12,1
953,Exit short,2024-11-12 02:36,SAR,21228.25,1,424465,-110,-0.03,10,220,0.05,-155,-0.04,1075,0.11,3
953,Entry short,2024-11-12 02:33,S @ 21223,21223.25,1,424465,-110,-0.03,10,220,0.05,-155,-0.04,1075,0.11,3
954,Exit long,2024-11-12 02:42,xL,21214.75,1,424455,-170,-0.04,10,0,0.00,-165,-0.04,905,0.09,0
954,Entry long,2024-11-12 02:42,L @ 21223,21222.75,1,424455,-170,-0.04,10,0,0.00,-165,-0.04,905,0.09,0
955,Exit short,2024-11-12 02:55,xS,21234.5,1,424465,-235,-0.06,10,105,0.02,-230,-0.05,670,0.07,2
955,Entry short,2024-11-12 02:53,S @ 21223,21223.25,1,424465,-235,-0.06,10,105,0.02,-230,-0.05,670,0.07,2
956,Exit long,2024-11-12 03:03,xL,21229.75,1,424455,130,0.03,10,135,0.03,-55,-0.01,800,0.08,1
956,Entry long,2024-11-12 03:02,L @ 21223,21222.75,1,424455,130,0.03,10,135,0.03,-55,-0.01,800,0.08,1
957,Exit long,2024-11-12 03:22,xL,21230,1,424455,135,0.03,10,140,0.03,-5,0.00,935,0.09,0
957,Entry long,2024-11-12 03:22,L @ 21223,21222.75,1,424455,135,0.03,10,140,0.03,-5,0.00,935,0.09,0
958,Exit short,2024-11-12 08:00,xS,21215.5,1,424465,145,0.03,10,150,0.04,-45,-0.01,1080,0.11,1
958,Entry short,2024-11-12 07:59,S @ 21223,21223.25,1,424465,145,0.03,10,150,0.04,-45,-0.01,1080,0.11,1
959,Exit short,2024-11-12 13:56,xS,21205.5,1,423985,-135,-0.03,10,95,0.02,-130,-0.03,945,0.09,4
959,Entry short,2024-11-12 13:52,S @ 21199,21199.25,1,423985,-135,-0.03,10,95,0.02,-130,-0.03,945,0.09,4
960,Exit short,2024-11-12 17:10,xS,21204,1,423985,-105,-0.02,10,65,0.02,-100,-0.02,840,0.08,6
960,Entry short,2024-11-12 17:04,S @ 21199,21199.25,1,423985,-105,-0.02,10,65,0.02,-100,-0.02,840,0.08,6
961,Exit long,2024-11-12 18:25,xL,21194,1,423975,-105,-0.02,10,0,0.00,-100,-0.02,735,0.07,0
961,Entry long,2024-11-12 18:25,L @ 21199,21198.75,1,423975,-105,-0.02,10,0,0.00,-100,-0.02,735,0.07,0
962,Exit short,2024-11-12 18:48,xS,21211.5,1,423985,-255,-0.06,10,245,0.06,-250,-0.06,480,0.05,18
962,Entry short,2024-11-12 18:30,S @ 21199,21199.25,1,423985,-255,-0.06,10,245,0.06,-250,-0.06,480,0.05,18
963,Exit long,2024-11-12 20:09,xL,21194,1,423975,-105,-0.02,10,40,0.01,-100,-0.02,375,0.04,2
963,Entry long,2024-11-12 20:07,L @ 21199,21198.75,1,423975,-105,-0.02,10,40,0.01,-100,-0.02,375,0.04,2
964,Exit long,2024-11-12 20:46,xL,21194,1,423975,-105,-0.02,10,15,0.00,-100,-0.02,270,0.03,1
964,Entry long,2024-11-12 20:45,L @ 21199,21198.75,1,423975,-105,-0.02,10,15,0.00,-100,-0.02,270,0.03,1
965,Exit short,2024-11-12 20:54,xS,21194,1,423985,95,0.02,10,100,0.02,-5,0.00,365,0.04,1
965,Entry short,2024-11-12 20:53,S @ 21199,21199.25,1,423985,95,0.02,10,100,0.02,-5,0.00,365,0.04,1
966,Exit short,2024-11-12 23:25,xS,21192.5,1,423985,125,0.03,10,130,0.03,-35,-0.01,490,0.05,2
966,Entry short,2024-11-12 23:23,S @ 21199,21199.25,1,423985,125,0.03,10,130,0.03,-35,-0.01,490,0.05,2
967,Exit long,2024-11-12 23:46,xL,21206.75,1,423975,150,0.04,10,155,0.04,-15,0.00,640,0.06,3
967,Entry long,2024-11-12 23:43,L @ 21199,21198.75,1,423975,150,0.04,10,155,0.04,-15,0.00,640,0.06,3
968,Exit short,2024-11-12 23:56,xS,21194,1,423985,95,0.02,10,100,0.02,-15,0.00,735,0.07,1
968,Entry short,2024-11-12 23:55,S @ 21199,21199.25,1,423985,95,0.02,10,100,0.02,-15,0.00,735,0.07,1
969,Exit short,2024-11-13 00:09,xS,21194,1,423985,95,0.02,10,100,0.02,-10,0.00,830,0.08,0
969,Entry short,2024-11-13 00:09,S @ 21199,21199.25,1,423985,95,0.02,10,100,0.02,-10,0.00,830,0.08,0
970,Exit long,2024-11-13 01:14,xL,21204.75,1,423975,110,0.03,10,115,0.03,-10,0.00,940,0.09,1
970,Entry long,2024-11-13 01:13,L @ 21199,21198.75,1,423975,110,0.03,10,115,0.03,-10,0.00,940,0.09,1
971,Exit short,2024-11-13 01:35,SAR,21210,1,423985,-225,-0.05,10,125,0.03,-305,-0.07,715,0.07,2
971,Entry short,2024-11-13 01:33,S @ 21199,21199.25,1,423985,-225,-0.05,10,125,0.03,-305,-0.07,715,0.07,2
972,Exit long,2024-11-13 02:05,SAR,21192.25,1,423975,-140,-0.03,10,0,0.00,-170,-0.04,575,0.06,1
972,Entry long,2024-11-13 02:04,L @ 21199,21198.75,1,423975,-140,-0.03,10,0,0.00,-170,-0.04,575,0.06,1
973,Exit short,2024-11-13 02:58,xS,21188.25,1,423985,210,0.05,10,215,0.05,-30,-0.01,785,0.08,0
973,Entry short,2024-11-13 02:58,S @ 21199,21199.25,1,423985,210,0.05,10,215,0.05,-30,-0.01,785,0.08,0
974,Exit short,2024-11-13 03:21,xS,21192.5,1,423985,125,0.03,10,130,0.03,-50,-0.01,910,0.09,1
974,Entry short,2024-11-13 03:20,S @ 21199,21199.25,1,423985,125,0.03,10,130,0.03,-50,-0.01,910,0.09,1
975,Exit short,2024-11-13 06:37,xS,21204.5,1,423985,-115,-0.03,10,75,0.02,-110,-0.03,795,0.08,1
975,Entry short,2024-11-13 06:36,S @ 21199,21199.25,1,423985,-115,-0.03,10,75,0.02,-110,-0.03,795,0.08,1
976,Exit long,2024-11-13 06:45,xL,21194,1,423975,-105,-0.02,10,0,0.00,-100,-0.02,690,0.07,0
976,Entry long,2024-11-13 06:45,L @ 21199,21198.75,1,423975,-105,-0.02,10,0,0.00,-100,-0.02,690,0.07,0
977,Exit long,2024-11-13 07:46,xL,21191.75,1,423975,-150,-0.04,10,0,0.00,-145,-0.03,540,0.05,0
977,Entry long,2024-11-13 07:46,L @ 21199,21198.75,1,423975,-150,-0.04,10,0,0.00,-145,-0.03,540,0.05,0
978,Exit short,2024-11-14 01:07,xS,21193.25,1,423705,-170,-0.04,10,0,0.00,-165,-0.04,370,0.04,2
978,Entry short,2024-11-14 01:05,S @ 21185,21185.25,1,423705,-170,-0.04,10,0,0.00,-165,-0.04,370,0.04,2
979,Exit short,2024-11-14 01:27,xS,21172.25,1,423705,250,0.06,10,255,0.06,-100,-0.02,620,0.06,8
979,Entry short,2024-11-14 01:19,S @ 21185,21185.25,1,423705,250,0.06,10,255,0.06,-100,-0.02,620,0.06,8
980,Exit long,2024-11-14 04:14,xL,21190,1,423695,95,0.02,10,100,0.02,-20,0.00,715,0.07,0
980,Entry long,2024-11-14 04:14,L @ 21185,21184.75,1,423695,95,0.02,10,100,0.02,-20,0.00,715,0.07,0
981,Exit short,2024-11-14 04:31,xS,21190,1,423705,-105,-0.02,10,0,0.00,-100,-0.02,610,0.06,0
981,Entry short,2024-11-14 04:31,S @ 21185,21185.25,1,423705,-105,-0.02,10,0,0.00,-100,-0.02,610,0.06,0
982,Exit long,2024-11-14 04:36,xL,21190,1,423695,95,0.02,10,100,0.02,-65,-0.02,705,0.07,2
982,Entry long,2024-11-14 04:34,L @ 21185,21184.75,1,423695,95,0.02,10,100,0.02,-65,-0.02,705,0.07,2
983,Exit long,2024-11-14 06:40,xL,21178,1,423695,-145,-0.03,10,0,0.00,-140,-0.03,560,0.06,0
983,Entry long,2024-11-14 06:40,L @ 21185,21184.75,1,423695,-145,-0.03,10,0,0.00,-140,-0.03,560,0.06,0
984,Exit long,2024-11-14 07:01,xL,21176.5,1,423695,-175,-0.04,10,140,0.03,-170,-0.04,385,0.04,6
984,Entry long,2024-11-14 06:55,L @ 21185,21184.75,1,423695,-175,-0.04,10,140,0.03,-170,-0.04,385,0.04,6
985,Exit short,2024-11-14 07:33,xS,21192.25,1,423705,-150,-0.04,10,0,0.00,-145,-0.03,235,0.02,0
985,Entry short,2024-11-14 07:33,S @ 21185,21185.25,1,423705,-150,-0.04,10,0,0.00,-145,-0.03,235,0.02,0
986,Exit long,2024-11-14 07:50,xL,21175.25,1,423695,-200,-0.05,10,0,0.00,-195,-0.05,35,0.00,0
986,Entry long,2024-11-14 07:50,L @ 21185,21184.75,1,423695,-200,-0.05,10,0,0.00,-195,-0.05,35,0.00,0
987,Exit long,2024-11-14 20:17,xL,21162,1,423395,-165,-0.04,10,30,0.01,-160,-0.04,-130,-0.01,1
987,Entry long,2024-11-14 20:16,L @ 21170,21169.75,1,423395,-165,-0.04,10,30,0.01,-160,-0.04,-130,-0.01,1
988,Exit short,2024-11-14 21:23,xS,21165,1,423405,95,0.02,10,100,0.02,-55,-0.01,-35,0.00,2
988,Entry short,2024-11-14 21:21,S @ 21170,21170.25,1,423405,95,0.02,10,100,0.02,-55,-0.01,-35,0.00,2
989,Exit short,2024-11-14 21:56,xS,21161,1,423405,175,0.04,10,180,0.04,-10,0.00,140,0.01,7
989,Entry short,2024-11-14 21:49,S @ 21170,21170.25,1,423405,175,0.04,10,180,0.04,-10,0.00,140,0.01,7
990,Exit short,2024-11-14 22:41,xS,21165,1,423405,95,0.02,10,100,0.02,-40,-0.01,235,0.02,4
990,Entry short,2024-11-14 22:37,S @ 21170,21170.25,1,423405,95,0.02,10,100,0.02,-40,-0.01,235,0.02,4
991,Exit short,2024-11-14 23:23,xS,21165,1,423405,95,0.02,10,100,0.02,-70,-0.02,330,0.03,9
991,Entry short,2024-11-14 23:14,S @ 21170,21170.25,1,423405,95,0.02,10,100,0.02,-70,-0.02,330,0.03,9
992,Exit short,2024-11-15 00:30,xS,21162.25,1,423405,150,0.04,10,155,0.04,-135,-0.03,480,0.05,16
992,Entry short,2024-11-15 00:14,S @ 21170,21170.25,1,423405,150,0.04,10,155,0.04,-135,-0.03,480,0.05,16
993,Exit short,2024-11-15 01:30,xS,21163,1,423405,135,0.03,10,140,0.03,-40,-0.01,615,0.06,0
993,Entry short,2024-11-15 01:30,S @ 21170,21170.25,1,423405,135,0.03,10,140,0.03,-40,-0.01,615,0.06,0
994,Exit short,2024-11-21 03:51,xS,20685.75,1,413485,-240,-0.06,10,0,0.00,-235,-0.06,375,0.04,1
994,Entry short,2024-11-21 03:50,S @ 20674,20674.25,1,413485,-240,-0.06,10,0,0.00,-235,-0.06,375,0.04,1
995,Exit long,2024-11-21 18:36,xL,20626.25,1,412315,200,0.05,10,205,0.05,-185,-0.04,575,0.06,1
995,Entry long,2024-11-21 18:35,L @ 20616,20615.75,1,412315,200,0.05,10,205,0.05,-185,-0.04,575,0.06,1
996,Exit long,2024-11-21 20:25,SAR,20612,1,412315,-85,-0.02,10,175,0.04,-185,-0.04,490,0.05,7
996,Entry long,2024-11-21 20:18,L @ 20616,20615.75,1,412315,-85,-0.02,10,175,0.04,-185,-0.04,490,0.05,7
997,Exit short,2024-11-21 20:25,xS,20623.25,1,412325,-150,-0.04,10,0,0.00,-145,-0.04,340,0.03,0
997,Entry short,2024-11-21 20:25,S @ 20616,20616.25,1,412325,-150,-0.04,10,0,0.00,-145,-0.04,340,0.03,0
998,Exit long,2024-11-21 20:27,xL,20606.5,1,412315,-195,-0.05,10,0,0.00,-190,-0.05,145,0.01,0
998,Entry long,2024-11-21 20:27,L @ 20616,20615.75,1,412315,-195,-0.05,10,0,0.00,-190,-0.05,145,0.01,0
999,Exit short,2024-11-21 20:32,SAR,20625,1,412325,-185,-0.04,10,0,0.00,-190,-0.05,-40,0.00,1
999,Entry short,2024-11-21 20:31,S @ 20616,20616.25,1,412325,-185,-0.04,10,0,0.00,-190,-0.05,-40,0.00,1
1000,Exit long,2024-11-21 20:35,xL,20624.5,1,412315,165,0.04,10,170,0.04,-95,-0.02,125,0.01,2
1000,Entry long,2024-11-21 20:33,L @ 20616,20615.75,1,412315,165,0.04,10,170,0.04,-95,-0.02,125,0.01,2
1001,Exit long,2024-11-22 02:05,xL,20603.75,1,412315,-250,-0.06,10,160,0.04,-245,-0.06,-125,-0.01,1
1001,Entry long,2024-11-22 02:04,L @ 20616,20615.75,1,412315,-250,-0.06,10,160,0.04,-245,-0.06,-125,-0.01,1
1002,Exit long,2024-11-22 02:24,xL,20594.75,1,412315,-430,-0.10,10,210,0.05,-425,-0.10,-555,-0.06,1
1002,Entry long,2024-11-22 02:23,L @ 20616,20615.75,1,412315,-430,-0.10,10,210,0.05,-425,-0.10,-555,-0.06,1
1003,Exit long,2024-11-22 14:28,SAR,20833.75,1,416755,-90,-0.02,10,0,0.00,-85,-0.02,-645,-0.06,1
1003,Entry long,2024-11-22 14:27,L @ 20838,20837.75,1,416755,-90,-0.02,10,0,0.00,-85,-0.02,-645,-0.06,1
1004,Exit short,2024-11-23 01:42,xS,20844.5,1,416765,-135,-0.03,10,0,0.00,-130,-0.03,-780,-0.08,0
1004,Entry short,2024-11-23 01:42,S @ 20838,20838.25,1,416765,-135,-0.03,10,0,0.00,-130,-0.03,-780,-0.08,0
1005,Exit long,2024-11-23 01:45,xL,20831.75,1,416755,-130,-0.03,10,0,0.00,-125,-0.03,-910,-0.09,0
1005,Entry long,2024-11-23 01:45,L @ 20838,20837.75,1,416755,-130,-0.03,10,0,0.00,-125,-0.03,-910,-0.09,0
1006,Exit short,2024-11-23 01:58,xS,20848.25,1,416765,-210,-0.05,10,35,0.01,-205,-0.05,-1120,-0.11,1
1006,Entry short,2024-11-23 01:57,S @ 20838,20838.25,1,416765,-210,-0.05,10,35,0.01,-205,-0.05,-1120,-0.11,1
1007,Exit long,2024-11-23 02:00,xL,20832.5,1,416755,-115,-0.03,10,0,0.00,-110,-0.03,-1235,-0.12,0
1007,Entry long,2024-11-23 02:00,L @ 20838,20837.75,1,416755,-115,-0.03,10,0,0.00,-110,-0.03,-1235,-0.12,0
1008,Exit long,2024-11-23 02:03,xL,20827.5,1,416755,-215,-0.05,10,0,0.00,-210,-0.05,-1450,-0.14,0
1008,Entry long,2024-11-23 02:03,L @ 20838,20837.75,1,416755,-215,-0.05,10,0,0.00,-210,-0.05,-1450,-0.14,0
1009,Exit short,2024-11-23 02:46,xS,20820.25,1,416765,350,0.08,10,355,0.09,-280,-0.07,-1100,-0.11,2
1009,Entry short,2024-11-23 02:44,S @ 20838,20838.25,1,416765,350,0.08,10,355,0.09,-280,-0.07,-1100,-0.11,2
1010,Exit short,2024-11-23 02:48,xS,20828.75,1,416765,180,0.04,10,185,0.04,-5,0.00,-920,-0.09,1
1010,Entry short,2024-11-23 02:47,S @ 20838,20838.25,1,416765,180,0.04,10,185,0.04,-5,0.00,-920,-0.09,1
1011,Exit short,2024-11-23 04:13,xS,20832.5,1,416765,105,0.03,10,110,0.03,-30,-0.01,-815,-0.08,0
1011,Entry short,2024-11-23 04:13,S @ 20838,20838.25,1,416765,105,0.03,10,110,0.03,-30,-0.01,-815,-0.08,0
1012,Exit long,2024-11-23 04:30,xL,20830.25,1,416755,-160,-0.04,10,65,0.02,-155,-0.04,-975,-0.10,2
1012,Entry long,2024-11-23 04:28,L @ 20838,20837.75,1,416755,-160,-0.04,10,65,0.02,-155,-0.04,-975,-0.10,2
1013,Exit short,2024-11-23 04:50,xS,20843,1,416765,-105,-0.03,10,75,0.02,-100,-0.02,-1080,-0.11,1
1013,Entry short,2024-11-23 04:49,S @ 20838,20838.25,1,416765,-105,-0.03,10,75,0.02,-100,-0.02,-1080,-0.11,1
1014,Exit long,2024-11-23 05:42,xL,20831.5,1,416755,-135,-0.03,10,115,0.03,-130,-0.03,-1215,-0.12,2
1014,Entry long,2024-11-23 05:40,L @ 20838,20837.75,1,416755,-135,-0.03,10,115,0.03,-130,-0.03,-1215,-0.12,2
1015,Exit long,2024-11-23 05:51,xL,20828,1,416755,-205,-0.05,10,0,0.00,-200,-0.05,-1420,-0.14,1
1015,Entry long,2024-11-23 05:50,L @ 20838,20837.75,1,416755,-205,-0.05,10,0,0.00,-200,-0.05,-1420,-0.14,1
1016,Exit long,2024-11-23 06:01,xL,20843,1,416755,95,0.02,10,100,0.02,-30,-0.01,-1325,-0.13,1
1016,Entry long,2024-11-23 06:00,L @ 20838,20837.75,1,416755,95,0.02,10,100,0.02,-30,-0.01,-1325,-0.13,1
1017,Exit long,2024-11-23 06:41,SAR,20833.75,1,416755,-90,-0.02,10,65,0.02,-90,-0.02,-1415,-0.14,3
1017,Entry long,2024-11-23 06:38,L @ 20838,20837.75,1,416755,-90,-0.02,10,65,0.02,-90,-0.02,-1415,-0.14,3
1018,Exit short,2024-11-23 06:50,xS,20833,1,416765,95,0.02,10,100,0.02,-10,0.00,-1320,-0.13,2
1018,Entry short,2024-11-23 06:48,S @ 20838,20838.25,1,416765,95,0.02,10,100,0.02,-10,0.00,-1320,-0.13,2
1019,Exit short,2024-11-26 04:25,xS,20825,1,416405,-105,-0.03,10,0,0.00,-100,-0.02,-1425,-0.14,0
1019,Entry short,2024-11-26 04:25,S @ 20820,20820.25,1,416405,-105,-0.03,10,0,0.00,-100,-0.02,-1425,-0.14,0
1020,Exit long,2024-11-26 04:29,xL,20813.75,1,416395,-130,-0.03,10,0,0.00,-125,-0.03,-1555,-0.16,0
1020,Entry long,2024-11-26 04:29,L @ 20820,20819.75,1,416395,-130,-0.03,10,0,0.00,-125,-0.03,-1555,-0.16,0
1021,Exit long,2024-11-26 04:44,SAR,20815.25,1,416395,-100,-0.02,10,175,0.04,-135,-0.03,-1655,-0.17,2
1021,Entry long,2024-11-26 04:42,L @ 20820,20819.75,1,416395,-100,-0.02,10,175,0.04,-135,-0.03,-1655,-0.17,2
