Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
999,Exit short,2024-10-09 05:37,xS,20260.5,1,405350,130,0.03,10,135,0.03,-10,0.00,-7000,-0.70,0
999,Entry short,2024-10-09 05:37,S @ 20267.25,20267.5,1,405350,130,0.03,10,135,0.03,-10,0.00,-7000,-0.70,0
1000,Exit short,2024-10-09 06:06,SAR,20270.75,1,405350,-75,-0.02,10,0,0.00,-95,-0.02,-7075,-0.71,1
1000,Entry short,2024-10-09 06:05,S @ 20267.25,20267.5,1,405350,-75,-0.02,10,0,0.00,-95,-0.02,-7075,-0.71,1
1001,Exit short,2024-10-16 01:42,xS,20396.5,1,407670,-270,-0.07,10,0,0.00,-265,-0.07,-7345,-0.73,0
1001,Entry short,2024-10-16 01:42,S @ 20383.25,20383.5,1,407670,-270,-0.07,10,0,0.00,-265,-0.07,-7345,-0.73,0
1002,Exit long,2024-10-16 01:44,xL,20398.5,1,407660,300,0.07,10,305,0.07,-235,-0.06,-7045,-0.70,1
1002,Entry long,2024-10-16 01:43,L @ 20383.25,20383,1,407660,300,0.07,10,305,0.07,-235,-0.06,-7045,-0.70,1
1003,Exit long,2024-10-16 02:06,xL,20393.75,1,407660,205,0.05,10,210,0.05,-85,-0.02,-6840,-0.68,0
1003,Entry long,2024-10-16 02:06,L @ 20383.25,20383,1,407660,205,0.05,10,210,0.05,-85,-0.02,-6840,-0.68,0
1004,Exit short,2024-10-16 02:11,xS,20398.5,1,407670,-310,-0.08,10,0,0.00,-305,-0.07,-7150,-0.71,0
1004,Entry short,2024-10-16 02:11,S @ 20383.25,20383.5,1,407670,-310,-0.08,10,0,0.00,-305,-0.07,-7150,-0.71,0
1005,Exit long,2024-10-16 02:52,SAR,20379.75,1,407660,-75,-0.02,10,0,0.00,-185,-0.05,-7225,-0.72,1
1005,Entry long,2024-10-16 02:51,L @ 20383.25,20383,1,407660,-75,-0.02,10,0,0.00,-185,-0.05,-7225,-0.72,1
1006,Exit short,2024-10-16 03:10,SAR,20389.25,1,407670,-125,-0.03,10,0,0.00,-155,-0.04,-7350,-0.73,1
1006,Entry short,2024-10-16 03:09,S @ 20383.25,20383.5,1,407670,-125,-0.03,10,0,0.00,-155,-0.04,-7350,-0.73,1
1007,Exit long,2024-10-16 03:14,xL,20394.75,1,407660,225,0.06,10,230,0.06,-105,-0.03,-7125,-0.71,2
1007,Entry long,2024-10-16 03:12,L @ 20383.25,20383,1,407660,225,0.06,10,230,0.06,-105,-0.03,-7125,-0.71,2
1008,Exit short,2024-10-16 03:52,xS,20378.25,1,407670,95,0.02,10,100,0.02,-70,-0.02,-7030,-0.70,1
1008,Entry short,2024-10-16 03:51,S @ 20383.25,20383.5,1,407670,95,0.02,10,100,0.02,-70,-0.02,-7030,-0.70,1
1009,Exit short,2024-10-16 04:02,xS,20378.25,1,407670,95,0.02,10,100,0.02,-70,-0.02,-6935,-0.69,1
1009,Entry short,2024-10-16 04:01,S @ 20383.25,20383.5,1,407670,95,0.02,10,100,0.02,-70,-0.02,-6935,-0.69,1
1010,Exit short,2024-10-16 04:07,xS,20388.25,1,407670,-105,-0.03,10,0,0.00,-100,-0.02,-7040,-0.70,1
1010,Entry short,2024-10-16 04:06,S @ 20383.25,20383.5,1,407670,-105,-0.03,10,0,0.00,-100,-0.02,-7040,-0.70,1
1011,Exit short,2024-10-16 04:45,xS,20377,1,407670,120,0.03,10,125,0.03,-70,-0.02,-6920,-0.69,2
1011,Entry short,2024-10-16 04:43,S @ 20383.25,20383.5,1,407670,120,0.03,10,125,0.03,-70,-0.02,-6920,-0.69,2
1012,Exit short,2024-10-16 05:25,xS,20377.25,1,407670,115,0.03,10,120,0.03,-65,-0.02,-6805,-0.68,1
1012,Entry short,2024-10-16 05:24,S @ 20383.25,20383.5,1,407670,115,0.03,10,120,0.03,-65,-0.02,-6805,-0.68,1
1013,Exit short,2024-10-17 00:50,xS,20230.75,1,405085,460,0.11,10,465,0.11,-90,-0.02,-6345,-0.63,3
1013,Entry short,2024-10-17 00:47,S @ 20254,20254.25,1,405085,460,0.11,10,465,0.11,-90,-0.02,-6345,-0.63,3
1014,Exit short,2024-10-17 01:06,xS,20261.25,1,405085,-150,-0.04,10,0,0.00,-145,-0.04,-6495,-0.65,0
1014,Entry short,2024-10-17 01:06,S @ 20254,20254.25,1,405085,-150,-0.04,10,0,0.00,-145,-0.04,-6495,-0.65,0
1015,Exit long,2024-10-17 01:45,xL,20265.5,1,405075,225,0.06,10,230,0.06,-165,-0.04,-6270,-0.63,3
1015,Entry long,2024-10-17 01:42,L @ 20254,20253.75,1,405075,225,0.06,10,230,0.06,-165,-0.04,-6270,-0.63,3
1016,Exit long,2024-10-17 17:24,SAR,20395.5,1,407965,-65,-0.02,10,0,0.00,-85,-0.02,-6335,-0.63,1
1016,Entry long,2024-10-17 17:23,L @ 20398.5,20398.25,1,407965,-65,-0.02,10,0,0.00,-85,-0.02,-6335,-0.63,1
1017,Exit short,2024-10-18 01:08,SAR,20402.25,1,407975,-80,-0.02,10,0,0.00,-215,-0.05,-6415,-0.64,1
1017,Entry short,2024-10-18 01:07,S @ 20398.5,20398.75,1,407975,-80,-0.02,10,0,0.00,-215,-0.05,-6415,-0.64,1
1018,Exit short,2024-10-18 01:13,SAR,20401.75,1,407975,-70,-0.02,10,0,0.00,-95,-0.02,-6485,-0.65,1
1018,Entry short,2024-10-18 01:12,S @ 20398.5,20398.75,1,407975,-70,-0.02,10,0,0.00,-95,-0.02,-6485,-0.65,1
1019,Exit short,2024-10-18 01:14,xS,20404,1,407975,-115,-0.03,10,0,0.00,-110,-0.03,-6600,-0.66,0
1019,Entry short,2024-10-18 01:14,S @ 20398.5,20398.75,1,407975,-115,-0.03,10,0,0.00,-110,-0.03,-6600,-0.66,0
1020,Exit long,2024-10-18 01:45,xL,20415.75,1,407965,340,0.08,10,345,0.08,-270,-0.07,-6260,-0.63,2
1020,Entry long,2024-10-18 01:43,L @ 20398.5,20398.25,1,407965,340,0.08,10,345,0.08,-270,-0.07,-6260,-0.63,2
1021,Exit short,2024-10-18 01:54,xS,20408,1,407975,-195,-0.05,10,0,0.00,-190,-0.05,-6455,-0.65,0
1021,Entry short,2024-10-18 01:54,S @ 20398.5,20398.75,1,407975,-195,-0.05,10,0,0.00,-190,-0.05,-6455,-0.65,0
1022,Exit long,2024-10-18 02:02,xL,20384.5,1,407965,-285,-0.07,10,185,0.05,-280,-0.07,-6740,-0.67,3
1022,Entry long,2024-10-18 01:59,L @ 20398.5,20398.25,1,407965,-285,-0.07,10,185,0.05,-280,-0.07,-6740,-0.67,3
1023,Exit short,2024-10-18 02:04,xS,20389,1,407975,185,0.05,10,190,0.05,-20,0.00,-6555,-0.66,0
1023,Entry short,2024-10-18 02:04,S @ 20398.5,20398.75,1,407975,185,0.05,10,190,0.05,-20,0.00,-6555,-0.66,0
1024,Exit long,2024-10-18 05:20,SAR,20394.5,1,407965,-85,-0.02,10,570,0.14,-150,-0.04,-6640,-0.66,8
1024,Entry long,2024-10-18 05:12,L @ 20398.5,20398.25,1,407965,-85,-0.02,10,570,0.14,-150,-0.04,-6640,-0.66,8
1025,Exit short,2024-10-18 05:28,xS,20392.25,1,407975,120,0.03,10,125,0.03,-115,-0.03,-6520,-0.65,2
1025,Entry short,2024-10-18 05:26,S @ 20398.5,20398.75,1,407975,120,0.03,10,125,0.03,-115,-0.03,-6520,-0.65,2
1026,Exit short,2024-10-18 05:32,xS,20392.5,1,407975,115,0.03,10,120,0.03,-35,-0.01,-6405,-0.64,1
1026,Entry short,2024-10-18 05:31,S @ 20398.5,20398.75,1,407975,115,0.03,10,120,0.03,-35,-0.01,-6405,-0.64,1
1027,Exit short,2024-10-18 05:40,xS,20393.5,1,407975,95,0.02,10,100,0.02,-25,-0.01,-6310,-0.63,1
1027,Entry short,2024-10-18 05:39,S @ 20398.5,20398.75,1,407975,95,0.02,10,100,0.02,-25,-0.01,-6310,-0.63,1
1028,Exit long,2024-10-18 06:25,xL,20403.5,1,407965,95,0.02,10,100,0.02,-45,-0.01,-6215,-0.62,1
1028,Entry long,2024-10-18 06:24,L @ 20398.5,20398.25,1,407965,95,0.02,10,100,0.02,-45,-0.01,-6215,-0.62,1
1029,Exit long,2024-10-22 01:24,SAR,20526,1,410590,-80,-0.02,10,0,0.00,-95,-0.02,-6295,-0.63,1
1029,Entry long,2024-10-22 01:23,L @ 20529.75,20529.5,1,410590,-80,-0.02,10,0,0.00,-95,-0.02,-6295,-0.63,1
1030,Exit short,2024-10-23 05:15,xS,20563,1,411095,-175,-0.04,10,0,0.00,-170,-0.04,-6470,-0.65,0
1030,Entry short,2024-10-23 05:15,S @ 20554.5,20554.75,1,411095,-175,-0.04,10,0,0.00,-170,-0.04,-6470,-0.65,0
1031,Exit short,2024-10-23 05:28,xS,20548.75,1,411095,110,0.03,10,115,0.03,-105,-0.03,-6360,-0.64,5
1031,Entry short,2024-10-23 05:23,S @ 20554.5,20554.75,1,411095,110,0.03,10,115,0.03,-105,-0.03,-6360,-0.64,5
1032,Exit short,2024-10-23 06:47,SAR,20557.75,1,411095,-70,-0.02,10,0,0.00,-80,-0.02,-6430,-0.64,1
1032,Entry short,2024-10-23 06:46,S @ 20554.5,20554.75,1,411095,-70,-0.02,10,0,0.00,-80,-0.02,-6430,-0.64,1
1033,Exit long,2024-10-23 06:50,xL,20548,1,411085,-135,-0.03,10,0,0.00,-130,-0.03,-6565,-0.66,0
1033,Entry long,2024-10-23 06:50,L @ 20554.5,20554.25,1,411085,-135,-0.03,10,0,0.00,-130,-0.03,-6565,-0.66,0
1034,Exit long,2024-10-23 06:58,xL,20549.5,1,411085,-105,-0.03,10,85,0.02,-100,-0.02,-6670,-0.67,1
1034,Entry long,2024-10-23 06:57,L @ 20554.5,20554.25,1,411085,-105,-0.03,10,85,0.02,-100,-0.02,-6670,-0.67,1
1035,Exit long,2024-10-24 02:13,xL,20345.75,1,407200,-295,-0.07,10,0,0.00,-290,-0.07,-6965,-0.70,0
1035,Entry long,2024-10-24 02:13,L @ 20360.25,20360,1,407200,-295,-0.07,10,0,0.00,-290,-0.07,-6965,-0.70,0
1036,Exit short,2024-10-24 03:01,xS,20339.5,1,407210,410,0.10,10,415,0.10,-35,-0.01,-6555,-0.66,2
1036,Entry short,2024-10-24 02:59,S @ 20360.25,20360.5,1,407210,410,0.10,10,415,0.10,-35,-0.01,-6555,-0.66,2
1037,Exit short,2024-10-25 20:15,xS,20437,1,408575,-175,-0.04,10,120,0.03,-170,-0.04,-6730,-0.67,12
1037,Entry short,2024-10-25 20:03,S @ 20428.5,20428.75,1,408575,-175,-0.04,10,120,0.03,-170,-0.04,-6730,-0.67,12
1038,Exit short,2024-10-29 15:33,xS,20491,1,409725,-105,-0.03,10,60,0.01,-100,-0.02,-6835,-0.68,8
1038,Entry short,2024-10-29 15:25,S @ 20486,20486.25,1,409725,-105,-0.03,10,60,0.01,-100,-0.02,-6835,-0.68,8
1039,Exit long,2024-10-29 16:12,xL,20491,1,409715,95,0.02,10,100,0.02,-75,-0.02,-6740,-0.67,3
1039,Entry long,2024-10-29 16:09,L @ 20486,20485.75,1,409715,95,0.02,10,100,0.02,-75,-0.02,-6740,-0.67,3
1040,Exit long,2024-10-29 19:22,SAR,20482.5,1,409715,-75,-0.02,10,0,0.00,-80,-0.02,-6815,-0.68,1
1040,Entry long,2024-10-29 19:21,L @ 20486,20485.75,1,409715,-75,-0.02,10,0,0.00,-80,-0.02,-6815,-0.68,1
1041,Exit long,2024-10-29 22:10,xL,20491,1,409715,95,0.02,10,100,0.02,-75,-0.02,-6720,-0.67,0
1041,Entry long,2024-10-29 22:10,L @ 20486,20485.75,1,409715,95,0.02,10,100,0.02,-75,-0.02,-6720,-0.67,0
1042,Exit long,2024-10-29 23:21,SAR,20483.5,1,409715,-55,-0.01,10,0,0.00,-60,-0.01,-6775,-0.68,1
1042,Entry long,2024-10-29 23:20,L @ 20486,20485.75,1,409715,-55,-0.01,10,0,0.00,-60,-0.01,-6775,-0.68,1
1043,Exit short,2024-10-29 23:28,SAR,20491.75,1,409725,-120,-0.03,10,0,0.00,-115,-0.03,-6895,-0.69,1
1043,Entry short,2024-10-29 23:27,S @ 20486,20486.25,1,409725,-120,-0.03,10,0,0.00,-115,-0.03,-6895,-0.69,1
1044,Exit long,2024-10-29 23:34,xL,20494,1,409715,155,0.04,10,160,0.04,-50,-0.01,-6740,-0.67,1
1044,Entry long,2024-10-29 23:33,L @ 20486,20485.75,1,409715,155,0.04,10,160,0.04,-50,-0.01,-6740,-0.67,1
1045,Exit short,2024-10-30 00:43,xS,20469.5,1,409725,325,0.08,10,330,0.08,-20,0.00,-6415,-0.64,0
1045,Entry short,2024-10-30 00:43,S @ 20486,20486.25,1,409725,325,0.08,10,330,0.08,-20,0.00,-6415,-0.64,0
1046,Exit short,2024-10-30 04:10,xS,20670,1,413535,125,0.03,10,130,0.03,-85,-0.02,-6290,-0.63,4
1046,Entry short,2024-10-30 04:06,S @ 20676.5,20676.75,1,413535,125,0.03,10,130,0.03,-85,-0.02,-6290,-0.63,4
1047,Exit short,2024-10-30 04:25,xS,20667.75,1,413535,170,0.04,10,175,0.04,-105,-0.03,-6120,-0.61,1
1047,Entry short,2024-10-30 04:24,S @ 20676.5,20676.75,1,413535,170,0.04,10,175,0.04,-105,-0.03,-6120,-0.61,1
1048,Exit short,2024-10-30 04:36,xS,20682,1,413535,-115,-0.03,10,40,0.01,-110,-0.03,-6235,-0.62,2
1048,Entry short,2024-10-30 04:34,S @ 20676.5,20676.75,1,413535,-115,-0.03,10,40,0.01,-110,-0.03,-6235,-0.62,2
1049,Exit short,2024-10-30 04:50,xS,20671.5,1,413535,95,0.02,10,100,0.02,-20,0.00,-6140,-0.61,1
1049,Entry short,2024-10-30 04:49,S @ 20676.5,20676.75,1,413535,95,0.02,10,100,0.02,-20,0.00,-6140,-0.61,1
1050,Exit short,2024-10-30 05:09,xS,20671.5,1,413535,95,0.02,10,100,0.02,-10,0.00,-6045,-0.60,1
1050,Entry short,2024-10-30 05:08,S @ 20676.5,20676.75,1,413535,95,0.02,10,100,0.02,-10,0.00,-6045,-0.60,1
1051,Exit long,2024-10-30 11:45,xL,20765.25,1,415200,95,0.02,10,100,0.02,-50,-0.01,-5950,-0.60,0
1051,Entry long,2024-10-30 11:45,L @ 20760.25,20760,1,415200,95,0.02,10,100,0.02,-50,-0.01,-5950,-0.60,0
1052,Exit short,2024-10-30 19:05,xS,20755.25,1,415210,95,0.02,10,100,0.02,-95,-0.02,-5855,-0.59,1
1052,Entry short,2024-10-30 19:04,S @ 20760.25,20760.5,1,415210,95,0.02,10,100,0.02,-95,-0.02,-5855,-0.59,1
1053,Exit long,2024-11-06 03:01,SAR,20245,1,404965,-75,-0.02,10,0,0.00,-70,-0.02,-5930,-0.59,1
1053,Entry long,2024-11-06 03:00,L @ 20248.5,20248.25,1,404965,-75,-0.02,10,0,0.00,-70,-0.02,-5930,-0.59,1
1054,Exit short,2024-11-06 03:03,SAR,20252.25,1,404975,-80,-0.02,10,0,0.00,-105,-0.03,-6010,-0.60,1
1054,Entry short,2024-11-06 03:02,S @ 20248.5,20248.75,1,404975,-80,-0.02,10,0,0.00,-105,-0.03,-6010,-0.60,1
1055,Exit long,2024-11-06 11:39,xL,20380.5,1,407705,-105,-0.03,10,0,0.00,-100,-0.02,-6115,-0.61,0
1055,Entry long,2024-11-06 11:39,L @ 20385.5,20385.25,1,407705,-105,-0.03,10,0,0.00,-100,-0.02,-6115,-0.61,0
1056,Exit short,2024-11-06 11:43,SAR,20392.75,1,407715,-150,-0.04,10,0,0.00,-190,-0.05,-6265,-0.63,1
1056,Entry short,2024-11-06 11:42,S @ 20385.5,20385.75,1,407715,-150,-0.04,10,0,0.00,-190,-0.05,-6265,-0.63,1
1057,Exit long,2024-11-06 11:53,xL,20394,1,407665,205,0.05,10,210,0.05,-10,0.00,-6060,-0.61,1
1057,Entry long,2024-11-06 11:52,L @ 20385.5,20383.25,1,407665,205,0.05,10,210,0.05,-10,0.00,-6060,-0.61,1
1058,Exit short,2024-11-06 12:02,xS,20392,1,407800,-50,-0.01,10,30,0.01,-45,-0.01,-6110,-0.61,0
1058,Entry short,2024-11-06 12:02,S @ 20385.5,20390,1,407800,-50,-0.01,10,30,0.01,-45,-0.01,-6110,-0.61,0
1059,Exit long,2024-11-06 12:39,xL,20391.25,1,407705,110,0.03,10,115,0.03,-10,0.00,-6000,-0.60,0
1059,Entry long,2024-11-06 12:39,L @ 20385.5,20385.25,1,407705,110,0.03,10,115,0.03,-10,0.00,-6000,-0.60,0
1060,Exit long,2024-11-06 12:53,xL,20391.5,1,407705,115,0.03,10,120,0.03,-40,-0.01,-5885,-0.59,1
1060,Entry long,2024-11-06 12:52,L @ 20385.5,20385.25,1,407705,115,0.03,10,120,0.03,-40,-0.01,-5885,-0.59,1
1061,Exit short,2024-11-07 19:20,xS,20940.25,1,418710,-105,-0.03,10,0,0.00,-100,-0.02,-5990,-0.60,1
1061,Entry short,2024-11-07 19:19,S @ 20935.25,20935.5,1,418710,-105,-0.03,10,0,0.00,-100,-0.02,-5990,-0.60,1
1062,Exit short,2024-11-07 20:08,xS,20940.25,1,418710,-105,-0.03,10,75,0.02,-100,-0.02,-6095,-0.61,1
1062,Entry short,2024-11-07 20:07,S @ 20935.25,20935.5,1,418710,-105,-0.03,10,75,0.02,-100,-0.02,-6095,-0.61,1
1063,Exit short,2024-11-07 22:20,xS,20930.25,1,418710,95,0.02,10,100,0.02,-10,0.00,-6000,-0.60,2
1063,Entry short,2024-11-07 22:18,S @ 20935.25,20935.5,1,418710,95,0.02,10,100,0.02,-10,0.00,-6000,-0.60,2
1064,Exit long,2024-11-12 05:10,xL,21116,1,422430,-120,-0.03,10,0,0.00,-115,-0.03,-6120,-0.61,0
1064,Entry long,2024-11-12 05:10,L @ 21121.75,21121.5,1,422430,-120,-0.03,10,0,0.00,-115,-0.03,-6120,-0.61,0
1065,Exit short,2024-11-12 05:14,xS,21128,1,422440,-130,-0.03,10,0,0.00,-125,-0.03,-6250,-0.62,0
1065,Entry short,2024-11-12 05:14,S @ 21121.75,21122,1,422440,-130,-0.03,10,0,0.00,-125,-0.03,-6250,-0.62,0
1066,Exit long,2024-11-12 05:20,xL,21112.75,1,422430,-185,-0.04,10,25,0.01,-180,-0.04,-6435,-0.64,3
1066,Entry long,2024-11-12 05:17,L @ 21121.75,21121.5,1,422430,-185,-0.04,10,25,0.01,-180,-0.04,-6435,-0.64,3
1067,Exit short,2024-11-13 05:14,SAR,21102.25,1,421970,-85,-0.02,10,0,0.00,-100,-0.02,-6520,-0.65,1
1067,Entry short,2024-11-13 05:13,S @ 21098.25,21098.5,1,421970,-85,-0.02,10,0,0.00,-100,-0.02,-6520,-0.65,1
1068,Exit long,2024-11-14 06:03,SAR,21249.5,1,425030,-50,-0.01,10,110,0.03,-135,-0.03,-6570,-0.66,3
1068,Entry long,2024-11-14 06:00,L @ 21251.75,21251.5,1,425030,-50,-0.01,10,110,0.03,-135,-0.03,-6570,-0.66,3
1069,Exit long,2024-11-15 04:26,xL,21061.5,1,421125,95,0.02,10,100,0.02,-25,-0.01,-6475,-0.65,0
1069,Entry long,2024-11-15 04:26,L @ 21056.5,21056.25,1,421125,95,0.02,10,100,0.02,-25,-0.01,-6475,-0.65,0
1070,Exit short,2024-11-15 04:36,xS,21063.5,1,421135,-145,-0.03,10,15,0.00,-140,-0.03,-6620,-0.66,1
1070,Entry short,2024-11-15 04:35,S @ 21056.5,21056.75,1,421135,-145,-0.03,10,15,0.00,-140,-0.03,-6620,-0.66,1
1071,Exit long,2024-11-15 05:55,xL,21044.5,1,421125,-245,-0.06,10,10,0.00,-240,-0.06,-6865,-0.69,2
1071,Entry long,2024-11-15 05:53,L @ 21056.5,21056.25,1,421125,-245,-0.06,10,10,0.00,-240,-0.06,-6865,-0.69,2
1072,Exit long,2024-11-15 06:21,xL,21044.75,1,421125,-240,-0.06,10,135,0.03,-235,-0.06,-7105,-0.71,9
1072,Entry long,2024-11-15 06:12,L @ 21056.5,21056.25,1,421125,-240,-0.06,10,135,0.03,-235,-0.06,-7105,-0.71,9
1073,Exit long,2024-11-15 07:00,xL,21051,1,421125,-115,-0.03,10,0,0.00,-110,-0.03,-7220,-0.72,0
1073,Entry long,2024-11-15 07:00,L @ 21056.5,21056.25,1,421125,-115,-0.03,10,0,0.00,-110,-0.03,-7220,-0.72,0
1074,Exit short,2024-11-15 11:11,SAR,20955,1,419015,-95,-0.02,10,0,0.00,-95,-0.02,-7315,-0.73,1
1074,Entry short,2024-11-15 11:10,S @ 20950.5,20950.75,1,419015,-95,-0.02,10,0,0.00,-95,-0.02,-7315,-0.73,1
1075,Exit short,2024-11-20 01:09,xS,20481,1,409525,-105,-0.03,10,0,0.00,-100,-0.02,-7420,-0.74,0
1075,Entry short,2024-11-20 01:09,S @ 20476,20476.25,1,409525,-105,-0.03,10,0,0.00,-100,-0.02,-7420,-0.74,0
1076,Exit long,2024-11-20 06:33,xL,20730.5,1,414480,120,0.03,10,125,0.03,-50,-0.01,-7300,-0.73,0
1076,Entry long,2024-11-20 06:33,L @ 20724.25,20724,1,414480,120,0.03,10,125,0.03,-50,-0.01,-7300,-0.73,0
1077,Exit short,2024-11-20 06:38,xS,20716,1,414490,160,0.04,10,165,0.04,-110,-0.03,-7140,-0.71,2
1077,Entry short,2024-11-20 06:36,S @ 20724.25,20724.5,1,414490,160,0.04,10,165,0.04,-110,-0.03,-7140,-0.71,2
1078,Exit long,2024-11-22 00:49,xL,20855.75,1,416860,245,0.06,10,250,0.06,-160,-0.04,-6895,-0.69,3
1078,Entry long,2024-11-22 00:46,L @ 20843.25,20843,1,416860,245,0.06,10,250,0.06,-160,-0.04,-6895,-0.69,3
1079,Exit short,2024-11-22 04:46,SAR,20851.5,1,416870,-170,-0.04,10,120,0.03,-275,-0.07,-7065,-0.71,2
1079,Entry short,2024-11-22 04:44,S @ 20843.25,20843.5,1,416870,-170,-0.04,10,120,0.03,-275,-0.07,-7065,-0.71,2
1080,Exit long,2024-11-22 04:47,xL,20837,1,416860,-130,-0.03,10,0,0.00,-125,-0.03,-7195,-0.72,0
1080,Entry long,2024-11-22 04:47,L @ 20843.25,20843,1,416860,-130,-0.03,10,0,0.00,-125,-0.03,-7195,-0.72,0
1081,Exit short,2024-11-22 05:11,SAR,20852.5,1,416870,-190,-0.05,10,155,0.04,-235,-0.06,-7385,-0.74,4
1081,Entry short,2024-11-22 05:07,S @ 20843.25,20843.5,1,416870,-190,-0.05,10,155,0.04,-235,-0.06,-7385,-0.74,4
1082,Exit long,2024-11-22 05:13,xL,20838.25,1,416860,-105,-0.03,10,0,0.00,-100,-0.02,-7490,-0.75,0
1082,Entry long,2024-11-22 05:13,L @ 20843.25,20843,1,416860,-105,-0.03,10,0,0.00,-100,-0.02,-7490,-0.75,0
1083,Exit short,2024-11-22 05:30,SAR,20846.75,1,416870,-75,-0.02,10,0,0.00,-85,-0.02,-7565,-0.76,1
1083,Entry short,2024-11-22 05:29,S @ 20843.25,20843.5,1,416870,-75,-0.02,10,0,0.00,-85,-0.02,-7565,-0.76,1
1084,Exit long,2024-11-22 05:38,xL,20830.25,1,416860,-265,-0.06,10,0,0.00,-260,-0.06,-7830,-0.78,0
1084,Entry long,2024-11-22 05:38,L @ 20843.25,20843,1,416860,-265,-0.06,10,0,0.00,-260,-0.06,-7830,-0.78,0
1085,Exit short,2024-11-22 05:44,SAR,20849,1,416870,-120,-0.03,10,45,0.01,-135,-0.03,-7950,-0.79,2
1085,Entry short,2024-11-22 05:42,S @ 20843.25,20843.5,1,416870,-120,-0.03,10,45,0.01,-135,-0.03,-7950,-0.79,2
1086,Exit long,2024-11-22 05:53,SAR,20838.25,1,416860,-105,-0.03,10,110,0.03,-195,-0.05,-8055,-0.81,3
1086,Entry long,2024-11-22 05:50,L @ 20843.25,20843,1,416860,-105,-0.03,10,110,0.03,-195,-0.05,-8055,-0.81,3
1087,Exit short,2024-11-22 05:54,xS,20837.5,1,416870,110,0.03,10,115,0.03,-65,-0.02,-7945,-0.79,1
1087,Entry short,2024-11-22 05:53,S @ 20843.25,20843.5,1,416870,110,0.03,10,115,0.03,-65,-0.02,-7945,-0.79,1
1088,Exit long,2024-11-22 06:07,xL,20832,1,416860,-230,-0.06,10,205,0.05,-225,-0.05,-8175,-0.82,4
1088,Entry long,2024-11-22 06:03,L @ 20843.25,20843,1,416860,-230,-0.06,10,205,0.05,-225,-0.05,-8175,-0.82,4
1089,Exit short,2024-11-22 06:27,xS,20836.75,1,416870,125,0.03,10,130,0.03,-55,-0.01,-8050,-0.80,1
1089,Entry short,2024-11-22 06:26,S @ 20843.25,20843.5,1,416870,125,0.03,10,130,0.03,-55,-0.01,-8050,-0.80,1
1090,Exit short,2024-11-22 06:37,xS,20838.25,1,416870,95,0.02,10,100,0.02,-15,0.00,-7955,-0.80,0
1090,Entry short,2024-11-22 06:37,S @ 20843.25,20843.5,1,416870,95,0.02,10,100,0.02,-15,0.00,-7955,-0.80,0
1091,Exit short,2024-11-22 06:56,xS,20837.75,1,416870,105,0.03,10,110,0.03,-30,-0.01,-7850,-0.78,1
1091,Entry short,2024-11-22 06:55,S @ 20843.25,20843.5,1,416870,105,0.03,10,110,0.03,-30,-0.01,-7850,-0.78,1
1092,Exit long,2024-11-22 07:38,xL,20834.25,1,416860,-185,-0.04,10,0,0.00,-180,-0.04,-8035,-0.80,0
1092,Entry long,2024-11-22 07:38,L @ 20843.25,20843,1,416860,-185,-0.04,10,0,0.00,-180,-0.04,-8035,-0.80,0
1093,Exit short,2024-11-22 07:41,xS,20834.5,1,416870,170,0.04,10,175,0.04,-110,-0.03,-7865,-0.79,2
1093,Entry short,2024-11-22 07:39,S @ 20843.25,20843.5,1,416870,170,0.04,10,175,0.04,-110,-0.03,-7865,-0.79,2
1094,Exit short,2024-11-22 07:44,xS,20849,1,416870,-120,-0.03,10,0,0.00,-115,-0.03,-7985,-0.80,0
1094,Entry short,2024-11-22 07:44,S @ 20843.25,20843.5,1,416870,-120,-0.03,10,0,0.00,-115,-0.03,-7985,-0.80,0
1095,Exit short,2024-11-22 07:49,xS,20848.25,1,416870,-105,-0.03,10,0,0.00,-100,-0.02,-8090,-0.81,1
1095,Entry short,2024-11-22 07:48,S @ 20843.25,20843.5,1,416870,-105,-0.03,10,0,0.00,-100,-0.02,-8090,-0.81,1
1096,Exit long,2024-11-26 02:33,xL,20885.75,1,417595,110,0.03,10,115,0.03,-55,-0.01,-7980,-0.80,0
1096,Entry long,2024-11-26 02:33,L @ 20880,20879.75,1,417595,110,0.03,10,115,0.03,-55,-0.01,-7980,-0.80,0
1097,Exit long,2024-11-26 02:36,xL,20874.25,1,417595,-120,-0.03,10,0,0.00,-115,-0.03,-8100,-0.81,0
1097,Entry long,2024-11-26 02:36,L @ 20880,20879.75,1,417595,-120,-0.03,10,0,0.00,-115,-0.03,-8100,-0.81,0
1098,Exit short,2024-11-26 05:09,xS,20873.25,1,417605,130,0.03,10,135,0.03,-5,0.00,-7970,-0.80,1
1098,Entry short,2024-11-26 05:08,S @ 20880,20880.25,1,417605,130,0.03,10,135,0.03,-5,0.00,-7970,-0.80,1
1099,Exit short,2024-11-26 05:41,xS,20875,1,417620,110,0.03,10,115,0.03,-70,-0.02,-7860,-0.79,1
1099,Entry short,2024-11-26 05:40,S @ 20880,20881,1,417620,110,0.03,10,115,0.03,-70,-0.02,-7860,-0.79,1
