Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
2625,Exit long,2025-04-18 01:25,xL,18377.5,1,367755,-215,-0.06,10,135,0.04,-210,-0.06,-27965,-2.80,1
2625,Entry long,2025-04-18 01:24,L @ 18388,18387.75,1,367755,-215,-0.06,10,135,0.04,-210,-0.06,-27965,-2.80,1
2626,Exit short,2025-04-18 01:26,xS,18381,1,367765,135,0.04,10,140,0.04,-60,-0.02,-27830,-2.78,0
2626,Entry short,2025-04-18 01:26,S @ 18388,18388.25,1,367765,135,0.04,10,140,0.04,-60,-0.02,-27830,-2.78,0
2627,Exit short,2025-04-18 01:37,xS,18395,1,367765,-145,-0.04,10,0,0.00,-140,-0.04,-27975,-2.80,0
2627,Entry short,2025-04-18 01:37,S @ 18388,18388.25,1,367765,-145,-0.04,10,0,0.00,-140,-0.04,-27975,-2.80,0
2628,Exit long,2025-04-18 01:39,SAR,18380.5,1,367755,-155,-0.04,10,0,0.00,-200,-0.05,-28130,-2.81,1
2628,Entry long,2025-04-18 01:38,L @ 18388,18387.75,1,367755,-155,-0.04,10,0,0.00,-200,-0.05,-28130,-2.81,1
2629,Exit long,2025-04-18 01:42,xL,18376.5,1,367755,-235,-0.06,10,25,0.01,-230,-0.06,-28365,-2.84,1
2629,Entry long,2025-04-18 01:41,L @ 18388,18387.75,1,367755,-235,-0.06,10,25,0.01,-230,-0.06,-28365,-2.84,1
2630,Exit long,2025-04-18 02:11,xL,18412,1,367755,475,0.13,10,480,0.13,-340,-0.09,-27890,-2.79,1
2630,Entry long,2025-04-18 02:10,L @ 18388,18387.75,1,367755,475,0.13,10,480,0.13,-340,-0.09,-27890,-2.79,1
2631,Exit long,2025-04-18 02:45,SAR,18384.25,1,367755,-80,-0.02,10,25,0.01,-310,-0.08,-27970,-2.80,2
2631,Entry long,2025-04-18 02:43,L @ 18388,18387.75,1,367755,-80,-0.02,10,25,0.01,-310,-0.08,-27970,-2.80,2
2632,Exit long,2025-04-18 03:21,xL,18375,1,367755,-265,-0.07,10,125,0.03,-260,-0.07,-28235,-2.82,1
2632,Entry long,2025-04-18 03:20,L @ 18388,18387.75,1,367755,-265,-0.07,10,125,0.03,-260,-0.07,-28235,-2.82,1
2633,Exit long,2025-04-18 03:27,SAR,18375.5,1,367755,-255,-0.07,10,0,0.00,-280,-0.08,-28490,-2.85,1
2633,Entry long,2025-04-18 03:26,L @ 18388,18387.75,1,367755,-255,-0.07,10,0,0.00,-280,-0.08,-28490,-2.85,1
2634,Exit short,2025-04-18 03:29,xS,18377,1,367765,215,0.06,10,220,0.06,-130,-0.04,-28275,-2.83,2
2634,Entry short,2025-04-18 03:27,S @ 18388,18388.25,1,367765,215,0.06,10,220,0.06,-130,-0.04,-28275,-2.83,2
2635,Exit long,2025-04-18 03:43,SAR,18382.25,1,367755,-120,-0.03,10,0,0.00,-170,-0.05,-28395,-2.84,1
2635,Entry long,2025-04-18 03:42,L @ 18388,18387.75,1,367755,-120,-0.03,10,0,0.00,-170,-0.05,-28395,-2.84,1
2636,Exit long,2025-04-18 05:14,xL,18378.75,1,367755,-190,-0.05,10,145,0.04,-185,-0.05,-28585,-2.86,2
2636,Entry long,2025-04-18 05:12,L @ 18388,18387.75,1,367755,-190,-0.05,10,145,0.04,-185,-0.05,-28585,-2.86,2
2637,Exit short,2025-04-18 05:15,xS,18380.5,1,367765,145,0.04,10,150,0.04,-15,0.00,-28440,-2.84,0
2637,Entry short,2025-04-18 05:15,S @ 18388,18388.25,1,367765,145,0.04,10,150,0.04,-15,0.00,-28440,-2.84,0
2638,Exit short,2025-04-18 05:26,xS,18401.5,1,367765,-275,-0.07,10,0,0.00,-270,-0.07,-28715,-2.87,0
2638,Entry short,2025-04-18 05:26,S @ 18388,18388.25,1,367765,-275,-0.07,10,0,0.00,-270,-0.07,-28715,-2.87,0
2639,Exit short,2025-04-18 05:31,SAR,18400,1,367765,-245,-0.07,10,0,0.00,-320,-0.09,-28960,-2.90,1
2639,Entry short,2025-04-18 05:30,S @ 18388,18388.25,1,367765,-245,-0.07,10,0,0.00,-320,-0.09,-28960,-2.90,1
2640,Exit long,2025-04-18 05:36,xL,18410.5,1,367755,445,0.12,10,450,0.12,-50,-0.01,-28515,-2.85,3
2640,Entry long,2025-04-18 05:33,L @ 18388,18387.75,1,367755,445,0.12,10,450,0.12,-50,-0.01,-28515,-2.85,3
2641,Exit long,2025-04-18 05:47,SAR,18380.25,1,367755,-160,-0.04,10,0,0.00,-205,-0.06,-28675,-2.87,1
2641,Entry long,2025-04-18 05:46,L @ 18388,18387.75,1,367755,-160,-0.04,10,0,0.00,-205,-0.06,-28675,-2.87,1
2642,Exit short,2025-04-18 05:55,xS,18397,1,367765,-185,-0.05,10,70,0.02,-180,-0.05,-28860,-2.89,1
2642,Entry short,2025-04-18 05:54,S @ 18388,18388.25,1,367765,-185,-0.05,10,70,0.02,-180,-0.05,-28860,-2.89,1
2643,Exit long,2025-04-21 10:39,xL,18348.5,1,366855,105,0.03,10,110,0.03,-25,-0.01,-28755,-2.88,1
2643,Entry long,2025-04-21 10:38,L @ 18343,18342.75,1,366855,105,0.03,10,110,0.03,-25,-0.01,-28755,-2.88,1
2644,Exit short,2025-04-22 10:01,xS,18008,1,360065,-105,-0.03,10,0,0.00,-100,-0.03,-28860,-2.89,0
2644,Entry short,2025-04-22 10:01,S @ 18003,18003.25,1,360065,-105,-0.03,10,0,0.00,-100,-0.03,-28860,-2.89,0
2645,Exit long,2025-04-22 10:05,SAR,17998.5,1,360055,-95,-0.03,10,245,0.07,-120,-0.03,-28955,-2.90,2
2645,Entry long,2025-04-22 10:03,L @ 18003,18002.75,1,360055,-95,-0.03,10,245,0.07,-120,-0.03,-28955,-2.90,2
2646,Exit short,2025-04-22 10:15,SAR,18005,1,360065,-45,-0.01,10,0,0.00,-180,-0.05,-29000,-2.90,1
2646,Entry short,2025-04-22 10:14,S @ 18003,18003.25,1,360065,-45,-0.01,10,0,0.00,-180,-0.05,-29000,-2.90,1
2647,Exit short,2025-04-22 11:13,xS,18020.75,1,360065,-360,-0.10,10,115,0.03,-355,-0.10,-29360,-2.94,11
2647,Entry short,2025-04-22 11:02,S @ 18003,18003.25,1,360065,-360,-0.10,10,115,0.03,-355,-0.10,-29360,-2.94,11
2648,Exit short,2025-04-22 13:24,SAR,18005.75,1,360065,-60,-0.02,10,40,0.01,-105,-0.03,-29420,-2.94,3
2648,Entry short,2025-04-22 13:21,S @ 18003,18003.25,1,360065,-60,-0.02,10,40,0.01,-105,-0.03,-29420,-2.94,3
2649,Exit long,2025-04-22 13:25,xL,18008,1,360055,95,0.03,10,100,0.03,-85,-0.02,-29325,-2.93,0
2649,Entry long,2025-04-22 13:25,L @ 18003,18002.75,1,360055,95,0.03,10,100,0.03,-85,-0.02,-29325,-2.93,0
2650,Exit short,2025-04-22 13:36,xS,18015.25,1,360065,-250,-0.07,10,0,0.00,-245,-0.07,-29575,-2.96,0
2650,Entry short,2025-04-22 13:36,S @ 18003,18003.25,1,360065,-250,-0.07,10,0,0.00,-245,-0.07,-29575,-2.96,0
2651,Exit long,2025-04-22 13:47,xL,17997.5,1,360055,-115,-0.03,10,90,0.02,-110,-0.03,-29690,-2.97,10
2651,Entry long,2025-04-22 13:37,L @ 18003,18002.75,1,360055,-115,-0.03,10,90,0.02,-110,-0.03,-29690,-2.97,10
2652,Exit long,2025-04-22 15:11,xL,17997.25,1,360055,-120,-0.03,10,20,0.01,-115,-0.03,-29810,-2.98,1
2652,Entry long,2025-04-22 15:10,L @ 18003,18002.75,1,360055,-120,-0.03,10,20,0.01,-115,-0.03,-29810,-2.98,1
2653,Exit short,2025-04-24 14:16,xS,18723.75,1,374645,160,0.04,10,165,0.04,-15,0.00,-29650,-2.96,0
2653,Entry short,2025-04-24 14:16,S @ 18732,18732.25,1,374645,160,0.04,10,165,0.04,-15,0.00,-29650,-2.96,0
2654,Exit long,2025-04-24 14:30,xL,18727,1,374635,-105,-0.03,10,0,0.00,-100,-0.03,-29755,-2.98,1
2654,Entry long,2025-04-24 14:29,L @ 18732,18731.75,1,374635,-105,-0.03,10,0,0.00,-100,-0.03,-29755,-2.98,1
2655,Exit short,2025-04-24 16:16,xS,18726.5,1,374645,105,0.03,10,110,0.03,-70,-0.02,-29650,-2.96,1
2655,Entry short,2025-04-24 16:15,S @ 18732,18732.25,1,374645,105,0.03,10,110,0.03,-70,-0.02,-29650,-2.96,1
2656,Exit short,2025-04-24 16:18,xS,18737,1,374645,-105,-0.03,10,0,0.00,-100,-0.03,-29755,-2.98,1
