Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
2222,Entry short,2024-03-29 04:19,S @ 18464.25,18464.5,1,369290,-110,-0.03,10,0,0.00,-105,-0.03,-18100,-1.81,0
2223,Exit long,2024-03-29 05:01,xL,18455.75,1,369210,-105,-0.03,10,0,0.00,-100,-0.03,-18205,-1.82,0
2223,Entry long,2024-03-29 05:01,L @ 18460.75,18460.5,1,369210,-105,-0.03,10,0,0.00,-100,-0.03,-18205,-1.82,0
2224,Exit short,2024-03-29 05:05,xS,18467,1,369165,-185,-0.05,10,60,0.02,-180,-0.05,-18390,-1.84,3
2224,Entry short,2024-03-29 05:02,S @ 18458,18458.25,1,369165,-185,-0.05,10,60,0.02,-180,-0.05,-18390,-1.84,3
2225,Exit long,2024-03-29 06:05,SAR,18484.25,1,369835,-160,-0.04,10,0,0.00,-175,-0.05,-18550,-1.85,1
2225,Entry long,2024-03-29 06:04,L @ 18492,18491.75,1,369835,-160,-0.04,10,0,0.00,-175,-0.05,-18550,-1.85,1
2226,Exit short,2024-03-29 06:11,SAR,18499,1,369850,-140,-0.04,10,0,0.00,-155,-0.04,-18690,-1.87,1
2226,Entry short,2024-03-29 06:10,S @ 18492.25,18492.5,1,369850,-140,-0.04,10,0,0.00,-155,-0.04,-18690,-1.87,1
2227,Exit long,2024-03-29 06:12,SAR,18487.5,1,369835,-95,-0.03,10,0,0.00,-115,-0.03,-18785,-1.88,1
2227,Entry long,2024-03-29 06:11,L @ 18492,18491.75,1,369835,-95,-0.03,10,0,0.00,-115,-0.03,-18785,-1.88,1
2228,Exit long,2024-03-29 06:33,xL,18497,1,369835,95,0.03,10,100,0.03,-60,-0.02,-18690,-1.87,1
2228,Entry long,2024-03-29 06:32,L @ 18492,18491.75,1,369835,95,0.03,10,100,0.03,-60,-0.02,-18690,-1.87,1
2229,Exit long,2024-04-02 00:48,xL,18587.5,1,371930,-190,-0.05,10,0,0.00,-185,-0.05,-18880,-1.89,1
2229,Entry long,2024-04-02 00:47,L @ 18596.75,18596.5,1,371930,-190,-0.05,10,0,0.00,-185,-0.05,-18880,-1.89,1
2230,Exit short,2024-04-02 01:08,xS,18578.5,1,371410,-170,-0.05,10,105,0.03,-165,-0.04,-19050,-1.90,2
2230,Entry short,2024-04-02 01:06,S @ 18570.25,18570.5,1,371410,-170,-0.05,10,105,0.03,-165,-0.04,-19050,-1.90,2
2231,Exit long,2024-04-02 01:17,xL,18564.75,1,371390,-105,-0.03,10,0,0.00,-100,-0.03,-19155,-1.92,0
2231,Entry long,2024-04-02 01:17,L @ 18569.75,18569.5,1,371390,-105,-0.03,10,0,0.00,-100,-0.03,-19155,-1.92,0
2232,Exit long,2024-04-02 01:51,xL,18479.75,1,369810,-225,-0.06,10,100,0.03,-220,-0.06,-19380,-1.94,3
2232,Entry long,2024-04-02 01:48,L @ 18490.75,18490.5,1,369810,-225,-0.06,10,100,0.03,-220,-0.06,-19380,-1.94,3
2233,Exit long,2024-04-02 02:54,xL,18429.75,1,368730,-145,-0.04,10,35,0.01,-140,-0.04,-19525,-1.95,1
2233,Entry long,2024-04-02 02:53,L @ 18436.75,18436.5,1,368730,-145,-0.04,10,35,0.01,-140,-0.04,-19525,-1.95,1
2234,Exit long,2024-04-02 03:12,xL,18471.75,1,369260,165,0.04,10,170,0.05,-70,-0.02,-19360,-1.94,2
2234,Entry long,2024-04-02 03:10,L @ 18463.25,18463,1,369260,165,0.04,10,170,0.05,-70,-0.02,-19360,-1.94,2
2235,Exit long,2024-04-02 04:52,xL,18448,1,369075,-125,-0.03,10,0,0.00,-120,-0.03,-19485,-1.95,0
2235,Entry long,2024-04-02 04:52,L @ 18454,18453.75,1,369075,-125,-0.03,10,0,0.00,-120,-0.03,-19485,-1.95,0
2236,Exit short,2024-04-02 04:55,xS,18461.75,1,369070,-175,-0.05,10,0,0.00,-170,-0.05,-19660,-1.97,1
2236,Entry short,2024-04-02 04:54,S @ 18453.25,18453.5,1,369070,-175,-0.05,10,0,0.00,-170,-0.05,-19660,-1.97,1
2237,Exit long,2024-04-03 00:52,xL,18232,1,364820,-190,-0.05,10,165,0.05,-185,-0.05,-19850,-1.98,5
2237,Entry long,2024-04-03 00:47,L @ 18241.25,18241,1,364820,-190,-0.05,10,165,0.05,-185,-0.05,-19850,-1.98,5
2238,Exit long,2024-04-03 01:00,xL,18230.5,1,364735,-135,-0.04,10,0,0.00,-130,-0.04,-19985,-2.00,0
2238,Entry long,2024-04-03 01:00,L @ 18237,18236.75,1,364735,-135,-0.04,10,0,0.00,-130,-0.04,-19985,-2.00,0
2239,Exit short,2024-04-03 01:24,SAR,18243.25,1,364735,-140,-0.04,10,0,0.00,-185,-0.05,-20125,-2.01,1
2239,Entry short,2024-04-03 01:23,S @ 18236.5,18236.75,1,364735,-140,-0.04,10,0,0.00,-185,-0.05,-20125,-2.01,1
2240,Exit short,2024-04-03 01:46,xS,18241.75,1,364940,95,0.03,10,100,0.03,-5,0.00,-20030,-2.00,0
2240,Entry short,2024-04-03 01:46,S @ 18246.75,18247,1,364940,95,0.03,10,100,0.03,-5,0.00,-20030,-2.00,0
2241,Exit long,2024-04-03 02:35,xL,18273.5,1,365265,195,0.05,10,200,0.05,-5,0.00,-19835,-1.98,2
2241,Entry long,2024-04-03 02:33,L @ 18263.5,18263.25,1,365265,195,0.05,10,200,0.05,-5,0.00,-19835,-1.98,2
2242,Exit long,2024-04-03 02:44,xL,18260.5,1,365305,-105,-0.03,10,35,0.01,-100,-0.03,-19940,-1.99,5
2242,Entry long,2024-04-03 02:39,L @ 18265.5,18265.25,1,365305,-105,-0.03,10,35,0.01,-100,-0.03,-19940,-1.99,5
2243,Exit short,2024-04-03 03:08,xS,18236,1,364940,210,0.06,10,215,0.06,-30,-0.01,-19730,-1.97,4
2243,Entry short,2024-04-03 03:04,S @ 18246.75,18247,1,364940,210,0.06,10,215,0.06,-30,-0.01,-19730,-1.97,4
2244,Exit short,2024-04-03 03:26,xS,18251,1,364925,-105,-0.03,10,0,0.00,-100,-0.03,-19835,-1.98,0
2244,Entry short,2024-04-03 03:26,S @ 18246,18246.25,1,364925,-105,-0.03,10,0,0.00,-100,-0.03,-19835,-1.98,0
2245,Exit long,2024-04-03 04:12,xL,18292,1,365735,95,0.03,10,100,0.03,-35,-0.01,-19740,-1.97,1
2245,Entry long,2024-04-03 04:11,L @ 18287,18286.75,1,365735,95,0.03,10,100,0.03,-35,-0.01,-19740,-1.97,1
2246,Exit long,2024-04-03 06:01,xL,18281.75,1,365525,100,0.03,10,105,0.03,-10,0.00,-19640,-1.96,3
2246,Entry long,2024-04-03 05:58,L @ 18276.5,18276.25,1,365525,100,0.03,10,105,0.03,-10,0.00,-19640,-1.96,3
2247,Exit long,2024-04-03 06:13,xL,18297.75,1,366050,-105,-0.03,10,75,0.02,-100,-0.03,-19745,-1.97,1
2247,Entry long,2024-04-03 06:12,L @ 18302.75,18302.5,1,366050,-105,-0.03,10,75,0.02,-100,-0.03,-19745,-1.97,1
2248,Exit short,2024-04-04 00:52,SAR,18276.5,1,365445,-95,-0.03,10,120,0.03,-110,-0.03,-19840,-1.98,2
2248,Entry short,2024-04-04 00:50,S @ 18272,18272.25,1,365445,-95,-0.03,10,120,0.03,-110,-0.03,-19840,-1.98,2
2249,Exit long,2024-04-04 00:56,SAR,18270.25,1,365450,-55,-0.02,10,0,0.00,-55,-0.02,-19895,-1.99,1
2249,Entry long,2024-04-04 00:55,L @ 18272.75,18272.5,1,365450,-55,-0.02,10,0,0.00,-55,-0.02,-19895,-1.99,1
2250,Exit short,2024-04-04 03:32,xS,18436.5,1,368635,-105,-0.03,10,60,0.02,-100,-0.03,-20000,-2.00,1
2250,Entry short,2024-04-04 03:31,S @ 18431.5,18431.75,1,368635,-105,-0.03,10,60,0.02,-100,-0.03,-20000,-2.00,1
2251,Exit short,2024-04-05 00:51,xS,18527.75,1,370695,130,0.04,10,135,0.04,-120,-0.03,-19870,-1.99,2
2251,Entry short,2024-04-05 00:49,S @ 18534.5,18534.75,1,370695,130,0.04,10,135,0.04,-120,-0.03,-19870,-1.99,2
2252,Exit long,2024-04-05 01:10,xL,18529.5,1,370415,165,0.04,10,170,0.05,-20,-0.01,-19705,-1.97,0
2252,Entry long,2024-04-05 01:10,L @ 18521,18520.75,1,370415,165,0.04,10,170,0.05,-20,-0.01,-19705,-1.97,0
2253,Exit short,2024-04-05 01:16,xS,18514,1,370410,120,0.03,10,125,0.03,-15,0.00,-19585,-1.96,1
2253,Entry short,2024-04-05 01:15,S @ 18520.25,18520.5,1,370410,120,0.03,10,125,0.03,-15,0.00,-19585,-1.96,1
2254,Exit long,2024-04-05 01:27,xL,18500.5,1,369905,95,0.03,10,100,0.03,-5,0.00,-19490,-1.95,0
2254,Entry long,2024-04-05 01:27,L @ 18495.5,18495.25,1,369905,95,0.03,10,100,0.03,-5,0.00,-19490,-1.95,0
2255,Exit short,2024-04-05 02:04,xS,18500,1,370105,95,0.03,10,100,0.03,-45,-0.01,-19395,-1.94,4
2255,Entry short,2024-04-05 02:00,S @ 18505,18505.25,1,370105,95,0.03,10,100,0.03,-45,-0.01,-19395,-1.94,4
2256,Exit short,2024-04-05 02:50,xS,18522.25,1,370350,-105,-0.03,10,0,0.00,-100,-0.03,-19500,-1.95,1
2256,Entry short,2024-04-05 02:49,S @ 18517.25,18517.5,1,370350,-105,-0.03,10,0,0.00,-100,-0.03,-19500,-1.95,1
2257,Exit long,2024-04-05 04:37,xL,18542.75,1,370750,95,0.03,10,100,0.03,-65,-0.02,-19405,-1.94,5
2257,Entry long,2024-04-05 04:32,L @ 18537.75,18537.5,1,370750,95,0.03,10,100,0.03,-65,-0.02,-19405,-1.94,5
2258,Exit long,2024-04-05 06:10,xL,18185.25,1,363900,-205,-0.06,10,0,0.00,-200,-0.05,-19610,-1.96,0
2258,Entry long,2024-04-05 06:10,L @ 18195.25,18195,1,363900,-205,-0.06,10,0,0.00,-200,-0.05,-19610,-1.96,0
2259,Exit short,2024-04-05 06:15,SAR,18186.5,1,363780,40,0.01,10,45,0.01,-110,-0.03,-19570,-1.96,1
2259,Entry short,2024-04-05 06:14,S @ 18188.75,18189,1,363780,40,0.01,10,45,0.01,-110,-0.03,-19570,-1.96,1
2260,Exit long,2024-04-05 06:15,xL,18169.75,1,363555,-170,-0.05,10,0,0.00,-165,-0.05,-19740,-1.97,0
2260,Entry long,2024-04-05 06:15,L @ 18178,18177.75,1,363555,-170,-0.05,10,0,0.00,-165,-0.05,-19740,-1.97,0
2261,Exit short,2024-04-05 06:21,SAR,18171.5,1,363495,55,0.02,10,60,0.02,-100,-0.03,-19685,-1.97,1
2261,Entry short,2024-04-05 06:20,S @ 18174.5,18174.75,1,363495,55,0.02,10,60,0.02,-100,-0.03,-19685,-1.97,1
2262,Exit long,2024-04-05 06:24,xL,18151.25,1,363170,-155,-0.04,10,60,0.02,-150,-0.04,-19840,-1.98,2
2262,Entry long,2024-04-05 06:22,L @ 18158.75,18158.5,1,363170,-155,-0.04,10,60,0.02,-150,-0.04,-19840,-1.98,2
2263,Exit long,2024-04-05 06:38,xL,18106.75,1,362340,-215,-0.06,10,160,0.04,-210,-0.06,-20055,-2.01,2
2263,Entry long,2024-04-05 06:36,L @ 18117.25,18117,1,362340,-215,-0.06,10,160,0.04,-210,-0.06,-20055,-2.01,2
2264,Exit long,2024-04-05 06:41,xL,18091.75,1,361930,-105,-0.03,10,0,0.00,-100,-0.03,-20160,-2.02,0
2264,Entry long,2024-04-05 06:41,L @ 18096.75,18096.5,1,361930,-105,-0.03,10,0,0.00,-100,-0.03,-20160,-2.02,0
2265,Exit short,2024-04-05 06:44,xS,18102,1,361865,-185,-0.05,10,155,0.04,-180,-0.05,-20345,-2.03,2
2265,Entry short,2024-04-05 06:42,S @ 18093,18093.25,1,361865,-185,-0.05,10,155,0.04,-180,-0.05,-20345,-2.03,2
2266,Exit short,2024-04-06 00:54,xS,18216,1,364225,-105,-0.03,10,0,0.00,-100,-0.03,-20450,-2.04,0
2266,Entry short,2024-04-06 00:54,S @ 18211,18211.25,1,364225,-105,-0.03,10,0,0.00,-100,-0.03,-20450,-2.04,0
2267,Exit short,2024-04-06 01:04,xS,18213,1,364045,-225,-0.06,10,0,0.00,-220,-0.06,-20675,-2.07,0
2267,Entry short,2024-04-06 01:04,S @ 18202,18202.25,1,364045,-225,-0.06,10,0,0.00,-220,-0.06,-20675,-2.07,0
2268,Exit long,2024-04-06 01:07,xL,18193.25,1,364070,-215,-0.06,10,0,0.00,-210,-0.06,-20890,-2.09,0
2268,Entry long,2024-04-06 01:07,L @ 18203.75,18203.5,1,364070,-215,-0.06,10,0,0.00,-210,-0.06,-20890,-2.09,0
2269,Exit short,2024-04-06 01:12,xS,18232,1,364145,-505,-0.14,10,180,0.05,-500,-0.14,-21395,-2.14,3
2269,Entry short,2024-04-06 01:09,S @ 18207,18207.25,1,364145,-505,-0.14,10,180,0.05,-500,-0.14,-21395,-2.14,3
2270,Exit long,2024-04-06 01:25,xL,18210.75,1,364415,-210,-0.06,10,0,0.00,-205,-0.06,-21605,-2.16,0
2270,Entry long,2024-04-06 01:25,L @ 18221,18220.75,1,364415,-210,-0.06,10,0,0.00,-205,-0.06,-21605,-2.16,0
2271,Exit short,2024-04-06 01:34,xS,18211.5,1,364435,195,0.05,10,200,0.05,-60,-0.02,-21410,-2.14,2
2271,Entry short,2024-04-06 01:32,S @ 18221.5,18221.75,1,364435,195,0.05,10,200,0.05,-60,-0.02,-21410,-2.14,2
2272,Exit long,2024-04-06 01:55,xL,18286.25,1,365590,125,0.03,10,130,0.04,-40,-0.01,-21285,-2.13,0
2272,Entry long,2024-04-06 01:55,L @ 18279.75,18279.5,1,365590,125,0.03,10,130,0.04,-40,-0.01,-21285,-2.13,0
2273,Exit long,2024-04-06 02:15,xL,18263.25,1,365360,-105,-0.03,10,0,0.00,-100,-0.03,-21390,-2.14,0
2273,Entry long,2024-04-06 02:15,L @ 18268.25,18268,1,365360,-105,-0.03,10,0,0.00,-100,-0.03,-21390,-2.14,0
2274,Exit short,2024-04-06 02:21,xS,18261,1,365380,150,0.04,10,155,0.04,-80,-0.02,-21240,-2.12,2
2274,Entry short,2024-04-06 02:19,S @ 18268.75,18269,1,365380,150,0.04,10,155,0.04,-80,-0.02,-21240,-2.12,2
2275,Exit short,2024-04-06 02:26,xS,18275,1,365405,-105,-0.03,10,80,0.02,-100,-0.03,-21345,-2.13,2
2275,Entry short,2024-04-06 02:24,S @ 18270,18270.25,1,365405,-105,-0.03,10,80,0.02,-100,-0.03,-21345,-2.13,2
2276,Exit long,2024-04-06 03:06,xL,18355.75,1,367260,-155,-0.04,10,130,0.04,-150,-0.04,-21500,-2.15,5
2276,Entry long,2024-04-06 03:01,L @ 18363.25,18363,1,367260,-155,-0.04,10,130,0.04,-150,-0.04,-21500,-2.15,5
2277,Exit short,2024-04-06 04:45,xS,18339,1,366985,195,0.05,10,200,0.05,-85,-0.02,-21305,-2.13,1
2277,Entry short,2024-04-06 04:44,S @ 18349,18349.25,1,366985,195,0.05,10,200,0.05,-85,-0.02,-21305,-2.13,1
2278,Exit short,2024-04-06 04:51,xS,18344.5,1,366995,95,0.03,10,100,0.03,-15,0.00,-21210,-2.12,1
2278,Entry short,2024-04-06 04:50,S @ 18349.5,18349.75,1,366995,95,0.03,10,100,0.03,-15,0.00,-21210,-2.12,1
2279,Exit short,2024-04-06 05:05,SAR,18279,1,365480,-110,-0.03,10,230,0.06,-195,-0.05,-21320,-2.13,3
2279,Entry short,2024-04-06 05:02,S @ 18273.75,18274,1,365480,-110,-0.03,10,230,0.06,-195,-0.05,-21320,-2.13,3
2280,Exit long,2024-04-06 05:48,xL,18283,1,365465,185,0.05,10,190,0.05,-20,-0.01,-21135,-2.11,1
2280,Entry long,2024-04-06 05:47,L @ 18273.5,18273.25,1,365465,185,0.05,10,190,0.05,-20,-0.01,-21135,-2.11,1
2281,Exit short,2024-04-06 05:54,xS,18269,1,365560,170,0.05,10,175,0.05,-5,0.00,-20965,-2.10,1
2281,Entry short,2024-04-06 05:53,S @ 18277.75,18278,1,365560,170,0.05,10,175,0.05,-5,0.00,-20965,-2.10,1
2282,Exit long,2024-04-06 06:04,xL,18282.75,1,365550,95,0.03,10,100,0.03,-55,-0.02,-20870,-2.09,0
2282,Entry long,2024-04-06 06:04,L @ 18277.75,18277.5,1,365550,95,0.03,10,100,0.03,-55,-0.02,-20870,-2.09,0
2283,Exit long,2024-04-08 23:50,xL,18295,1,365750,140,0.04,10,145,0.04,-40,-0.01,-20730,-2.07,1
2283,Entry long,2024-04-08 23:49,L @ 18287.75,18287.5,1,365750,140,0.04,10,145,0.04,-40,-0.01,-20730,-2.07,1
2284,Exit short,2024-04-08 23:53,xS,18300.75,1,365755,-270,-0.07,10,105,0.03,-265,-0.07,-21000,-2.10,1
2284,Entry short,2024-04-08 23:52,S @ 18287.5,18287.75,1,365755,-270,-0.07,10,105,0.03,-265,-0.07,-21000,-2.10,1
2285,Exit long,2024-04-09 00:07,xL,18282,1,365790,-160,-0.04,10,70,0.02,-155,-0.04,-21160,-2.12,1
2285,Entry long,2024-04-09 00:06,L @ 18289.75,18289.5,1,365790,-160,-0.04,10,70,0.02,-155,-0.04,-21160,-2.12,1
2286,Exit short,2024-04-09 00:50,xS,18364.25,1,367180,-115,-0.03,10,0,0.00,-110,-0.03,-21275,-2.13,1
2286,Entry short,2024-04-09 00:49,S @ 18358.75,18359,1,367180,-115,-0.03,10,0,0.00,-110,-0.03,-21275,-2.13,1
2287,Exit short,2024-04-09 01:10,xS,18354.25,1,366875,-220,-0.06,10,160,0.04,-215,-0.06,-21495,-2.15,7
2287,Entry short,2024-04-09 01:03,S @ 18343.5,18343.75,1,366875,-220,-0.06,10,160,0.04,-215,-0.06,-21495,-2.15,7
2288,Exit long,2024-04-09 01:15,xL,18337.75,1,366895,-150,-0.04,10,100,0.03,-145,-0.04,-21645,-2.16,3
2288,Entry long,2024-04-09 01:12,L @ 18345,18344.75,1,366895,-150,-0.04,10,100,0.03,-145,-0.04,-21645,-2.16,3
2289,Exit short,2024-04-09 01:20,xS,18340.75,1,366920,95,0.03,10,100,0.03,-55,-0.01,-21550,-2.15,2
2289,Entry short,2024-04-09 01:18,S @ 18345.75,18346,1,366920,95,0.03,10,100,0.03,-55,-0.01,-21550,-2.15,2
2290,Exit short,2024-04-09 01:41,xS,18307.25,1,366305,150,0.04,10,155,0.04,-75,-0.02,-21400,-2.14,2
2290,Entry short,2024-04-09 01:39,S @ 18315,18315.25,1,366305,150,0.04,10,155,0.04,-75,-0.02,-21400,-2.14,2
2291,Exit short,2024-04-09 02:17,xS,18289.5,1,365650,-150,-0.04,10,20,0.01,-145,-0.04,-21550,-2.15,1
2291,Entry short,2024-04-09 02:16,S @ 18282.25,18282.5,1,365650,-150,-0.04,10,20,0.01,-145,-0.04,-21550,-2.15,1
2292,Exit long,2024-04-09 02:22,xL,18276.5,1,365625,-105,-0.03,10,75,0.02,-100,-0.03,-21655,-2.17,2
2292,Entry long,2024-04-09 02:20,L @ 18281.5,18281.25,1,365625,-105,-0.03,10,75,0.02,-100,-0.03,-21655,-2.17,2
2293,Exit short,2024-04-09 02:27,xS,18286,1,365625,-105,-0.03,10,0,0.00,-100,-0.03,-21760,-2.18,0
2293,Entry short,2024-04-09 02:27,S @ 18281,18281.25,1,365625,-105,-0.03,10,0,0.00,-100,-0.03,-21760,-2.18,0
2294,Exit long,2024-04-09 02:30,xL,18286.75,1,365580,145,0.04,10,150,0.04,-40,-0.01,-21615,-2.16,0
2294,Entry long,2024-04-09 02:30,L @ 18279.25,18279,1,365580,145,0.04,10,150,0.04,-40,-0.01,-21615,-2.16,0
2295,Exit short,2024-04-09 03:30,SAR,18311.25,1,366175,-60,-0.02,10,0,0.00,-75,-0.02,-21675,-2.17,1
2295,Entry short,2024-04-09 03:29,S @ 18308.5,18308.75,1,366175,-60,-0.02,10,0,0.00,-75,-0.02,-21675,-2.17,1
2296,Exit short,2024-04-09 04:00,xS,18313.25,1,366170,-105,-0.03,10,55,0.02,-100,-0.03,-21780,-2.18,2
2296,Entry short,2024-04-09 03:58,S @ 18308.25,18308.5,1,366170,-105,-0.03,10,55,0.02,-100,-0.03,-21780,-2.18,2
2297,Exit long,2024-04-09 04:04,xL,18302.5,1,366145,-105,-0.03,10,80,0.02,-100,-0.03,-21885,-2.19,3
2297,Entry long,2024-04-09 04:01,L @ 18307.5,18307.25,1,366145,-105,-0.03,10,80,0.02,-100,-0.03,-21885,-2.19,3
2298,Exit short,2024-04-09 04:59,xS,18316.5,1,366160,-180,-0.05,10,85,0.02,-175,-0.05,-22065,-2.21,4
2298,Entry short,2024-04-09 04:55,S @ 18307.75,18308,1,366160,-180,-0.05,10,85,0.02,-175,-0.05,-22065,-2.21,4
2299,Exit short,2024-04-09 05:20,xS,18312.25,1,366150,-105,-0.03,10,0,0.00,-100,-0.03,-22170,-2.22,1
2299,Entry short,2024-04-09 05:19,S @ 18307.25,18307.5,1,366150,-105,-0.03,10,0,0.00,-100,-0.03,-22170,-2.22,1
2300,Exit short,2024-04-09 05:51,xS,18297.75,1,366160,195,0.05,10,200,0.05,-60,-0.02,-21975,-2.20,2
2300,Entry short,2024-04-09 05:49,S @ 18307.75,18308,1,366160,195,0.05,10,200,0.05,-60,-0.02,-21975,-2.20,2
2301,Exit long,2024-04-09 23:47,xL,18374.75,1,367645,-160,-0.04,10,0,0.00,-155,-0.04,-22135,-2.21,0
2301,Entry long,2024-04-09 23:47,L @ 18382.5,18382.25,1,367645,-160,-0.04,10,0,0.00,-155,-0.04,-22135,-2.21,0
2302,Exit long,2024-04-09 23:52,xL,18348.5,1,366830,130,0.04,10,135,0.04,-85,-0.02,-22005,-2.20,0
2302,Entry long,2024-04-09 23:52,L @ 18341.75,18341.5,1,366830,130,0.04,10,135,0.04,-85,-0.02,-22005,-2.20,0
2303,Exit short,2024-04-10 00:14,SAR,18359.5,1,367040,-160,-0.04,10,0,0.00,-190,-0.05,-22165,-2.22,1
2303,Entry short,2024-04-10 00:13,S @ 18351.75,18352,1,367040,-160,-0.04,10,0,0.00,-190,-0.05,-22165,-2.22,1
2304,Exit long,2024-04-10 00:21,xL,18356.75,1,366940,185,0.05,10,190,0.05,-60,-0.02,-21980,-2.20,3
2304,Entry long,2024-04-10 00:18,L @ 18347.25,18347,1,366940,185,0.05,10,190,0.05,-60,-0.02,-21980,-2.20,3
2305,Exit long,2024-04-10 00:35,SAR,18241,1,364950,-140,-0.04,10,0,0.00,-195,-0.05,-22120,-2.21,1
2305,Entry long,2024-04-10 00:34,L @ 18247.75,18247.5,1,364950,-140,-0.04,10,0,0.00,-195,-0.05,-22120,-2.21,1
2306,Exit short,2024-04-10 00:39,SAR,18229,1,364625,35,0.01,10,45,0.01,-75,-0.02,-22085,-2.21,1
2306,Entry short,2024-04-10 00:38,S @ 18231,18231.25,1,364625,35,0.01,10,45,0.01,-75,-0.02,-22085,-2.21,1
2307,Exit long,2024-04-10 00:40,xL,18226,1,364385,125,0.03,10,130,0.04,-100,-0.03,-21960,-2.20,0
2307,Entry long,2024-04-10 00:40,L @ 18219.5,18219.25,1,364385,125,0.03,10,130,0.04,-100,-0.03,-21960,-2.20,0
2308,Exit long,2024-04-10 00:48,xL,18170.75,1,363585,-180,-0.05,10,135,0.04,-175,-0.05,-22140,-2.21,1
2308,Entry long,2024-04-10 00:47,L @ 18179.5,18179.25,1,363585,-180,-0.05,10,135,0.04,-175,-0.05,-22140,-2.21,1
2309,Exit short,2024-04-10 01:02,xS,18219,1,364285,-105,-0.03,10,0,0.00,-100,-0.03,-22245,-2.22,0
2309,Entry short,2024-04-10 01:02,S @ 18214,18214.25,1,364285,-105,-0.03,10,0,0.00,-100,-0.03,-22245,-2.22,0
2310,Exit long,2024-04-10 01:35,xL,18219.75,1,364235,150,0.04,10,155,0.04,-80,-0.02,-22095,-2.21,0
2310,Entry long,2024-04-10 01:35,L @ 18212,18211.75,1,364235,150,0.04,10,155,0.04,-80,-0.02,-22095,-2.21,0
2311,Exit long,2024-04-10 02:16,xL,18284.25,1,365570,105,0.03,10,110,0.03,-10,0.00,-21990,-2.20,0
2311,Entry long,2024-04-10 02:16,L @ 18278.75,18278.5,1,365570,105,0.03,10,110,0.03,-10,0.00,-21990,-2.20,0
2312,Exit short,2024-04-10 03:06,xS,18287.25,1,365600,-155,-0.04,10,90,0.02,-150,-0.04,-22145,-2.21,2
2312,Entry short,2024-04-10 03:04,S @ 18279.75,18280,1,365600,-155,-0.04,10,90,0.02,-150,-0.04,-22145,-2.21,2
2313,Exit short,2024-04-10 03:19,xS,18271.75,1,365590,145,0.04,10,150,0.04,-80,-0.02,-22000,-2.20,1
2313,Entry short,2024-04-10 03:18,S @ 18279.25,18279.5,1,365590,145,0.04,10,150,0.04,-80,-0.02,-22000,-2.20,1
2314,Exit long,2024-04-10 03:25,xL,18273,1,365580,-130,-0.04,10,80,0.02,-125,-0.03,-22130,-2.21,1
2314,Entry long,2024-04-10 03:24,L @ 18279.25,18279,1,365580,-130,-0.04,10,80,0.02,-125,-0.03,-22130,-2.21,1
2315,Exit short,2024-04-10 04:24,xS,18272.75,1,365590,125,0.03,10,130,0.04,-95,-0.03,-22005,-2.20,2
2315,Entry short,2024-04-10 04:22,S @ 18279.25,18279.5,1,365590,125,0.03,10,130,0.04,-95,-0.03,-22005,-2.20,2
2316,Exit short,2024-04-10 05:36,xS,18328.5,1,366735,155,0.04,10,160,0.04,-80,-0.02,-21850,-2.18,1
2316,Entry short,2024-04-10 05:35,S @ 18336.5,18336.75,1,366735,155,0.04,10,160,0.04,-80,-0.02,-21850,-2.18,1
2317,Exit short,2024-04-10 05:57,xS,18331.75,1,366740,95,0.03,10,100,0.03,-45,-0.01,-21755,-2.18,1
2317,Entry short,2024-04-10 05:56,S @ 18336.75,18337,1,366740,95,0.03,10,100,0.03,-45,-0.01,-21755,-2.18,1
2318,Exit short,2024-04-11 00:05,xS,18166.5,1,363210,-130,-0.04,10,0,0.00,-125,-0.03,-21885,-2.19,0
2318,Entry short,2024-04-11 00:05,S @ 18160.25,18160.5,1,363210,-130,-0.04,10,0,0.00,-125,-0.03,-21885,-2.19,0
2319,Exit long,2024-04-11 00:06,xL,18151.75,1,363205,-180,-0.05,10,0,0.00,-175,-0.05,-22065,-2.21,0
2319,Entry long,2024-04-11 00:06,L @ 18160.5,18160.25,1,363205,-180,-0.05,10,0,0.00,-175,-0.05,-22065,-2.21,0
2320,Exit long,2024-04-11 00:12,SAR,18174.5,1,363640,-160,-0.04,10,130,0.04,-280,-0.08,-22225,-2.22,2
2320,Entry long,2024-04-11 00:10,L @ 18182.25,18182,1,363640,-160,-0.04,10,130,0.04,-280,-0.08,-22225,-2.22,2
2321,Exit short,2024-04-11 00:16,xS,18173.25,1,363245,-230,-0.06,10,0,0.00,-225,-0.06,-22455,-2.25,0
2321,Entry short,2024-04-11 00:16,S @ 18162,18162.25,1,363245,-230,-0.06,10,0,0.00,-225,-0.06,-22455,-2.25,0
2322,Exit short,2024-04-11 00:23,xS,18173,1,363700,230,0.06,10,235,0.06,-95,-0.03,-22225,-2.22,1
2322,Entry short,2024-04-11 00:22,S @ 18184.75,18185,1,363700,230,0.06,10,235,0.06,-95,-0.03,-22225,-2.22,1
2323,Exit short,2024-04-11 00:30,xS,18174.75,1,363710,205,0.06,10,210,0.06,-30,-0.01,-22020,-2.20,1
