ts,tf,direction,kind,pattern,htf_flag,entry_ref,stop_ref,wick_low,wick_high,cluster_center,confluence_count,cluster_types,vwap_touched,close,ob_mid,ob_stop
2026-04-20T09:45:00-04:00,5min,short,rejection_block,unclassified,range,26761.0496,26764.75,26750.5,26764.75,26764.3623,2,"['bb', 'vwap']",True,26750.5,26780.375,26827.75
2026-04-20T09:46:00-04:00,2min,long,rejection_block,unclassified,range,26754.1154,26742.75,26742.75,26754.5,26751.1764,2,"['bb', 'vwap']",True,26755.75,26767.375,26734.75
2026-04-20T09:47:00-04:00,1min,short,displacement,B,range,26748.2375,26757.5,26756.0,26757.5,26750.7596,2,"['bb', 'vwap']",True,26746.75,26751.875,26761.0
2026-04-20T09:49:00-04:00,1min,short,rejection_block,unclassified,range,26748.2375,26768.5,26748.75,26768.5,26749.1138,2,"['bb', 'vwap']",True,26732.0,26749.375,26768.5
2026-04-20T09:50:00-04:00,5min,short,rejection_block,unclassified,range,26762.165,26768.5,26750.0,26768.5,26767.4326,2,"['bb', 'vwap']",True,26731.25,26742.125,26768.5
2026-04-20T09:51:00-04:00,3min,short,rejection_block,unclassified,range,26744.6704,26768.5,26748.75,26768.5,26747.0165,2,"['bb', 'vwap']",True,26733.75,,
2026-04-20T09:53:00-04:00,1min,long,displacement,B,range,26765.6875,26744.25,26744.25,26747.5,26765.6806,2,"['bb', 'vwap']",True,26768.0,26744.375,26715.75
2026-04-20T09:54:00-04:00,3min,short,rejection_block,unclassified,range,26759.875,26773.0,26757.25,26773.0,26765.2482,2,"['bb', 'vwap']",True,26757.25,,
2026-04-20T09:55:00-04:00,5min,long,displacement,B,range,26768.9649,26726.75,26726.75,26731.0,26768.4637,2,"['bb', 'vwap']",True,26773.25,26747.875,26715.75
2026-04-20T09:56:00-04:00,2min,long,displacement,B,range,26769.4626,26757.0,26757.0,26757.5,26769.0125,2,"['bb', 'vwap']",True,26789.75,26754.0,26715.75
2026-04-20T09:57:00-04:00,3min,long,displacement,B,range,26770.2736,26757.0,26757.0,26757.5,26769.1454,2,"['bb', 'vwap']",True,26803.25,26759.875,26715.75
2026-04-20T10:00:00-04:00,5min,long,rejection_block,unclassified,range,26770.925,26770.75,26770.75,26774.0,26767.5362,2,"['bb', 'vwap']",True,26780.75,26759.875,26715.75
2026-04-20T10:02:00-04:00,2min,long,rejection_block,unclassified,range,26771.7855,26764.0,26764.0,26775.0,26769.1931,2,"['bb', 'vwap']",True,26775.0,26782.875,26764.0
2026-04-20T10:03:00-04:00,3min,long,rejection_block,unclassified,range,26755.4375,26752.25,26752.25,26769.25,26751.7928,2,"['bb', 'vwap']",True,26769.25,26777.875,26752.25
2026-04-20T10:04:00-04:00,1min,short,rejection_block,unclassified,range,26764.3125,26770.0,26768.5,26770.0,26769.1203,2,"['bb', 'vwap']",True,26754.75,26763.875,26786.5
2026-04-20T10:05:00-04:00,5min,short,displacement,B,range,26764.3375,26788.25,26782.75,26788.25,26769.0663,2,"['bb', 'vwap']",True,26751.0,26772.0,26804.0
2026-04-20T10:06:00-04:00,3min,long,rejection_block,unclassified,range,26757.25,26740.0,26740.0,26763.75,26752.3223,2,"['bb', 'vwap']",True,26763.75,26764.125,26740.0
2026-04-20T10:07:00-04:00,1min,short,rejection_block,unclassified,range,26765.675,26766.0,26765.5,26766.0,26769.2338,2,"['bb', 'vwap']",False,26765.5,26757.875,26766.75
2026-04-20T10:08:00-04:00,2min,short,rejection_block,unclassified,range,26765.875,26766.0,26763.25,26766.0,26768.9654,2,"['bb', 'vwap']",False,26753.0,26753.375,26766.75
2026-04-20T10:11:00-04:00,1min,short,rejection_block,unclassified,range,26769.8125,26776.75,26767.0,26776.75,26770.641,2,"['bb', 'vwap']",True,26767.0,26757.75,26776.75
2026-04-20T10:12:00-04:00,3min,short,rejection_block,unclassified,range,26759.7,26776.75,26743.0,26776.75,26765.9664,2,"['bb', 'vwap']",True,26741.25,,
2026-04-20T10:13:00-04:00,1min,long,displacement,B,range,26755.375,26735.5,26735.5,26741.25,26750.7114,2,"['poc', 'vwap']",True,26758.25,26751.5,26735.5
2026-04-20T10:14:00-04:00,2min,short,rejection_block,unclassified,range,26769.3875,26780.5,26764.0,26780.5,26770.8384,2,"['bb', 'vwap']",True,26764.0,26758.0,26780.5
2026-04-20T10:15:00-04:00,5min,short,rejection_block,unclassified,range,26758.625,26780.5,26765.0,26780.5,26764.4034,3,"['bb', 'poc', 'vwap']",True,26757.0,26758.0,26780.5
2026-04-20T10:16:00-04:00,2min,short,displacement,B,range,26745.8464,26765.25,26765.0,26765.25,26750.6107,2,"['poc', 'vwap']",True,26742.25,26758.0,26780.5
2026-04-20T10:21:00-04:00,3min,short,rejection_block,unclassified,range,26741.4189,26748.0,26736.75,26748.0,26746.4157,2,"['bb', 'vwap']",True,26736.75,26749.0,26780.5
2026-04-20T10:22:00-04:00,2min,long,displacement,B,range,26750.225,26730.25,26730.25,26736.5,26745.7307,2,"['bb', 'vwap']",True,26751.25,26739.75,26725.5
2026-04-20T10:23:00-04:00,1min,long,rejection_block,unclassified,range,26749.4125,26742.5,26742.5,26750.75,26745.2973,2,"['bb', 'vwap']",False,26753.0,,
2026-04-20T10:24:00-04:00,3min,long,displacement,B,range,26757.1625,26735.75,26735.75,26736.75,26760.0258,3,"['bb', 'poc', 'vwap']",True,26759.0,26744.375,26725.5
2026-04-20T10:25:00-04:00,5min,long,displacement,B,range,26764.1677,26730.25,26730.25,26736.5,26760.3435,3,"['bb', 'poc', 'vwap']",True,26765.25,26741.75,26717.5
2026-04-20T10:27:00-04:00,3min,long,rejection_block,unclassified,range,26764.1462,26750.75,26750.75,26758.75,26760.2917,3,"['bb', 'poc', 'vwap']",True,26771.5,26749.75,26725.5
2026-04-20T10:28:00-04:00,2min,short,rejection_block,unclassified,range,26755.375,26774.5,26757.25,26774.5,26760.2671,3,"['bb', 'poc', 'vwap']",True,26749.0,26758.5,26774.5
2026-04-20T10:29:00-04:00,1min,short,rejection_block,unclassified,range,26741.0175,26750.25,26748.0,26750.25,26745.2837,2,"['bb', 'vwap']",True,26732.75,26752.0,26774.0
2026-04-20T10:30:00-04:00,5min,short,displacement,B,counter_trend,26740.3888,26774.5,26765.25,26774.5,26744.0757,2,"['bb', 'vwap']",True,26729.5,26749.0,26774.5
2026-04-20T10:33:00-04:00,3min,short,rejection_block,A,counter_trend,26737.8651,26739.0,26730.0,26739.0,26740.7638,2,"['bb', 'vwap']",True,26724.25,26743.375,26774.0
2026-04-20T10:34:00-04:00,2min,short,rejection_block,A,counter_trend,26737.2705,26739.0,26730.75,26739.0,26739.3352,2,"['bb', 'vwap']",True,26718.75,26725.875,26739.0
2026-04-20T10:35:00-04:00,5min,short,rejection_block,A,counter_trend,26736.292,26739.0,26730.0,26739.0,26738.121,2,"['bb', 'vwap']",True,26728.0,26738.25,26766.0
2026-04-20T10:38:00-04:00,2min,short,rejection_block,A,counter_trend,26734.5527,26738.75,26730.0,26738.75,26736.3451,2,"['bb', 'vwap']",True,26730.0,26724.625,26738.75
2026-04-20T10:40:00-04:00,5min,short,rejection_block,A,counter_trend,26734.05,26740.25,26728.75,26740.25,26736.2937,2,"['bb', 'vwap']",True,26728.75,26739.625,26766.0
2026-04-20T10:42:00-04:00,3min,short,displacement,B,counter_trend,26730.6365,26739.25,26736.5,26739.25,26732.6995,2,"['bb', 'vwap']",True,26700.25,26714.625,26740.25
2026-04-20T10:45:00-04:00,5min,short,displacement,B,counter_trend,26716.1342,26730.25,26728.5,26730.25,26720.8546,2,"['bb', 'vwap']",True,26695.75,26714.625,26740.25
2026-04-20T10:51:00-04:00,3min,short,rejection_block,A,counter_trend,26712.0625,26721.0,26695.75,26721.0,26713.8887,2,"['bb', 'vwap']",True,26695.0,,
2026-04-20T10:55:00-04:00,5min,short,rejection_block,A,counter_trend,26712.5445,26721.0,26713.75,26721.0,26716.541,2,"['bb', 'vwap']",True,26673.25,26666.125,26721.0
2026-04-21T07:50:00-04:00,5min,long,rejection_block,B2,with_trend,26882.332,26882.0,26882.0,26887.75,26879.4722,2,"['bb', 'vwap']",True,26891.0,26891.875,26882.0
2026-04-21T07:56:00-04:00,2min,short,rejection_block,A,counter_trend,26880.75,26887.0,26883.75,26887.0,26885.0153,2,"['bb', 'vwap']",True,26879.25,,
2026-04-21T07:57:00-04:00,3min,short,rejection_block,A,counter_trend,26880.75,26887.0,26883.75,26887.0,26884.8249,2,"['bb', 'vwap']",True,26879.5,26884.375,26893.75
2026-04-21T07:59:00-04:00,1min,short,rejection_block,A,counter_trend,26881.775,26882.0,26881.0,26882.0,26884.9263,2,"['bb', 'vwap']",False,26881.0,26878.5,26882.0
2026-04-21T08:16:00-04:00,2min,short,rejection_block,A,counter_trend,26860.3221,26862.25,26861.0,26862.25,26864.886,2,"['bb', 'vwap']",True,26839.25,26858.375,26880.25
2026-04-21T08:30:00-04:00,5min,short,rejection_block,A,counter_trend,26860.3346,26860.75,26859.75,26860.75,26864.1824,2,"['bb', 'vwap']",True,26859.75,26844.375,26860.75
2026-04-21T08:32:00-04:00,2min,short,rejection_block,A,counter_trend,26860.6875,26868.0,26860.5,26868.0,26863.7281,2,"['bb', 'vwap']",True,26854.75,26857.25,26868.0
2026-04-21T08:39:00-04:00,1min,short,rejection_block,A,counter_trend,26852.2875,26858.75,26854.5,26858.75,26857.1503,2,"['bb', 'vwap']",True,26839.0,26847.0,26869.75
2026-04-21T08:40:00-04:00,5min,short,displacement,B,counter_trend,26852.225,26870.5,26868.0,26870.5,26856.4438,2,"['bb', 'vwap']",True,26831.5,26848.5,26872.75
2026-04-21T08:50:00-04:00,5min,short,rejection_block,A,counter_trend,26834.6056,26842.0,26829.5,26842.0,26839.4028,2,"['bb', 'vwap']",True,26821.5,26846.25,26872.75
2026-04-21T08:51:00-04:00,3min,short,rejection_block,A,counter_trend,26834.5197,26840.0,26837.0,26840.0,26838.3849,2,"['bb', 'vwap']",True,26822.75,26827.375,26842.0
2026-04-21T08:57:00-04:00,3min,short,rejection_block,A,counter_trend,26821.625,26832.5,26825.0,26832.5,26826.0687,2,"['bb', 'poc']",False,26819.25,26824.875,26832.5
2026-04-21T08:58:00-04:00,2min,short,rejection_block,A,counter_trend,26821.625,26829.25,26827.25,26829.25,26825.125,2,"['bb', 'poc']",False,26817.75,26822.25,26832.5
2026-04-21T09:00:00-04:00,3min,short,rejection_block,A,counter_trend,26821.625,26823.0,26820.75,26823.0,26824.35,2,"['bb', 'poc']",False,26820.75,26820.5,26829.0
2026-04-21T09:02:00-04:00,2min,short,rejection_block,A,counter_trend,26821.625,26827.25,26823.25,26827.25,26823.6188,2,"['bb', 'poc']",False,26819.5,26820.625,26827.25
2026-04-21T09:03:00-04:00,3min,long,rejection_block,B2,with_trend,26825.1375,26817.5,26817.5,26823.25,26823.3812,2,"['bb', 'poc']",False,26825.5,26824.875,26817.25
2026-04-21T09:04:00-04:00,2min,short,rejection_block,A,counter_trend,26821.625,26825.5,26819.75,26825.5,26823.25,2,"['bb', 'poc']",False,26819.75,26819.75,26825.5
2026-04-21T09:05:00-04:00,5min,short,rejection_block,A,counter_trend,26821.625,26827.25,26823.25,26827.25,26822.8438,2,"['bb', 'poc']",False,26812.75,26819.75,26829.25
2026-04-21T09:12:00-04:00,3min,short,rejection_block,A,counter_trend,26817.9625,26819.25,26817.0,26819.25,26819.7938,2,"['bb', 'poc']",True,26817.0,26815.0,26827.25
2026-04-21T09:21:00-04:00,3min,long,rejection_block,B2,with_trend,26813.5875,26809.5,26809.5,26814.0,26810.596,2,"['bb', 'vwap']",False,26814.0,26813.5,26809.5
2026-04-21T09:25:00-04:00,1min,short,rejection_block,A,counter_trend,26807.2321,26810.75,26809.5,26810.75,26809.416,2,"['bb', 'vwap']",True,26806.0,,
2026-04-21T09:26:00-04:00,2min,long,rejection_block,B2,with_trend,26811.575,26800.75,26800.75,26809.5,26809.3528,2,"['bb', 'vwap']",True,26811.75,26808.0,26798.5
2026-04-21T09:30:00-04:00,1min,short,displacement,B,counter_trend,26812.375,26815.25,26814.75,26815.25,26812.3377,3,"['bb', 'poc', 'vwap']",True,26808.75,26813.0,26818.75
2026-04-21T09:31:00-04:00,1min,short,rejection_block,A,counter_trend,26802.9478,26826.5,26808.0,26826.5,26806.6302,2,"['bb', 'vwap']",True,26772.75,26799.25,26826.5
2026-04-21T09:32:00-04:00,2min,short,rejection_block,A,counter_trend,26806.8625,26826.5,26808.0,26826.5,26811.0875,2,"['bb', 'poc']",True,26748.0,26786.25,26826.5
2026-04-21T09:33:00-04:00,3min,short,rejection_block,A,counter_trend,26814.625,26826.5,26808.0,26826.5,26816.675,2,"['bb', 'poc']",True,26752.75,26782.125,26826.5
2026-04-21T09:35:00-04:00,5min,short,rejection_block,A,counter_trend,26807.8875,26826.5,26808.0,26826.5,26811.2562,2,"['bb', 'poc']",True,26759.0,26782.125,26826.5
2026-04-21T09:44:00-04:00,2min,short,rejection_block,A,counter_trend,26770.35,26775.0,26769.5,26775.0,26773.2884,2,"['bb', 'vwap']",True,26769.5,26753.875,26775.0
2026-04-21T09:45:00-04:00,5min,long,displacement,B,with_trend,26768.475,26732.75,26732.75,26742.0,26764.0371,2,"['bb', 'vwap']",True,26768.5,26750.875,26726.75
2026-04-21T09:47:00-04:00,1min,short,rejection_block,A,counter_trend,26759.3481,26761.75,26756.75,26761.75,26761.1303,2,"['bb', 'vwap']",True,26756.75,26759.875,26775.0
2026-04-21T09:48:00-04:00,3min,long,rejection_block,B2,with_trend,26760.9625,26742.75,26742.75,26768.5,26760.4387,2,"['bb', 'vwap']",True,26776.0,26761.5,26741.75
2026-04-21T09:50:00-04:00,5min,long,rejection_block,B2,with_trend,26761.3613,26742.75,26742.75,26768.5,26759.5494,2,"['bb', 'vwap']",True,26771.0,26758.375,26726.75
2026-04-21T09:51:00-04:00,3min,long,rejection_block,B2,with_trend,26761.5412,26756.25,26756.25,26766.0,26759.4706,2,"['bb', 'vwap']",True,26766.0,,
2026-04-21T09:52:00-04:00,2min,long,rejection_block,B2,with_trend,26761.6749,26756.25,26756.25,26770.75,26760.1062,2,"['bb', 'vwap']",True,26770.75,26773.125,26756.25
2026-04-21T09:53:00-04:00,1min,long,displacement,B,with_trend,26781.75,26769.0,26769.0,26770.75,26779.8896,2,"['bb', 'vwap']",True,26795.5,26776.125,26756.25
2026-04-21T09:54:00-04:00,3min,long,displacement,B,with_trend,26781.0375,26757.5,26757.5,26765.25,26780.5027,2,"['bb', 'vwap']",True,26800.25,26780.125,26756.25
2026-04-21T09:55:00-04:00,5min,long,rejection_block,B2,with_trend,26768.9088,26756.25,26756.25,26771.0,26766.1548,2,"['bb', 'vwap']",True,26796.0,26765.375,26726.75
2026-04-21T09:56:00-04:00,2min,short,rejection_block,A,counter_trend,26808.3979,26812.25,26807.5,26812.25,26811.4326,3,"['bb', 'poc', 'vwap']",True,26807.5,26790.625,26812.25
2026-04-21T09:57:00-04:00,3min,long,rejection_block,B2,with_trend,26786.4334,26785.75,26785.75,26800.25,26783.5542,2,"['bb', 'vwap']",True,26817.5,26787.875,26756.25
2026-04-21T09:59:00-04:00,1min,long,rejection_block,B2,with_trend,26814.625,26809.25,26809.25,26818.25,26811.5356,3,"['bb', 'poc', 'vwap']",False,26820.25,26819.75,26809.25
2026-04-21T10:00:00-04:00,5min,long,displacement,B,with_trend,26814.625,26793.75,26793.75,26795.75,26811.6981,3,"['bb', 'poc', 'vwap']",True,26838.5,,
2026-04-21T10:10:00-04:00,5min,long,rejection_block,B2,with_trend,26823.9,26823.25,26823.25,26827.0,26823.8217,2,"['bb', 'vwap']",True,26861.25,26845.625,26821.0
2026-04-21T10:20:00-04:00,2min,short,displacement,B,range,26854.425,26875.0,26875.0,26875.0,26854.7499,2,"['bb', 'vwap']",True,26850.25,26865.875,26885.25
2026-04-21T10:21:00-04:00,3min,short,displacement,B,range,26853.7875,26875.0,26875.0,26875.0,26854.4691,2,"['bb', 'vwap']",True,26832.75,26855.125,26885.25
2026-04-21T10:24:00-04:00,3min,short,rejection_block,unclassified,range,26843.6971,26847.0,26832.0,26847.0,26848.5985,2,"['bb', 'vwap']",True,26822.25,26851.625,26885.25
2026-04-21T10:25:00-04:00,5min,long,rejection_block,unclassified,range,26816.4768,26815.0,26815.0,26827.25,26813.7697,2,"['bb', 'vwap']",True,26827.25,26850.125,26815.0
2026-04-21T10:26:00-04:00,2min,long,rejection_block,unclassified,range,26826.125,26815.0,26815.0,26822.0,26821.3407,2,"['poc', 'vwap']",True,26835.25,26831.0,26815.0
2026-04-21T10:27:00-04:00,3min,long,rejection_block,unclassified,range,26826.125,26815.0,26815.0,26822.0,26821.394,2,"['poc', 'vwap']",True,26840.0,26831.0,26815.0
2026-04-21T10:29:00-04:00,1min,short,rejection_block,unclassified,range,26844.9601,26845.75,26839.75,26845.75,26847.8113,2,"['bb', 'vwap']",True,26831.5,26836.125,26845.75
2026-04-21T10:30:00-04:00,5min,long,rejection_block,unclassified,range,26826.125,26824.5,26824.5,26827.5,26821.5398,2,"['poc', 'vwap']",True,26842.0,26833.125,26815.0
2026-04-21T10:31:00-04:00,1min,short,rejection_block,unclassified,range,26848.8875,26854.75,26845.0,26854.75,26852.2063,2,"['bb', 'vwap']",True,26845.0,26840.75,26854.75
2026-04-21T10:33:00-04:00,3min,short,rejection_block,unclassified,range,26841.95,26854.75,26842.0,26854.75,26844.8311,2,"['bb', 'vwap']",True,26837.25,26840.625,26854.75
2026-04-21T10:34:00-04:00,2min,long,rejection_block,unclassified,range,26826.125,26823.75,26823.75,26836.0,26820.0091,3,"['bb', 'poc', 'vwap']",False,26836.0,,
2026-04-21T10:35:00-04:00,5min,long,rejection_block,unclassified,range,26826.125,26823.75,26823.75,26841.75,26820.0508,3,"['bb', 'poc', 'vwap']",True,26841.75,26834.875,26815.0
2026-04-21T10:36:00-04:00,3min,long,rejection_block,unclassified,range,26826.125,26823.75,26823.75,26838.25,26821.7918,3,"['bb', 'poc', 'vwap']",True,26849.5,26839.25,26823.75
2026-04-21T10:38:00-04:00,1min,short,rejection_block,unclassified,range,26839.125,26848.25,26847.75,26848.25,26843.5199,3,"['bb', 'poc', 'vwap']",True,26837.75,26842.125,26851.75
2026-04-21T10:39:00-04:00,1min,long,displacement,B,range,26839.175,26836.5,26836.5,26838.0,26843.3648,3,"['bb', 'poc', 'vwap']",False,26842.25,26840.375,26832.5
2026-04-21T10:40:00-04:00,5min,short,rejection_block,unclassified,range,26838.3875,26851.75,26842.5,26851.75,26841.3917,2,"['bb', 'poc']",True,26834.5,26838.125,26851.75
2026-04-21T10:41:00-04:00,1min,long,rejection_block,unclassified,range,26826.3,26818.0,26818.0,26831.25,26822.2928,2,"['bb', 'vwap']",True,26831.25,26830.875,26818.0
2026-04-21T10:42:00-04:00,3min,short,rejection_block,unclassified,range,26846.025,26859.5,26843.0,26859.5,26850.3953,2,"['bb', 'vwap']",True,26833.75,26838.75,26859.5
2026-04-21T10:45:00-04:00,5min,short,rejection_block,unclassified,range,26833.525,26859.5,26834.75,26859.5,26836.9042,2,"['bb', 'poc']",True,26825.25,26838.75,26859.5
2026-04-21T10:46:00-04:00,2min,short,displacement,B,range,26818.7807,26838.75,26834.5,26838.75,26822.4529,2,"['poc', 'vwap']",True,26812.25,26825.625,26842.75
2026-04-21T10:47:00-04:00,1min,short,rejection_block,unclassified,range,26808.1174,26813.0,26812.25,26813.0,26811.1025,2,"['bb', 'vwap']",True,26806.25,,
2026-04-21T10:48:00-04:00,3min,short,displacement,B,range,26807.9499,26829.25,26824.75,26829.25,26811.0187,2,"['bb', 'vwap']",True,26795.0,,
2026-04-21T10:50:00-04:00,5min,short,rejection_block,unclassified,range,26818.0727,26829.25,26824.75,26829.25,26822.0989,2,"['poc', 'vwap']",True,26795.0,,
2026-04-21T10:54:00-04:00,3min,short,rejection_block,unclassified,range,26807.0393,26807.5,26806.5,26807.5,26810.3447,2,"['bb', 'vwap']",True,26806.5,,
2026-04-21T10:55:00-04:00,5min,short,rejection_block,unclassified,range,26806.9738,26808.25,26795.25,26808.25,26809.9119,2,"['bb', 'vwap']",True,26794.25,,
2026-04-21T10:56:00-04:00,2min,short,rejection_block,unclassified,range,26806.7873,26808.25,26807.25,26808.25,26811.2999,2,"['bb', 'vwap']",True,26786.25,26793.25,26808.25
2026-04-21T10:57:00-04:00,3min,short,rejection_block,unclassified,range,26806.6486,26808.25,26807.25,26808.25,26810.187,2,"['bb', 'vwap']",True,26783.75,26792.25,26808.25
2026-04-22T07:45:00-04:00,5min,short,rejection_block,unclassified,range,26813.7368,26825.0,26819.0,26825.0,26819.5149,2,"['bb', 'vwap']",True,26810.75,26815.5,26825.0
2026-04-22T07:48:00-04:00,3min,short,rejection_block,unclassified,range,26813.752,26824.75,26813.0,26824.75,26819.0454,2,"['bb', 'vwap']",True,26813.0,26817.5,26825.0
2026-04-22T07:49:00-04:00,1min,long,displacement,B,range,26823.7125,26813.25,26813.25,26813.25,26819.1575,2,"['bb', 'vwap']",True,26824.75,26817.375,26810.0
2026-04-22T07:50:00-04:00,5min,long,displacement,B,range,26827.375,26810.0,26810.0,26810.5,26825.825,2,"['bb', 'poc']",True,26830.0,26819.75,26806.0
2026-04-22T07:51:00-04:00,3min,long,displacement,B,range,26827.375,26813.25,26813.25,26813.25,26825.825,2,"['bb', 'poc']",True,26833.5,26820.375,26806.0
2026-04-22T08:05:00-04:00,5min,long,rejection_block,unclassified,range,26834.8375,26834.75,26834.75,26835.0,26830.0,2,"['bb', 'poc']",True,26860.25,26847.875,26829.75
2026-04-22T08:26:00-04:00,2min,long,displacement,B,range,26886.1007,26879.75,26879.75,26879.75,26883.4691,2,"['bb', 'vwap']",True,26892.25,26886.625,26879.25
2026-04-22T08:28:00-04:00,2min,short,displacement,B,range,26882.1625,26891.75,26891.75,26891.75,26884.3792,2,"['bb', 'vwap']",True,26878.0,26885.875,26894.0
2026-04-22T08:30:00-04:00,5min,short,rejection_block,unclassified,range,26883.0625,26898.75,26885.75,26898.75,26886.2466,2,"['bb', 'vwap']",True,26868.75,26881.0,26900.5
2026-04-22T08:36:00-04:00,2min,short,displacement,B,range,26852.425,26877.0,26868.75,26877.0,26854.677,2,"['bb', 'vwap']",True,26847.75,26862.125,26877.0
2026-04-22T08:42:00-04:00,3min,short,rejection_block,unclassified,range,26855.1875,26859.0,26846.75,26859.0,26856.2254,2,"['bb', 'vwap']",True,26846.75,,
2026-04-22T08:45:00-04:00,5min,short,rejection_block,unclassified,range,26856.65,26859.0,26848.75,26859.0,26857.9478,2,"['bb', 'vwap']",True,26840.0,26856.875,26877.0
2026-04-22T08:51:00-04:00,3min,long,rejection_block,unclassified,range,26827.375,26821.0,26821.0,26829.0,26825.5815,2,"['poc', 'vwap']",True,26829.0,26835.375,26821.0
2026-04-22T08:52:00-04:00,1min,long,rejection_block,unclassified,range,26827.375,26827.0,26827.0,26829.25,26825.5874,2,"['poc', 'vwap']",False,26830.25,26827.0,26821.0
2026-04-22T08:54:00-04:00,3min,long,rejection_block,unclassified,range,26827.375,26822.0,26822.0,26829.25,26825.596,2,"['poc', 'vwap']",True,26829.5,26831.75,26821.0
2026-04-22T08:55:00-04:00,5min,long,rejection_block,unclassified,range,26827.375,26822.0,26822.0,26824.25,26825.6071,2,"['poc', 'vwap']",True,26834.25,26836.375,26821.0
2026-04-22T08:59:00-04:00,1min,short,displacement,B,range,26823.891,26837.25,26837.25,26837.25,26825.633,2,"['poc', 'vwap']",True,26823.25,26830.5,26838.5
2026-04-22T09:00:00-04:00,5min,short,displacement,B,range,26823.8854,26838.5,26833.75,26838.5,26825.6302,2,"['poc', 'vwap']",True,26821.5,26829.0,26838.5
2026-04-22T09:01:00-04:00,1min,short,rejection_block,unclassified,range,26823.8905,26831.25,26822.75,26831.25,26825.6327,2,"['poc', 'vwap']",True,26822.75,26830.125,26838.5
2026-04-22T09:03:00-04:00,3min,short,rejection_block,unclassified,range,26823.8847,26831.25,26821.75,26831.25,26827.7657,3,"['bb', 'poc', 'vwap']",True,26820.75,26826.625,26836.25
2026-04-22T09:08:00-04:00,2min,long,displacement,B,range,26827.925,26824.5,26824.5,26824.5,26826.4037,3,"['bb', 'poc', 'vwap']",False,26831.5,26827.375,26822.0
2026-04-22T09:09:00-04:00,1min,short,displacement,B,range,26827.375,26832.0,26831.25,26832.0,26826.3845,3,"['bb', 'poc', 'vwap']",True,26824.5,26828.5,26832.75
2026-04-22T09:10:00-04:00,5min,long,rejection_block,unclassified,range,26828.625,26822.0,26822.0,26828.0,26826.8146,3,"['bb', 'poc', 'vwap']",True,26840.0,26847.25,26819.5
2026-04-22T09:11:00-04:00,1min,long,rejection_block,unclassified,range,26828.75,26823.25,26823.25,26831.5,26826.8758,3,"['bb', 'poc', 'vwap']",True,26831.5,26832.5,26823.25
2026-04-22T09:12:00-04:00,3min,short,rejection_block,unclassified,range,26849.9125,26875.0,26830.75,26875.0,26853.4287,2,"['bb', 'vwap']",True,26830.75,26847.5,26875.0
2026-04-22T09:13:00-04:00,1min,long,rejection_block,unclassified,range,26829.125,26827.25,26827.25,26829.75,26827.1821,3,"['bb', 'poc', 'vwap']",False,26832.25,26832.375,26827.25
2026-04-22T09:14:00-04:00,2min,long,rejection_block,unclassified,range,26829.45,26827.25,26827.25,26829.75,26827.2977,3,"['bb', 'poc', 'vwap']",False,26836.0,26832.5,26823.25
2026-04-22T09:15:00-04:00,5min,long,rejection_block,unclassified,range,26829.4125,26823.25,26823.25,26833.5,26827.2912,3,"['bb', 'poc', 'vwap']",True,26833.5,26830.625,26819.5
2026-04-22T09:19:00-04:00,1min,long,rejection_block,unclassified,range,26834.65,26828.0,26828.0,26831.75,26829.3695,3,"['bb', 'poc', 'vwap']",False,26840.25,26836.25,26828.0
2026-04-22T09:20:00-04:00,5min,long,rejection_block,unclassified,range,26832.1625,26825.25,26825.25,26835.0,26828.5308,3,"['bb', 'poc', 'vwap']",True,26864.75,26851.0,26823.25
2026-04-22T09:21:00-04:00,3min,long,rejection_block,unclassified,range,26835.45,26828.0,26828.0,26831.75,26830.7848,3,"['bb', 'poc', 'vwap']",True,26854.75,26852.625,26825.25
2026-04-22T09:24:00-04:00,3min,long,rejection_block,unclassified,range,26858.8175,26845.25,26845.25,26854.0,26854.0525,2,"['bb', 'vwap']",True,26871.5,26849.125,26825.25
2026-04-22T09:25:00-04:00,5min,long,rejection_block,unclassified,range,26859.1588,26845.25,26845.25,26864.5,26855.7106,2,"['bb', 'vwap']",True,26870.25,26851.625,26823.25
2026-04-22T09:31:00-04:00,1min,long,rejection_block,A,range,26863.3508,26852.0,26852.0,26868.5,26857.6044,2,"['bb', 'vwap']",True,26868.5,26872.375,26852.0
2026-04-22T09:32:00-04:00,2min,long,rejection_block,A,range,26863.9612,26852.0,26852.0,26866.0,26858.3954,2,"['bb', 'vwap']",True,26866.0,26872.375,26852.0
2026-04-22T09:33:00-04:00,3min,short,displacement,B,range,26853.0281,26892.75,26881.0,26892.75,26854.8427,2,"['bb', 'vwap']",True,26837.75,26862.25,26892.75
2026-04-22T09:34:00-04:00,2min,long,rejection_block,A,range,26830.7466,26813.5,26813.5,26831.75,26829.4358,2,"['poc', 'vwap']",True,26831.75,26853.125,26813.5
2026-04-22T09:35:00-04:00,5min,short,displacement,B,range,26828.125,26892.75,26881.0,26892.75,26831.2804,2,"['poc', 'vwap']",True,26824.75,26853.125,26892.75
2026-04-22T09:36:00-04:00,1min,short,rejection_block,unclassified,range,26828.125,26834.5,26823.25,26834.5,26830.0287,2,"['poc', 'vwap']",True,26823.0,,
2026-04-22T09:38:00-04:00,1min,long,rejection_block,unclassified,range,26830.7262,26827.5,26827.5,26832.5,26829.445,2,"['poc', 'vwap']",True,26841.75,26834.0,26817.0
