ts,tf,direction,kind,pattern,htf_flag,entry_ref,stop_ref,wick_low,wick_high,cluster_center,confluence_count,cluster_types,vwap_touched,ob_mid,ob_stop,close
2025-06-02T04:10:00-04:00,5min,long,displacement,A,range,21231.125,21226.25,21226.25,21226.5,21226.6607,3,"['bb', 'poc', 'vwap']",False,21229.625,21210.0,21245.75
2025-06-02T04:20:00-04:00,5min,short,displacement,B,range,21225.6625,21249.75,21248.0,21249.75,21226.6837,3,"['bb', 'poc', 'vwap']",False,21238.75,21252.5,21225.0
2025-06-02T04:24:00-04:00,3min,long,displacement,B,range,21231.125,21224.75,21224.75,21230.0,21226.9487,3,"['bb', 'poc', 'vwap']",False,21235.5,21224.75,21245.5
2025-06-02T04:25:00-04:00,5min,long,displacement,A,range,21231.125,21224.75,21224.75,21225.0,21226.9523,3,"['bb', 'poc', 'vwap']",False,21238.25,21224.75,21249.0
2025-06-02T04:51:00-04:00,3min,long,rejection_block,B2,range,21231.125,21226.25,21226.25,21232.0,21226.3132,2,"['poc', 'vwap']",False,21237.125,21226.25,21232.0
2025-06-02T04:52:00-04:00,2min,long,rejection_block,B2,range,21231.125,21226.25,21226.25,21229.75,21226.3086,2,"['poc', 'vwap']",False,21237.125,21226.25,21233.25
2025-06-02T04:53:00-04:00,1min,long,rejection_block,B2,range,21231.125,21230.0,21230.0,21233.75,21226.3015,2,"['poc', 'vwap']",False,21235.875,21229.75,21234.0
2025-06-02T04:55:00-04:00,5min,long,rejection_block,B2,range,21231.125,21226.25,21226.25,21229.75,21226.2613,2,"['poc', 'vwap']",False,21237.625,21226.25,21233.25
2025-06-02T04:56:00-04:00,2min,long,rejection_block,B2,range,21231.125,21226.75,21226.75,21230.0,21226.2567,2,"['poc', 'vwap']",False,21234.0,21226.75,21241.25
2025-06-02T04:57:00-04:00,3min,long,rejection_block,B2,range,21231.125,21226.75,21226.75,21230.0,21226.2547,2,"['poc', 'vwap']",False,21235.25,21226.75,21241.25
2025-06-03T03:02:00-04:00,2min,short,displacement,B,range,21462.125,21470.75,21469.0,21470.75,21459.9363,3,"['bb', 'poc', 'vwap']",False,21465.625,21471.25,21461.5
2025-06-03T03:03:00-04:00,3min,long,rejection_block,B2,range,21462.825,21459.5,21459.5,21469.0,21460.037,3,"['bb', 'poc', 'vwap']",False,21466.875,21459.5,21472.25
2025-06-03T03:04:00-04:00,2min,long,displacement,B,range,21463.6875,21459.5,21459.5,21460.75,21460.2092,3,"['bb', 'poc', 'vwap']",False,21466.25,21459.5,21470.75
2025-06-03T03:05:00-04:00,5min,long,rejection_block,B2,range,21463.6875,21459.5,21459.5,21469.0,21460.2911,3,"['bb', 'poc', 'vwap']",False,21468.25,21459.5,21471.25
2025-06-03T03:14:00-04:00,2min,long,rejection_block,B2,range,21462.225,21461.0,21461.0,21466.25,21460.316,3,"['bb', 'poc', 'vwap']",False,21466.0,21461.0,21467.75
2025-06-03T03:15:00-04:00,5min,long,rejection_block,B2,range,21463.2875,21461.0,21461.0,21468.75,21460.7049,3,"['bb', 'poc', 'vwap']",False,,,21468.75
2025-06-03T03:18:00-04:00,3min,short,displacement,B,range,21455.5389,21473.5,21469.25,21473.5,21460.7566,3,"['bb', 'poc', 'vwap']",True,21463.25,21473.5,21453.0
2025-06-03T03:20:00-04:00,5min,short,displacement,B,range,21455.004,21473.5,21469.25,21473.5,21460.3666,3,"['bb', 'poc', 'vwap']",True,21461.0,21481.5,21441.5
2025-06-03T03:34:00-04:00,2min,long,displacement,A,range,21451.1625,21438.0,21438.0,21439.5,21448.4478,2,"['bb', 'vwap']",True,21432.375,21412.0,21452.0
2025-06-03T03:35:00-04:00,5min,short,rejection_block,B2,range,21445.6074,21453.5,21445.0,21453.5,21450.7191,2,"['bb', 'vwap']",True,,,21445.0
2025-06-03T03:37:00-04:00,1min,short,rejection_block,B2,range,21445.3185,21446.25,21446.0,21446.25,21447.678,2,"['bb', 'vwap']",True,21441.875,21446.5,21441.75
2025-06-03T03:38:00-04:00,2min,short,rejection_block,B2,range,21445.2248,21446.25,21446.0,21446.25,21447.0374,2,"['bb', 'vwap']",True,21445.375,21452.75,21443.5
2025-06-03T03:39:00-04:00,3min,long,rejection_block,B2,range,21448.85,21439.75,21439.75,21446.0,21446.9933,2,"['bb', 'vwap']",True,21445.375,21437.25,21450.25
2025-06-03T03:41:00-04:00,1min,short,rejection_block,B2,range,21444.9591,21449.75,21448.75,21449.75,21449.1239,2,"['bb', 'vwap']",True,21444.25,21451.0,21441.75
2025-06-03T03:42:00-04:00,1min,long,displacement,B,range,21447.2875,21441.5,21441.5,21441.5,21448.9284,2,"['bb', 'vwap']",True,21444.75,21437.5,21451.25
2025-06-03T03:44:00-04:00,2min,short,displacement,B,range,21444.7342,21452.5,21451.5,21452.5,21442.0656,2,"['bb', 'vwap']",True,21444.75,21452.5,21437.0
2025-06-03T03:45:00-04:00,5min,short,displacement,B,range,21436.35,21452.5,21448.75,21452.5,21442.053,2,"['bb', 'vwap']",True,21438.125,21452.5,21426.75
2025-06-03T03:46:00-04:00,2min,short,rejection_block,B2,range,21437.5125,21439.25,21437.0,21439.25,21441.6604,2,"['bb', 'vwap']",False,21437.875,21452.0,21429.5
2025-06-03T03:54:00-04:00,3min,short,rejection_block,B2,range,21435.65,21436.5,21434.25,21436.5,21439.0798,2,"['bb', 'vwap']",False,21431.625,21437.25,21430.75
2025-06-03T03:55:00-04:00,5min,short,rejection_block,B2,range,21435.65,21436.5,21434.25,21436.5,21438.8806,2,"['bb', 'vwap']",False,21430.875,21437.25,21434.25
2025-06-03T03:57:00-04:00,3min,long,displacement,A,range,21437.2875,21429.25,21429.25,21432.0,21438.0356,2,"['bb', 'vwap']",False,21433.375,21426.5,21440.25
2025-06-03T04:06:00-04:00,3min,short,rejection_block,B2,range,21435.8,21444.75,21438.0,21444.75,21438.8499,2,"['bb', 'vwap']",True,21436.375,21444.75,21434.0
2025-06-03T04:07:00-04:00,1min,short,rejection_block,B2,range,21435.85,21438.5,21434.25,21438.5,21438.8339,2,"['bb', 'vwap']",False,21437.875,21442.75,21433.0
2025-06-03T04:08:00-04:00,2min,short,rejection_block,B2,range,21435.95,21438.5,21434.25,21438.5,21438.9794,2,"['bb', 'vwap']",False,21437.625,21444.75,21430.75
