ts,tf,direction,kind,pattern,htf_flag,entry_ref,stop_ref,wick_low,wick_high,cluster_center,confluence_count,cluster_types,vwap_touched,ob_mid,ob_stop,close
2026-06-19T10:23:00-04:00,1min,long,rejection_block,unclassified,range,30666.2139,30663.75,30663.75,30665.75,30661.9729,2,"['bb', 'vwap']",True,30667.875,30663.75,30666.5
2026-06-19T10:24:00-04:00,3min,short,rejection_block,unclassified,range,30667.0875,30672.0,30671.75,30672.0,30671.1516,3,"['bb', 'poc', 'vwap']",True,30669.375,30677.75,30664.0
2026-06-19T10:25:00-04:00,5min,short,displacement,B,range,30664.525,30677.75,30673.75,30677.75,30666.9915,3,"['bb', 'poc', 'vwap']",True,30662.875,30677.75,30662.0
2026-06-19T10:26:00-04:00,2min,short,rejection_block,unclassified,range,30664.525,30668.0,30663.0,30668.0,30666.9301,3,"['bb', 'poc', 'vwap']",True,30668.875,30677.75,30663.0
2026-06-19T10:27:00-04:00,3min,long,displacement,B,range,30669.9375,30660.0,30660.0,30663.0,30669.5426,3,"['bb', 'poc', 'vwap']",True,30666.0,30660.0,30670.25
2026-06-19T10:30:00-04:00,5min,long,rejection_block,unclassified,range,30666.2162,30660.0,30660.0,30661.25,30661.5525,2,"['bb', 'vwap']",True,30668.875,30660.0,30668.75
2026-06-19T10:31:00-04:00,1min,short,rejection_block,unclassified,range,30667.05,30669.25,30668.25,30669.25,30671.1443,3,"['bb', 'poc', 'vwap']",True,30666.875,30670.75,30664.75
2026-06-19T10:32:00-04:00,2min,short,displacement,B,range,30665.3375,30669.25,30668.25,30669.25,30661.5004,2,"['bb', 'vwap']",True,30665.0,30670.75,30659.75
2026-06-19T10:33:00-04:00,3min,short,rejection_block,unclassified,range,30667.4875,30669.25,30668.25,30669.25,30671.0881,3,"['bb', 'poc', 'vwap']",True,30664.625,30671.25,30662.25
2026-06-19T10:34:00-04:00,2min,short,rejection_block,unclassified,range,30667.4875,30667.5,30661.75,30667.5,30671.0003,3,"['bb', 'poc', 'vwap']",True,30664.375,30670.75,30661.75
2026-06-19T10:35:00-04:00,5min,short,rejection_block,unclassified,range,30667.4875,30669.25,30668.25,30669.25,30671.0008,3,"['bb', 'poc', 'vwap']",True,30665.375,30672.75,30663.75
2026-06-19T10:36:00-04:00,3min,long,rejection_block,unclassified,range,30666.0896,30659.0,30659.0,30662.25,30661.8807,2,"['bb', 'vwap']",True,30663.625,30658.0,30667.75
2026-06-19T10:38:00-04:00,2min,long,rejection_block,unclassified,range,30666.325,30666.0,30666.0,30667.25,30662.12,2,"['bb', 'vwap']",True,30667.0,30659.25,30668.25
2026-06-19T10:39:00-04:00,3min,long,rejection_block,unclassified,range,30666.55,30661.5,30661.5,30667.25,30662.2021,2,"['bb', 'vwap']",True,30666.375,30658.0,30672.5
2026-06-19T10:40:00-04:00,5min,long,rejection_block,unclassified,range,30666.4375,30659.0,30659.0,30663.5,30663.202,2,"['bb', 'vwap']",True,30666.375,30658.0,30669.25
2026-06-19T10:42:00-04:00,3min,long,rejection_block,unclassified,range,30666.975,30661.75,30661.75,30672.25,30663.3733,2,"['bb', 'vwap']",True,30667.0,30658.0,30675.75
2026-06-19T10:45:00-04:00,5min,long,rejection_block,unclassified,range,30667.15,30661.75,30661.75,30668.75,30663.2347,2,"['bb', 'vwap']",True,30668.75,30658.0,30676.5
