day,ft,oos,R,pl,big_R2,reach4,gap_abs,gap_pts,expiry_week,cvd_5,cvd_15,cvd_30,cvd_norm_15,abs_cvd_15,delta_div_15,absorp_15,vol_15,vol_30,stack_bid_bin,stack_ask_bin,absorp_atr,absorp_rel,vol_15_rel,vol_30_rel,stack_bid_exc,stack_ask_exc
2025-12-10,2025-12-10 14:21:00+00:00,False,-1.031746031746032,-325.0,False,False,55.0,-55.0,False,-227.0,-134.0,-532.0,-0.04542372881355932,134.0,0.0,113.46153846153847,2950.0,6310.0,0.0,1.0,10.12565124118909,0.9023259230302735,0.8281864121280179,0.9077177587571028,-0.6,0.3833333333333333
2025-12-11,2025-12-11 13:32:00+00:00,False,2.2028985507246377,152.0,True,True,103.75,-103.75,False,-151.0,-229.0,-321.0,-0.1137605563835072,229.0,0.0,58.77372262773723,2013.0,4261.0,1.0,1.0,7.162335599466293,0.6195076244702533,0.7329995448338643,0.9129573089078151,0.43333333333333335,0.28333333333333344
2025-12-12,2025-12-12 13:13:00+00:00,False,-1.0277777777777777,-111.0,False,False,147.75,-147.75,False,221.0,333.0,574.0,0.1382316313823163,333.0,0.0,60.9873417721519,2409.0,5556.0,1.0,0.0,8.848484848484848,0.771727272996929,1.9013417521704814,2.3271204188481676,0.4,-0.5666666666666667
2025-12-17,2025-12-17 13:52:00+00:00,False,-1.0350877192982455,-324.5,False,False,119.0,119.0,True,-666.0,-831.0,-1251.0,-0.15518207282913166,831.0,1.0,145.71428571428572,5355.0,10973.0,0.0,1.0,15.472885816005366,1.6139711478748855,2.2450476889214968,2.5013962500712372,-0.6499999999999999,0.33333333333333337
2025-12-19,2025-12-19 13:01:00+00:00,False,-1.0266666666666666,-308.0,False,False,33.75,33.75,True,-118.0,-214.0,-142.0,-0.08512330946698489,214.0,0.0,52.375,2514.0,4082.0,1.0,1.0,6.6785578747628085,0.6886753151692024,1.8598113556500833,1.5733281942570823,0.3500000000000001,0.30000000000000004
2025-12-23,2025-12-23 13:04:00+00:00,True,2.9473684210526314,588.0,True,True,8.5,-8.5,False,-47.0,12.0,-60.0,0.011673151750972763,12.0,0.0,60.470588235294116,1028.0,1634.0,0.0,0.0,2.835163752770254,0.8180836396001142,0.7604956537821342,0.6297937945654268,-0.7,-0.7
2025-12-23,2025-12-23 13:05:00+00:00,True,0.2549019607843137,52.0,False,True,8.5,-8.5,False,-97.0,-10.0,-41.0,-0.009652509652509652,10.0,0.0,60.94117647058823,1036.0,1635.0,0.0,0.0,2.8572272839202166,0.8244500492468078,0.7664139078971703,0.6301792252842552,-0.7,-0.7
2025-12-23,2025-12-23 13:32:00+00:00,True,2.2777777777777777,451.0,True,True,8.5,-8.5,False,-43.0,-33.0,-73.0,-0.022103148024112524,33.0,0.0,82.94444444444444,1493.0,2591.0,1.0,1.0,4.117606500861856,0.8678826043176688,0.5436504324078288,0.534943739031692,0.33333333333333337,0.30000000000000004
2025-12-24,2025-12-24 13:04:00+00:00,True,-1.0555555555555556,-209.0,False,False,0.5,0.5,False,-51.0,-25.0,-24.0,-0.03987240829346093,25.0,0.0,59.714285714285715,627.0,1112.0,1.0,0.0,1.690677966101695,0.817485032423657,0.4774414620217019,0.43289537712895376,0.30000000000000004,-0.7
2025-12-26,2025-12-26 14:00:00+00:00,True,0.1326530612244898,13.0,False,False,,,False,-64.0,-227.0,-40.0,-0.11367050575863796,227.0,0.0,61.44615384615385,1997.0,4034.0,0.0,0.0,5.72147754016167,0.5457599871392975,0.6308640025272468,0.7246923560585646,-0.6666666666666666,-0.6666666666666666
2025-12-29,2025-12-29 13:29:00+00:00,True,-1.0588235294117647,-108.0,False,False,123.75,-123.75,False,101.0,79.0,165.0,0.07059874888293119,79.0,0.0,56.65822784810127,1119.0,2817.0,0.0,1.0,3.819811033221579,0.8763925605319552,0.959074351832012,1.4106159238858287,-0.7,0.43333333333333335
2025-12-30,2025-12-30 13:10:00+00:00,True,-1.0444444444444445,-94.0,False,False,11.75,-11.75,False,25.0,36.0,-20.0,0.047493403693931395,36.0,0.0,56.148148148148145,758.0,1498.0,1.0,0.0,2.8503894708568356,0.8685026198949879,0.6496678808656524,0.7501251877816725,0.30000000000000004,-0.5666666666666667
2025-12-31,2025-12-31 13:25:00+00:00,True,1.14,171.0,False,True,46.25,-46.25,False,110.0,152.0,180.0,0.13013698630136986,152.0,0.0,56.28915662650602,1168.0,2124.0,1.0,0.0,4.555826426133593,0.8706837467339015,1.2275354703100367,1.2145818441744103,0.43333333333333335,-0.5666666666666667
2025-12-31,2025-12-31 13:40:00+00:00,True,1.7627118644067796,520.0,False,False,46.25,-46.25,False,48.0,57.0,209.0,0.0262551819438047,57.0,0.0,104.62650602409639,2171.0,3339.0,1.0,0.0,8.468064358849341,1.1263324914365245,1.0963262214366873,0.99375,0.3666666666666667,-0.7
2026-02-02,2026-02-02 13:01:00+00:00,True,-1.020408163265306,-400.0,False,False,201.25,-201.25,False,-73.0,-200.0,40.0,-0.07980845969672785,200.0,0.0,45.77168949771689,2506.0,4762.0,1.0,1.0,6.627751015396241,0.5602700110636734,1.35973955507325,1.3792903692976104,0.41666666666666674,0.30000000000000004
2026-02-05,2026-02-05 13:40:00+00:00,True,0.2769953051643192,29.5,False,False,192.25,-192.25,False,240.0,156.0,115.0,0.018673689250658366,156.0,0.0,78.62588235294118,8354.0,13307.0,0.0,1.0,17.142689629901064,0.9151658157279177,3.1320648608116977,2.789873683107081,-0.6833333333333333,0.33333333333333337
2026-02-09,2026-02-09 14:20:00+00:00,True,-1.019417475728155,-210.0,False,False,37.0,-37.0,False,-280.0,-649.0,-804.0,-0.1207891308393821,649.0,0.0,119.4,5373.0,9014.0,1.0,1.0,10.00625207848354,0.9547086113057973,1.4581721962141259,1.2713681241184767,0.31666666666666665,0.30000000000000004
2026-02-10,2026-02-10 13:35:00+00:00,True,1.29,145.125,False,False,7.5,-7.5,False,131.0,170.0,311.0,0.03729706011408512,170.0,0.0,84.4074074074074,4558.0,8809.0,1.0,0.0,8.303178165967275,1.0211998144852583,1.6363309998204991,1.743579593250532,0.30000000000000004,-0.7
2026-02-12,2026-02-12 13:34:00+00:00,True,1.1967213114754098,109.5,False,False,75.75,75.75,False,162.0,182.0,32.0,0.07666385846672283,182.0,0.0,62.88741721854305,2374.0,4546.0,1.0,1.0,4.370139048683475,0.7608410300657729,0.8522706874887812,0.8997971200950072,0.28333333333333344,0.2666666666666666
2026-02-16,2026-02-16 14:01:00+00:00,True,1.637931034482759,237.5,False,True,61.25,61.25,False,-86.0,-103.0,-164.0,-0.13359273670557717,103.0,0.0,27.783783783783782,771.0,1494.0,0.0,1.0,1.4510502436565285,0.24259108527563827,0.2195955568214184,0.2172222020282796,-0.6333333333333333,0.30000000000000004
2026-02-17,2026-02-17 13:01:00+00:00,True,2.7349397590361444,227.0,True,False,,,False,-54.0,-28.0,4.0,-0.01348747591522158,28.0,0.0,63.87692307692308,2076.0,3436.0,1.0,1.0,3.9188296366210476,0.9295593148086928,1.0684508492022646,0.9172450613988254,0.2666666666666667,0.28333333333333344
2026-02-19,2026-02-19 13:39:00+00:00,True,-0.2239583333333333,-43.0,False,False,88.25,-88.25,False,191.0,238.0,276.0,0.04210898796886058,238.0,0.0,68.09638554216868,5652.0,7882.0,0.0,0.0,11.314910806849461,0.858760994819098,1.6204128440366972,1.2335380883446143,-0.75,-0.7833333333333334
2026-02-23,2026-02-23 13:05:00+00:00,True,10.228571428571428,1969.0,True,True,164.75,-164.75,False,13.0,-58.0,-134.0,-0.02468085106382979,58.0,1.0,77.04918032786885,2350.0,4440.0,1.0,1.0,5.869497346237902,1.1319010820449704,1.2468497148162887,1.279631097341307,0.25,0.28333333333333344
2026-02-24,2026-02-24 13:03:00+00:00,True,3.0625,606.375,True,True,60.25,60.25,False,77.0,141.0,145.0,0.045177827619352774,141.0,0.0,73.43529411764706,3121.0,6909.0,1.0,1.0,8.425376012340918,1.0816789503109872,1.5798532017210833,1.7764350453172206,0.23333333333333328,0.28333333333333344
2026-02-24,2026-02-24 13:03:00+00:00,True,6.702702702702703,1364.0,True,True,60.25,60.25,False,77.0,141.0,145.0,0.045177827619352774,141.0,0.0,73.43529411764706,3121.0,6909.0,1.0,1.0,8.425376012340918,1.0816789503109872,1.5798532017210833,1.7764350453172206,0.23333333333333328,0.28333333333333344
2026-02-25,2026-02-25 13:21:00+00:00,True,-1.051282051282051,-205.0,False,False,108.0,108.0,False,-78.0,-17.0,-153.0,-0.010685103708359522,17.0,0.0,97.9076923076923,1591.0,3143.0,0.0,0.0,4.149983697424193,1.442149733520384,0.8053657301948873,0.8081249598251591,-0.7666666666666667,-0.7
2026-02-25,2026-02-25 14:23:00+00:00,True,1.9074074074074077,360.5,False,True,108.0,108.0,False,11.0,418.0,740.0,0.05363099820374647,418.0,1.0,163.22513089005236,7794.0,12628.0,1.0,1.0,20.329964134333224,1.6254268172939523,2.3616392697522914,1.8761653604724584,0.3500000000000001,0.25
2026-03-09,2026-03-09 12:55:00+00:00,True,-1.021978021978022,-139.5,False,False,284.5,-284.5,False,-29.0,-156.0,-312.0,-0.03175895765472313,156.0,0.0,94.46153846153847,4912.0,9084.0,1.0,1.0,10.265029667500093,1.1752521572679755,1.4052353025318267,1.3519869028129186,0.16666666666666663,0.19999999999999996
2026-03-09,2026-03-09 13:01:00+00:00,True,5.222222222222222,1128.0,True,True,284.5,-284.5,False,18.0,-43.0,-136.0,-0.009665093279388626,43.0,1.0,107.20481927710843,4449.0,8956.0,1.0,1.0,9.297458670746725,0.9689429818030145,1.2917180808594033,1.2231213083410153,0.25,0.23333333333333328
2026-03-12,2026-03-12 12:37:00+00:00,True,-1.0666666666666669,-200.0,False,False,129.0,-129.0,False,-48.0,-218.0,-122.0,-0.0754325259515571,218.0,0.0,76.05263157894737,2890.0,5664.0,1.0,1.0,5.4622160720915325,0.9462160026692491,0.8635888241446287,0.8412922391385073,0.16666666666666663,0.21666666666666656
2026-03-13,2026-03-13 12:31:00+00:00,True,0.710691823899371,169.5,False,False,109.25,109.25,False,222.0,183.0,86.0,0.06097967344218594,183.0,0.0,60.62626262626262,3001.0,5800.0,1.0,1.0,5.659213362068965,0.7739178482566339,1.0555750967288076,1.0657356791768111,0.18333333333333335,0.21666666666666656
2026-03-17,2026-03-17 12:26:00+00:00,True,10.75,3096.0,True,True,65.0,-65.0,True,-59.0,214.0,598.0,0.06434155141310884,214.0,0.0,76.02285714285715,3326.0,6108.0,0.0,1.0,6.367508803117842,1.0575047259626766,1.1358319815589515,1.0523323426799327,-0.75,0.23333333333333328
2026-03-17,2026-03-17 12:56:00+00:00,True,6.232142857142857,1221.5,True,True,65.0,-65.0,True,65.0,111.0,11.0,0.05199063231850117,111.0,1.0,93.84615384615384,2135.0,6625.0,0.0,0.0,4.087381627978531,1.157883723877022,0.5340170085042522,0.9428927237146415,-0.8333333333333334,-0.7833333333333334
2026-03-20,2026-03-20 12:01:00+00:00,True,-1.0145985401459854,-69.5,False,False,112.5,-112.5,True,41.0,-94.0,-291.0,-0.02876376988984088,94.0,1.0,56.58874458874459,3268.0,6119.0,1.0,1.0,6.265251626155425,0.7871693736324521,1.0509728252130568,0.9730847215043931,0.18333333333333335,0.23333333333333328
2026-03-20,2026-03-20 12:06:00+00:00,True,2.221238938053097,502.0,True,False,112.5,-112.5,True,-44.0,-46.0,-288.0,-0.009918068132815868,46.0,1.0,80.31168831168831,4638.0,7680.0,1.0,1.0,8.891749400890106,1.11716387849061,1.4915581283164496,1.2213254880133582,0.18333333333333335,0.23333333333333328
2026-03-24,2026-03-24 12:06:00+00:00,True,1.2608695652173914,261.0,False,True,6.0,-6.0,False,-143.0,-367.0,-325.0,-0.0642169728783902,367.0,0.0,54.82014388489208,5715.0,7809.0,1.0,1.0,10.607537038878394,0.7684990886992678,1.837916063675832,1.2418399395698325,0.18333333333333335,0.23333333333333328
2026-03-25,2026-03-25 12:01:00+00:00,True,-1.0128205128205128,-79.0,False,False,289.5,289.5,False,126.0,-3.0,-72.0,-0.0004672169444011836,3.0,1.0,85.04635761589404,6421.0,8996.0,1.0,1.0,12.318465227817747,1.192226865771118,2.0649622125743687,1.4306046992406471,0.21666666666666656,0.23333333333333328
2026-03-26,2026-03-26 13:21:00+00:00,True,-1.0253164556962024,-121.5,False,False,276.5,-276.5,False,293.0,426.0,183.0,0.09603246167718665,426.0,0.0,90.53061224489795,4436.0,9169.0,1.0,1.0,9.384458463979449,0.9519413373279156,1.0191843767949453,1.0600919154840016,0.23333333333333328,0.21666666666666656
2026-03-31,2026-03-31 12:59:00+00:00,True,-1.0357142857142858,-116.0,False,False,239.5,239.5,False,-274.0,-19.0,34.0,-0.003340953050817654,19.0,0.0,97.21367521367522,5687.0,11208.0,1.0,1.0,11.274143302180685,1.122567990569041,1.4544757033248081,1.6313223200640419,0.21666666666666656,0.18333333333333335
2026-03-31,2026-03-31 13:21:00+00:00,True,0.2129629629629629,34.5,False,False,239.5,239.5,False,177.0,329.0,288.0,0.09296411415654139,329.0,0.0,88.475,3539.0,9266.0,1.0,1.0,7.015859529878221,0.8843614310067716,0.8293397387075986,1.1065201815142107,0.21666666666666656,0.21666666666666656
2026-04-02,2026-04-02 13:01:00+00:00,True,-1.0256410256410255,-120.0,False,False,516.25,-516.25,False,-90.0,-31.0,76.0,-0.006048780487804878,31.0,0.0,131.4102564102564,5125.0,9420.0,1.0,1.0,9.386753883892068,1.2483079222302738,1.130223839453082,1.043651672944826,0.19999999999999996,0.21666666666666656
2026-04-06,2026-04-06 12:47:00+00:00,True,-1.0246913580246917,-83.0,False,False,,,False,72.0,82.0,180.0,0.031857031857031856,82.0,0.0,67.73684210526316,2574.0,4476.0,1.0,0.0,4.936438356164383,0.7650883153906467,0.639344262295082,0.5897621714210423,0.18333333333333335,-0.8500000000000001
2026-04-07,2026-04-07 12:01:00+00:00,True,0.4875,39.0,False,False,163.0,-163.0,False,-48.0,-132.0,-223.0,-0.08058608058608059,132.0,0.0,64.87128712871286,1638.0,5323.0,1.0,1.0,3.300518134715026,0.916436901541275,0.48052805280528055,0.7517034421888791,0.18333333333333335,0.18333333333333335
2026-04-07,2026-04-07 12:06:00+00:00,True,-1.0196078431372548,-156.0,False,False,163.0,-163.0,False,-73.0,-182.0,-236.0,-0.09109109109109109,182.0,0.0,55.88811188811189,1998.0,5230.0,1.0,1.0,4.025906735751295,0.7895315533066345,0.5861386138613861,0.7385701676963813,0.18333333333333335,0.18333333333333335
2026-04-08,2026-04-08 12:02:00+00:00,True,1.66,332.0,False,False,849.75,849.75,False,44.0,101.0,83.0,0.03733826247689464,101.0,0.0,118.9010989010989,2705.0,4691.0,0.0,0.0,4.856373429084381,1.737698003072419,0.7935460212687936,0.6624536628420123,-0.8166666666666667,-0.8166666666666667
2026-04-08,2026-04-08 12:06:00+00:00,True,-1.0151515151515151,-134.0,False,False,849.75,849.75,False,81.0,188.0,177.0,0.05125408942202835,188.0,0.0,86.81656804733728,3668.0,5391.0,0.0,0.0,6.585278276481149,1.2687937985749305,1.0760542720938762,0.761306266548985,-0.8166666666666667,-0.8166666666666667
2026-04-10,2026-04-10 12:05:00+00:00,True,-1.0588235294117647,-54.0,False,False,20.5,20.5,False,12.0,-68.0,-141.0,-0.03571428571428571,68.0,0.0,73.94174757281553,1904.0,3009.0,1.0,1.0,3.7688310770209608,1.0806327972447267,0.6318234610917538,0.46544723307165786,0.19999999999999996,0.21666666666666656
2026-04-13,2026-04-13 12:35:00+00:00,True,2.5789473684210527,784.0,True,True,200.75,-200.75,False,174.0,302.0,418.0,0.12397372742200329,302.0,0.0,73.26315789473684,2436.0,4740.0,1.0,1.0,5.031758326878389,0.9085854301345044,0.7288503253796096,0.7130500188040617,0.23333333333333328,0.18333333333333335
2026-04-15,2026-04-15 12:03:00+00:00,True,-1.022222222222222,-92.0,False,False,0.25,-0.25,False,-64.0,-75.0,-169.0,-0.0254323499491353,75.0,1.0,95.90243902439025,2949.0,6351.0,1.0,1.0,6.010919414719371,1.2558642163347202,1.1087508224457185,1.0824030677460588,0.2333333333333334,0.28333333333333344
2026-04-16,2026-04-16 12:58:00+00:00,True,-1.0714285714285714,-105.0,False,False,52.25,52.25,False,95.0,51.0,146.0,0.019473081328751432,51.0,1.0,99.77142857142857,2619.0,5252.0,1.0,1.0,5.401988950276244,1.0948983504557175,0.8202959830866807,0.8747865917135124,0.23333333333333328,0.28333333333333344
2026-04-17,2026-04-17 12:25:00+00:00,True,-0.0329670329670329,-3.0,False,True,78.0,78.0,False,90.0,-94.0,235.0,-0.02924704418170504,94.0,1.0,120.14953271028037,3214.0,6495.0,1.0,1.0,7.18470320546086,1.5055998343184622,1.43851404274365,1.336007405121876,0.2333333333333334,0.33333333333333337
2026-04-20,2026-04-20 12:01:00+00:00,True,1.0892857142857142,122.0,False,True,112.75,-112.75,False,54.0,75.0,211.0,0.031578947368421054,75.0,0.0,103.26086956521739,2375.0,4659.0,1.0,0.0,5.655483267423566,1.207195794601838,1.062996531274477,0.9776518728360089,0.28333333333333344,-0.6666666666666666
2026-04-24,2026-04-24 12:24:00+00:00,True,-1.0168067226890756,-181.5,False,False,358.25,358.25,False,-288.0,-104.0,-76.0,-0.016555237185609677,104.0,1.0,128.20408163265307,6282.0,10380.0,1.0,1.0,16.339619136089176,1.4020005697006892,2.406896551724138,2.0400943396226414,0.33333333333333337,0.33333333333333337
2026-04-27,2026-04-27 12:25:00+00:00,True,1.3823529411764706,141.0,False,True,46.5,46.5,False,-156.0,-105.0,-389.0,-0.029923055001424906,105.0,0.0,64.98148148148148,3509.0,6091.0,1.0,1.0,9.189730159472479,0.6956765484473911,1.2789066059225513,1.1305275857268804,0.33333333333333337,0.33333333333333337
2026-04-29,2026-04-29 12:03:00+00:00,True,3.088235294117647,315.0,True,True,79.5,79.5,False,28.0,43.0,-193.0,0.028420356906807668,43.0,0.0,56.03703703703704,1513.0,3895.0,1.0,1.0,3.9236825043993706,0.5898859259396132,0.5725638599810785,0.7655267295597484,0.33333333333333337,0.33333333333333337
2026-04-29,2026-04-29 12:41:00+00:00,True,-1.0136054421768708,-223.5,False,False,79.5,79.5,False,207.0,186.0,182.0,0.03841387856257745,186.0,1.0,81.0376569037657,4842.0,7304.0,1.0,0.0,12.556821339260907,0.7823316276418962,1.4615152429821914,1.1432149006104242,0.23333333333333328,-0.6833333333333333
2026-04-30,2026-04-30 13:12:00+00:00,True,4.569230769230769,445.5,True,True,110.5,110.5,False,-87.0,-251.0,-559.0,-0.060264105642256906,251.0,0.0,98.57988165680473,4165.0,9679.0,0.0,1.0,10.883807746150255,0.800478835759541,1.3002419417778819,1.5659911822998827,-0.7,0.33333333333333337
2026-05-01,2026-05-01 12:41:00+00:00,True,-1.032258064516129,-96.0,False,False,6.5,-6.5,False,-28.0,-283.0,126.0,-0.09675213675213676,283.0,0.0,99.15254237288136,2925.0,9266.0,1.0,1.0,7.596345591986273,0.9960177195406477,0.8828856021732568,1.4240596303838322,0.23333333333333328,0.31666666666666665
2026-05-04,2026-05-04 12:13:00+00:00,True,-1.025,-205.0,False,False,0.75,0.75,False,70.0,143.0,238.0,0.04182509505703422,143.0,0.0,81.4047619047619,3419.0,5914.0,1.0,1.0,9.361169510585245,0.8750145909630284,1.2332942555685815,1.1623427672955975,0.33333333333333337,0.33333333333333337
2026-05-11,2026-05-11 12:04:00+00:00,True,1.891566265060241,392.5,False,False,8.5,8.5,False,-81.0,55.0,-65.0,0.02242152466367713,55.0,1.0,84.58620689655173,2453.0,4675.0,1.0,0.0,6.1752303888514275,0.9971366131443041,0.8848408332581837,0.9509280447495551,0.30000000000000004,-0.7
2026-05-11,2026-05-11 12:34:00+00:00,True,-1.0298507462686568,-207.0,False,False,8.5,8.5,False,148.0,-8.0,-411.0,-0.0017189514396218307,8.0,0.0,117.82278481012658,4654.0,8199.0,1.0,1.0,11.716071027197124,1.2295864978590993,1.3423709258725123,1.0625283483444568,0.25,0.30000000000000004
2026-05-18,2026-05-18 12:06:00+00:00,True,1.7142857142857142,126.0,False,True,38.5,-38.5,False,-34.0,108.0,1135.0,0.02583732057416268,108.0,0.0,83.18407960199005,4180.0,15273.0,1.0,0.0,10.025698132602363,1.0816029938040055,1.6761904761904762,3.5380784154746046,0.28333333333333344,-0.6499999999999999
2026-05-19,2026-05-19 12:37:00+00:00,True,-0.5082417582417582,-92.5,False,False,250.25,-250.25,False,329.0,464.0,589.0,0.1044574515983791,464.0,0.0,49.0828729281768,4442.0,7839.0,1.0,1.0,10.25992988244999,0.5294447136817185,1.3308366414500787,1.117940673131774,0.31666666666666665,0.2666666666666667
2026-05-19,2026-05-19 13:07:00+00:00,True,1.587878787878788,524.0,False,False,250.25,-250.25,False,-306.0,-431.0,-715.0,-0.1102019943748402,431.0,0.0,58.81203007518797,3911.0,8213.0,1.0,1.0,9.033450195916684,0.47081535542237024,1.0869927737632017,1.0806223479490806,0.4,0.33333333333333337
2026-05-20,2026-05-20 13:22:00+00:00,True,-1.0327868852459017,-94.5,False,False,166.0,166.0,False,22.0,56.0,255.0,0.016119746689694875,56.0,1.0,115.8,3474.0,8495.0,0.0,0.0,7.643564356435643,0.9270283322682297,0.8792710706150342,0.8898083167487169,-0.6166666666666667,-0.6666666666666666
2026-05-21,2026-05-21 13:06:00+00:00,True,-1.0151515151515151,-134.0,False,False,145.0,-145.0,False,92.0,-12.0,-218.0,-0.001601708489054992,12.0,1.0,128.06837606837607,7492.0,12840.0,1.0,1.0,16.04466710008031,1.025241909179336,1.9533307261113284,1.4036622027876469,0.3500000000000001,0.33333333333333337
2026-05-22,2026-05-22 12:01:00+00:00,True,-1.0571428571428572,-111.0,False,False,59.75,59.75,False,-44.0,-30.0,-36.0,-0.01364877161055505,30.0,1.0,62.354609929078016,2198.0,3528.0,1.0,1.0,4.800624024960999,0.8158867363282744,0.9723512497235125,0.8838782412626832,0.2333333333333334,0.30000000000000004
2026-05-22,2026-05-22 13:17:00+00:00,True,-1.0444444444444445,-305.5,False,False,59.75,59.75,False,37.0,217.0,288.0,0.04096658485935435,217.0,0.0,111.51578947368421,5297.0,9448.0,0.0,1.0,11.569110764430578,0.8878633737405961,1.0747146842505706,0.9048941672253615,-0.6666666666666666,0.31666666666666665
2026-05-26,2026-05-26 12:26:00+00:00,True,1.5818181818181818,174.0,False,False,,,False,125.0,191.0,187.0,0.13441238564391272,191.0,0.0,47.76470588235294,1421.0,4151.0,1.0,0.0,3.3817517317581065,0.6352150337261425,0.6554428044280443,1.0686747763403488,0.2333333333333334,-0.75
2026-05-29,2026-05-29 12:55:00+00:00,True,1.6206896551724137,329.0,False,True,41.25,41.25,False,114.0,236.0,258.0,0.10936051899907322,236.0,0.0,47.169398907103826,2158.0,5422.0,0.0,0.0,4.678409662808253,0.5429711208544307,0.5929793226626365,0.7180505893259171,-0.6833333333333333,-0.7166666666666666
2026-05-29,2026-05-29 13:13:00+00:00,True,-1.0666666666666669,-208.0,False,False,41.25,41.25,False,12.0,125.0,368.0,0.03992334717342702,125.0,0.0,140.7191011235955,3131.0,5432.0,0.0,1.0,6.787813092795478,1.1913058796726133,0.6685528212245769,0.5663347755825471,-0.6833333333333333,0.3833333333333333
2026-06-01,2026-06-01 12:27:00+00:00,True,-1.048780487804878,-107.5,False,False,61.0,61.0,False,190.0,3.0,-379.0,0.0006621054954756124,3.0,0.0,102.97727272727273,4531.0,7575.0,1.0,1.0,10.544215425531915,1.6323741719157336,2.2016520894071916,1.9731700963792653,0.2666666666666666,0.28333333333333344
2026-06-02,2026-06-02 12:23:00+00:00,True,-1.0238095238095235,-215.0,False,False,38.25,-38.25,False,271.0,110.0,-36.0,0.04122938530734633,110.0,0.0,92.8,2668.0,4546.0,1.0,1.0,6.284248159831756,1.3876931616920616,1.2964042759961127,1.1841625423287314,0.2666666666666666,0.2666666666666666
2026-06-08,2026-06-08 12:11:00+00:00,True,1.8962264150943395,402.0,False,True,383.0,383.0,False,245.0,233.0,58.0,0.039890429720938196,233.0,0.0,112.8695652173913,5841.0,10036.0,0.0,1.0,11.904789634590188,1.609551204548865,2.8844444444444446,2.5837677801377357,-0.7166666666666667,0.3500000000000001
2026-06-08,2026-06-08 12:11:00+00:00,True,-1.0186915887850467,-218.0,False,True,383.0,383.0,False,245.0,233.0,58.0,0.039890429720938196,233.0,0.0,112.8695652173913,5841.0,10036.0,0.0,1.0,11.904789634590188,1.609551204548865,2.8844444444444446,2.5837677801377357,-0.7166666666666667,0.3500000000000001
2026-06-09,2026-06-09 12:28:00+00:00,True,1.595890410958904,174.75,False,True,228.75,228.75,False,-43.0,-333.0,-266.0,-0.12393003349460364,333.0,0.0,62.127167630057805,2687.0,4724.0,1.0,1.0,5.13468691349599,0.8859505864275355,1.3269135802469136,1.2161936023685396,0.2833333333333333,0.3500000000000001
2026-06-12,2026-06-12 12:11:00+00:00,True,-1.051282051282051,-205.0,False,False,171.25,171.25,False,-66.0,-31.0,107.0,-0.016445623342175066,31.0,0.0,23.12883435582822,1885.0,3295.0,1.0,0.0,2.6678797988222507,0.3298235722405213,0.9308641975308642,0.845196870591253,0.2833333333333333,-0.6833333333333333
2026-06-15,2026-06-15 12:18:00+00:00,True,1.1090909090909091,122.0,False,False,957.75,957.75,True,-200.0,-113.0,-150.0,-0.05624688899950224,113.0,0.0,35.715555555555554,2009.0,3494.0,1.0,1.0,2.7899318040917547,0.5093136963437042,0.9920987654320987,0.8962421444145184,0.21666666666666656,0.2666666666666666
2026-06-15,2026-06-15 13:13:00+00:00,True,1.88671875,362.25,False,True,957.75,957.75,True,101.0,65.0,99.0,0.0312349831811629,65.0,0.0,56.625850340136054,2081.0,4461.0,0.0,1.0,2.88991940483571,0.525023608556649,0.4214043436440034,0.4788921392340517,-0.7,0.2666666666666666
2026-06-15,2026-06-15 13:13:00+00:00,True,4.613333333333333,865.0,True,True,957.75,957.75,True,101.0,65.0,99.0,0.0312349831811629,65.0,0.0,56.625850340136054,2081.0,4461.0,0.0,1.0,2.88991940483571,0.525023608556649,0.4214043436440034,0.4788921392340517,-0.7,0.2666666666666666
2026-06-16,2026-06-16 12:40:00+00:00,True,3.2127659574468086,981.5,True,True,62.0,62.0,True,208.0,-150.0,-692.0,-0.02262443438914027,150.0,0.0,158.80239520958085,6630.0,10888.0,1.0,1.0,9.05538889295383,2.038698448608152,1.7571059431524547,1.5940267915965156,0.23333333333333328,0.18333333333333335
2026-06-16,2026-06-16 12:40:00+00:00,True,2.7358490566037736,797.5,True,True,62.0,62.0,True,208.0,-150.0,-692.0,-0.02262443438914027,150.0,0.0,158.80239520958085,6630.0,10888.0,1.0,1.0,9.05538889295383,2.038698448608152,1.7571059431524547,1.5940267915965156,0.23333333333333328,0.18333333333333335
2026-06-18,2026-06-18 13:07:00+00:00,True,3.169230769230769,618.0,True,True,428.75,428.75,True,-155.0,78.0,142.0,0.012803676953381483,78.0,1.0,86.41134751773049,6092.0,9374.0,1.0,1.0,7.767931144405483,0.8711637830357476,1.3672221287100936,1.177527243036146,0.1499999999999999,0.1499999999999999
2026-06-19,2026-06-19 12:01:00+00:00,True,-1.018181818181818,-112.0,False,False,102.5,-102.5,True,49.0,-25.0,-53.0,-0.03067484662576687,25.0,0.0,27.863247863247864,815.0,1955.0,1.0,1.0,1.0304343899575543,0.44654185521532513,0.4183778234086242,0.5277721536073429,0.16666666666666663,0.21666666666666656
2026-06-24,2026-06-24 12:03:00+00:00,True,0.2663934426229508,56.875,False,False,189.25,189.25,False,30.0,360.0,535.0,0.11560693641618497,360.0,0.0,49.42857142857143,3114.0,5397.0,1.0,1.0,4.245295420795093,0.840301056604603,1.7168849069607168,1.5648013917077415,0.16666666666666663,0.18333333333333335
