day,stance,stance_asked,health_override,book,act,size,pl,oracle,hit,orc,e3,e4
2024-10-29,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,196,ROTATION,True,196,196,-445
2024-10-30,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,2975,MOMENTUM,True,2975,-255,2975
2024-10-31,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-40,FLAT,False,0,-480,-40
2024-11-01,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,0,FLAT,False,0,-690,0
2024-11-04,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,419,ROTATION,True,419,419,190
2024-11-05,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-680,FLAT,False,0,-460,-680
2024-11-06,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-275,FLAT,False,0,-140,-275
2024-11-07,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-560,ROTATION,False,220,220,-560
2024-11-08,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-350,FLAT,False,0,-290,-350
2024-11-11,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,790,MOMENTUM,True,790,-81,790
2024-11-12,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-340,ROTATION,False,319,319,-340
2024-11-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,255,ROTATION,False,1281,1281,255
2024-11-14,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-575,FLAT,False,0,-190,-575
2024-11-15,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,660,MOMENTUM,True,660,-210,660
2024-11-18,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-920,FLAT,False,0,-608,-920
2024-11-19,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,315,MOMENTUM,True,315,40,315
2024-11-20,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,280,280,-235
2024-11-21,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-270,ROTATION,False,258,258,-270
2024-11-22,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-355,FLAT,False,0,-355,-415
2024-11-25,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-445,FLAT,False,0,-320,-445
2024-11-26,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-30,-255
2024-11-27,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-385,ROTATION,False,416,416,-385
2024-11-28,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,420,MOMENTUM,True,420,-40,420
2024-11-29,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,150,MOMENTUM,True,150,-125,150
2024-12-02,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-320,FLAT,False,0,0,-320
2024-12-03,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-260,ROTATION,False,234,234,-260
2024-12-04,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,135,MOMENTUM,True,135,-230,135
2024-12-05,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-370,FLAT,False,0,-38,-370
2024-12-06,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,0,FLAT,False,0,-235,0
2024-12-09,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-305,FLAT,False,0,-315,-305
2024-12-10,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,148,148,-405
2024-12-11,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-60,MOMENTUM,False,870,-60,870
2024-12-12,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,26,ROTATION,True,26,26,-530
2024-12-13,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,315,ROTATION,False,656,656,315
2024-12-16,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,65,65,15
2024-12-17,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-620,FLAT,False,0,-355,-620
2024-12-18,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,565,MOMENTUM,True,565,-250,565
2024-12-19,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-565,0
2024-12-20,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,100,MOMENTUM,True,100,-185,100
2024-12-23,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,2398,2398,470
2024-12-24,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-245,FLAT,False,0,-265,-245
2024-12-26,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-440,ROTATION,False,153,153,-440
2024-12-27,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,615,MOMENTUM,True,615,-485,615
2024-12-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,950,MOMENTUM,True,950,-108,950
2024-12-31,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-215,FLAT,False,0,-365,-215
2025-01-02,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-390,ROTATION,False,350,350,-390
2025-01-03,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-385,FLAT,False,0,0,-385
2025-01-06,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-585,FLAT,False,0,-585,-140
2025-01-07,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,0,FLAT,False,0,0,-415
2025-01-08,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-18,FLAT,False,0,-18,-355
2025-01-09,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-10,FLAT,False,0,-10,-240
2025-01-10,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,0,FLAT,False,0,-570,0
2025-01-13,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,206,MOMENTUM,False,410,206,410
2025-01-14,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-200,ROTATION,False,622,622,-200
2025-01-15,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-515,FLAT,False,0,-121,-515
2025-01-16,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-590,FLAT,False,0,-110,-590
2025-01-17,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,0,FLAT,False,0,-830,0
2025-01-20,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-555,FLAT,False,0,-170,-555
2025-01-21,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-485,FLAT,False,0,-155,-485
2025-01-22,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,120,MOMENTUM,True,120,0,120
2025-01-23,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-175,-240
2025-01-24,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,60,MOMENTUM,True,60,-365,60
2025-01-27,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,175,175,0
2025-01-28,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,839,839,-695
2025-01-29,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-200,FLAT,False,0,-245,-200
2025-01-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,265,MOMENTUM,True,265,-180,265
2025-01-31,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-155,FLAT,False,0,-340,-155
2025-02-03,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,0,-300
2025-02-04,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-470,-360
2025-02-05,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,230,MOMENTUM,True,230,94,230
2025-02-06,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,265,MOMENTUM,True,265,-258,265
2025-02-10,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,695,105,695
2025-02-11,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-745,FLAT,False,0,-52,-745
2025-02-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-845,0
2025-02-14,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-485,FLAT,False,0,-325,-485
2025-02-17,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,125,MOMENTUM,True,125,-159,125
2025-02-18,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,395,MOMENTUM,True,395,-385,395
2025-02-19,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-690,FLAT,False,0,-48,-690
2025-02-20,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-230,FLAT,False,0,-230,-240
2025-02-21,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,140,-505,140
2025-02-24,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,530,MOMENTUM,True,530,185,530
2025-02-25,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-655,FLAT,False,0,-380,-655
2025-02-26,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,880,MOMENTUM,True,880,774,880
2025-02-27,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-965,FLAT,False,0,-965,-485
2025-02-28,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-545,FLAT,False,0,-315,-545
2025-03-04,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,230,230,225
2025-03-05,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,0,-585
2025-03-06,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,435,ROTATION,False,511,511,435
2025-03-07,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-200,0
2025-03-10,risk_on,risk_on,False,ROTATION,ROTATION,1.0,486,ROTATION,True,486,486,-150
2025-03-11,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-610,0
2025-03-12,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-180,ROTATION,False,401,401,-180
2025-03-13,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-498,FLAT,False,0,-498,-745
2025-03-14,risk_on,risk_on,False,ROTATION,ROTATION,1.0,950,ROTATION,True,950,950,-250
2025-03-17,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,38,38,-475
2025-03-18,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-425,ROTATION,False,66,66,-425
2025-03-19,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-430,FLAT,False,0,-330,-430
2025-03-20,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-155,FLAT,False,0,-515,-155
2025-03-21,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,0,FLAT,False,0,-269,0
2025-03-24,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-640,-270
2025-03-25,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,45,45,-35
2025-03-26,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-365,ROTATION,False,270,270,-365
2025-03-27,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-85,FLAT,False,0,-640,-85
2025-03-28,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,0,FLAT,False,0,-138,0
2025-03-31,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-225,-600
2025-04-01,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-365,FLAT,False,0,0,-365
2025-04-02,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,798,-10,798
2025-04-03,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-605,0
2025-04-04,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-230,0
2025-04-07,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,0,-520
2025-04-08,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,785,-268,785
2025-04-10,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-135,0
2025-04-11,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,829,829,0
2025-04-14,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-270,ROTATION,False,546,546,-270
2025-04-15,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-270,-875
2025-04-16,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-20,0
2025-04-17,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,590,MOMENTUM,True,590,-712,590
2025-04-21,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,1059,1059,-30
2025-04-22,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,ROTATION,False,60,60,0
2025-04-23,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-395,FLAT,False,0,-35,-395
2025-04-24,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-700,FLAT,False,0,-700,-485
2025-04-25,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-700,FLAT,False,0,-315,-700
2025-04-28,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-555,FLAT,False,0,-590,-555
2025-04-29,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,500,MOMENTUM,True,500,-185,500
2025-04-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,720,MOMENTUM,True,720,-25,720
2025-05-01,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,530,-550,530
2025-05-02,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-600,0
2025-05-05,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-690,FLAT,False,0,-155,-690
2025-05-06,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,92,92,0
2025-05-07,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-145,-385
2025-05-08,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,930,MOMENTUM,True,930,-475,930
2025-05-09,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-315,FLAT,False,0,-76,-315
2025-05-12,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-935,-640
2025-05-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-185,FLAT,False,0,0,-185
2025-05-14,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-655,-530
2025-05-15,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-55,-200
2025-05-16,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,30,MOMENTUM,True,30,-330,30
2025-05-19,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,630,485,630
2025-05-20,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-310,FLAT,False,0,-210,-310
2025-05-21,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-335,-285
2025-05-22,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,695,MOMENTUM,True,695,-20,695
2025-05-23,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-350,MOMENTUM,False,205,-350,205
2025-05-26,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-505,ROTATION,False,12,12,-505
2025-05-27,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,1035,MOMENTUM,True,1035,562,1035
2025-05-28,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-460,MOMENTUM,False,65,-460,65
2025-05-29,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-755,FLAT,False,0,-310,-755
2025-05-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-905,FLAT,False,0,-192,-905
2025-06-02,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,945,MOMENTUM,True,945,-215,945
2025-06-03,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,300,ROTATION,False,358,358,300
2025-06-04,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,455,MOMENTUM,True,455,-615,455
2025-06-05,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-230,ROTATION,False,788,788,-230
2025-06-06,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,470,MOMENTUM,True,470,99,470
2025-06-09,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-445,FLAT,False,0,-400,-445
2025-06-10,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-215,ROTATION,False,41,41,-215
2025-06-11,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,1275,MOMENTUM,True,1275,25,1275
2025-06-12,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,160,MOMENTUM,True,160,-355,160
2025-06-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-195,0
2025-06-16,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,1005,MOMENTUM,True,1005,-370,1005
2025-06-17,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-380,ROTATION,False,1195,1195,-380
2025-06-18,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-530,FLAT,False,0,-530,-435
2025-06-19,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-440,FLAT,False,0,-330,-440
2025-06-20,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-415,FLAT,False,0,-530,-415
2025-06-23,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-495,FLAT,False,0,-280,-495
2025-06-24,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,145,MOMENTUM,True,145,-355,145
2025-06-25,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-305,ROTATION,False,315,315,-305
2025-06-26,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-210,FLAT,False,0,-140,-210
2025-06-27,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-600,FLAT,False,0,-25,-600
2025-06-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,505,MOMENTUM,True,505,121,505
2025-07-01,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-15,FLAT,False,0,-216,-15
2025-07-02,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-445,FLAT,False,0,-185,-445
2025-07-03,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,230,MOMENTUM,True,230,0,230
2025-07-04,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-445,FLAT,False,0,-445,-265
2025-07-07,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-475,-420
2025-07-08,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,480,MOMENTUM,True,480,74,480
2025-07-09,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,50,MOMENTUM,True,50,-450,50
2025-07-10,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,660,MOMENTUM,True,660,224,660
2025-07-11,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-395,MOMENTUM,False,230,-395,230
2025-07-14,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,24,24,-205
2025-07-15,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,175,ROTATION,False,605,605,175
2025-07-16,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,115,-175,115
2025-07-17,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-220,MOMENTUM,False,960,-220,960
2025-07-18,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-380,ROTATION,False,256,256,-380
2025-07-21,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-340,FLAT,False,0,-270,-340
2025-07-22,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-160,FLAT,False,0,-10,-160
2025-07-23,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-525,ROTATION,False,709,709,-525
2025-07-24,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-315,FLAT,False,0,-245,-315
2025-07-25,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-260,ROTATION,False,549,549,-260
2025-07-28,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-285,FLAT,False,0,-190,-285
2025-07-29,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-425,ROTATION,False,242,242,-425
2025-07-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-255,ROTATION,False,191,191,-255
2025-07-31,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-170,0
2025-08-01,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,ROTATION,False,1516,1516,0
2025-08-04,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,14,14,-225
2025-08-05,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-185,ROTATION,False,1152,1152,-185
2025-08-06,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-10,0
2025-08-07,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,780,MOMENTUM,True,780,71,780
2025-08-08,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,620,-295,620
2025-08-11,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,420,MOMENTUM,True,420,31,420
2025-08-12,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,ROTATION,False,62,62,0
2025-08-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-310,FLAT,False,0,-180,-310
2025-08-14,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-300,-375
2025-08-15,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-480,-865
2025-08-18,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-430,FLAT,False,0,-430,-350
2025-08-19,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,345,MOMENTUM,True,345,341,345
2025-08-20,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,0,-295
2025-08-21,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-340,FLAT,False,0,-75,-340
2025-08-22,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-365,ROTATION,False,44,44,-365
2025-08-25,risk_on,risk_on,False,ROTATION,ROTATION,1.0,625,ROTATION,True,625,625,340
2025-08-26,risk_on,risk_on,False,ROTATION,ROTATION,1.0,148,MOMENTUM,False,625,148,625
2025-08-27,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-335,FLAT,False,0,-330,-335
2025-08-28,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-415,FLAT,False,0,-335,-415
2025-08-29,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-155,0
2025-09-01,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,300,-390,300
2025-09-02,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-495,FLAT,False,0,-495,0
2025-09-03,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,255,MOMENTUM,True,255,-90,255
2025-09-04,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,30,MOMENTUM,True,30,-25,30
2025-09-05,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-450,0
2025-09-08,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,130,MOMENTUM,True,130,-210,130
2025-09-09,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,555,555,-345
2025-09-10,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-725,FLAT,False,0,-895,-725
2025-09-11,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-288,FLAT,False,0,-288,-25
2025-09-12,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-335,ROTATION,False,221,221,-335
2025-09-15,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-340,FLAT,False,0,-340,-210
2025-09-16,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-445,FLAT,False,0,-375,-445
2025-09-17,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-270,-555
2025-09-18,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,980,MOMENTUM,True,980,-485,980
2025-09-19,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,1280,MOMENTUM,True,1280,-191,1280
2025-09-22,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-455,FLAT,False,0,-319,-455
2025-09-23,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-520,FLAT,False,0,-260,-520
2025-09-24,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-20,-435
2025-09-25,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,348,MOMENTUM,True,348,305,348
2025-09-26,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,1095,MOMENTUM,True,1095,-42,1095
2025-09-29,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-675,FLAT,False,0,-570,-675
2025-09-30,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,168,ROTATION,True,168,168,-535
2025-10-01,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-615,MOMENTUM,False,910,-615,910
2025-10-02,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-780,ROTATION,False,228,228,-780
2025-10-03,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-420,FLAT,False,0,0,-420
2025-10-06,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,2790,MOMENTUM,True,2790,28,2790
2025-10-07,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,20,20,-615
2025-10-08,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,1125,-209,1125
2025-10-09,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-205,-410
2025-10-10,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,395,MOMENTUM,True,395,326,395
2025-10-13,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-195,-570
2025-10-15,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-280,FLAT,False,0,-280,0
2025-10-16,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,504,504,-410
2025-10-17,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-975,FLAT,False,0,-245,-975
2025-10-20,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,330,MOMENTUM,True,330,-20,330
2025-10-21,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,215,-195,215
2025-10-22,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,185,ROTATION,False,625,625,185
2025-10-23,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-210,FLAT,False,0,-335,-210
2025-10-24,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,285,ROTATION,False,688,688,285
2025-10-27,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-520,FLAT,False,0,-300,-520
2025-10-28,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-90,FLAT,False,0,-24,-90
